subject,seed,solution_id,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_distribution
jpetstore,1,seed1_solution045,0.4085688157293094,0.6,1.5,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
jpetstore,1,seed1_solution046,0.40713610730071614,0.6,1.5,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""3"": 1, ""5"": 1, ""6"": 2}"
jpetstore,1,seed1_solution047,0.4064106081390031,0.5975308641975309,1.4846625766871167,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 2, ""3"": 2, ""6"": 1, ""8"": 1}"
jpetstore,1,seed1_solution048,0.3738667885992988,0.5975308641975309,1.4846625766871167,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 1, ""5"": 1, ""7"": 2}"
jpetstore,1,seed1_solution049,0.4035269013869837,0.5950617283950618,1.4695121951219512,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 2, ""7"": 2}"
jpetstore,1,seed1_solution050,0.34962658131382407,0.5925925925925926,1.4545454545454546,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3}"
jpetstore,1,seed1_solution051,0.394503886602652,0.5876543209876544,1.4251497005988023,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""7"": 1}"
jpetstore,1,seed1_solution052,0.39789971040999844,0.5876543209876544,1.4251497005988023,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 2, ""4"": 1, ""6"": 2}"
jpetstore,1,seed1_solution053,0.3610852004267642,0.5851851851851851,1.4107142857142858,5,4.8,6,4,0.25,0.0,"{""4"": 2, ""5"": 2, ""6"": 1}"
jpetstore,1,seed1_solution054,0.3916689529035208,0.582716049382716,1.3964497041420119,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""8"": 1}"
jpetstore,1,seed1_solution055,0.3904496265813137,0.582716049382716,1.3964497041420119,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 1, ""5"": 2, ""7"": 1}"
jpetstore,1,seed1_solution056,0.3647553726566071,0.5802469135802469,1.3823529411764706,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""4"": 3, ""5"": 2}"
jpetstore,1,seed1_solution057,0.38490778844688295,0.5777777777777777,1.368421052631579,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 2, ""5"": 2, ""6"": 1}"
jpetstore,1,seed1_solution058,0.37040999847584205,0.5777777777777777,1.368421052631579,5,4.8,6,3,0.25,0.0,"{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2}"
jpetstore,1,seed1_solution059,0.38427373875933546,0.5753086419753086,1.3546511627906976,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 2, ""7"": 2}"
jpetstore,1,seed1_solution060,0.38844383478128325,0.5753086419753086,1.3546511627906976,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 2, ""4"": 1, ""6"": 2}"
jpetstore,1,seed1_solution061,0.37862216125590603,0.5703703703703704,1.3275862068965518,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 2, ""5"": 2, ""6"": 1}"
jpetstore,1,seed1_solution062,0.3795976223136716,0.5679012345679012,1.3142857142857143,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}"
jpetstore,1,seed1_solution063,0.3558207590306356,0.5654320987654321,1.3011363636363635,6,4.0,9,2,0.375,0.0,"{""2"": 3, ""3"": 1, ""6"": 1, ""9"": 1}"
jpetstore,1,seed1_solution064,0.3771284865112026,0.5654320987654321,1.3011363636363635,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}"
jpetstore,1,seed1_solution065,0.38520042676421273,0.562962962962963,1.2881355932203389,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
jpetstore,1,seed1_solution066,0.3837677183356195,0.562962962962963,1.2881355932203389,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""3"": 1, ""5"": 1, ""6"": 2}"
jpetstore,1,seed1_solution067,0.3830422191739064,0.5604938271604938,1.2752808988764044,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 2, ""3"": 2, ""6"": 1, ""8"": 1}"
jpetstore,1,seed1_solution068,0.3712086572168876,0.5604938271604938,1.2752808988764044,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}"
jpetstore,1,seed1_solution069,0.3801585124218869,0.5580246913580247,1.2625698324022345,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 2, ""7"": 2}"
jpetstore,1,seed1_solution070,0.3444657826550831,0.5580246913580247,1.2625698324022345,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 1, ""4"": 4, ""5"": 1}"
jpetstore,1,seed1_solution071,0.3720317024843773,0.5506172839506173,1.2252747252747254,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""4"": 2, ""6"": 2}"
jpetstore,1,seed1_solution072,0.3282304526748969,0.5481481481481482,1.2131147540983607,5,4.8,9,2,0.375,0.0,"{""2"": 2, ""3"": 1, ""8"": 1, ""9"": 1}"
jpetstore,1,seed1_solution073,0.3631976832799877,0.5481481481481482,1.2131147540983607,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 3, ""5"": 1, ""6"": 1, ""7"": 1}"
jpetstore,1,seed1_solution074,0.35455875628715133,0.5456790123456791,1.201086956521739,6,4.0,9,2,0.375,0.0,"{""2"": 3, ""3"": 1, ""6"": 1, ""9"": 1}"
jpetstore,1,seed1_solution075,0.35446730681298566,0.5456790123456791,1.201086956521739,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 2, ""4"": 1, ""6"": 2}"
jpetstore,1,seed1_solution076,0.3333942996494437,0.5456790123456791,1.201086956521739,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 2, ""4"": 2, ""5"": 2}"
jpetstore,1,seed1_solution077,0.3547325102880658,0.5432098765432098,1.1891891891891893,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 3, ""3"": 1, ""7"": 1, ""8"": 1}"
jpetstore,1,seed1_solution078,0.35704618198445354,0.5432098765432098,1.1891891891891893,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 2, ""4"": 2, ""5"": 2}"
jpetstore,1,seed1_solution079,0.36036274958085646,0.5407407407407407,1.1774193548387097,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
jpetstore,1,seed1_solution080,0.35353147386069195,0.5382716049382716,1.1657754010695187,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 3, ""4"": 1, ""7"": 2}"
jpetstore,1,seed1_solution081,0.3302362444749276,0.5382716049382716,1.1657754010695187,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 1, ""6"": 2, ""7"": 1}"
jpetstore,1,seed1_solution082,0.3418076512726719,0.5358024691358024,1.1542553191489362,6,4.0,9,2,0.375,0.0,"{""2"": 3, ""4"": 1, ""5"": 1, ""9"": 1}"
jpetstore,1,seed1_solution083,0.34626733729614384,0.5358024691358024,1.1542553191489362,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3}"
jpetstore,1,seed1_solution084,0.3215576893766193,0.5259259259259259,1.109375,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 1, ""4"": 4, ""5"": 1}"
jpetstore,1,seed1_solution085,0.33871665904587717,0.5234567901234568,1.0984455958549222,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 3, ""3"": 1, ""7"": 1, ""8"": 1}"
jpetstore,1,seed1_solution086,0.3449626581313825,0.5234567901234568,1.0984455958549222,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""4"": 1, ""5"": 2, ""6"": 1}"
jpetstore,1,seed1_solution087,0.3103033074226489,0.5209876543209877,1.0876288659793814,5,4.8,6,2,0.25,0.0,"{""2"": 1, ""4"": 1, ""6"": 3}"
jpetstore,1,seed1_solution088,0.33197683279987805,0.5135802469135803,1.0558375634517767,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""3"": 1, ""5"": 1, ""6"": 2}"
jpetstore,1,seed1_solution089,0.3401402225270537,0.5135802469135803,1.0558375634517767,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3}"
jpetstore,1,seed1_solution090,0.3221460143270843,0.5111111111111111,1.0454545454545454,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 3, ""5"": 1, ""6"": 1, ""7"": 1}"
jpetstore,1,seed1_solution091,0.30591678097850933,0.508641975308642,1.035175879396985,6,4.0,9,2,0.375,0.0,"{""2"": 4, ""7"": 1, ""9"": 1}"
jpetstore,1,seed1_solution092,0.3137143728090229,0.5037037037037037,1.0149253731343284,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 2, ""4"": 2, ""5"": 2}"
jpetstore,1,seed1_solution093,0.30275872580399316,0.5012345679012346,1.004950495049505,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 4, ""8"": 2}"
jpetstore,1,seed1_solution094,0.32704770614235623,0.5012345679012346,1.004950495049505,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""4"": 3, ""5"": 2}"
jpetstore,1,seed1_solution095,0.3170949550373419,0.49135802469135803,0.9660194174757282,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 2, ""5"": 2, ""6"": 1}"
jpetstore,1,seed1_solution096,0.30380429812528575,0.4839506172839506,0.937799043062201,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}"
jpetstore,1,seed1_solution097,0.29782045419905495,0.4839506172839506,0.937799043062201,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 1, ""4"": 4, ""5"": 1}"
jpetstore,1,seed1_solution098,0.27980490778844685,0.47160493827160493,0.8925233644859814,6,4.0,6,2,0.25,0.0,"{""2"": 3, ""6"": 3}"
jpetstore,1,seed1_solution099,0.2335558603871361,0.41975308641975306,0.723404255319149,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 2, ""5"": 4}"
jpetstore,2,seed2_solution000,0.44206980643194654,0.7481481481481481,2.9705882352941178,4,6.0,7,4,0.2916666666666667,0.0,"{""4"": 1, ""6"": 1, ""7"": 2}"
jpetstore,2,seed2_solution001,0.43705532693187044,0.7481481481481481,2.9705882352941178,4,6.0,7,5,0.2916666666666667,0.0,"{""5"": 2, ""7"": 2}"
jpetstore,2,seed2_solution002,0.43991159884164033,0.745679012345679,2.9320388349514563,4,6.0,8,3,0.3333333333333333,0.0,"{""3"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
jpetstore,2,seed2_solution003,0.4370278920896207,0.7432098765432099,2.894230769230769,4,6.0,7,3,0.2916666666666667,0.0,"{""3"": 1, ""7"": 3}"
jpetstore,2,seed2_solution004,0.42908398110044216,0.7358024691358025,2.7850467289719627,4,6.0,7,5,0.2916666666666667,0.0,"{""5"": 1, ""6"": 2, ""7"": 1}"
jpetstore,2,seed2_solution005,0.4251699436061579,0.7308641975308642,2.7155963302752295,4,6.0,8,4,0.3333333333333333,0.0,"{""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
jpetstore,2,seed2_solution006,0.42228623685413846,0.7283950617283951,2.6818181818181817,4,6.0,9,3,0.375,0.0,"{""3"": 1, ""5"": 1, ""7"": 1, ""9"": 1}"
jpetstore,2,seed2_solution007,0.43652796829751594,0.725925925925926,2.6486486486486487,4,6.0,7,5,0.2916666666666667,0.0,"{""5"": 1, ""6"": 2, ""7"": 1}"
jpetstore,2,seed2_solution008,0.4341197988111571,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,"{""6"": 4}"
jpetstore,2,seed2_solution009,0.43768632830361265,0.7234567901234568,2.6160714285714284,4,6.0,8,4,0.3333333333333333,0.0,"{""4"": 1, ""6"": 2, ""8"": 1}"
jpetstore,2,seed2_solution010,0.434802621551593,0.7209876543209877,2.584070796460177,4,6.0,7,4,0.2916666666666667,0.0,"{""4"": 1, ""6"": 1, ""7"": 2}"
jpetstore,2,seed2_solution011,0.43026063100137213,0.7160493827160493,2.5217391304347827,4,6.0,8,4,0.3333333333333333,0.0,"{""4"": 1, ""6"": 2, ""8"": 1}"
jpetstore,2,seed2_solution012,0.42478585581466277,0.7135802469135802,2.4913793103448274,4,6.0,9,3,0.375,0.0,"{""3"": 1, ""6"": 2, ""9"": 1}"
jpetstore,2,seed2_solution013,0.39265660722450846,0.7111111111111111,2.4615384615384617,4,6.0,8,2,0.3333333333333333,0.0,"{""2"": 1, ""7"": 2, ""8"": 1}"
jpetstore,2,seed2_solution014,0.4181039475689684,0.7061728395061728,2.403361344537815,4,6.0,8,3,0.3333333333333333,0.0,"{""3"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
jpetstore,2,seed2_solution015,0.3863130620332266,0.7012345679012346,2.347107438016529,4,6.0,8,2,0.3333333333333333,0.0,"{""2"": 1, ""7"": 2, ""8"": 1}"
jpetstore,2,seed2_solution016,0.38565767413504026,0.6987654320987654,2.319672131147541,4,6.0,8,2,0.3333333333333333,0.0,"{""2"": 1, ""7"": 2, ""8"": 1}"
jpetstore,2,seed2_solution017,0.4207925621094345,0.6962962962962963,2.292682926829268,4,6.0,7,5,0.2916666666666667,0.0,"{""5"": 1, ""6"": 2, ""7"": 1}"
jpetstore,2,seed2_solution018,0.4174455113549764,0.6864197530864198,2.188976377952756,4,6.0,7,5,0.2916666666666667,0.0,"{""5"": 2, ""7"": 2}"
jpetstore,2,seed2_solution019,0.435515927450084,0.6839506172839506,2.1640625,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
jpetstore,2,seed2_solution020,0.4305014479500079,0.6839506172839506,2.1640625,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""5"": 3, ""7"": 1}"
jpetstore,2,seed2_solution021,0.4333577198597777,0.6814814814814815,2.13953488372093,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 1, ""3"": 1, ""5"": 1, ""6"": 1, ""8"": 1}"
jpetstore,2,seed2_solution022,0.4304740131077581,0.6790123456790124,2.1153846153846154,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 1, ""5"": 1, ""7"": 2}"
jpetstore,2,seed2_solution023,0.4128547477518671,0.6765432098765433,2.0916030534351147,4,6.0,8,4,0.3333333333333333,0.0,"{""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
jpetstore,2,seed2_solution024,0.42408474317939354,0.671604938271605,2.045112781954887,5,4.8,6,3,0.25,0.0,"{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2}"
jpetstore,2,seed2_solution025,0.41861606462429546,0.6666666666666666,2.0,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 1, ""4"": 1, ""5"": 2, ""8"": 1}"
jpetstore,2,seed2_solution026,0.42392623075750663,0.6617283950617284,1.9562043795620438,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
jpetstore,2,seed2_solution027,0.41551592745008403,0.6617283950617284,1.9562043795620438,5,4.8,7,3,0.2916666666666667,0.0,"{""3"": 1, ""4"": 1, ""5"": 2, ""7"": 1}"
jpetstore,2,seed2_solution028,0.42220088401158373,0.6567901234567901,1.9136690647482015,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""4"": 2, ""7"": 2}"
jpetstore,2,seed2_solution029,0.4171406797744248,0.6518518518518519,1.872340425531915,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""4"": 2, ""7"": 2}"
jpetstore,2,seed2_solution030,0.4063008687700045,0.6518518518518519,1.872340425531915,5,4.8,6,4,0.25,0.0,"{""4"": 2, ""5"": 2, ""6"": 1}"
jpetstore,2,seed2_solution031,0.41218411827465345,0.6493827160493827,1.852112676056338,5,4.8,9,2,0.375,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""6"": 1, ""9"": 1}"
jpetstore,2,seed2_solution032,0.40407559823197714,0.6493827160493827,1.852112676056338,5,4.8,6,4,0.25,0.0,"{""4"": 2, ""5"": 2, ""6"": 1}"
jpetstore,2,seed2_solution033,0.389791190367322,0.6469135802469136,1.832167832167832,5,4.8,9,2,0.375,0.0,"{""2"": 2, ""5"": 1, ""6"": 1, ""9"": 1}"
jpetstore,2,seed2_solution034,0.41095869532083545,0.6469135802469136,1.832167832167832,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""7"": 1, ""8"": 1}"
jpetstore,2,seed2_solution035,0.39784484072549936,0.6419753086419753,1.793103448275862,5,4.8,7,3,0.2916666666666667,0.0,"{""3"": 1, ""4"": 1, ""5"": 2, ""7"": 1}"
jpetstore,2,seed2_solution036,0.41165371132449335,0.6395061728395062,1.773972602739726,5,4.8,7,3,0.2916666666666667,0.0,"{""3"": 1, ""4"": 2, ""6"": 1, ""7"": 1}"
jpetstore,2,seed2_solution037,0.4015211095869531,0.6370370370370371,1.7551020408163265,5,4.8,6,4,0.25,0.0,"{""4"": 2, ""5"": 2, ""6"": 1}"
jpetstore,2,seed2_solution038,0.398174058832495,0.6320987654320988,1.7181208053691275,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 1, ""6"": 2, ""7"": 1}"
jpetstore,2,seed2_solution039,0.39234263069654024,0.6320987654320988,1.7181208053691275,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3}"
jpetstore,2,seed2_solution040,0.3872397500381041,0.6320987654320988,1.7181208053691275,5,4.8,5,4,0.20833333333333334,0.0,"{""4"": 1, ""5"": 4}"
jpetstore,2,seed2_solution041,0.373632068282274,0.6296296296296297,1.7,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 2, ""5"": 1, ""7"": 1, ""8"": 1}"
jpetstore,2,seed2_solution042,0.40000914494741663,0.6271604938271605,1.6821192052980132,5,4.8,6,4,0.25,0.0,"{""4"": 3, ""6"": 2}"
jpetstore,2,seed2_solution043,0.39482700807803683,0.6222222222222222,1.6470588235294117,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 1, ""5"": 1, ""7"": 2}"
jpetstore,2,seed2_solution044,0.39293705227861625,0.6222222222222222,1.6470588235294117,5,4.8,7,4,0.2916666666666667,0.0,"{""4"": 3, ""5"": 1, ""7"": 1}"
jpetstore,2,seed2_solution045,0.3769516841944826,0.6172839506172839,1.6129032258064515,5,4.8,6,3,0.25,0.0,"{""3"": 1, ""5"": 3, ""6"": 1}"
jpetstore,2,seed2_solution046,0.37125133363816504,0.6148148148148148,1.5961538461538463,5,4.8,9,2,0.375,0.0,"{""2"": 2, ""4"": 1, ""7"": 1, ""9"": 1}"
jpetstore,2,seed2_solution047,0.38635878677030966,0.6148148148148148,1.5961538461538463,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3}"
jpetstore,2,seed2_solution048,0.37300106691053186,0.6098765432098765,1.5632911392405062,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""4"": 1, ""5"": 2, ""6"": 1}"
jpetstore,2,seed2_solution049,0.3756500533455267,0.6098765432098765,1.5632911392405062,5,4.8,5,4,0.20833333333333334,0.0,"{""4"": 1, ""5"": 4}"
jpetstore,2,seed2_solution050,0.37856119493979584,0.6074074074074074,1.5471698113207548,5,4.8,9,2,0.375,0.0,"{""2"": 1, ""3"": 2, ""7"": 1, ""9"": 1}"
jpetstore,2,seed2_solution051,0.3787867703094041,0.6049382716049383,1.53125,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 1, ""3"": 2, ""8"": 2}"
jpetstore,2,seed2_solution052,0.37940253010211883,0.6049382716049383,1.53125,5,4.8,7,4,0.2916666666666667,0.0,"{""4"": 3, ""5"": 1, ""7"": 1}"
jpetstore,2,seed2_solution053,0.4085688157293094,0.6,1.5,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
jpetstore,2,seed2_solution054,0.37178174058832486,0.6,1.5,5,4.8,6,4,0.25,0.0,"{""4"": 2, ""5"": 2, ""6"": 1}"
jpetstore,2,seed2_solution055,0.35245846669714986,0.5975308641975309,1.4846625766871167,5,4.8,9,2,0.375,0.0,"{""2"": 2, ""4"": 1, ""7"": 1, ""9"": 1}"
jpetstore,2,seed2_solution056,0.3724218869074836,0.5975308641975309,1.4846625766871167,5,4.8,7,3,0.2916666666666667,0.0,"{""3"": 1, ""4"": 1, ""5"": 2, ""7"": 1}"
jpetstore,2,seed2_solution057,0.4035269013869837,0.5950617283950618,1.4695121951219512,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 2, ""7"": 2}"
jpetstore,2,seed2_solution058,0.3674958085657673,0.5950617283950618,1.4695121951219512,5,4.8,6,3,0.25,0.0,"{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2}"
jpetstore,2,seed2_solution059,0.3740039628105471,0.5901234567901235,1.4397590361445782,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 1, ""6"": 2, ""7"": 1}"
jpetstore,2,seed2_solution060,0.38296905959457395,0.5901234567901235,1.4397590361445782,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
jpetstore,2,seed2_solution061,0.3733973479652493,0.5876543209876544,1.4251497005988023,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""4"": 4, ""6"": 1}"
jpetstore,2,seed2_solution062,0.35291876238378295,0.5851851851851851,1.4107142857142858,5,4.8,9,2,0.375,0.0,"{""2"": 2, ""3"": 1, ""8"": 1, ""9"": 1}"
jpetstore,2,seed2_solution063,0.3715195854290504,0.582716049382716,1.3964497041420119,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 1, ""3"": 1, ""5"": 1, ""6"": 1, ""8"": 1}"
jpetstore,2,seed2_solution064,0.35243712848651115,0.5802469135802469,1.3823529411764706,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 2, ""6"": 2, ""8"": 1}"
jpetstore,2,seed2_solution065,0.37298887364730976,0.5802469135802469,1.3823529411764706,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 1, ""3"": 1, ""5"": 1, ""7"": 2}"
jpetstore,2,seed2_solution066,0.3598262459990853,0.5777777777777777,1.368421052631579,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}"
jpetstore,2,seed2_solution067,0.3797286998933088,0.5728395061728395,1.3410404624277457,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 2, ""5"": 2, ""6"": 1}"
jpetstore,2,seed2_solution068,0.3547995732357872,0.5703703703703704,1.3275862068965518,6,4.0,6,2,0.25,0.0,"{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}"
jpetstore,2,seed2_solution069,0.3529522938576437,0.5703703703703704,1.3275862068965518,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""4"": 3, ""5"": 2}"
jpetstore,2,seed2_solution070,0.35067520195092217,0.5679012345679012,1.3142857142857143,5,4.8,6,2,0.25,0.0,"{""2"": 1, ""4"": 1, ""6"": 3}"
jpetstore,2,seed2_solution071,0.35588172534674595,0.5654320987654321,1.3011363636363635,5,4.8,6,3,0.25,0.0,"{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2}"
jpetstore,2,seed2_solution072,0.38520042676421273,0.562962962962963,1.2881355932203389,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
jpetstore,2,seed2_solution073,0.35419905502210025,0.562962962962963,1.2881355932203389,5,4.8,6,2,0.25,0.0,"{""2"": 1, ""4"": 1, ""6"": 3}"
jpetstore,2,seed2_solution074,0.3500899253162627,0.5604938271604938,1.2752808988764044,5,4.8,6,3,0.25,0.0,"{""3"": 1, ""5"": 3, ""6"": 1}"
jpetstore,2,seed2_solution075,0.3715744551135497,0.5555555555555556,1.25,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 2, ""3"": 2, ""6"": 1, ""8"": 1}"
jpetstore,2,seed2_solution076,0.3389666209419297,0.5555555555555556,1.25,5,4.8,6,2,0.25,0.0,"{""2"": 1, ""5"": 2, ""6"": 2}"
jpetstore,2,seed2_solution077,0.3332662703856119,0.5530864197530864,1.2375690607734806,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 1, ""4"": 4, ""5"": 1}"
jpetstore,2,seed2_solution078,0.36486511202560595,0.5456790123456791,1.201086956521739,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""4"": 2, ""5"": 1, ""7"": 1}"
jpetstore,2,seed2_solution079,0.35650663008687705,0.5358024691358024,1.1542553191489362,6,4.0,7,2,0.2916666666666667,0.0,"{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
jpetstore,2,seed2_solution080,0.3563328760859625,0.5358024691358024,1.1542553191489362,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""4"": 2, ""6"": 2}"
jpetstore,2,seed2_solution081,0.31506172839506175,0.5308641975308642,1.131578947368421,5,4.8,8,2,0.3333333333333333,0.0,"{""2"": 2, ""6"": 2, ""8"": 1}"
jpetstore,2,seed2_solution082,0.3487608596250572,0.528395061728395,1.1204188481675392,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""4"": 1, ""5"": 2, ""6"": 1}"
jpetstore,2,seed2_solution083,0.3283798201493675,0.5259259259259259,1.109375,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3}"
jpetstore,2,seed2_solution084,0.3393842402072855,0.5209876543209877,1.0876288659793814,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""3"": 1, ""5"": 1, ""6"": 2}"
jpetstore,2,seed2_solution085,0.3318609967992685,0.5209876543209877,1.0876288659793814,6,4.0,5,3,0.20833333333333334,0.0,"{""3"": 3, ""5"": 3}"
jpetstore,2,seed2_solution086,0.29696692577351,0.5160493827160494,1.066326530612245,5,4.8,7,2,0.2916666666666667,0.0,"{""2"": 2, ""6"": 1, ""7"": 2}"
jpetstore,2,seed2_solution087,0.328641975308642,0.5111111111111111,1.0454545454545454,6,4.0,8,2,0.3333333333333333,0.0,"{""2"": 3, ""3"": 1, ""7"": 1, ""8"": 1}"
jpetstore,2,seed2_solution088,0.3310074683737236,0.5111111111111111,1.0454545454545454,6,4.0,6,2,0.25,0.0,"{""2"": 2, ""4"": 2, ""6"": 2}"
jpetstore,2,seed2_solution089,0.323834781283341,0.5061728395061729,1.025,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 2, ""5"": 4}"
jpetstore,2,seed2_solution090,0.30579180003048323,0.5061728395061729,1.025,6,4.0,5,2,0.20833333333333334,0.0,"{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3}"
