class_id,class_name,cluster_id
org.apache.xerces.dom.ASDOMImplementationImpl,org.apache.xerces.dom.ASDOMImplementationImpl,2
org.apache.xerces.dom.ASModelImpl,org.apache.xerces.dom.ASModelImpl,2
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.AttrImpl,2
org.apache.xerces.dom.AttrNSImpl,org.apache.xerces.dom.AttrNSImpl,2
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.AttributeMap,2
org.apache.xerces.dom.CDATASectionImpl,org.apache.xerces.dom.CDATASectionImpl,2
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.CharacterDataImpl,2
org.apache.xerces.dom.CharacterDataImpl$1,org.apache.xerces.dom.CharacterDataImpl$1,2
org.apache.xerces.dom.ChildNode,org.apache.xerces.dom.ChildNode,2
org.apache.xerces.dom.CommentImpl,org.apache.xerces.dom.CommentImpl,2
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.CoreDOMImplementationImpl,2
org.apache.xerces.dom.CoreDOMImplementationImpl$RevalidationHandlerHolder,org.apache.xerces.dom.CoreDOMImplementationImpl$RevalidationHandlerHolder,2
org.apache.xerces.dom.CoreDOMImplementationImpl$XMLDTDLoaderHolder,org.apache.xerces.dom.CoreDOMImplementationImpl$XMLDTDLoaderHolder,2
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.CoreDocumentImpl,2
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.dom.DOMConfigurationImpl,0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.dom.DOMErrorImpl,9
org.apache.xerces.dom.DOMImplementationImpl,org.apache.xerces.dom.DOMImplementationImpl,2
org.apache.xerces.dom.DOMImplementationListImpl,org.apache.xerces.dom.DOMImplementationListImpl,2
org.apache.xerces.dom.DOMImplementationSourceImpl,org.apache.xerces.dom.DOMImplementationSourceImpl,2
org.apache.xerces.dom.DOMInputImpl,org.apache.xerces.dom.DOMInputImpl,0
org.apache.xerces.dom.DOMLocatorImpl,org.apache.xerces.dom.DOMLocatorImpl,9
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.DOMMessageFormatter,2
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.DOMNormalizer,2
org.apache.xerces.dom.DOMNormalizer$1,org.apache.xerces.dom.DOMNormalizer$1,2
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,2
org.apache.xerces.dom.DOMOutputImpl,org.apache.xerces.dom.DOMOutputImpl,2
org.apache.xerces.dom.DOMStringListImpl,org.apache.xerces.dom.DOMStringListImpl,0
org.apache.xerces.dom.DOMXSImplementationSourceImpl,org.apache.xerces.dom.DOMXSImplementationSourceImpl,2
org.apache.xerces.dom.DeepNodeListImpl,org.apache.xerces.dom.DeepNodeListImpl,2
org.apache.xerces.dom.DeferredAttrImpl,org.apache.xerces.dom.DeferredAttrImpl,2
org.apache.xerces.dom.DeferredAttrNSImpl,org.apache.xerces.dom.DeferredAttrNSImpl,2
org.apache.xerces.dom.DeferredCDATASectionImpl,org.apache.xerces.dom.DeferredCDATASectionImpl,2
org.apache.xerces.dom.DeferredCommentImpl,org.apache.xerces.dom.DeferredCommentImpl,2
org.apache.xerces.dom.DeferredDOMImplementationImpl,org.apache.xerces.dom.DeferredDOMImplementationImpl,2
org.apache.xerces.dom.DeferredDocumentImpl,org.apache.xerces.dom.DeferredDocumentImpl,2
org.apache.xerces.dom.DeferredDocumentImpl$IntVector,org.apache.xerces.dom.DeferredDocumentImpl$IntVector,2
org.apache.xerces.dom.DeferredDocumentImpl$RefCount,org.apache.xerces.dom.DeferredDocumentImpl$RefCount,2
org.apache.xerces.dom.DeferredDocumentTypeImpl,org.apache.xerces.dom.DeferredDocumentTypeImpl,2
org.apache.xerces.dom.DeferredElementDefinitionImpl,org.apache.xerces.dom.DeferredElementDefinitionImpl,2
org.apache.xerces.dom.DeferredElementImpl,org.apache.xerces.dom.DeferredElementImpl,2
org.apache.xerces.dom.DeferredElementNSImpl,org.apache.xerces.dom.DeferredElementNSImpl,2
org.apache.xerces.dom.DeferredEntityImpl,org.apache.xerces.dom.DeferredEntityImpl,2
org.apache.xerces.dom.DeferredEntityReferenceImpl,org.apache.xerces.dom.DeferredEntityReferenceImpl,2
org.apache.xerces.dom.DeferredNode,org.apache.xerces.dom.DeferredNode,2
org.apache.xerces.dom.DeferredNotationImpl,org.apache.xerces.dom.DeferredNotationImpl,2
org.apache.xerces.dom.DeferredProcessingInstructionImpl,org.apache.xerces.dom.DeferredProcessingInstructionImpl,2
org.apache.xerces.dom.DeferredTextImpl,org.apache.xerces.dom.DeferredTextImpl,2
org.apache.xerces.dom.DocumentFragmentImpl,org.apache.xerces.dom.DocumentFragmentImpl,2
org.apache.xerces.dom.DocumentImpl,org.apache.xerces.dom.DocumentImpl,2
org.apache.xerces.dom.DocumentImpl$EnclosingAttr,org.apache.xerces.dom.DocumentImpl$EnclosingAttr,2
org.apache.xerces.dom.DocumentImpl$LEntry,org.apache.xerces.dom.DocumentImpl$LEntry,2
org.apache.xerces.dom.DocumentTypeImpl,org.apache.xerces.dom.DocumentTypeImpl,2
org.apache.xerces.dom.ElementDefinitionImpl,org.apache.xerces.dom.ElementDefinitionImpl,2
org.apache.xerces.dom.ElementImpl,org.apache.xerces.dom.ElementImpl,2
org.apache.xerces.dom.ElementNSImpl,org.apache.xerces.dom.ElementNSImpl,2
org.apache.xerces.dom.EntityImpl,org.apache.xerces.dom.EntityImpl,2
org.apache.xerces.dom.EntityReferenceImpl,org.apache.xerces.dom.EntityReferenceImpl,2
org.apache.xerces.dom.LCount,org.apache.xerces.dom.LCount,2
org.apache.xerces.dom.NamedNodeMapImpl,org.apache.xerces.dom.NamedNodeMapImpl,2
org.apache.xerces.dom.NodeImpl,org.apache.xerces.dom.NodeImpl,2
org.apache.xerces.dom.NodeIteratorImpl,org.apache.xerces.dom.NodeIteratorImpl,2
org.apache.xerces.dom.NodeListCache,org.apache.xerces.dom.NodeListCache,2
org.apache.xerces.dom.NotationImpl,org.apache.xerces.dom.NotationImpl,2
org.apache.xerces.dom.ObjectFactory,org.apache.xerces.dom.ObjectFactory,2
org.apache.xerces.dom.ObjectFactory$ConfigurationError,org.apache.xerces.dom.ObjectFactory$ConfigurationError,2
org.apache.xerces.dom.PSVIAttrNSImpl,org.apache.xerces.dom.PSVIAttrNSImpl,5
org.apache.xerces.dom.PSVIDOMImplementationImpl,org.apache.xerces.dom.PSVIDOMImplementationImpl,2
org.apache.xerces.dom.PSVIDocumentImpl,org.apache.xerces.dom.PSVIDocumentImpl,2
org.apache.xerces.dom.PSVIElementNSImpl,org.apache.xerces.dom.PSVIElementNSImpl,5
org.apache.xerces.dom.ParentNode,org.apache.xerces.dom.ParentNode,2
org.apache.xerces.dom.ParentNode$1,org.apache.xerces.dom.ParentNode$1,2
org.apache.xerces.dom.ParentNode$UserDataRecord,org.apache.xerces.dom.ParentNode$UserDataRecord,2
org.apache.xerces.dom.ProcessingInstructionImpl,org.apache.xerces.dom.ProcessingInstructionImpl,2
org.apache.xerces.dom.RangeExceptionImpl,org.apache.xerces.dom.RangeExceptionImpl,2
org.apache.xerces.dom.RangeImpl,org.apache.xerces.dom.RangeImpl,2
org.apache.xerces.dom.SecuritySupport,org.apache.xerces.dom.SecuritySupport,2
org.apache.xerces.dom.SecuritySupport$1,org.apache.xerces.dom.SecuritySupport$1,2
org.apache.xerces.dom.SecuritySupport$2,org.apache.xerces.dom.SecuritySupport$2,2
org.apache.xerces.dom.SecuritySupport$3,org.apache.xerces.dom.SecuritySupport$3,2
org.apache.xerces.dom.SecuritySupport$4,org.apache.xerces.dom.SecuritySupport$4,2
org.apache.xerces.dom.SecuritySupport$5,org.apache.xerces.dom.SecuritySupport$5,2
org.apache.xerces.dom.SecuritySupport$6,org.apache.xerces.dom.SecuritySupport$6,2
org.apache.xerces.dom.SecuritySupport$7,org.apache.xerces.dom.SecuritySupport$7,2
org.apache.xerces.dom.SecuritySupport$8,org.apache.xerces.dom.SecuritySupport$8,2
org.apache.xerces.dom.TextImpl,org.apache.xerces.dom.TextImpl,2
org.apache.xerces.dom.TreeWalkerImpl,org.apache.xerces.dom.TreeWalkerImpl,2
org.apache.xerces.dom.events.EventImpl,org.apache.xerces.dom.events.EventImpl,2
org.apache.xerces.dom.events.MouseEventImpl,org.apache.xerces.dom.events.MouseEventImpl,2
