subject,stage,seed,profile,profile_id,selected_solution_id,source_front,Q_best,weighted_modularity,relative_modularity_loss,band_size,band_size_is_one,coupling,cohesion,imbalance,f_semantic,cluster_count,max_cluster_ratio,singleton_ratio,feasible,partition_hash,balance_equals_semantic,balance_equals_coupling,balance_equals_cohesion
easymock,stage2,4,COHESION,P3,seed4_solution008,results/easymock/03_stage2_nsga/robustness/seed_04/pareto_front.csv,0.59636093684118963,0.58383204193495675,0.021008912777882555,4,False,0.25545851528384278,2.059153654986988,0.78367701246364596,0.44556731607405053,12,0.25714285714285712,0.0095238095238095247,True,6f26b2ace7fe920c6bfd1698f5eed6da0a7c98098fe7f47e11119fa338b1455e,False,False,False
easymock,stage2,4,SEMANTIC,P4,seed4_solution006,results/easymock/03_stage2_nsga/robustness/seed_04/pareto_front.csv,0.59636093684118963,0.59636093684118963,0,4,False,0.24017467248908297,2.0057521182521181,0.82032016314852785,0.39975479685796722,12,0.26666666666666666,0.019047619047619049,True,224ec9425e014307dd12973d30c670ac2f76c81f6f573ae604c7c6612f5a43aa,False,False,False
easymock,stage2,5,MODULARITY_ANCHOR,P0,seed5_solution020,results/easymock/03_stage2_nsga/robustness/seed_05/pareto_front.csv,0.59276032959791747,0.59276032959791747,0,2,False,0.24381368267831149,1.8011733636733638,0.82561047295999368,0.41919508989380905,12,0.26666666666666666,0.028571428571428571,True,2c260bc88beb1dc472eee27db599e98e84ccf4c81bd9b954c99a98acf54fd2d6,False,False,True
easymock,stage2,5,BALANCE,P1,seed5_solution021,results/easymock/03_stage2_nsga/robustness/seed_05/pareto_front.csv,0.59276032959791747,0.57752919153588356,0.025695272273644782,2,False,0.26055312954876275,1.9318232693232693,0.81766217264309626,0.42688187710540981,12,0.25714285714285712,0.028571428571428571,True,579002f7a6dc21a8ffd5a7189572bd271a9500bfa835083c1c9d48b0ba1e239a,False,False,True
easymock,stage2,5,COUPLING,P2,seed5_solution020,results/easymock/03_stage2_nsga/robustness/seed_05/pareto_front.csv,0.59276032959791747,0.59276032959791747,0,2,False,0.24381368267831149,1.8011733636733638,0.82561047295999368,0.41919508989380905,12,0.26666666666666666,0.028571428571428571,True,2c260bc88beb1dc472eee27db599e98e84ccf4c81bd9b954c99a98acf54fd2d6,False,False,True
easymock,stage2,5,COHESION,P3,seed5_solution021,results/easymock/03_stage2_nsga/robustness/seed_05/pareto_front.csv,0.59276032959791747,0.57752919153588356,0.025695272273644782,2,False,0.26055312954876275,1.9318232693232693,0.81766217264309626,0.42688187710540981,12,0.25714285714285712,0.028571428571428571,True,579002f7a6dc21a8ffd5a7189572bd271a9500bfa835083c1c9d48b0ba1e239a,False,False,True
easymock,stage2,5,SEMANTIC,P4,seed5_solution020,results/easymock/03_stage2_nsga/robustness/seed_05/pareto_front.csv,0.59276032959791747,0.59276032959791747,0,2,False,0.24381368267831149,1.8011733636733638,0.82561047295999368,0.41919508989380905,12,0.26666666666666666,0.028571428571428571,True,2c260bc88beb1dc472eee27db599e98e84ccf4c81bd9b954c99a98acf54fd2d6,False,False,True
easymock,stage2,6,MODULARITY_ANCHOR,P0,seed6_solution023,results/easymock/03_stage2_nsga/robustness/seed_06/pareto_front.csv,0.59098849712586943,0.59098849712586943,0,5,False,0.24526928675400292,1.9694148444148445,0.81365890662275098,0.42318030767607073,12,0.25714285714285712,0.028571428571428571,True,b8a292836447a23acf0de2e1b00397efe875f460aee4d158587cfa0b8e8ef826,False,False,False
easymock,stage2,6,BALANCE,P1,seed6_solution027,results/easymock/03_stage2_nsga/robustness/seed_06/pareto_front.csv,0.59098849712586943,0.56544868412967841,0.043215414716864638,5,False,0.27510917030567683,2.2911732711732711,0.66010375052051262,0.49695056942177429,11,0.23809523809523808,0,True,15e045cd62e323dafe93643d1035baa3ac55508410637462be8099bcf7acc6b8,False,False,False
easymock,stage2,6,COUPLING,P2,seed6_solution023,results/easymock/03_stage2_nsga/robustness/seed_06/pareto_front.csv,0.59098849712586943,0.59098849712586943,0,5,False,0.24526928675400292,1.9694148444148445,0.81365890662275098,0.42318030767607073,12,0.25714285714285712,0.028571428571428571,True,b8a292836447a23acf0de2e1b00397efe875f460aee4d158587cfa0b8e8ef826,False,False,False
