source_class_id,rank,target_class_id,weight
org.mybatis.jpetstore.web.actions.AbstractActionBean,2,org.mybatis.jpetstore.web.actions.OrderActionBean,0.62563659278676387
org.mybatis.jpetstore.web.actions.AbstractActionBean,3,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.60700013285496568
org.mybatis.jpetstore.web.actions.AccountActionBean,1,org.mybatis.jpetstore.web.actions.OrderActionBean,0.75606106250451166
org.mybatis.jpetstore.web.actions.AccountActionBean,2,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.74977025276835119
org.mybatis.jpetstore.web.actions.AccountActionBean,3,org.mybatis.jpetstore.web.actions.CartActionBean,0.71880321027338201
org.mybatis.jpetstore.web.actions.CartActionBean,1,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.81618301364302681
org.mybatis.jpetstore.web.actions.CartActionBean,2,org.mybatis.jpetstore.web.actions.OrderActionBean,0.77684882940959299
org.mybatis.jpetstore.web.actions.CartActionBean,3,org.mybatis.jpetstore.web.actions.AccountActionBean,0.71880321027338201
org.mybatis.jpetstore.web.actions.CatalogActionBean,1,org.mybatis.jpetstore.web.actions.CartActionBean,0.81618301364302681
org.mybatis.jpetstore.web.actions.CatalogActionBean,2,org.mybatis.jpetstore.web.actions.AccountActionBean,0.74977025276835119
org.mybatis.jpetstore.web.actions.CatalogActionBean,3,org.mybatis.jpetstore.web.actions.OrderActionBean,0.74481301270285616
org.mybatis.jpetstore.web.actions.OrderActionBean,1,org.mybatis.jpetstore.web.actions.CartActionBean,0.77684882940959299
org.mybatis.jpetstore.web.actions.OrderActionBean,2,org.mybatis.jpetstore.web.actions.AccountActionBean,0.75606106250451166
org.mybatis.jpetstore.web.actions.OrderActionBean,3,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.74481301270285616
