source_class_id,rank,target_class_id,weight
org.mybatis.jpetstore.web.actions.AbstractActionBean,1,org.mybatis.jpetstore.web.actions.AccountActionBean,0.62156736065781304
org.mybatis.jpetstore.web.actions.AbstractActionBean,2,org.mybatis.jpetstore.web.actions.OrderActionBean,0.5768369312625633
org.mybatis.jpetstore.web.actions.AbstractActionBean,3,org.mybatis.jpetstore.web.actions.CartActionBean,0.5715952856989599
org.mybatis.jpetstore.web.actions.AccountActionBean,1,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.72262326108574548
org.mybatis.jpetstore.web.actions.AccountActionBean,2,org.mybatis.jpetstore.web.actions.OrderActionBean,0.70496421024859734
org.mybatis.jpetstore.web.actions.AccountActionBean,3,org.mybatis.jpetstore.web.actions.CartActionBean,0.64060347762808123
org.mybatis.jpetstore.web.actions.CartActionBean,1,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.74533501154472315
org.mybatis.jpetstore.web.actions.CartActionBean,2,org.mybatis.jpetstore.web.actions.OrderActionBean,0.70506959207828912
org.mybatis.jpetstore.web.actions.CartActionBean,3,org.mybatis.jpetstore.web.actions.AccountActionBean,0.64060347762808123
org.mybatis.jpetstore.web.actions.CatalogActionBean,1,org.mybatis.jpetstore.web.actions.CartActionBean,0.74533501154472315
org.mybatis.jpetstore.web.actions.CatalogActionBean,2,org.mybatis.jpetstore.web.actions.AccountActionBean,0.72262326108574548
org.mybatis.jpetstore.web.actions.CatalogActionBean,3,org.mybatis.jpetstore.web.actions.OrderActionBean,0.66739122603852452
org.mybatis.jpetstore.web.actions.OrderActionBean,1,org.mybatis.jpetstore.web.actions.CartActionBean,0.70506959207828912
org.mybatis.jpetstore.web.actions.OrderActionBean,2,org.mybatis.jpetstore.web.actions.AccountActionBean,0.70496421024859734
org.mybatis.jpetstore.web.actions.OrderActionBean,3,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.66739122603852452
