subject,seed,threshold,source_front_size,retained_front_size,trimmed_count,trimmed_ratio,retained_pathological_gt_050_ratio,source_front_right_censored,weighted_modularity,imbalance,coupling,cohesion,cluster_count,max_cluster_ratio,distance_to_threshold,imbalance_lower_than_leiden,modularity_not_higher_than_leiden
daytrader,9,0.35,100,69,31,0.31000000000000005,0.0,False,0.2700822343786168,0.6426183534311849,0.4792435424354243,6.484848484848485,9,0.2075471698113207,0.14245283018867927,True,True
daytrader,9,0.4,100,100,0,0.0,0.0,False,0.2700822343786168,0.6426183534311849,0.4792435424354243,6.484848484848485,9,0.2075471698113207,0.1924528301886793,True,True
daytrader,9,0.45,100,100,0,0.0,0.0,True,0.2700822343786168,0.6426183534311849,0.4792435424354243,6.484848484848485,9,0.2075471698113207,0.2424528301886793,True,True
daytrader,9,0.5,100,100,0,0.0,0.0,True,0.2700822343786168,0.6426183534311849,0.4792435424354243,6.484848484848485,9,0.2075471698113207,0.2924528301886793,True,True
daytrader,9,0.6,100,100,0,0.0,0.0,True,0.2700822343786168,0.6426183534311849,0.4792435424354243,6.484848484848485,9,0.2075471698113207,0.39245283018867927,True,True
daytrader,10,0.3,100,45,55,0.55,0.0,False,0.2938668454950231,0.6203502725574942,0.4552583025830258,8.028138528138529,10,0.2264150943396226,0.0735849056603774,True,True
daytrader,10,0.35,100,74,26,0.26,0.0,False,0.2938668454950231,0.6203502725574942,0.4552583025830258,8.028138528138529,10,0.2264150943396226,0.12358490566037739,True,True
daytrader,10,0.4,100,100,0,0.0,0.0,False,0.2938668454950231,0.6203502725574942,0.4552583025830258,8.028138528138529,10,0.2264150943396226,0.17358490566037743,True,True
daytrader,10,0.45,100,100,0,0.0,0.0,True,0.2938668454950231,0.6203502725574942,0.4552583025830258,8.028138528138529,10,0.2264150943396226,0.22358490566037742,True,True
daytrader,10,0.5,100,100,0,0.0,0.0,True,0.2938668454950231,0.6203502725574942,0.4552583025830258,8.028138528138529,10,0.2264150943396226,0.2735849056603774,True,True
daytrader,10,0.6,100,100,0,0.0,0.0,True,0.2938668454950231,0.6203502725574942,0.4552583025830258,8.028138528138529,10,0.2264150943396226,0.3735849056603774,True,True
daytrader,11,0.3,100,39,61,0.61,0.0,False,0.1593292149480535,0.9072313418997212,0.3851476014760147,5.341010841010841,9,0.2641509433962264,0.03584905660377358,False,True
daytrader,11,0.35,100,71,29,0.29000000000000004,0.0,False,0.172390932857668,0.6040683242861177,0.5770295202952029,23.90138888888889,6,0.3018867924528302,0.0481132075471698,True,True
daytrader,11,0.4,100,100,0,0.0,0.0,False,0.172390932857668,0.6040683242861177,0.5770295202952029,23.90138888888889,6,0.3018867924528302,0.09811320754716985,True,True
daytrader,11,0.45,100,100,0,0.0,0.0,True,0.172390932857668,0.6040683242861177,0.5770295202952029,23.90138888888889,6,0.3018867924528302,0.14811320754716983,True,True
daytrader,11,0.5,100,100,0,0.0,0.0,True,0.172390932857668,0.6040683242861177,0.5770295202952029,23.90138888888889,6,0.3018867924528302,0.19811320754716982,True,True
daytrader,11,0.6,100,100,0,0.0,0.0,True,0.172390932857668,0.6040683242861177,0.5770295202952029,23.90138888888889,6,0.3018867924528302,0.2981132075471698,True,True
daytrader,12,0.3,100,47,53,0.53,0.0,False,0.3000581461649487,0.5115261023292814,0.4372693726937269,5.671807359307359,8,0.2264150943396226,0.0735849056603774,True,True
daytrader,12,0.35,100,69,31,0.31000000000000005,0.0,False,0.3000581461649487,0.5115261023292814,0.4372693726937269,5.671807359307359,8,0.2264150943396226,0.12358490566037739,True,True
daytrader,12,0.4,100,100,0,0.0,0.0,False,0.3000581461649487,0.5115261023292814,0.4372693726937269,5.671807359307359,8,0.2264150943396226,0.17358490566037743,True,True
daytrader,12,0.45,100,100,0,0.0,0.0,True,0.3000581461649487,0.5115261023292814,0.4372693726937269,5.671807359307359,8,0.2264150943396226,0.22358490566037742,True,True
daytrader,12,0.5,100,100,0,0.0,0.0,True,0.3000581461649487,0.5115261023292814,0.4372693726937269,5.671807359307359,8,0.2264150943396226,0.2735849056603774,True,True
daytrader,12,0.6,100,100,0,0.0,0.0,True,0.3000581461649487,0.5115261023292814,0.4372693726937269,5.671807359307359,8,0.2264150943396226,0.3735849056603774,True,True
daytrader,13,0.3,100,46,54,0.54,0.0,False,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.05471698113207549,True,True
daytrader,13,0.35,100,72,28,0.28,0.0,False,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.10471698113207548,True,True
daytrader,13,0.4,100,100,0,0.0,0.0,False,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.15471698113207552,True,True
daytrader,13,0.45,100,100,0,0.0,0.0,True,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.2047169811320755,True,True
daytrader,13,0.5,100,100,0,0.0,0.0,True,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.2547169811320755,True,True
daytrader,13,0.6,100,100,0,0.0,0.0,True,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.3547169811320755,True,True
daytrader,14,0.3,100,50,50,0.5,0.0,False,0.3163976865783416,0.631159572968971,0.4248154981549815,8.089528527028527,8,0.2452830188679245,0.05471698113207549,True,True
daytrader,14,0.35,100,61,39,0.39,0.0,False,0.3163976865783416,0.631159572968971,0.4248154981549815,8.089528527028527,8,0.2452830188679245,0.10471698113207548,True,True
daytrader,14,0.4,100,100,0,0.0,0.0,False,0.3163976865783416,0.631159572968971,0.4248154981549815,8.089528527028527,8,0.2452830188679245,0.15471698113207552,True,True
daytrader,14,0.45,100,100,0,0.0,0.0,True,0.3163976865783416,0.631159572968971,0.4248154981549815,8.089528527028527,8,0.2452830188679245,0.2047169811320755,True,True
daytrader,14,0.5,100,100,0,0.0,0.0,True,0.3163976865783416,0.631159572968971,0.4248154981549815,8.089528527028527,8,0.2452830188679245,0.2547169811320755,True,True
daytrader,14,0.6,100,100,0,0.0,0.0,True,0.3163976865783416,0.631159572968971,0.4248154981549815,8.089528527028527,8,0.2452830188679245,0.3547169811320755,True,True
daytrader,15,0.3,100,52,48,0.48,0.0,False,0.196940826649964,0.6662808899248897,0.3920664206642066,6.6310356310356315,8,0.2641509433962264,0.03584905660377358,True,True
daytrader,15,0.35,100,71,29,0.29000000000000004,0.0,False,0.196940826649964,0.6662808899248897,0.3920664206642066,6.6310356310356315,8,0.2641509433962264,0.08584905660377357,True,True
daytrader,15,0.4,100,100,0,0.0,0.0,False,0.196940826649964,0.6662808899248897,0.3920664206642066,6.6310356310356315,8,0.2641509433962264,0.1358490566037736,True,True
daytrader,15,0.45,100,100,0,0.0,0.0,True,0.196940826649964,0.6662808899248897,0.3920664206642066,6.6310356310356315,8,0.2641509433962264,0.1858490566037736,True,True
daytrader,15,0.5,100,100,0,0.0,0.0,True,0.196940826649964,0.6662808899248897,0.3920664206642066,6.6310356310356315,8,0.2641509433962264,0.2358490566037736,True,True
daytrader,15,0.6,100,100,0,0.0,0.0,True,0.196940826649964,0.6662808899248897,0.3920664206642066,6.6310356310356315,8,0.2641509433962264,0.33584905660377357,True,True
daytrader,16,0.3,100,41,59,0.5900000000000001,0.0,False,0.282244527069348,0.6034787015743198,0.4571033210332103,5.441818598068598,8,0.2452830188679245,0.05471698113207549,True,True
daytrader,16,0.35,100,72,28,0.28,0.0,False,0.282244527069348,0.6034787015743198,0.4571033210332103,5.441818598068598,8,0.2452830188679245,0.10471698113207548,True,True
daytrader,16,0.4,100,100,0,0.0,0.0,False,0.282244527069348,0.6034787015743198,0.4571033210332103,5.441818598068598,8,0.2452830188679245,0.15471698113207552,True,True
daytrader,16,0.45,100,100,0,0.0,0.0,True,0.282244527069348,0.6034787015743198,0.4571033210332103,5.441818598068598,8,0.2452830188679245,0.2047169811320755,True,True
daytrader,16,0.5,100,100,0,0.0,0.0,True,0.282244527069348,0.6034787015743198,0.4571033210332103,5.441818598068598,8,0.2452830188679245,0.2547169811320755,True,True
daytrader,16,0.6,100,100,0,0.0,0.0,True,0.282244527069348,0.6034787015743198,0.4571033210332103,5.441818598068598,8,0.2452830188679245,0.3547169811320755,True,True
daytrader,17,0.3,100,35,65,0.65,0.0,False,0.3110936840456965,0.7872696620764176,0.434040590405904,6.971824841824841,10,0.2452830188679245,0.05471698113207549,True,True
daytrader,17,0.35,100,61,39,0.39,0.0,False,0.3110936840456965,0.7872696620764176,0.434040590405904,6.971824841824841,10,0.2452830188679245,0.10471698113207548,True,True
daytrader,17,0.4,100,100,0,0.0,0.0,False,0.3110936840456965,0.7872696620764176,0.434040590405904,6.971824841824841,10,0.2452830188679245,0.15471698113207552,True,True
daytrader,17,0.45,100,100,0,0.0,0.0,True,0.3110936840456965,0.7872696620764176,0.434040590405904,6.971824841824841,10,0.2452830188679245,0.2047169811320755,True,True
daytrader,17,0.5,100,100,0,0.0,0.0,True,0.3110936840456965,0.7872696620764176,0.434040590405904,6.971824841824841,10,0.2452830188679245,0.2547169811320755,True,True
daytrader,17,0.6,100,100,0,0.0,0.0,True,0.3110936840456965,0.7872696620764176,0.434040590405904,6.971824841824841,10,0.2452830188679245,0.3547169811320755,True,True
daytrader,18,0.3,100,44,56,0.56,0.0,False,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.03584905660377358,True,True
daytrader,18,0.35,100,71,29,0.29000000000000004,0.0,False,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.08584905660377357,True,True
daytrader,18,0.4,100,100,0,0.0,0.0,False,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.1358490566037736,True,True
daytrader,18,0.45,100,100,0,0.0,0.0,True,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.1858490566037736,True,True
daytrader,18,0.5,100,100,0,0.0,0.0,True,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.2358490566037736,True,True
daytrader,18,0.6,100,100,0,0.0,0.0,True,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.33584905660377357,True,True
daytrader,19,0.3,85,52,33,0.388235294117647,0.0,False,0.2701040418499204,0.6525138288977578,0.4308118081180812,14.845606245606248,9,0.2452830188679245,0.05471698113207549,True,True
daytrader,19,0.35,85,68,17,0.19999999999999996,0.0,False,0.2701040418499204,0.6525138288977578,0.4308118081180812,14.845606245606248,9,0.2452830188679245,0.10471698113207548,True,True
daytrader,19,0.4,85,85,0,0.0,0.0,False,0.2701040418499204,0.6525138288977578,0.4308118081180812,14.845606245606248,9,0.2452830188679245,0.15471698113207552,True,True
daytrader,19,0.45,85,85,0,0.0,0.0,True,0.2701040418499204,0.6525138288977578,0.4308118081180812,14.845606245606248,9,0.2452830188679245,0.2047169811320755,True,True
daytrader,19,0.5,85,85,0,0.0,0.0,True,0.2701040418499204,0.6525138288977578,0.4308118081180812,14.845606245606248,9,0.2452830188679245,0.2547169811320755,True,True
daytrader,19,0.6,85,85,0,0.0,0.0,True,0.2701040418499204,0.6525138288977578,0.4308118081180812,14.845606245606248,9,0.2452830188679245,0.3547169811320755,True,True
daytrader,20,0.3,100,43,57,0.5700000000000001,0.0,False,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.05471698113207549,True,True
daytrader,20,0.35,100,75,25,0.25,0.0,False,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.10471698113207548,True,True
daytrader,20,0.4,100,100,0,0.0,0.0,False,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.15471698113207552,True,True
daytrader,20,0.45,100,100,0,0.0,0.0,True,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.2047169811320755,True,True
daytrader,20,0.5,100,100,0,0.0,0.0,True,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.2547169811320755,True,True
daytrader,20,0.6,100,100,0,0.0,0.0,True,0.324596763898912,0.7442672801251328,0.4178966789667896,7.94973544973545,9,0.2452830188679245,0.3547169811320755,True,True
daytrader,21,0.3,100,50,50,0.5,0.0,False,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.03584905660377358,True,True
daytrader,21,0.35,100,66,34,0.33999999999999997,0.0,False,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.08584905660377357,True,True
daytrader,21,0.4,100,100,0,0.0,0.0,False,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.1358490566037736,True,True
daytrader,21,0.45,100,100,0,0.0,0.0,True,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.1858490566037736,True,True
daytrader,21,0.5,100,100,0,0.0,0.0,True,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.2358490566037736,True,True
daytrader,21,0.6,100,100,0,0.0,0.0,True,0.324596763898912,0.8524043017416241,0.4178966789667896,7.0977855477855485,10,0.2641509433962264,0.33584905660377357,True,True
daytrader,22,0.3,100,32,68,0.6799999999999999,0.0,False,0.3145546893084243,0.8433772316463023,0.4308118081180812,6.26741440377804,11,0.2264150943396226,0.0735849056603774,True,True
daytrader,22,0.35,100,68,32,0.31999999999999995,0.0,False,0.3145546893084243,0.8433772316463023,0.4308118081180812,6.26741440377804,11,0.2264150943396226,0.12358490566037739,True,True
daytrader,22,0.4,100,100,0,0.0,0.0,False,0.3145546893084243,0.8433772316463023,0.4308118081180812,6.26741440377804,11,0.2264150943396226,0.17358490566037743,True,True
daytrader,22,0.45,100,100,0,0.0,0.0,True,0.3145546893084243,0.8433772316463023,0.4308118081180812,6.26741440377804,11,0.2264150943396226,0.22358490566037742,True,True
daytrader,22,0.5,100,100,0,0.0,0.0,True,0.3145546893084243,0.8433772316463023,0.4308118081180812,6.26741440377804,11,0.2264150943396226,0.2735849056603774,True,True
daytrader,22,0.6,100,100,0,0.0,0.0,True,0.3145546893084243,0.8433772316463023,0.4308118081180812,6.26741440377804,11,0.2264150943396226,0.3735849056603774,True,True
daytrader,23,0.3,98,49,49,0.5,0.0,False,0.1950265561811521,0.5685478933328062,0.477859778597786,17.73930831073688,7,0.2641509433962264,0.03584905660377358,True,True
daytrader,23,0.35,98,70,28,0.2857142857142857,0.0,False,0.1950265561811521,0.5685478933328062,0.477859778597786,17.73930831073688,7,0.2641509433962264,0.08584905660377357,True,True
daytrader,23,0.4,98,98,0,0.0,0.0,False,0.1950265561811521,0.5685478933328062,0.477859778597786,17.73930831073688,7,0.2641509433962264,0.1358490566037736,True,True
daytrader,23,0.45,98,98,0,0.0,0.0,True,0.1950265561811521,0.5685478933328062,0.477859778597786,17.73930831073688,7,0.2641509433962264,0.1858490566037736,True,True
daytrader,23,0.5,98,98,0,0.0,0.0,True,0.1950265561811521,0.5685478933328062,0.477859778597786,17.73930831073688,7,0.2641509433962264,0.2358490566037736,True,True
daytrader,23,0.6,98,98,0,0.0,0.0,True,0.1950265561811521,0.5685478933328062,0.477859778597786,17.73930831073688,7,0.2641509433962264,0.33584905660377357,True,True
daytrader,24,0.3,100,50,50,0.5,0.0,False,0.324596763898912,0.8929931748074893,0.4178966789667896,6.5407774044137685,11,0.2452830188679245,0.05471698113207549,False,True
daytrader,24,0.35,100,74,26,0.26,0.0,False,0.324596763898912,0.8929931748074893,0.4178966789667896,6.5407774044137685,11,0.2452830188679245,0.10471698113207548,False,True
daytrader,24,0.4,100,100,0,0.0,0.0,False,0.324596763898912,0.8929931748074893,0.4178966789667896,6.5407774044137685,11,0.2452830188679245,0.15471698113207552,False,True
daytrader,24,0.45,100,100,0,0.0,0.0,True,0.324596763898912,0.8929931748074893,0.4178966789667896,6.5407774044137685,11,0.2452830188679245,0.2047169811320755,False,True
daytrader,24,0.5,100,100,0,0.0,0.0,True,0.324596763898912,0.8929931748074893,0.4178966789667896,6.5407774044137685,11,0.2452830188679245,0.2547169811320755,False,True
daytrader,24,0.6,100,100,0,0.0,0.0,True,0.324596763898912,0.8929931748074893,0.4178966789667896,6.5407774044137685,11,0.2452830188679245,0.3547169811320755,False,True
daytrader,25,0.3,100,46,54,0.54,0.0,False,0.3143226790893369,0.7224222535500622,0.4294280442804428,6.716842416842416,9,0.2452830188679245,0.05471698113207549,True,True
daytrader,25,0.35,100,65,35,0.35,0.0,False,0.3143226790893369,0.7224222535500622,0.4294280442804428,6.716842416842416,9,0.2452830188679245,0.10471698113207548,True,True
daytrader,25,0.4,100,100,0,0.0,0.0,False,0.3143226790893369,0.7224222535500622,0.4294280442804428,6.716842416842416,9,0.2452830188679245,0.15471698113207552,True,True
daytrader,25,0.45,100,100,0,0.0,0.0,True,0.3143226790893369,0.7224222535500622,0.4294280442804428,6.716842416842416,9,0.2452830188679245,0.2047169811320755,True,True
daytrader,25,0.5,100,100,0,0.0,0.0,True,0.3143226790893369,0.7224222535500622,0.4294280442804428,6.716842416842416,9,0.2452830188679245,0.2547169811320755,True,True
daytrader,25,0.6,100,100,0,0.0,0.0,True,0.3143226790893369,0.7224222535500622,0.4294280442804428,6.716842416842416,9,0.2452830188679245,0.3547169811320755,True,True
daytrader,26,0.3,100,46,54,0.54,0.0,False,0.1414578326479759,0.4103502485081423,0.5216789667896679,15.911111111111111,6,0.2264150943396226,0.0735849056603774,True,True
daytrader,26,0.35,100,70,30,0.30000000000000004,0.0,False,0.1438560162239077,0.5861216817739271,0.3837638376383764,6.567460317460317,6,0.3018867924528302,0.0481132075471698,True,True
