source,target,type_weight,call_weight,raw_weight
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter,org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,1.0,2.0,3.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$1,org.eclipse.cargotracker.domain.model.cargo.TransportStatus,0.0,2.0,2.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$1,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,0.0,2.0,2.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.application.util.DateConverter,0.0,2.0,2.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.domain.model.cargo.Cargo,0.0,2.0,2.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.domain.model.cargo.Itinerary,0.0,2.0,2.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.domain.model.handling.HandlingEvent,2.0,18.0,20.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.domain.model.location.Location,0.0,10.0,10.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.domain.model.voyage.Voyage,0.0,4.0,4.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,0.0,4.0,4.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter$HandlingEventViewAdapter,org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter,2.0,0.0,2.0
org.eclipse.cargotracker.interfaces.tracking.web.Track,org.eclipse.cargotracker.domain.model.cargo.CargoRepository,1.0,2.0,3.0
org.eclipse.cargotracker.interfaces.tracking.web.Track,org.eclipse.cargotracker.domain.model.cargo.TrackingId,0.0,4.0,4.0
org.eclipse.cargotracker.interfaces.tracking.web.Track,org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository,1.0,2.0,3.0
org.eclipse.cargotracker.interfaces.tracking.web.Track,org.eclipse.cargotracker.domain.model.handling.HandlingHistory,0.0,2.0,2.0
org.eclipse.cargotracker.interfaces.tracking.web.Track,org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter,2.0,2.0,4.0
org.eclipse.pathfinder.api.GraphTraversalService,org.eclipse.pathfinder.api.TransitEdge,0.0,2.0,2.0
org.eclipse.pathfinder.api.GraphTraversalService,org.eclipse.pathfinder.api.TransitPath,0.0,2.0,2.0
org.eclipse.pathfinder.api.GraphTraversalService,org.eclipse.pathfinder.internal.GraphDao,1.0,4.0,5.0
