subject,seed,run_type,calibration_status,bounds_source,class_count,max_raw_edge_weight,imbalance_upper_bound,imbalance_bound_method,calibration_bound_violation,hypervolume,hv_leiden_only,hv_gain_over_leiden,n_solutions,n_non_leiden_partitions,n_injected_seed_solutions,n_non_injected_solutions,exact_leiden_present_in_front,leiden_dominated_by_front,n_solutions_dominating_leiden,runtime_sec,front_source,final_population_size,result_opt_size,feasible_population_size,constraint_violating_population_size,recomputed_nondominated_size,n_unique_objective_vectors,n_unique_canonical_partitions,front_validation_passed,has_feasible_solution,used_infeasible_fallback,solution_id,coupling,cohesion,imbalance,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,maximum_cluster_size,minimum_cluster_size,max_cluster_ratio,singleton_ratio,selected_equals_leiden,selected_is_injected_seed,selected_seed_name,mojofm_vs_reference,pairwise_precision,pairwise_recall,pairwise_f1,ari_vs_reference,nmi_vs_reference,reference_coverage_ratio
xerces-j,10,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13974631863007192,0.09965130208110475,0.040095016548967174,100,100,2,98,False,True,1,55.03229599999031,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed10_solution015,0.20879942487419123,8.33523677194499,1.282242235417184,0.6615191429343901,0.7912005751258088,3.789285222421154,30,27.133333333333333,118,1,0.14496314496314497,0.012285012285012284,False,True,raw_leiden_perturb_0.005_0,,,,,,,
xerces-j,11,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12249760074892026,0.09965130208110475,0.022846298667815512,100,99,1,99,True,False,0,54.26580741698854,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed11_solution014,0.20879942487419123,8.068765336183423,1.314526165589089,0.6615191429343901,0.7912005751258088,3.789285222421154,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,True,True,raw_leiden,,,,,,,
xerces-j,12,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12023258935312957,0.09965130208110475,0.020581287272024823,100,100,1,99,False,True,1,55.17888295900775,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed12_solution016,0.20879942487419123,8.336436871540824,1.2825952905919755,0.6615191429343901,0.7912005751258088,3.789285222421154,30,27.133333333333333,118,1,0.14496314496314497,0.012285012285012284,False,True,raw_leiden_perturb_0.005_3,,,,,,,
xerces-j,13,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12547894351649053,0.09965130208110475,0.02582764143538578,100,100,1,99,False,True,1,56.38268091599457,recomputed_nondominated_front,100,100,100,0,100,99,100,True,True,False,seed13_solution015,0.20879942487419123,8.618194498764867,1.2485924679897535,0.6615191429343901,0.7912005751258088,3.789285222421154,29,28.06896551724138,118,1,0.14496314496314497,0.011056511056511056,False,True,raw_leiden_perturb_0.02_4,,,,,,,
xerces-j,14,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13422701127598666,0.09965130208110475,0.03457570919488191,100,99,1,99,True,False,0,54.55331395898247,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed14_solution019,0.20879942487419123,8.068765336183423,1.314526165589089,0.6615191429343901,0.7912005751258088,3.789285222421154,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,True,True,raw_leiden,,,,,,,
xerces-j,15,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13481229828570823,0.09965130208110475,0.03516099620460349,100,99,1,99,True,False,0,54.52115550002782,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed15_solution015,0.20879942487419123,8.068765336183423,1.314526165589089,0.6615191429343901,0.7912005751258088,3.789285222421154,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,True,True,raw_leiden,,,,,,,
xerces-j,16,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12504162255983814,0.09965130208110475,0.025390320478733394,100,100,0,100,False,True,1,53.99907729198458,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed16_solution014,0.20879942487419123,8.33772418072287,1.2806522826524371,0.6615191429343901,0.7912005751258088,3.789285222421154,30,27.133333333333333,118,1,0.14496314496314497,0.011056511056511056,False,False,,,,,,,,
xerces-j,17,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.1250836381307998,0.09965130208110475,0.025432336049695067,100,99,1,99,True,False,0,54.041754416015465,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed17_solution017,0.20879942487419123,8.068765336183423,1.314526165589089,0.6615191429343901,0.7912005751258088,3.789285222421154,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,True,True,raw_leiden,,,,,,,
xerces-j,18,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12901521783843994,0.09965130208110475,0.0293639157573352,100,100,0,100,False,False,0,54.45110766601283,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed18_solution018,0.21998562185478074,3.5466728491511263,1.244203094524617,0.6517570310525765,0.7800143781452192,3.545751633986928,29,28.06896551724138,117,1,0.14373464373464373,0.0085995085995086,False,False,,,,,,,,
xerces-j,19,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13607979044055638,0.09965130208110475,0.03642848835945163,100,99,1,99,True,False,0,54.164959874993656,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed19_solution017,0.20879942487419123,8.068765336183423,1.314526165589089,0.6615191429343901,0.7912005751258088,3.789285222421154,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,True,True,raw_leiden,,,,,,,
xerces-j,20,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13847394457602544,0.09965130208110475,0.03882264249492069,100,100,0,100,False,False,0,53.457025708048604,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed20_solution020,0.20914450035945362,8.066547050991584,1.3136716970761495,0.661166868246698,0.7908554996405464,3.78138319813007,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,False,False,,,,,,,,
xerces-j,21,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13198644532419107,0.09965130208110475,0.032335143243086326,100,100,0,100,False,False,0,54.28578849998303,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed21_solution019,0.22999281092739038,8.320998168129831,1.2688247112976978,0.6418573648715574,0.7700071890726097,3.3479619904976246,30,27.133333333333333,116,1,0.14250614250614252,0.011056511056511056,False,False,,,,,,,,
xerces-j,22,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.11964024731399783,0.09965130208110475,0.019988945232893088,100,100,2,98,False,False,0,55.09603237500414,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed22_solution015,0.2106685837526959,8.053087002426441,1.308747676927165,0.6598625023451258,0.7893314162473041,3.7467922467922468,31,26.258064516129032,117,1,0.14373464373464373,0.012285012285012284,False,False,,,,,,,,
xerces-j,23,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13011945101985772,0.09965130208110475,0.03046814893875298,100,100,2,98,False,True,1,53.917280874971766,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed23_solution019,0.20879942487419123,8.930861911888618,1.2198986269944039,0.6615191429343901,0.7912005751258088,3.789285222421154,28,29.071428571428573,119,1,0.14619164619164618,0.009828009828009828,False,True,raw_leiden_perturb_0.02_0,,,,,,,
xerces-j,24,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12216462262827364,0.09965130208110475,0.022513320547168897,100,100,1,99,False,True,1,54.173139209044166,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed24_solution014,0.20862688713156002,8.337351255525443,1.2846058522623744,0.6620448141255381,0.7913731128684399,3.7932460372157135,30,27.133333333333333,119,1,0.14619164619164618,0.012285012285012284,False,False,,,,,,,,
xerces-j,25,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13454170008838529,0.09965130208110475,0.03489039800728054,100,99,1,99,True,False,0,54.36260416696314,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed25_solution014,0.20879942487419123,8.068765336183423,1.314526165589089,0.6615191429343901,0.7912005751258088,3.789285222421154,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,True,True,raw_leiden,,,,,,,
xerces-j,26,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.11838102526110177,0.09965130208110475,0.01872972317999702,100,99,1,99,True,False,0,53.93921358400257,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed26_solution015,0.20879942487419123,8.068765336183423,1.314526165589089,0.6615191429343901,0.7912005751258088,3.789285222421154,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,True,True,raw_leiden,,,,,,,
xerces-j,27,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12620057089110204,0.09965130208110475,0.026549268809997292,100,100,0,100,False,False,0,54.41988483298337,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed27_solution018,0.21696621135873473,8.014142705409801,1.2962836204231194,0.6541089094368259,0.7830337886412653,3.609012591119947,31,26.258064516129032,117,1,0.14373464373464373,0.009828009828009828,False,False,,,,,,,,
xerces-j,28,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.13502537466954598,0.09965130208110475,0.03537407258844123,100,100,1,99,False,False,0,54.012144208012614,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed28_solution019,0.20934579439252338,8.073852464215255,1.3158068279567052,0.6609102132896213,0.7906542056074767,3.7767857142857144,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,False,False,,,,,,,,
xerces-j,29,formal,not_required,theoretical,814,354.0,6.94092409300659,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.12242843448868099,0.09965130208110475,0.022777132407576242,100,100,1,99,False,False,0,53.68230987503193,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed29_solution020,0.22225736879942487,0.9993417278293867,1.2406098592614063,0.6480104175915915,0.7777426312005751,3.499288394358908,29,28.06896551724138,119,1,0.14619164619164618,0.004914004914004914,False,False,,,,,,,,
