source_class_id,rank,target_class_id,weight
org.apache.xerces.dom.DOMErrorImpl,3,org.apache.xml.serialize.DOMSerializerImpl,0.6143918164534905
org.apache.xerces.dom.DOMImplementationImpl,1,org.apache.xerces.dom.PSVIDOMImplementationImpl,0.84306233210034032
org.apache.xerces.dom.DOMImplementationImpl,2,org.apache.xerces.impl.xs.opti.SchemaDOMImplementation,0.81709585708229926
org.apache.xerces.dom.DOMImplementationImpl,3,org.apache.xerces.dom.CoreDOMImplementationImpl,0.80291432226330373
org.apache.xerces.dom.DOMImplementationListImpl,1,org.apache.xerces.dom.DOMStringListImpl,0.7518130208662771
org.apache.xerces.dom.DOMImplementationListImpl,2,org.apache.xerces.dom.DOMImplementationSourceImpl,0.68592369032822043
org.apache.xerces.dom.DOMImplementationListImpl,3,org.apache.xerces.dom.DOMXSImplementationSourceImpl,0.67614470494467727
org.apache.xerces.dom.DOMImplementationSourceImpl,1,org.apache.xerces.dom.DOMXSImplementationSourceImpl,0.92950058234063093
org.apache.xerces.dom.DOMImplementationSourceImpl,2,org.apache.xerces.dom.DOMImplementationImpl,0.70780918996509323
org.apache.xerces.dom.DOMImplementationSourceImpl,3,org.apache.xerces.dom.DOMImplementationListImpl,0.68592369032822043
org.apache.xerces.dom.DOMInputImpl,1,org.apache.xerces.dom.DOMOutputImpl,0.77370614266100757
org.apache.xerces.dom.DOMInputImpl,2,org.apache.xerces.util.DOMInputSource,0.71405881980862196
org.apache.xerces.dom.DOMInputImpl,3,org.apache.xerces.xni.parser.XMLInputSource,0.71074682725797356
org.apache.xerces.dom.DOMLocatorImpl,1,org.apache.xerces.util.LocatorProxy,0.69906407781451441
org.apache.xerces.dom.DOMLocatorImpl,2,org.apache.xerces.impl.xs.util.SimpleLocator,0.68235954149210787
org.apache.xerces.dom.DOMLocatorImpl,3,org.apache.xerces.util.XMLLocatorWrapper,0.6575793114628582
org.apache.xerces.dom.DOMMessageFormatter,1,org.apache.xerces.impl.msg.XMLMessageFormatter,0.84966385053526683
org.apache.xerces.dom.DOMMessageFormatter,2,org.apache.xerces.impl.xs.XSMessageFormatter,0.8280294158625251
org.apache.xerces.dom.DOMMessageFormatter,3,org.apache.xerces.util.SAXMessageFormatter,0.78773535596181699
org.apache.xerces.dom.DOMNormalizer,1,org.apache.xerces.parsers.AbstractDOMParser,0.69288186940676511
org.apache.xerces.dom.DOMNormalizer,2,org.apache.xerces.dom.CoreDocumentImpl,0.68127224691301014
org.apache.xerces.dom.DOMNormalizer,3,org.apache.xerces.parsers.DOMParserImpl,0.68109207174978448
org.apache.xerces.dom.DOMNormalizer$1,1,org.apache.xerces.parsers.AbstractDOMParser$Abort,0.71992917456290351
org.apache.xerces.dom.DOMNormalizer$1,2,org.apache.xerces.impl.XMLEntityScanner$1,0.7102385511539121
org.apache.xerces.dom.DOMNormalizer$1,3,org.apache.xerces.dom3.as.DOMASException,0.63085937622400834
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,1,org.apache.xerces.util.AttributesProxy,0.75445608709060563
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,2,org.apache.xerces.xni.XMLAttributes,0.74476321554996472
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,3,org.apache.xerces.util.XMLAttributesImpl,0.72778347981984137
org.apache.xerces.dom.DOMOutputImpl,1,org.apache.xerces.dom.DOMInputImpl,0.77370614266100757
org.apache.xerces.dom.DOMOutputImpl,2,org.apache.xml.serialize.DOMSerializerImpl,0.63547046023544251
org.apache.xerces.dom.DOMOutputImpl,3,org.apache.xerces.xni.parser.XMLInputSource,0.62063766709041879
org.apache.xerces.dom.DOMStringListImpl,1,org.apache.xerces.impl.xs.util.StringListImpl,0.77053704502965237
org.apache.xerces.dom.DOMStringListImpl,2,org.apache.xerces.dom.DOMImplementationListImpl,0.7518130208662771
org.apache.xerces.dom.DOMStringListImpl,3,org.apache.xerces.xs.StringList,0.69411678750010652
org.apache.xerces.dom.DOMXSImplementationSourceImpl,1,org.apache.xerces.dom.DOMImplementationSourceImpl,0.92950058234063093
org.apache.xerces.dom.DOMXSImplementationSourceImpl,2,org.apache.xerces.impl.xs.XSImplementationImpl,0.73044887880768561
org.apache.xerces.dom.DOMXSImplementationSourceImpl,3,org.apache.xerces.dom.DOMImplementationListImpl,0.67614470494467727
org.apache.xerces.dom.DeepNodeListImpl,1,org.apache.xerces.dom.ParentNode$1,0.61321715996722959
org.apache.xerces.dom.DeepNodeListImpl,2,org.apache.xerces.dom.DOMImplementationListImpl,0.6075236871032339
org.apache.xerces.dom.DeepNodeListImpl,3,org.apache.xerces.dom.CharacterDataImpl$1,0.60236658607577187
org.apache.xerces.dom.DeferredAttrImpl,1,org.apache.xerces.dom.DeferredAttrNSImpl,0.91101523919680949
org.apache.xerces.dom.DeferredAttrImpl,2,org.apache.xerces.dom.DeferredElementImpl,0.81251223496772007
org.apache.xerces.dom.DeferredAttrImpl,3,org.apache.xerces.dom.DeferredElementDefinitionImpl,0.77967849376249587
org.apache.xerces.dom.DeferredAttrNSImpl,1,org.apache.xerces.dom.DeferredAttrImpl,0.91101523919680949
org.apache.xerces.dom.DeferredAttrNSImpl,2,org.apache.xerces.dom.DeferredElementNSImpl,0.86521059395661737
org.apache.xerces.dom.DeferredAttrNSImpl,3,org.apache.xerces.dom.DeferredElementImpl,0.76909019007729362
org.apache.xerces.dom.DeferredCDATASectionImpl,1,org.apache.xerces.dom.DeferredCommentImpl,0.77257594951042319
org.apache.xerces.dom.DeferredCDATASectionImpl,2,org.apache.xerces.dom.DeferredTextImpl,0.76204307566302643
org.apache.xerces.dom.DeferredCDATASectionImpl,3,org.apache.xerces.dom.DeferredNotationImpl,0.75923929341583463
org.apache.xerces.dom.DeferredCommentImpl,1,org.apache.xerces.dom.DeferredNotationImpl,0.79583048241599486
org.apache.xerces.dom.DeferredCommentImpl,2,org.apache.xerces.dom.DeferredCDATASectionImpl,0.77257594951042319
org.apache.xerces.dom.DeferredCommentImpl,3,org.apache.xerces.dom.DeferredProcessingInstructionImpl,0.77239585656262644
org.apache.xerces.dom.DeferredDOMImplementationImpl,1,org.apache.xerces.dom.DOMImplementationImpl,0.76293321595601737
org.apache.xerces.dom.DeferredDOMImplementationImpl,2,org.apache.xerces.dom.PSVIDOMImplementationImpl,0.69723742551369705
org.apache.xerces.dom.DeferredDOMImplementationImpl,3,org.apache.xerces.dom.ASDOMImplementationImpl,0.671681001406359
org.apache.xerces.dom.DeferredDocumentImpl,1,org.apache.xerces.dom.DeferredDocumentTypeImpl,0.7890260899443241
org.apache.xerces.dom.DeferredDocumentImpl,2,org.apache.xerces.dom.DeferredElementImpl,0.74835225668424032
org.apache.xerces.dom.DeferredDocumentImpl,3,org.apache.xerces.dom.DeferredEntityImpl,0.72020169205800044
org.apache.xerces.dom.DeferredDocumentImpl$IntVector,1,org.apache.xerces.impl.xs.XMLSchemaValidator$ShortVector,0.58580795069969105
org.apache.xerces.dom.DeferredDocumentImpl$IntVector,2,org.apache.xerces.util.IntStack,0.58203975298196031
org.apache.xerces.dom.DeferredDocumentImpl$IntVector,3,org.apache.xerces.dom.DeferredDocumentImpl,0.54199023846375693
org.apache.xerces.dom.DeferredDocumentImpl$RefCount,1,org.apache.xerces.dom.DeferredDocumentImpl,0.55561696624622781
org.apache.xerces.dom.DeferredDocumentImpl$RefCount,2,org.apache.xerces.dom.DeferredEntityReferenceImpl,0.55175360838303233
org.apache.xerces.dom.DeferredDocumentImpl$RefCount,3,org.apache.xerces.dom.DeferredDocumentTypeImpl,0.54060586754497153
org.apache.xerces.dom.DeferredDocumentTypeImpl,1,org.apache.xerces.dom.DeferredElementImpl,0.79596413601787508
org.apache.xerces.dom.DeferredDocumentTypeImpl,2,org.apache.xerces.dom.DeferredEntityImpl,0.79266497752753062
org.apache.xerces.dom.DeferredDocumentTypeImpl,3,org.apache.xerces.dom.DeferredDocumentImpl,0.7890260899443241
org.apache.xerces.dom.DeferredElementDefinitionImpl,1,org.apache.xerces.dom.DeferredElementImpl,0.93220120031792875
org.apache.xerces.dom.DeferredElementDefinitionImpl,2,org.apache.xerces.dom.DeferredElementNSImpl,0.86257677976722513
org.apache.xerces.dom.DeferredElementDefinitionImpl,3,org.apache.xerces.dom.DeferredEntityImpl,0.7826027679115668
org.apache.xerces.dom.DeferredElementImpl,1,org.apache.xerces.dom.DeferredElementDefinitionImpl,0.93220120031792875
org.apache.xerces.dom.DeferredElementImpl,2,org.apache.xerces.dom.DeferredElementNSImpl,0.90607388042502068
org.apache.xerces.dom.DeferredElementImpl,3,org.apache.xerces.dom.DeferredEntityImpl,0.84211650819792572
org.apache.xerces.dom.DeferredElementNSImpl,1,org.apache.xerces.dom.DeferredElementImpl,0.90607388042502068
org.apache.xerces.dom.DeferredElementNSImpl,2,org.apache.xerces.dom.DeferredAttrNSImpl,0.86521059395661737
org.apache.xerces.dom.DeferredElementNSImpl,3,org.apache.xerces.dom.DeferredElementDefinitionImpl,0.86257677976722513
org.apache.xerces.dom.DeferredEntityImpl,1,org.apache.xerces.dom.DeferredEntityReferenceImpl,0.91795851883305313
org.apache.xerces.dom.DeferredEntityImpl,2,org.apache.xerces.dom.DeferredElementImpl,0.84211650819792572
org.apache.xerces.dom.DeferredEntityImpl,3,org.apache.xerces.dom.DeferredNotationImpl,0.82297062313668135
org.apache.xerces.dom.DeferredEntityReferenceImpl,1,org.apache.xerces.dom.DeferredEntityImpl,0.91795851883305313
org.apache.xerces.dom.DeferredEntityReferenceImpl,2,org.apache.xerces.dom.DeferredNotationImpl,0.79562493943443846
org.apache.xerces.dom.DeferredEntityReferenceImpl,3,org.apache.xerces.dom.DeferredElementImpl,0.79263892163912431
org.apache.xerces.dom.DeferredNode,1,org.apache.xerces.dom.DeferredNotationImpl,0.71059732109504181
org.apache.xerces.dom.DeferredNode,2,org.apache.xerces.dom.DeferredElementImpl,0.69906642722047996
org.apache.xerces.dom.DeferredNode,3,org.apache.xerces.dom.DeferredEntityImpl,0.67566827942240903
org.apache.xerces.dom.DeferredNotationImpl,1,org.apache.xerces.dom.DeferredEntityImpl,0.82297062313668135
org.apache.xerces.dom.DeferredNotationImpl,2,org.apache.xerces.dom.DeferredElementImpl,0.80839813992159659
org.apache.xerces.dom.DeferredNotationImpl,3,org.apache.xerces.dom.DeferredProcessingInstructionImpl,0.80106385749624853
org.apache.xerces.dom.DeferredProcessingInstructionImpl,1,org.apache.xerces.dom.DeferredNotationImpl,0.80106385749624853
org.apache.xerces.dom.DeferredProcessingInstructionImpl,2,org.apache.xerces.dom.DeferredCommentImpl,0.77239585656262644
org.apache.xerces.dom.DeferredProcessingInstructionImpl,3,org.apache.xerces.dom.DeferredTextImpl,0.76365665796887305
org.apache.xerces.dom.DeferredTextImpl,1,org.apache.xerces.dom.DeferredNotationImpl,0.78378554194195915
org.apache.xerces.dom.DeferredTextImpl,2,org.apache.xerces.dom.DeferredElementImpl,0.7802474691544713
org.apache.xerces.dom.DeferredTextImpl,3,org.apache.xerces.dom.DeferredCommentImpl,0.76657697243728051
org.apache.xerces.dom.DocumentFragmentImpl,1,org.apache.xerces.dom.ParentNode,0.63844407957110572
org.apache.xerces.dom.DocumentFragmentImpl,2,org.apache.xerces.dom.CoreDocumentImpl,0.61708773792009675
org.apache.xerces.dom.DocumentFragmentImpl,3,org.apache.xerces.dom.DocumentTypeImpl,0.6046334295062491
org.apache.xerces.dom.DocumentImpl,1,org.apache.xerces.dom.CoreDocumentImpl,0.80756400776751258
org.apache.xerces.dom.DocumentImpl,2,org.apache.xerces.dom.NodeImpl,0.72782266080055291
org.apache.xerces.dom.DocumentImpl,3,org.apache.xerces.dom.DOMImplementationImpl,0.70446253298112538
org.apache.xerces.dom.DocumentImpl$EnclosingAttr,1,org.apache.xerces.impl.xs.traversers.OneAttr,0.57239217044663493
org.apache.xerces.dom.DocumentImpl$EnclosingAttr,2,org.apache.xerces.impl.xs.opti.AttrImpl,0.55616701961660775
org.apache.xerces.dom.DocumentImpl$EnclosingAttr,3,org.apache.xerces.util.XMLAttributesImpl$Attribute,0.5549889484707865
org.apache.xerces.dom.DocumentImpl$LEntry,1,org.apache.xerces.dom.DocumentImpl$EnclosingAttr,0.55324981115407579
org.apache.xerces.dom.DocumentImpl$LEntry,2,org.apache.xerces.dom.DeferredDocumentImpl$RefCount,0.46729047420020081
org.apache.xerces.dom.DocumentImpl$LEntry,3,org.apache.xerces.dom.ParentNode$UserDataRecord,0.43998531468539492
org.apache.xerces.dom.DocumentTypeImpl,1,org.apache.xerces.dom.DeferredDocumentTypeImpl,0.71582136109145189
org.apache.xerces.dom.DocumentTypeImpl,2,org.apache.xerces.dom.CoreDocumentImpl,0.68562385569180517
org.apache.xerces.dom.DocumentTypeImpl,3,org.apache.xerces.dom.EntityImpl,0.65062375163710995
org.apache.xerces.dom.ElementDefinitionImpl,1,org.apache.xerces.dom.ElementImpl,0.79047994067942762
org.apache.xerces.dom.ElementDefinitionImpl,2,org.apache.xerces.dom.DeferredElementDefinitionImpl,0.71838174993375137
org.apache.xerces.dom.ElementDefinitionImpl,3,org.apache.xerces.dom.EntityImpl,0.69109842159915169
org.apache.xerces.dom.ElementImpl,1,org.apache.xerces.dom.ElementDefinitionImpl,0.79047994067942762
org.apache.xerces.dom.ElementImpl,2,org.apache.xerces.impl.xs.opti.ElementImpl,0.78306546667519261
org.apache.xerces.dom.ElementImpl,3,org.apache.xerces.dom.ElementNSImpl,0.77449853507327582
org.apache.xerces.dom.ElementNSImpl,1,org.apache.xerces.dom.AttrNSImpl,0.83231282923514394
org.apache.xerces.dom.ElementNSImpl,2,org.apache.xerces.dom.ElementImpl,0.77449853507327582
org.apache.xerces.dom.ElementNSImpl,3,org.apache.xerces.dom.DeferredElementNSImpl,0.75323663166245269
org.apache.xerces.dom.EntityImpl,1,org.apache.xerces.dom.EntityReferenceImpl,0.81201389818723269
org.apache.xerces.dom.EntityImpl,2,org.apache.xerces.dom.DeferredEntityImpl,0.70026249368833482
org.apache.xerces.dom.EntityImpl,3,org.apache.xerces.stax.events.EntityDeclarationImpl,0.6991326611662656
org.apache.xerces.dom.EntityReferenceImpl,1,org.apache.xerces.dom.EntityImpl,0.81201389818723269
org.apache.xerces.dom.EntityReferenceImpl,2,org.apache.xerces.dom.DeferredEntityReferenceImpl,0.75758516249701591
org.apache.xerces.dom.EntityReferenceImpl,3,org.apache.xerces.stax.events.EntityReferenceImpl,0.72121636358152186
org.apache.xerces.dom.LCount,1,org.apache.xerces.dom.DeferredDocumentImpl$RefCount,0.50623144676990228
org.apache.xerces.dom.LCount,2,org.apache.xerces.parsers.XMLGrammarPreparser$XMLGrammarLoaderContainer,0.4736628729662779
org.apache.xerces.dom.LCount,3,org.apache.xerces.impl.xs.XSConstraints$1,0.46897049983762146
org.apache.xerces.dom.NamedNodeMapImpl,1,org.apache.xerces.impl.xs.opti.NamedNodeMapImpl,0.8248682088812993
org.apache.xerces.dom.NamedNodeMapImpl,2,org.apache.xerces.dom.AttributeMap,0.76715756256753009
org.apache.xerces.dom.NamedNodeMapImpl,3,org.apache.xerces.impl.xs.util.XSNamedMapImpl,0.67209986867609528
org.apache.xerces.dom.NodeImpl,1,org.apache.xerces.dom.DocumentImpl,0.72782266080055291
org.apache.xerces.dom.NodeImpl,2,org.apache.xerces.dom.ElementImpl,0.71753864647996135
org.apache.xerces.dom.NodeImpl,3,org.apache.xerces.dom.CoreDocumentImpl,0.70639033739831225
org.apache.xerces.dom.NodeIteratorImpl,1,org.apache.xerces.dom.TreeWalkerImpl,0.65362637239753285
org.apache.xerces.dom.NodeIteratorImpl,2,org.apache.xerces.dom.NodeImpl,0.61451231423954811
org.apache.xerces.dom.NodeIteratorImpl,3,org.apache.xerces.dom.RangeImpl,0.58655139484006136
org.apache.xerces.dom.NodeListCache,1,org.apache.xerces.dom.ParentNode$1,0.67163570234524828
org.apache.xerces.dom.NodeListCache,2,org.apache.xerces.dom.CharacterDataImpl$1,0.65794336264723818
org.apache.xerces.dom.NodeListCache,3,org.apache.xerces.dom.ParentNode,0.55524363564634793
org.apache.xerces.dom.NotationImpl,1,org.apache.xerces.stax.events.NotationDeclarationImpl,0.75489924898242988
org.apache.xerces.dom.NotationImpl,2,org.apache.xerces.dom.DeferredNotationImpl,0.70218126232950973
org.apache.xerces.dom.NotationImpl,3,org.apache.xerces.impl.xs.XSNotationDecl,0.6635331013868887
org.apache.xerces.dom.ObjectFactory,1,org.apache.xerces.impl.dv.ObjectFactory,1
org.apache.xerces.dom.ObjectFactory,2,org.apache.xerces.parsers.ObjectFactory,1
org.apache.xerces.dom.ObjectFactory,3,org.apache.xerces.xinclude.ObjectFactory,1
org.apache.xerces.dom.ObjectFactory$ConfigurationError,1,org.apache.xerces.impl.dv.ObjectFactory$ConfigurationError,1
