subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,selection_rule,selected_weighted_modularity,selected_cluster_count,selected_max_cluster_ratio,selected_singleton_ratio,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution,mojofm_vs_reference,pairwise_f1,reference_coverage_ratio,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall
daytrader,3,seed3_solution077,0.5899446494464945,7.775595238095239,0.31060523836140247,0.5899446494464945,-7.775595238095239,0.31060523836140247,True,False,,,"[0, 1, 2, 2, 3, 0, 3, 3, 4, 4, 2, 4, 2, 5, 4, 0, 4, 2, 1, 2, 5, 5, 0, 3, 5, 6, 6, 0, 1, 1, 5, 1, 2, 4, 3, 2, 7, 4, 4, 4, 7, 3, 2, 0, 6, 7, 4, 7, 7, 1, 7, 0, 7]",highest_weighted_modularity_among_feasible_pareto_solutions,0.18020694332865833,8,0.18867924528301888,0.0,0.18020694332865833,0.41005535055350556,0.6950742767787333,8,6.625,10,3,0.18867924528301888,0.0,0.31060523836140247,"{""10"": 1, ""3"": 1, ""5"": 1, ""6"": 2, ""7"": 2, ""9"": 1}",26.086956521739136,0.16184971098265896,1.0,0.04174300046999242,0.3591278768958495,0.1686746987951807,0.15555555555555556
