summary,stage,subject,budget,seed_count,eligible_seed_count,availability_rate,unavailable_seed_count,eligible_candidate_count_median,eligible_candidate_count_min,eligible_candidate_count_max,median_gain,mean_gain,iqr_gain,std_gain,min_gain,max_gain,bootstrap_mean_ci_low,bootstrap_mean_ci_high,positive_count,at_least_5pct_count,at_least_10pct_count,at_least_20pct_count,at_least_30pct_count,median_realised_modularity_loss,mean_realised_modularity_loss,max_realised_modularity_loss,median_coupling,median_cohesion,median_cluster_count,median_singleton_ratio
stage3_semantic,stage3,daytrader,0,30,4,0.13333333333333330373,26,1,1,1,0.0068373203740932997699,0.0070147222252141001181,0.013852042599307499635,0.0081050824162352992641,0,0.014384248152669700319,0,0.014029444450428200236,2,0,0,0,0,0,0,0,0.41789667896678961423,7.406382506382505504,9.5,0.037735849056603702756
stage3_semantic,stage3,daytrader,0.0050000000000000001041,30,6,0.2000000000000000111,24,1,1,1,0.0068373203740932997699,0.011972298698418199284,0.014206846301548999717,0.024318415835057800162,-0.013218950099442499518,0.056993853389095697204,-0.0022031583499069998418,0.030970249828116799135,3,1,0,0,0,0,0.001396210317492800005,0.0045553532774785000792,0.41789667896678961423,7.2322727272727282966,9.5,0.037735849056603702756
stage3_semantic,stage3,daytrader,0.010000000000000000208,30,9,0.29999999999999987788,21,1,1,1,0.014384248152669700319,0.02004883441336630101,0.038402316548410697639,0.022803851955450701178,-0.013218950099442499518,0.056993853389095697204,0.0060452837114502002216,0.034131230382447301508,6,1,0,0,0,0.0038219086274786000582,0.003945205399641199713,0.0096671806459753002044,0.41789667896678961423,7.1948551448551452125,10,0.037735849056603702756
stage3_semantic,stage3,daytrader,0.025000000000000001388,30,10,0.33333333333333331483,20,1,1,2,0.023092666292817899676,0.024069535597818998707,0.034983656361364100229,0.024977920768746900149,-0.013218950099442499518,0.060255846257892702045,0.0093215880825192002496,0.038601238281876400216,7,2,0,0,0,0.0041886309524785001954,0.0045969085865132002303,0.010462237268361099934,0.41789667896678961423,7.1948551448551452125,10,0.037735849056603702756
stage3_semantic,stage3,daytrader,0.050000000000000002776,30,19,0.63333333333333330373,11,1,1,3,0.011146279900722300821,0.012438041965804799358,0.03797175747684330277,0.034165997322847897755,-0.065813651147409293896,0.060478674150830497025,-0.0029806471921685001938,0.027135534634655501113,12,3,0,0,0,0.029593082417483301122,0.022901145987860898473,0.045315277966673797594,0.42758302583025831201,7.0262626262626257656,10,0.037735849056603702756
stage3_semantic,stage3,daytrader,0.10000000000000000555,30,24,0.80000000000000004441,6,2,1,5,0.0054695767327629001356,-0.0042655490053169001219,0.070023217578013996487,0.049421352000216300926,-0.11898932270025029678,0.060478674150830497025,-0.024188242176601100486,0.014373454794150199512,12,3,0,0,0,0.035822446093620702312,0.034371806405132598883,0.07923889550707799434,0.42942804428044267784,7.1261655011655022918,10,0.037735849056603702756
stage3_semantic,stage3,daytrader,0.14999999999999991118,30,25,0.83333333333333325932,5,3,1,7,0.029433016078935999443,0.0045251370881648003697,0.077499134078213405274,0.053027970326308501714,-0.11898932270025029678,0.0674277685448951003,-0.015814477896060899487,0.024124712887012299961,15,5,0,0,0,0.070389712111504604275,0.070107437515464401945,0.14914619898373018825,0.43726937269372689876,7.0262626262626257656,10,0.037735849056603702756
stage3_semantic,stage3,daytrader,0.2000000000000000111,30,26,0.86666666666666669627,4,3.5,1,8,0.027185138292362898832,0.0053306919482097002427,0.076102361817849698,0.050933351163701200137,-0.10884080671717999422,0.080651412194684704571,-0.014415151561124000743,0.02412369345734979853,15,5,0,0,0,0.075890710848131398558,0.083962345606107102736,0.18713653442487029888,0.44880073800738001788,7.0230375180375173017,10,0.037735849056603702756
stage3_semantic,stage3,jpetstore,0,30,26,0.86666666666666669627,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25185185185185182677,5.4773809523809520172,4,0
stage3_semantic,stage3,jpetstore,0.0050000000000000001041,30,28,0.93333333333333323711,2,2,1,2,0.00028568306551810001464,-0.0013238944269441999847,0.00028568306551810001464,0.007902455520835700159,-0.041639973002728002116,0.00028568306551810001464,-0.0043389900793559003575,0.00020405933251290000541,16,0,0,0,0,0.0048820515649456996954,0.0029655803543722001996,0.0049234248832928000431,0.25432098765432087362,6.6589285714285706419,4,0
stage3_semantic,stage3,jpetstore,0.010000000000000000208,30,29,0.96666666666666656305,1,2,1,3,0.00028568306551810001464,-0.0026551133002311001416,0.00028568306551810001464,0.010564594446828000016,-0.041639973002728002116,0.00028568306551810001464,-0.006923408261912299827,0.00018717166361530000089,16,0,0,0,0,0.0048820515649456996954,0.0032052432834340002094,0.0099158052971639997625,0.25432098765432087362,6.6589285714285706419,4,0
stage3_semantic,stage3,jpetstore,0.025000000000000001388,30,30,1,0,3,2,5,0.090951864225554193699,0.053055873241818901631,0.090666181160036093956,0.044739865303493296655,0,0.090951864225554193699,0.036523587222980699596,0.068195471741710006475,26,17,0,0,0,0.011343184780135299322,0.0082962697356474008475,0.016997538287558400238,0.25185185185185182677,4.9690476190476191576,4,0
stage3_semantic,stage3,jpetstore,0.050000000000000002776,30,30,1,0,6.5,4,11,0.090951864225554193699,0.092835594007475596978,0.039007066661423700493,0.037021600348189596941,0.0016300684563679999559,0.12995893088697799134,0.079271751624451103346,0.1052957245495693972,30,26,11,0,0,0.026834044724557099687,0.028941785442568101344,0.04711731404417299901,0.26666666666666660745,5.1351190476190478051,4,0
