source,target,type_weight,call_weight,raw_weight
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.DocumentImpl,5.0,18.0,23.0
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.DocumentImpl$EnclosingAttr,1.0,0.0,1.0
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.EntityReferenceImpl,0.0,4.0,4.0
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,1.0,216.0,217.0
org.apache.xerces.dom.AttrImpl,org.apache.xerces.jaxp.validation.DOMResultAugmentor,1.0,8.0,9.0
org.apache.xerces.dom.AttrImpl,org.apache.xerces.jaxp.validation.DOMResultBuilder,0.0,8.0,8.0
org.apache.xerces.dom.AttrImpl,org.apache.xerces.parsers.AbstractDOMParser,0.0,14.0,14.0
org.apache.xerces.dom.AttrImpl,org.apache.xerces.util.DOMUtil,0.0,2.0,2.0
org.apache.xerces.dom.AttrNSImpl,org.apache.xerces.dom.CoreDocumentImpl,3.0,18.0,21.0
org.apache.xerces.dom.AttrNSImpl,org.apache.xerces.dom.DOMMessageFormatter,0.0,14.0,14.0
org.apache.xerces.dom.AttrNSImpl,org.apache.xerces.dom.DeferredAttrNSImpl,1.0,2.0,3.0
org.apache.xerces.dom.AttrNSImpl,org.apache.xerces.dom.NodeImpl,0.0,28.0,28.0
org.apache.xerces.dom.AttrNSImpl,org.apache.xerces.dom.PSVIAttrNSImpl,1.0,4.0,5.0
org.apache.xerces.dom.AttrNSImpl,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,0.0,6.0,6.0
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.CoreDocumentImpl,0.0,18.0,18.0
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.DOMMessageFormatter,0.0,26.0,26.0
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.DOMNormalizer,1.0,0.0,1.0
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,2.0,0.0,2.0
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.ElementImpl,2.0,44.0,46.0
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.NamedNodeMapImpl,5.0,46.0,51.0
org.apache.xerces.dom.AttributeMap,org.apache.xerces.dom.NodeImpl,1.0,108.0,109.0
org.apache.xerces.dom.CDATASectionImpl,org.apache.xerces.dom.CoreDocumentImpl,1.0,2.0,3.0
org.apache.xerces.dom.CDATASectionImpl,org.apache.xerces.dom.DeferredCDATASectionImpl,1.0,2.0,3.0
org.apache.xerces.dom.CDATASectionImpl,org.apache.xerces.dom.TextImpl,1.0,2.0,3.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.CharacterDataImpl$1,0.0,2.0,2.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.ChildNode,1.0,4.0,5.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.CommentImpl,1.0,2.0,3.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.CoreDocumentImpl,4.0,14.0,18.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.DOMMessageFormatter,0.0,18.0,18.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.DOMNormalizer,0.0,2.0,2.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.DocumentImpl,6.0,0.0,6.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.NodeImpl,0.0,56.0,56.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.ProcessingInstructionImpl,1.0,2.0,3.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.RangeImpl,3.0,6.0,9.0
org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.dom.TextImpl,1.0,10.0,11.0
org.apache.xerces.dom.ChildNode,org.apache.xerces.dom.CoreDocumentImpl,1.0,4.0,5.0
org.apache.xerces.dom.ChildNode,org.apache.xerces.dom.NodeImpl,3.0,16.0,19.0
org.apache.xerces.dom.ChildNode,org.apache.xerces.dom.NodeListCache,1.0,0.0,1.0
org.apache.xerces.dom.ChildNode,org.apache.xerces.dom.ParentNode,6.0,16.0,22.0
org.apache.xerces.dom.ChildNode,org.apache.xerces.dom.TextImpl,0.0,12.0,12.0
org.apache.xerces.dom.CommentImpl,org.apache.xerces.dom.CoreDocumentImpl,1.0,2.0,3.0
org.apache.xerces.dom.CommentImpl,org.apache.xerces.dom.DeferredCommentImpl,1.0,2.0,3.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.CoreDOMImplementationImpl$RevalidationHandlerHolder,0.0,6.0,6.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.CoreDOMImplementationImpl$XMLDTDLoaderHolder,0.0,4.0,4.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.CoreDocumentImpl,1.0,10.0,11.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.DOMImplementationImpl,1.0,4.0,5.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.DOMImplementationSourceImpl,0.0,4.0,4.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.DOMInputImpl,0.0,2.0,2.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.DOMMessageFormatter,0.0,14.0,14.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.DOMNormalizer,0.0,16.0,16.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.DOMOutputImpl,0.0,2.0,2.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.DocumentTypeImpl,0.0,6.0,6.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.NodeImpl,0.0,2.0,2.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.dom.ObjectFactory,0.0,28.0,28.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.impl.RevalidationHandler,2.0,0.0,2.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.impl.dtd.XMLDTDLoader,2.0,2.0,4.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.parsers.DOMParserImpl,0.0,4.0,4.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xerces.util.XMLChar,0.0,8.0,8.0
org.apache.xerces.dom.CoreDOMImplementationImpl,org.apache.xml.serialize.DOMSerializerImpl,0.0,2.0,2.0
org.apache.xerces.dom.CoreDOMImplementationImpl$RevalidationHandlerHolder,org.apache.xerces.impl.RevalidationHandler,2.0,0.0,2.0
org.apache.xerces.dom.CoreDOMImplementationImpl$XMLDTDLoaderHolder,org.apache.xerces.impl.dtd.XMLDTDLoader,2.0,0.0,2.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DOMConfigurationImpl,1.0,6.0,7.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DOMImplementationImpl,1.0,2.0,3.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DOMMessageFormatter,0.0,48.0,48.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DOMNormalizer,3.0,76.0,79.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,2.0,2.0,4.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DeepNodeListImpl,0.0,4.0,4.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DeferredDocumentTypeImpl,0.0,6.0,6.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DeferredElementDefinitionImpl,0.0,4.0,4.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DocumentFragmentImpl,1.0,2.0,3.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DocumentImpl,1.0,12.0,13.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.DocumentTypeImpl,4.0,10.0,14.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.ElementDefinitionImpl,2.0,2.0,4.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.ElementImpl,6.0,34.0,40.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.ElementNSImpl,3.0,18.0,21.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.EntityImpl,1.0,10.0,11.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.EntityReferenceImpl,1.0,2.0,3.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.NamedNodeMapImpl,1.0,0.0,1.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.NodeImpl,20.0,110.0,130.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.NodeListCache,3.0,2.0,5.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.NotationImpl,1.0,6.0,7.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.ObjectFactory,0.0,4.0,4.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.PSVIAttrNSImpl,2.0,0.0,2.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.PSVIDOMImplementationImpl,1.0,0.0,1.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.PSVIDocumentImpl,0.0,6.0,6.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.PSVIElementNSImpl,2.0,0.0,2.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.ParentNode,6.0,46.0,52.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.ParentNode$UserDataRecord,0.0,2.0,2.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.ProcessingInstructionImpl,1.0,2.0,3.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.RangeImpl,0.0,16.0,16.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.dom.TextImpl,2.0,4.0,6.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.jaxp.validation.DOMResultAugmentor,1.0,2.0,3.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.jaxp.validation.DOMResultBuilder,1.0,10.0,11.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.parsers.AbstractDOMParser,1.0,64.0,65.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.util.URI,0.0,4.0,4.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.util.XML11Char,0.0,10.0,10.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xerces.util.XMLChar,0.0,10.0,10.0
org.apache.xerces.dom.CoreDocumentImpl,org.apache.xml.serialize.DOMSerializerImpl,0.0,8.0,8.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.dom.DOMMessageFormatter,0.0,6.0,6.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.dom.DOMNormalizer,2.0,14.0,16.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.dom.DOMStringListImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.dom.ObjectFactory,0.0,4.0,4.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.impl.XMLEntityManager,0.0,2.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.impl.XMLErrorReporter,1.0,14.0,15.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.impl.dv.DTDDVFactory,3.0,4.0,7.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.impl.msg.XMLMessageFormatter,0.0,2.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.impl.validation.ValidationManager,2.0,4.0,6.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.util.DOMEntityResolverWrapper,0.0,4.0,4.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.util.DOMErrorHandlerWrapper,1.0,6.0,7.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.util.ParserConfigurationSettings,1.0,26.0,27.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.util.SymbolTable,3.0,2.0,5.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.XMLDTDContentModelHandler,2.0,0.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.XMLDTDHandler,2.0,0.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.XMLDocumentHandler,3.0,0.0,3.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.parser.XMLComponent,1.0,6.0,7.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.parser.XMLComponentManager,1.0,0.0,1.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.parser.XMLConfigurationException,0.0,2.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.parser.XMLEntityResolver,2.0,0.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.parser.XMLErrorHandler,2.0,0.0,2.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.parser.XMLInputSource,1.0,0.0,1.0
org.apache.xerces.dom.DOMConfigurationImpl,org.apache.xerces.xni.parser.XMLParserConfiguration,1.0,0.0,1.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.dom.DOMLocatorImpl,2.0,6.0,8.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.dom.DOMNormalizer,6.0,4.0,10.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.impl.xs.XMLSchemaLoader,0.0,2.0,2.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.parsers.AbstractDOMParser,0.0,4.0,4.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.parsers.DOMParserImpl,0.0,6.0,6.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.util.DOMErrorHandlerWrapper,1.0,4.0,5.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xerces.xni.parser.XMLParseException,2.0,8.0,10.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xml.serialize.BaseMarkupSerializer,1.0,4.0,5.0
org.apache.xerces.dom.DOMErrorImpl,org.apache.xml.serialize.DOMSerializerImpl,1.0,12.0,13.0
org.apache.xerces.dom.DOMImplementationImpl,org.apache.xerces.dom.DOMImplementationSourceImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMImplementationImpl,org.apache.xerces.dom.DeferredDOMImplementationImpl,1.0,2.0,3.0
org.apache.xerces.dom.DOMImplementationImpl,org.apache.xerces.dom.DocumentImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMImplementationImpl,org.apache.xerces.dom.PSVIDOMImplementationImpl,1.0,4.0,5.0
org.apache.xerces.dom.DOMImplementationImpl,org.apache.xerces.jaxp.DocumentBuilderImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMImplementationListImpl,org.apache.xerces.dom.DOMImplementationSourceImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMImplementationListImpl,org.apache.xerces.dom.DOMXSImplementationSourceImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMImplementationSourceImpl,org.apache.xerces.dom.DOMXSImplementationSourceImpl,1.0,14.0,15.0
org.apache.xerces.dom.DOMInputImpl,org.apache.xerces.jaxp.JAXPValidatorComponent$2,0.0,2.0,2.0
org.apache.xerces.dom.DOMInputImpl,org.apache.xerces.util.XMLCatalogResolver,0.0,2.0,2.0
org.apache.xerces.dom.DOMLocatorImpl,org.apache.xerces.dom.DOMNormalizer,6.0,2.0,8.0
org.apache.xerces.dom.DOMLocatorImpl,org.apache.xml.serialize.BaseMarkupSerializer,0.0,2.0,2.0
org.apache.xerces.dom.DOMLocatorImpl,org.apache.xml.serialize.DOMSerializerImpl,1.0,2.0,3.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.DOMNormalizer,0.0,42.0,42.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.DocumentImpl,0.0,8.0,8.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.ElementImpl,0.0,40.0,40.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.ElementNSImpl,0.0,14.0,14.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.NamedNodeMapImpl,0.0,16.0,16.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.NodeImpl,0.0,10.0,10.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.NodeIteratorImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.NotationImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.ParentNode,0.0,16.0,16.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.RangeImpl,0.0,94.0,94.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.TextImpl,0.0,8.0,8.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.dom.TreeWalkerImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.impl.xs.XMLSchemaLoader,0.0,10.0,10.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.impl.xs.XSImplementationImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.jaxp.DocumentBuilderImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.jaxp.validation.DOMResultBuilder,0.0,2.0,2.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.parsers.AbstractDOMParser,0.0,6.0,6.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.parsers.DOMParser,0.0,2.0,2.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xerces.parsers.DOMParserImpl,0.0,8.0,8.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xml.serialize.BaseMarkupSerializer,0.0,16.0,16.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xml.serialize.DOMSerializerImpl,0.0,30.0,30.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xml.serialize.HTMLSerializer,0.0,4.0,4.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xml.serialize.HTMLdtd,0.0,4.0,4.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xml.serialize.SerializerFactoryImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xml.serialize.XML11Serializer,0.0,4.0,4.0
org.apache.xerces.dom.DOMMessageFormatter,org.apache.xml.serialize.XMLSerializer,0.0,18.0,18.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.DOMNormalizer$1,0.0,2.0,2.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,3.0,6.0,9.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.ElementImpl,2.0,22.0,24.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.ElementNSImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.EntityReferenceImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.NamedNodeMapImpl,0.0,14.0,14.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.NodeImpl,0.0,10.0,10.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.PSVIAttrNSImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.PSVIElementNSImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.ParentNode,0.0,10.0,10.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.dom.TextImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.impl.RevalidationHandler,1.0,4.0,5.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.impl.dtd.XMLDTDLoader,0.0,8.0,8.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.impl.dv.XSSimpleType,0.0,4.0,4.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.impl.xs.util.SimpleLocator,0.0,2.0,2.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.util.NamespaceSupport,0.0,4.0,4.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.util.ParserConfigurationSettings,0.0,6.0,6.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.util.SymbolTable,1.0,32.0,33.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.util.XML11Char,0.0,8.0,8.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.util.XMLChar,0.0,56.0,56.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.Augmentations,16.0,6.0,22.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.NamespaceContext,3.0,38.0,41.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.QName,6.0,4.0,10.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.XMLAttributes,2.0,10.0,12.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.XMLDocumentHandler,1.0,20.0,21.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.XMLLocator,1.0,0.0,1.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.XMLResourceIdentifier,1.0,0.0,1.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.XMLString,6.0,6.0,12.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.parser.XMLComponent,0.0,2.0,2.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xni.parser.XMLDocumentSource,2.0,6.0,8.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xerces.xs.ItemPSVI,0.0,12.0,12.0
org.apache.xerces.dom.DOMNormalizer,org.apache.xml.serialize.DOMSerializerImpl,0.0,16.0,16.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.dom.ElementImpl,2.0,4.0,6.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.dom.NamedNodeMapImpl,0.0,24.0,24.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.dom.ParentNode,0.0,2.0,2.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.util.AugmentationsImpl,0.0,4.0,4.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.util.SymbolTable,0.0,8.0,8.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.xni.Augmentations,4.0,0.0,4.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.xni.QName,3.0,0.0,3.0
org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy,org.apache.xerces.xni.XMLAttributes,1.0,0.0,1.0
org.apache.xerces.dom.DOMStringListImpl,org.apache.xerces.impl.xs.XMLSchemaLoader,0.0,2.0,2.0
org.apache.xerces.dom.DOMStringListImpl,org.apache.xerces.parsers.DOMParserImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMStringListImpl,org.apache.xml.serialize.DOMSerializerImpl,0.0,2.0,2.0
org.apache.xerces.dom.DOMXSImplementationSourceImpl,org.apache.xerces.dom.PSVIDOMImplementationImpl,0.0,4.0,4.0
