subject,seed,budget,budget_label,selector_contract_id,selector_contract,feasible_candidates_available,used_infeasible_fallback,selected_candidate_feasible,q_max,eligible_candidate_count,solution_id,weighted_modularity,realised_relative_modularity_loss,imbalance,coupling,cohesion,cluster_count,max_cluster_ratio,singleton_count,singleton_ratio,selected_equals_leiden,ari_vs_leiden,nmi_vs_leiden,changed_class_count,changed_class_ratio,source_front_path,source_front_sha256,source_candidate_label_path,source_candidate_label_sha256,selected_label_tuple,leiden_weighted_modularity,leiden_imbalance,leiden_coupling,leiden_cohesion,leiden_cluster_count,leiden_max_cluster_ratio,weighted_modularity_delta_vs_leiden,relative_modularity_loss_vs_leiden,imbalance_delta_vs_leiden,relative_imbalance_improvement_vs_leiden,coupling_delta_vs_leiden,relative_coupling_change_vs_leiden,cohesion_delta_vs_leiden,relative_cohesion_change_vs_leiden,cluster_count_change_vs_leiden,max_cluster_ratio_change_vs_leiden,mojofm_vs_reference,pairwise_f1,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall,reference_coverage_ratio
daytrader,0,0.01,1%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.2660538093503631,1,seed0_solution054,0.26605380935036316,0.0,0.6592983097983453,0.5345940959409594,14.832683982683983,10,0.22641509433962265,0,0.0,False,0.7365517057403398,0.8331392494687027,44,0.8301886792452831,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_front.csv,64dd3c3b2430596e6bfa91403790572bf261769c03d0e1a737f2ac0b8736db63,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_labels.csv.xz,67695115343390d7beb60e5f90a6a59d77a5f73c99cb33e7e469d386a2c251f7,"[0,1,2,3,3,3,4,4,2,5,2,0,1,5,5,2,5,2,1,2,6,6,3,4,4,7,0,3,1,1,1,5,8,2,2,3,2,5,1,2,2,2,3,3,7,3,3,0,9,9,9,3,8]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.05854295454854885,0.18035594022983134,-0.23369486500914405,0.2616983775486568,0.11669741697416974,0.2792494481236203,8.291906578270215,1.267724930170345,-1,-0.018867924528301883,28.260869565217394,0.18591549295774648,0.06557638611886717,0.4273879476753984,0.18857142857142858,0.18333333333333332,1.0
daytrader,0,0.03,3%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.2660538093503631,1,seed0_solution054,0.26605380935036316,0.0,0.6592983097983453,0.5345940959409594,14.832683982683983,10,0.22641509433962265,0,0.0,False,0.7365517057403398,0.8331392494687027,44,0.8301886792452831,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_front.csv,64dd3c3b2430596e6bfa91403790572bf261769c03d0e1a737f2ac0b8736db63,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_labels.csv.xz,67695115343390d7beb60e5f90a6a59d77a5f73c99cb33e7e469d386a2c251f7,"[0,1,2,3,3,3,4,4,2,5,2,0,1,5,5,2,5,2,1,2,6,6,3,4,4,7,0,3,1,1,1,5,8,2,2,3,2,5,1,2,2,2,3,3,7,3,3,0,9,9,9,3,8]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.05854295454854885,0.18035594022983134,-0.23369486500914405,0.2616983775486568,0.11669741697416974,0.2792494481236203,8.291906578270215,1.267724930170345,-1,-0.018867924528301883,28.260869565217394,0.18591549295774648,0.06557638611886717,0.4273879476753984,0.18857142857142858,0.18333333333333332,1.0
daytrader,0,0.05,5%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.2660538093503631,1,seed0_solution054,0.26605380935036316,0.0,0.6592983097983453,0.5345940959409594,14.832683982683983,10,0.22641509433962265,0,0.0,False,0.7365517057403398,0.8331392494687027,44,0.8301886792452831,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_front.csv,64dd3c3b2430596e6bfa91403790572bf261769c03d0e1a737f2ac0b8736db63,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_labels.csv.xz,67695115343390d7beb60e5f90a6a59d77a5f73c99cb33e7e469d386a2c251f7,"[0,1,2,3,3,3,4,4,2,5,2,0,1,5,5,2,5,2,1,2,6,6,3,4,4,7,0,3,1,1,1,5,8,2,2,3,2,5,1,2,2,2,3,3,7,3,3,0,9,9,9,3,8]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.05854295454854885,0.18035594022983134,-0.23369486500914405,0.2616983775486568,0.11669741697416974,0.2792494481236203,8.291906578270215,1.267724930170345,-1,-0.018867924528301883,28.260869565217394,0.18591549295774648,0.06557638611886717,0.4273879476753984,0.18857142857142858,0.18333333333333332,1.0
daytrader,0,0.1,10%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.2660538093503631,2,seed0_solution062,0.2450944891137105,0.07877850081466607,0.6317233601050266,0.5770295202952029,15.675685425685426,10,0.22641509433962265,1,0.018867924528301886,False,0.6624476935731076,0.8286420352709306,35,0.660377358490566,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_front.csv,64dd3c3b2430596e6bfa91403790572bf261769c03d0e1a737f2ac0b8736db63,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_labels.csv.xz,67695115343390d7beb60e5f90a6a59d77a5f73c99cb33e7e469d386a2c251f7,"[0,1,2,3,3,3,4,4,2,5,2,0,2,4,5,2,5,2,1,2,6,6,3,4,4,7,0,3,1,1,1,5,8,2,4,0,2,4,4,2,2,2,0,0,7,3,0,5,9,9,9,0,0]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.0795022747852015,0.24492627046017193,-0.2612698147024627,0.2925776165744906,0.15913284132841327,0.3807947019867549,9.134908021271658,1.3966089130486765,-1,-0.018867924528301883,26.086956521739136,0.1657142857142857,0.044464497744003795,0.4078383583265024,0.17058823529411765,0.16111111111111112,1.0
daytrader,1,0.01,1%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.1698876479078443,1,seed1_solution064,0.16988764790784439,0.0,0.489839810782912,0.6217712177121771,16.69781946448613,9,0.20754716981132076,1,0.018867924528301886,False,0.027421741038506246,0.3498693372323989,53,1.0,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,"[0,0,1,1,2,3,4,4,5,3,0,1,2,0,6,7,2,5,6,6,1,1,3,4,4,1,5,5,0,0,1,0,1,6,7,7,5,5,4,5,7,2,0,6,1,4,4,0,8,7,0,6,0]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.15470911599106763,0.4766194035108992,-0.4031533640245773,0.4514629847103689,0.20387453874538747,0.48785871964679917,10.157042060072362,1.5528799456190496,-2,-0.037735849056603765,19.565217391304344,0.1325648414985591,0.007817321538778024,0.3643217426148383,0.1377245508982036,0.12777777777777777,1.0
daytrader,1,0.03,3%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.1698876479078443,1,seed1_solution064,0.16988764790784439,0.0,0.489839810782912,0.6217712177121771,16.69781946448613,9,0.20754716981132076,1,0.018867924528301886,False,0.027421741038506246,0.3498693372323989,53,1.0,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,"[0,0,1,1,2,3,4,4,5,3,0,1,2,0,6,7,2,5,6,6,1,1,3,4,4,1,5,5,0,0,1,0,1,6,7,7,5,5,4,5,7,2,0,6,1,4,4,0,8,7,0,6,0]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.15470911599106763,0.4766194035108992,-0.4031533640245773,0.4514629847103689,0.20387453874538747,0.48785871964679917,10.157042060072362,1.5528799456190496,-2,-0.037735849056603765,19.565217391304344,0.1325648414985591,0.007817321538778024,0.3643217426148383,0.1377245508982036,0.12777777777777777,1.0
daytrader,1,0.05,5%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.1698876479078443,1,seed1_solution064,0.16988764790784439,0.0,0.489839810782912,0.6217712177121771,16.69781946448613,9,0.20754716981132076,1,0.018867924528301886,False,0.027421741038506246,0.3498693372323989,53,1.0,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,"[0,0,1,1,2,3,4,4,5,3,0,1,2,0,6,7,2,5,6,6,1,1,3,4,4,1,5,5,0,0,1,0,1,6,7,7,5,5,4,5,7,2,0,6,1,4,4,0,8,7,0,6,0]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.15470911599106763,0.4766194035108992,-0.4031533640245773,0.4514629847103689,0.20387453874538747,0.48785871964679917,10.157042060072362,1.5528799456190496,-2,-0.037735849056603765,19.565217391304344,0.1325648414985591,0.007817321538778024,0.3643217426148383,0.1377245508982036,0.12777777777777777,1.0
daytrader,1,0.1,10%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.1698876479078443,1,seed1_solution064,0.16988764790784439,0.0,0.489839810782912,0.6217712177121771,16.69781946448613,9,0.20754716981132076,1,0.018867924528301886,False,0.027421741038506246,0.3498693372323989,53,1.0,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,"[0,0,1,1,2,3,4,4,5,3,0,1,2,0,6,7,2,5,6,6,1,1,3,4,4,1,5,5,0,0,1,0,1,6,7,7,5,5,4,5,7,2,0,6,1,4,4,0,8,7,0,6,0]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.15470911599106763,0.4766194035108992,-0.4031533640245773,0.4514629847103689,0.20387453874538747,0.48785871964679917,10.157042060072362,1.5528799456190496,-2,-0.037735849056603765,19.565217391304344,0.1325648414985591,0.007817321538778024,0.3643217426148383,0.1377245508982036,0.12777777777777777,1.0
daytrader,2,0.01,1%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.324596763898912,1,seed2_solution040,0.324596763898912,0.0,0.8482176148297745,0.41789667896678967,7.154761904761905,10,0.24528301886792453,3,0.05660377358490566,False,0.9661642596692545,0.9833530739838792,13,0.24528301886792453,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,0,8,9,9,9,0,0]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,0.0,0.0,-0.04477555997771476,0.0501409879054982,0.0,0.0,0.6139845003481366,0.09387026379063365,-1,0.0,26.086956521739136,0.19746835443037977,0.06443211753871195,0.4205933333721325,0.1813953488372093,0.21666666666666667,1.0
daytrader,2,0.03,3%,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; selected budget b relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,True,False,True,0.324596763898912,2,seed2_solution041,0.3184115267697879,0.01905514107666938,0.8312600291287053,0.4252767527675277,7.06041181041181,10,0.24528301886792453,3,0.05660377358490566,False,0.9090477820908944,0.9516762336580381,34,0.6415094339622641,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,4,8,9,9,9,0,0]",0.324596763898912,0.8929931748074893,0.41789667896678967,6.5407774044137685,11,0.24528301886792453,-0.00618523712912411,0.01905514107666938,-0.06173314567878396,0.06913059071486446,0.0073800738007380184,0.017660044150110403,0.5196344059980413,0.07944535853603395,-1,0.0,23.913043478260864,0.18414322250639387,0.05024652254136436,0.40268003653141166,0.17061611374407584,0.2,1.0
