subject,budget,budget_label,metric,metric_category,metric_direction,availability_count,mean,median,std,minimum,maximum,better_count,tie_count,worse_count
xerces-j,0.01,1%,imbalance,structural,lower_is_better,30,1.282086149278551,1.2820656592109358,0.035838622790387485,1.1412584664472252,1.314526165589089,25.0,5.0,0.0
xerces-j,0.01,1%,relative_imbalance_improvement_vs_leiden,structural,higher_is_better,30,0.024678106195018576,0.02469369361210564,0.027263529421133154,0.0,0.13181000399806875,25.0,5.0,0.0
xerces-j,0.01,1%,coupling,structural,lower_is_better,30,0.2119309849029475,0.21022286125089862,0.0038736787702885384,0.20862688713156002,0.22300503235082675,1.0,9.0,20.0
xerces-j,0.01,1%,relative_coupling_change_vs_leiden,structural,lower_is_better,30,0.014997934168847257,0.006817242804021469,0.018552152490949443,-0.0008263324610935436,0.06803470596336594,1.0,9.0,20.0
xerces-j,0.01,1%,cohesion,structural,higher_is_better,30,7.7826157305598,8.188777324365262,1.4512272271304156,3.451098342656354,8.930861911888618,17.0,5.0,8.0
xerces-j,0.01,1%,relative_cohesion_change_vs_leiden,structural,higher_is_better,30,-0.035463865126975386,0.014873649583494488,0.17985740899200017,-0.5722891670699218,0.10684367927261743,17.0,5.0,8.0
xerces-j,0.01,1%,cluster_count,structural,descriptive,30,30.166666666666668,30.0,0.9498941259817921,27.0,31.0,,,
xerces-j,0.01,1%,cluster_count_change_vs_leiden,structural,descriptive,30,-0.8333333333333334,-1.0,0.949894125981792,-4.0,0.0,,,
xerces-j,0.01,1%,max_cluster_ratio,structural,descriptive,30,0.14475839475839478,0.14496314496314497,0.0010740556683625484,0.14250614250614252,0.14742014742014742,,,
xerces-j,0.01,1%,max_cluster_ratio_change_vs_leiden,structural,descriptive,30,-0.00020475020475020737,0.0,0.0010740556683625484,-0.0024570024570024496,0.0024570024570024496,,,
xerces-j,0.01,1%,singleton_count,structural,descriptive,30,9.1,10.0,2.2026629651244956,1.0,11.0,,,
xerces-j,0.01,1%,ari_vs_leiden,partition_similarity,descriptive,30,0.9926830173631589,0.9953498990757454,0.008850565898759204,0.9620039842756686,1.0,,,
xerces-j,0.01,1%,nmi_vs_leiden,partition_similarity,descriptive,30,0.992476174682152,0.9951289844291475,0.008842309693457225,0.9644649712974965,0.9999999999999993,,,
xerces-j,0.01,1%,changed_class_ratio,partition_similarity,descriptive,30,0.30102375102375095,0.2524570024570025,0.25711607317965285,0.0,0.9004914004914005,,,
xerces-j,0.01,1%,mojofm_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.01,1%,pairwise_f1,external,descriptive,0,,,,,,,,
xerces-j,0.01,1%,ari_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.01,1%,nmi_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.01,1%,pairwise_precision,external,descriptive,0,,,,,,,,
xerces-j,0.01,1%,pairwise_recall,external,descriptive,0,,,,,,,,
xerces-j,0.01,1%,reference_coverage_ratio,external,descriptive,0,,,,,,,,
xerces-j,0.03,3%,weighted_modularity,structural,higher_is_better,30,0.6476474916097525,0.6460380769670266,0.005129258771928377,0.6420891314763199,0.6609290282968496,0.0,0.0,30.0
xerces-j,0.03,3%,relative_modularity_loss_vs_leiden,structural,lower_is_better,30,0.02096938761757561,0.023402294752487465,0.0077537571311630206,0.0008920598048346543,0.029371805284246023,0.0,0.0,30.0
xerces-j,0.03,3%,imbalance,structural,lower_is_better,30,1.24514171864273,1.252736151601328,0.040788281642226684,1.134130883083136,1.3093552591849074,30.0,0.0,0.0
xerces-j,0.03,3%,relative_imbalance_improvement_vs_leiden,structural,higher_is_better,30,0.05278285724747454,0.04700554131615205,0.031028885320017883,0.003933665635224787,0.13723217325621737,30.0,0.0,0.0
xerces-j,0.03,3%,coupling,structural,lower_is_better,30,0.22429043853342917,0.22598130841121494,0.0057442588610612305,0.2094608195542775,0.23174694464414092,0.0,0.0,30.0
xerces-j,0.03,3%,relative_coupling_change_vs_leiden,structural,lower_is_better,30,0.07419088279851258,0.08228894091722905,0.02751089407704232,0.003167607767525162,0.10990221732543731,0.0,0.0,30.0
xerces-j,0.03,3%,cohesion,structural,higher_is_better,30,5.949848453284497,8.135879050756923,2.9153942741266428,0.8314611909577686,8.91351417459738,16.0,0.0,14.0
xerces-j,0.03,3%,relative_cohesion_change_vs_leiden,structural,higher_is_better,30,-0.26260732523684827,0.008317717987476412,0.3613185106589854,-0.8969531079024966,0.10469369268006593,16.0,0.0,14.0
xerces-j,0.03,3%,cluster_count,structural,descriptive,30,29.433333333333334,30.0,1.0400044208570938,27.0,31.0,,,
xerces-j,0.03,3%,cluster_count_change_vs_leiden,structural,descriptive,30,-1.5666666666666667,-1.0,1.0400044208570938,-4.0,0.0,,,
xerces-j,0.03,3%,max_cluster_ratio,structural,descriptive,30,0.1432841932841933,0.14373464373464373,0.0021757938087799303,0.13882063882063883,0.14742014742014742,,,
xerces-j,0.03,3%,max_cluster_ratio_change_vs_leiden,structural,descriptive,30,-0.0016789516789516826,-0.0012285012285012387,0.00217579380877993,-0.006142506142506138,0.0024570024570024496,,,
xerces-j,0.03,3%,singleton_count,structural,descriptive,30,5.9,6.0,2.5373078320303906,1.0,10.0,,,
xerces-j,0.03,3%,ari_vs_leiden,partition_similarity,descriptive,30,0.9740071718507954,0.96946214092435,0.011747829665069962,0.9557955912159827,0.9963084142337763,,,
xerces-j,0.03,3%,nmi_vs_leiden,partition_similarity,descriptive,30,0.9719315606467335,0.9700441226020968,0.012140091008468743,0.9446116083702869,0.9962395104792067,,,
xerces-j,0.03,3%,changed_class_ratio,partition_similarity,descriptive,30,0.6770679770679773,0.7475429975429975,0.22049192270820678,0.1597051597051597,0.9213759213759214,,,
xerces-j,0.03,3%,mojofm_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.03,3%,pairwise_f1,external,descriptive,0,,,,,,,,
xerces-j,0.03,3%,ari_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.03,3%,nmi_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.03,3%,pairwise_precision,external,descriptive,0,,,,,,,,
xerces-j,0.03,3%,pairwise_recall,external,descriptive,0,,,,,,,,
xerces-j,0.03,3%,reference_coverage_ratio,external,descriptive,0,,,,,,,,
xerces-j,0.05,5%,weighted_modularity,structural,higher_is_better,30,0.636849555598873,0.6350732957737648,0.007226067270617693,0.6203237772245593,0.6521052620807368,0.0,0.0,30.0
xerces-j,0.05,5%,relative_modularity_loss_vs_leiden,structural,lower_is_better,30,0.03729232570063961,0.03997744803470958,0.010923443936276806,0.014230700583954106,0.06227388300071691,0.0,0.0,30.0
xerces-j,0.05,5%,imbalance,structural,lower_is_better,30,1.215029555087278,1.210194178234813,0.03279397160958879,1.134130883083136,1.2684678233359445,30.0,0.0,0.0
xerces-j,0.05,5%,relative_imbalance_improvement_vs_leiden,structural,higher_is_better,30,0.07569009511288251,0.07936851322204069,0.024947370747004163,0.035037980573406034,0.13723217325621737,30.0,0.0,0.0
xerces-j,0.05,5%,coupling,structural,lower_is_better,30,0.23630098250658998,0.23844716031631918,0.007945000489395249,0.21932422717469446,0.25380301941049604,0.0,0.0,30.0
xerces-j,0.05,5%,relative_coupling_change_vs_leiden,structural,lower_is_better,30,0.13171280356241105,0.1419914612312353,0.0380508734359895,0.050406280126704305,0.21553505026855804,0.0,0.0,30.0
xerces-j,0.05,5%,cohesion,structural,higher_is_better,30,5.855186713633822,8.25095957101422,3.0437158904043953,0.888970946952295,8.891727575427275,16.0,0.0,14.0
xerces-j,0.05,5%,relative_cohesion_change_vs_leiden,structural,higher_is_better,30,-0.27433919940924195,0.022580187580095924,0.37722201149601065,-0.8898256536268554,0.1019935770784379,16.0,0.0,14.0
xerces-j,0.05,5%,cluster_count,structural,descriptive,30,28.833333333333332,29.0,0.8339078479367938,27.0,30.0,,,
xerces-j,0.05,5%,cluster_count_change_vs_leiden,structural,descriptive,30,-2.1666666666666665,-2.0,0.8339078479367938,-4.0,-1.0,,,
xerces-j,0.05,5%,max_cluster_ratio,structural,descriptive,30,0.14266994266994265,0.14312039312039312,0.0024724864412640074,0.13882063882063883,0.14742014742014742,,,
xerces-j,0.05,5%,max_cluster_ratio_change_vs_leiden,structural,descriptive,30,-0.002293202293202298,-0.0018427518427518441,0.0024724864412640074,-0.006142506142506138,0.0024570024570024496,,,
xerces-j,0.05,5%,singleton_count,structural,descriptive,30,4.266666666666667,4.5,2.1803722132942687,1.0,9.0,,,
xerces-j,0.05,5%,ari_vs_leiden,partition_similarity,descriptive,30,0.9601081714450743,0.960734411434967,0.011868848722473574,0.9326774785578106,0.9872663530943216,,,
xerces-j,0.05,5%,nmi_vs_leiden,partition_similarity,descriptive,30,0.958457314420482,0.960935752657773,0.01156199556567495,0.9290081939046162,0.9855699073961967,,,
xerces-j,0.05,5%,changed_class_ratio,partition_similarity,descriptive,30,0.7870597870597872,0.8347665847665848,0.1767936282437256,0.15601965601965603,0.9987714987714987,,,
xerces-j,0.05,5%,mojofm_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.05,5%,pairwise_f1,external,descriptive,0,,,,,,,,
xerces-j,0.05,5%,ari_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.05,5%,nmi_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.05,5%,pairwise_precision,external,descriptive,0,,,,,,,,
xerces-j,0.05,5%,pairwise_recall,external,descriptive,0,,,,,,,,
xerces-j,0.05,5%,reference_coverage_ratio,external,descriptive,0,,,,,,,,
xerces-j,0.1,10%,weighted_modularity,structural,higher_is_better,30,0.6101348529582437,0.6030972290285719,0.014781943385101531,0.5954292238127518,0.6521052620807368,0.0,0.0,30.0
xerces-j,0.1,10%,relative_modularity_loss_vs_leiden,structural,lower_is_better,30,0.07767619505040205,0.08831477445485289,0.022345450684210382,0.014230700583954106,0.09990628363145215,0.0,0.0,30.0
xerces-j,0.1,10%,imbalance,structural,lower_is_better,30,1.1676099094964407,1.1709966461523653,0.03964932800014048,1.1007014516866778,1.2638907569790572,30.0,0.0,0.0
xerces-j,0.1,10%,relative_imbalance_improvement_vs_leiden,structural,higher_is_better,30,0.11176366050257319,0.10918726701221854,0.030162448673946417,0.03851989403903584,0.16266295757345253,30.0,0.0,0.0
xerces-j,0.1,10%,coupling,structural,lower_is_better,30,0.2660436137071651,0.2737886412652768,0.01672144986781081,0.21932422717469446,0.2865276779295471,0.0,0.0,30.0
xerces-j,0.1,10%,relative_coupling_change_vs_leiden,structural,lower_is_better,30,0.2741587476472479,0.31125189367855677,0.08008379274936246,0.050406280126704305,0.3722627737226277,0.0,0.0,30.0
xerces-j,0.1,10%,cohesion,structural,higher_is_better,30,5.07633665638395,3.799410524513867,3.2749942983739113,0.8589025968208267,9.486403083836056,13.0,0.0,17.0
xerces-j,0.1,10%,relative_cohesion_change_vs_leiden,structural,higher_is_better,30,-0.3708657465077441,-0.5291212017933078,0.4058854312799985,-0.8935521655377459,0.17569450697684857,13.0,0.0,17.0
xerces-j,0.1,10%,cluster_count,structural,descriptive,30,28.3,28.0,1.0221680811915899,26.0,30.0,,,
xerces-j,0.1,10%,cluster_count_change_vs_leiden,structural,descriptive,30,-2.7,-3.0,1.0221680811915899,-5.0,-1.0,,,
xerces-j,0.1,10%,max_cluster_ratio,structural,descriptive,30,0.14082719082719083,0.14127764127764128,0.003511722788928264,0.1339066339066339,0.14742014742014742,,,
xerces-j,0.1,10%,max_cluster_ratio_change_vs_leiden,structural,descriptive,30,-0.004135954135954139,-0.0036855036855036882,0.003511722788928264,-0.011056511056511065,0.0024570024570024496,,,
xerces-j,0.1,10%,singleton_count,structural,descriptive,30,2.1,1.0,1.9537761845488708,0.0,6.0,,,
xerces-j,0.1,10%,ari_vs_leiden,partition_similarity,descriptive,30,0.9280411177397726,0.93316730119808,0.02530487343996096,0.8779090188458701,0.9697011375179753,,,
xerces-j,0.1,10%,nmi_vs_leiden,partition_similarity,descriptive,30,0.9272775907653558,0.9230266221203378,0.01976186821227263,0.8919697999890044,0.9676767282784732,,,
xerces-j,0.1,10%,changed_class_ratio,partition_similarity,descriptive,30,0.8672809172809174,0.8986486486486487,0.13658137297602652,0.4594594594594595,0.9975429975429976,,,
xerces-j,0.1,10%,mojofm_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.1,10%,pairwise_f1,external,descriptive,0,,,,,,,,
xerces-j,0.1,10%,ari_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.1,10%,nmi_vs_reference,external,descriptive,0,,,,,,,,
xerces-j,0.1,10%,pairwise_precision,external,descriptive,0,,,,,,,,
xerces-j,0.1,10%,pairwise_recall,external,descriptive,0,,,,,,,,
xerces-j,0.1,10%,reference_coverage_ratio,external,descriptive,0,,,,,,,,
