subject,seed,generation,hypervolume,best_so_far_hypervolume,front_solution_count
daytrader,15,45,0.15964598417173487,0.15964598417173487,100
daytrader,15,46,0.15993768529006758,0.15993768529006758,100
daytrader,15,47,0.16039939386579263,0.16039939386579263,100
daytrader,15,48,0.1612554191639612,0.1612554191639612,100
daytrader,15,49,0.16152845159405074,0.16152845159405074,100
daytrader,15,50,0.16233681722129775,0.16233681722129775,100
daytrader,15,51,0.16270207806635206,0.16270207806635206,100
daytrader,15,52,0.16287771994999783,0.16287771994999783,100
daytrader,15,53,0.1631639709349961,0.1631639709349961,100
daytrader,15,54,0.16330844971113648,0.16330844971113648,100
daytrader,15,55,0.16351043606430612,0.16351043606430612,100
daytrader,15,56,0.16420155760135802,0.16420155760135802,100
daytrader,15,57,0.164330225842893,0.164330225842893,100
daytrader,15,58,0.16426617950186284,0.164330225842893,100
daytrader,15,59,0.16439231098156137,0.16439231098156137,100
daytrader,15,60,0.16474515840322795,0.16474515840322795,100
daytrader,15,61,0.1647950901643284,0.1647950901643284,100
daytrader,15,62,0.16528003669550462,0.16528003669550462,100
daytrader,15,63,0.1679380470868116,0.1679380470868116,95
daytrader,15,64,0.1685947879039915,0.1685947879039915,99
daytrader,15,65,0.16930692745323472,0.16930692745323472,100
daytrader,15,66,0.16942822908416452,0.16942822908416452,100
daytrader,15,67,0.169868450517889,0.169868450517889,100
daytrader,15,68,0.1714019916629539,0.1714019916629539,93
daytrader,15,69,0.17165314960732264,0.17165314960732264,99
daytrader,15,70,0.17191079534652554,0.17191079534652554,100
daytrader,15,71,0.17195655454866618,0.17195655454866618,100
daytrader,15,72,0.17274126165819265,0.17274126165819265,100
daytrader,15,73,0.17244634693453587,0.17274126165819265,100
daytrader,15,74,0.17231522638351127,0.17274126165819265,100
daytrader,15,75,0.1725481119938377,0.17274126165819265,100
daytrader,15,76,0.17272005195283588,0.17274126165819265,95
daytrader,15,77,0.17357559193684383,0.17357559193684383,98
daytrader,15,78,0.17360385323365612,0.17360385323365612,100
daytrader,15,79,0.1737692837541365,0.1737692837541365,100
daytrader,15,80,0.1720213864193171,0.1737692837541365,100
daytrader,15,81,0.17226727383632812,0.1737692837541365,100
daytrader,15,82,0.17199832153462902,0.1737692837541365,100
daytrader,15,83,0.17216335165232233,0.1737692837541365,100
daytrader,15,84,0.17216535122211143,0.1737692837541365,100
daytrader,15,85,0.17264293642740708,0.1737692837541365,100
daytrader,15,86,0.1731368978546544,0.1737692837541365,100
daytrader,15,87,0.1734799744379803,0.1737692837541365,100
daytrader,15,88,0.17364648630391355,0.1737692837541365,100
daytrader,15,89,0.17215652585079397,0.1737692837541365,100
daytrader,15,90,0.17211057420236844,0.1737692837541365,100
daytrader,15,91,0.1721982563604692,0.1737692837541365,100
daytrader,15,92,0.1722812811923199,0.1737692837541365,100
daytrader,15,93,0.17227270591661445,0.1737692837541365,100
daytrader,15,94,0.17260650566987937,0.1737692837541365,100
daytrader,15,95,0.17269325707310482,0.1737692837541365,100
daytrader,15,96,0.1731830759798302,0.1737692837541365,100
daytrader,15,97,0.17349035534385784,0.1737692837541365,100
daytrader,15,98,0.1735678788389749,0.1737692837541365,100
daytrader,15,99,0.17374944382003565,0.1737692837541365,98
daytrader,15,100,0.1735824830857423,0.1737692837541365,100
daytrader,29,1,0.08138320444190626,0.08138320444190626,17
daytrader,29,2,0.08140692890510251,0.08140692890510251,21
daytrader,29,3,0.08474607385332825,0.08474607385332825,29
daytrader,29,4,0.08593735417870738,0.08593735417870738,38
daytrader,29,5,0.08948718691255383,0.08948718691255383,39
daytrader,29,6,0.09099803176336065,0.09099803176336065,49
daytrader,29,7,0.092929047185982,0.092929047185982,51
daytrader,29,8,0.09609954330263913,0.09609954330263913,60
daytrader,29,9,0.09641483989089397,0.09641483989089397,59
daytrader,29,10,0.09732341178605797,0.09732341178605797,62
daytrader,29,11,0.0980365147233308,0.0980365147233308,64
daytrader,29,12,0.098968565216242,0.098968565216242,66
daytrader,29,13,0.09940594553770075,0.09940594553770075,74
daytrader,29,14,0.0996381628302667,0.0996381628302667,81
daytrader,29,15,0.09992835555132173,0.09992835555132173,90
daytrader,29,16,0.10020693197114507,0.10020693197114507,87
daytrader,29,17,0.10048224026182066,0.10048224026182066,97
daytrader,29,18,0.10056681917866286,0.10056681917866286,99
daytrader,29,19,0.10071719105206622,0.10071719105206622,97
daytrader,29,20,0.10301338754021874,0.10301338754021874,100
daytrader,29,21,0.10627831898025343,0.10627831898025343,100
daytrader,29,22,0.1063262728038762,0.1063262728038762,100
daytrader,29,23,0.1074827815637866,0.1074827815637866,86
daytrader,29,24,0.10873730274619262,0.10873730274619262,94
daytrader,29,25,0.11024756942984991,0.11024756942984991,99
daytrader,29,26,0.1104154464828058,0.1104154464828058,100
daytrader,29,27,0.11067163220271425,0.11067163220271425,100
daytrader,29,28,0.11121344533360203,0.11121344533360203,100
daytrader,29,29,0.11203790273710268,0.11203790273710268,100
daytrader,29,30,0.11240884722387977,0.11240884722387977,97
daytrader,29,31,0.11326492746897304,0.11326492746897304,96
daytrader,29,32,0.1136365989013648,0.1136365989013648,100
daytrader,29,33,0.1148360327242538,0.1148360327242538,100
daytrader,29,34,0.11498843681936517,0.11498843681936517,100
daytrader,29,35,0.11526039821832007,0.11526039821832007,99
daytrader,29,36,0.11526322336537832,0.11526322336537832,100
daytrader,29,37,0.11618444635919413,0.11618444635919413,100
daytrader,29,38,0.11668763179856398,0.11668763179856398,100
daytrader,29,39,0.11726804972988995,0.11726804972988995,94
daytrader,29,40,0.12079589772026922,0.12079589772026922,100
daytrader,29,41,0.12128671830832688,0.12128671830832688,100
daytrader,29,42,0.12115886321959113,0.12128671830832688,100
daytrader,29,43,0.1212100670230331,0.12128671830832688,100
daytrader,29,44,0.12166226131983499,0.12166226131983499,95
daytrader,29,45,0.12181665246545213,0.12181665246545213,100
daytrader,29,46,0.12198804749156683,0.12198804749156683,100
daytrader,29,47,0.1219319110128332,0.12198804749156683,100
daytrader,29,48,0.12259154852891678,0.12259154852891678,100
daytrader,29,49,0.12262571457731315,0.12262571457731315,100
daytrader,29,50,0.12567334845598668,0.12567334845598668,100
daytrader,29,51,0.12542495208172877,0.12567334845598668,100
daytrader,29,52,0.1255354901595997,0.12567334845598668,100
daytrader,29,53,0.12571951375552792,0.12571951375552792,100
daytrader,29,54,0.12626320523541176,0.12626320523541176,100
daytrader,29,55,0.12669716750739152,0.12669716750739152,100
daytrader,29,56,0.12656240791621712,0.12669716750739152,100
daytrader,29,57,0.1264763014426281,0.12669716750739152,100
daytrader,29,58,0.1264995269420914,0.12669716750739152,100
daytrader,29,59,0.12751280793128583,0.12751280793128583,100
daytrader,29,60,0.12737125960422432,0.12751280793128583,100
daytrader,29,61,0.12755861367780524,0.12755861367780524,100
daytrader,29,62,0.1276648029922896,0.1276648029922896,100
daytrader,29,63,0.13182089882937237,0.13182089882937237,100
daytrader,29,64,0.1347887851287321,0.1347887851287321,100
daytrader,29,65,0.1350793908759934,0.1350793908759934,100
daytrader,29,66,0.13876308018609343,0.13876308018609343,100
daytrader,29,67,0.13879494652368915,0.13879494652368915,100
daytrader,29,68,0.13894145070405695,0.13894145070405695,100
daytrader,29,69,0.14778070685051595,0.14778070685051595,100
daytrader,29,70,0.1477899928373182,0.1477899928373182,100
daytrader,29,71,0.14803475686592937,0.14803475686592937,100
daytrader,29,72,0.14817738761883995,0.14817738761883995,100
daytrader,29,73,0.14838359912682667,0.14838359912682667,100
daytrader,29,74,0.14869401566990137,0.14869401566990137,100
daytrader,29,75,0.1486733015731665,0.14869401566990137,100
daytrader,29,76,0.14870700561382158,0.14870700561382158,100
daytrader,29,77,0.1488941916539223,0.1488941916539223,100
daytrader,29,78,0.14893950660435357,0.14893950660435357,100
daytrader,29,79,0.14899132866260695,0.14899132866260695,100
daytrader,29,80,0.14904580632057327,0.14904580632057327,100
daytrader,29,81,0.149513394017652,0.149513394017652,100
daytrader,29,82,0.15033444643053626,0.15033444643053626,100
daytrader,29,83,0.15034065044765746,0.15034065044765746,100
daytrader,29,84,0.15046224386890025,0.15046224386890025,100
daytrader,29,85,0.15048433075546774,0.15048433075546774,100
daytrader,29,86,0.1504990470214748,0.1504990470214748,100
daytrader,29,87,0.15063183039250283,0.15063183039250283,100
daytrader,29,88,0.15075942685947513,0.15075942685947513,100
daytrader,29,89,0.15216547001402436,0.15216547001402436,100
daytrader,29,90,0.15251961824449206,0.15251961824449206,100
daytrader,29,91,0.15373213238214362,0.15373213238214362,100
daytrader,29,92,0.1538617931808883,0.1538617931808883,100
daytrader,29,93,0.15457126184008255,0.15457126184008255,98
daytrader,29,94,0.15528074361348634,0.15528074361348634,100
daytrader,29,95,0.1553374515298314,0.1553374515298314,100
daytrader,29,96,0.1557323876296085,0.1557323876296085,99
daytrader,29,97,0.156138850182443,0.156138850182443,100
daytrader,29,98,0.1561397595142826,0.1561397595142826,100
daytrader,29,99,0.1561521934809092,0.1561521934809092,100
daytrader,29,100,0.15618594111120518,0.15618594111120518,100
