subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,selection_rule,selected_weighted_modularity,selected_cluster_count,selected_max_cluster_ratio,selected_singleton_ratio,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution,mojofm_vs_reference,pairwise_f1,reference_coverage_ratio,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall
daytrader,0,seed0_solution054,0.5345940959409594,14.832683982683983,0.6592983097983453,0.5345940959409594,-14.832683982683983,0.6592983097983453,True,False,,,"[0, 1, 2, 3, 3, 3, 4, 4, 2, 5, 2, 0, 1, 5, 5, 2, 5, 2, 1, 2, 6, 6, 3, 4, 4, 7, 0, 3, 1, 1, 1, 5, 8, 2, 2, 3, 2, 5, 1, 2, 2, 2, 3, 3, 7, 3, 3, 0, 9, 9, 9, 3, 8]",highest_weighted_modularity_among_feasible_pareto_solutions,0.26605380935036316,10,0.22641509433962265,0.0,0.26605380935036316,0.4654059040590406,0.8705780845556514,10,5.3,12,2,0.22641509433962265,0.0,0.6592983097983453,"{""11"": 1, ""12"": 1, ""2"": 3, ""3"": 1, ""4"": 2, ""6"": 1, ""7"": 1}",28.260869565217394,0.18591549295774648,1.0,0.06557638611886717,0.4273879476753984,0.18857142857142858,0.18333333333333332
