subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,selection_rule,selected_weighted_modularity,selected_cluster_count,selected_max_cluster_ratio,selected_singleton_ratio,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution,mojofm_vs_reference,pairwise_f1,reference_coverage_ratio,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall
daytrader,10,seed10_solution038,0.45525830258302585,8.028138528138529,0.6203502725574942,0.45525830258302585,-8.028138528138529,0.6203502725574942,True,False,,,"[0, 1, 2, 0, 0, 0, 3, 3, 4, 5, 2, 5, 6, 5, 5, 2, 5, 2, 1, 2, 7, 7, 0, 3, 3, 1, 8, 0, 1, 1, 0, 5, 4, 2, 6, 4, 2, 8, 8, 2, 2, 2, 0, 0, 1, 3, 0, 6, 9, 5, 9, 0, 0]",highest_weighted_modularity_among_feasible_pareto_solutions,0.2938668454950231,10,0.22641509433962265,0.0,0.2938668454950231,0.5447416974169742,1.1965552178318135,10,5.3,12,2,0.22641509433962265,0.0,0.6203502725574942,"{""10"": 1, ""12"": 1, ""2"": 2, ""3"": 3, ""5"": 1, ""6"": 1, ""7"": 1}",26.086956521739136,0.14367816091954025,1.0,0.020092396388141184,0.3902955432755851,0.1488095238095238,0.1388888888888889
