subject,class_id,model_token_count,model_max_sequence_length,tokenizer_truncated,declaration_token_count,body_section_token_count,contract_body_tokens_truncated,declaration_section_affected,body_section_affected
xerces,org.apache.xerces.impl.validation.ValidationManager,86,32768,false,53,24,0,false,false
xerces,org.apache.xerces.impl.validation.ValidationState,236,32768,false,164,63,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath,128,32768,false,75,44,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath$1,41,32768,false,21,11,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath$Axis,43,32768,false,18,16,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath$LocationPath,48,32768,false,19,20,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath$NodeTest,50,32768,false,19,22,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath$Scanner,138,32768,false,60,69,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath$Step,53,32768,false,18,26,0,false,false
xerces,org.apache.xerces.impl.xpath.XPath$Tokens,189,32768,false,54,126,0,false,false
xerces,org.apache.xerces.impl.xpath.XPathException,27,32768,false,12,6,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.BMPattern,93,32768,false,65,19,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.CaseInsensitiveMap,139,32768,false,85,45,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Match,152,32768,false,80,63,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op,245,32768,false,192,44,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op$CharOp,25,32768,false,13,3,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op$ChildOp,31,32768,false,19,3,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op$ConditionOp,24,32768,false,9,6,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op$ModifierOp,42,32768,false,21,12,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op$RangeOp,27,32768,false,14,4,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op$StringOp,25,32768,false,13,3,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Op$UnionOp,43,32768,false,25,9,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.ParseException,23,32768,false,11,3,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,405,32768,false,281,115,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.REUtil,203,32768,false,122,72,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RangeToken,192,32768,false,111,72,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegexParser,556,32768,false,355,192,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegexParser$ReferencePosition,21,32768,false,8,4,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression,448,32768,false,309,130,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharArrayTarget,128,32768,false,104,15,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharacterIteratorTarget,131,32768,false,106,16,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ClosureContext,63,32768,false,29,25,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$Context,95,32768,false,54,32,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,53,32768,false,43,1,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$StringTarget,76,32768,false,54,13,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token,754,32768,false,381,364,44,false,true
xerces,org.apache.xerces.impl.xpath.regex.Token$CharToken,64,32768,false,26,29,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$ClosureToken,77,32768,false,46,22,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$ConcatToken,50,32768,false,25,16,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$ConditionToken,59,32768,false,25,25,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$FixedStringContainer,20,32768,false,8,3,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$ModifierToken,60,32768,false,36,15,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$ParenToken,56,32768,false,31,16,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$StringToken,50,32768,false,26,15,0,false,false
xerces,org.apache.xerces.impl.xpath.regex.Token$UnionToken,58,32768,false,30,19,0,false,false
xerces,org.apache.xerces.impl.xs.AttributePSVImpl,202,32768,false,134,59,0,false,false
xerces,org.apache.xerces.impl.xs.ElementPSVImpl,245,32768,false,166,70,0,false,false
xerces,org.apache.xerces.impl.xs.FilePathToURI,58,32768,false,13,36,0,false,false
xerces,org.apache.xerces.impl.xs.PSVIErrorList,67,32768,false,37,21,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaGrammar,988,32768,false,808,171,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinAttrDecl,86,32768,false,58,19,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinSchemaGrammar,400,32768,false,305,86,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaGrammar$Schema4Annotations,496,32768,false,367,120,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaGrammar$XSAnyType,180,32768,false,111,60,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport,78,32768,false,36,33,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport$SchemaRootContext,100,32768,false,40,51,0,false,false
xerces,org.apache.xerces.impl.xs.SchemaSymbols,163,32768,false,6,148,0,false,false
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler,296,32768,false,158,129,0,false,false
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,28,32768,false,11,8,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaException,33,32768,false,19,5,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader,574,32768,false,368,197,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader$LocationArray,72,32768,false,39,24,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator,1038,32768,false,732,297,125,false,true
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyRefValueStore,72,32768,false,31,32,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyValueStore,46,32768,false,24,13,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey,39,32768,false,20,10,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ShortVector,82,32768,false,40,33,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$UniqueValueStore,47,32768,false,25,13,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreBase,263,32768,false,159,95,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreCache,156,32768,false,93,54,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XPathMatcherStack,96,32768,false,57,30,0,false,false
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XSIErrorReporter,121,32768,false,64,48,0,false,false
xerces,org.apache.xerces.impl.xs.XSAnnotationImpl,104,32768,false,62,33,0,false,false
xerces,org.apache.xerces.impl.xs.XSAttributeDecl,221,32768,false,160,52,0,false,false
xerces,org.apache.xerces.impl.xs.XSAttributeGroupDecl,270,32768,false,166,95,0,false,false
xerces,org.apache.xerces.impl.xs.XSAttributeUseImpl,147,32768,false,97,41,0,false,false
xerces,org.apache.xerces.impl.xs.XSComplexTypeDecl,536,32768,false,399,128,0,false,false
xerces,org.apache.xerces.impl.xs.XSConstraints,858,32768,false,651,198,0,false,false
xerces,org.apache.xerces.impl.xs.XSConstraints$1,31,32768,false,16,6,0,false,false
xerces,org.apache.xerces.impl.xs.XSDDescription,202,32768,false,131,62,0,false,false
xerces,org.apache.xerces.impl.xs.XSDeclarationPool,313,32768,false,248,56,0,false,false
xerces,org.apache.xerces.impl.xs.XSElementDecl,398,32768,false,268,121,0,false,false
xerces,org.apache.xerces.impl.xs.XSElementDeclHelper,32,32768,false,21,3,0,false,false
xerces,org.apache.xerces.impl.xs.XSGrammarBucket,93,32768,false,58,26,0,false,false
xerces,org.apache.xerces.impl.xs.XSGroupDecl,97,32768,false,64,24,0,false,false
xerces,org.apache.xerces.impl.xs.XSImplementationImpl,110,32768,false,68,33,0,false,false
xerces,org.apache.xerces.impl.xs.XSLoaderImpl,129,32768,false,84,36,0,false,false
xerces,org.apache.xerces.impl.xs.XSLoaderImpl$XSGrammarMerger,112,32768,false,83,20,0,false,false
xerces,org.apache.xerces.impl.xs.XSMessageFormatter,57,32768,false,20,28,0,false,false
xerces,org.apache.xerces.impl.xs.XSModelGroupImpl,186,32768,false,120,57,0,false,false
xerces,org.apache.xerces.impl.xs.XSModelImpl,491,32768,false,357,125,0,false,false
xerces,org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,95,32768,false,56,30,0,false,false
xerces,org.apache.xerces.impl.xs.XSNotationDecl,103,32768,false,70,24,0,false,false
xerces,org.apache.xerces.impl.xs.XSParticleDecl,179,32768,false,112,58,0,false,false
xerces,org.apache.xerces.impl.xs.XSWildcardDecl,333,32768,false,190,134,0,false,false
xerces,org.apache.xerces.impl.xs.identity.Field,47,32768,false,29,9,0,false,false
xerces,org.apache.xerces.impl.xs.identity.Field$Matcher,126,32768,false,59,58,0,false,false
xerces,org.apache.xerces.impl.xs.identity.Field$XPath,66,32768,false,28,29,0,false,false
xerces,org.apache.xerces.impl.xs.identity.FieldActivator,51,32768,false,40,3,0,false,false
xerces,org.apache.xerces.impl.xs.identity.IdentityConstraint,196,32768,false,136,51,0,false,false
xerces,org.apache.xerces.impl.xs.identity.KeyRef,38,32768,false,24,5,0,false,false
xerces,org.apache.xerces.impl.xs.identity.Selector,51,32768,false,32,10,0,false,false
xerces,org.apache.xerces.impl.xs.identity.Selector$Matcher,100,32768,false,60,31,0,false,false
xerces,org.apache.xerces.impl.xs.identity.Selector$XPath,45,32768,false,14,22,0,false,false
xerces,org.apache.xerces.impl.xs.identity.UniqueOrKey,23,32768,false,10,4,0,false,false
xerces,org.apache.xerces.impl.xs.identity.ValueStore,40,32768,false,29,3,0,false,false
xerces,org.apache.xerces.impl.xs.identity.XPathMatcher,188,32768,false,99,80,0,false,false
xerces,org.apache.xerces.impl.xs.models.CMBuilder,262,32768,false,150,103,0,false,false
xerces,org.apache.xerces.impl.xs.models.CMNodeFactory,153,32768,false,103,41,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSAllCM,178,32768,false,108,61,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSCMBinOp,91,32768,false,49,33,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSCMLeaf,94,32768,false,60,25,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSCMRepeatingLeaf,42,32768,false,26,7,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSCMUniOp,73,32768,false,42,22,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSCMValidator,91,32768,false,80,3,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSDFACM,315,32768,false,168,138,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSDFACM$Occurence,39,32768,false,14,16,0,false,false
xerces,org.apache.xerces.impl.xs.models.XSEmptyCM,130,32768,false,86,35,0,false,false
xerces,org.apache.xerces.impl.xs.opti.AttrImpl,93,32768,false,62,22,0,false,false
xerces,org.apache.xerces.impl.xs.opti.DefaultDocument,308,32768,false,233,66,0,false,false
xerces,org.apache.xerces.impl.xs.opti.DefaultElement,218,32768,false,172,37,0,false,false
xerces,org.apache.xerces.impl.xs.opti.DefaultNode,315,32768,false,236,70,0,false,false
xerces,org.apache.xerces.impl.xs.opti.DefaultText,131,32768,false,91,31,0,false,false
xerces,org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,699,32768,false,614,76,0,false,false
xerces,org.apache.xerces.impl.xs.opti.ElementImpl,226,32768,false,155,62,0,false,false
xerces,org.apache.xerces.impl.xs.opti.NamedNodeMapImpl,112,32768,false,71,32,0,false,false
xerces,org.apache.xerces.impl.xs.opti.NodeImpl,95,32768,false,53,33,0,false,false
xerces,org.apache.xerces.impl.xs.opti.SchemaDOM,388,32768,false,284,95,0,false,false
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMImplementation,94,32768,false,55,30,0,false,false
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser,332,32768,false,210,113,0,false,false
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser$BooleanStack,61,32768,false,32,20,0,false,false
xerces,org.apache.xerces.impl.xs.opti.SchemaParsingConfig,295,32768,false,141,145,0,false,false
xerces,org.apache.xerces.impl.xs.opti.TextImpl,95,32768,false,47,39,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.Container,40,32768,false,25,6,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.LargeContainer,41,32768,false,21,11,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.OneAttr,21,32768,false,5,7,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.SchemaContentHandler,276,32768,false,170,97,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.SmallContainer,44,32768,false,21,14,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.StAXSchemaParser,230,32768,false,138,83,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,28,32768,false,6,13,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSAttributeChecker,450,32768,false,120,321,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,72,32768,false,36,27,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,234,32768,false,119,106,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,80,32768,false,42,29,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,542,32768,false,271,262,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,34,32768,false,13,12,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,123,32768,false,51,63,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,233,32768,false,101,123,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,522,32768,false,231,282,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,38,32768,false,19,10,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,291,32768,false,116,166,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,142,32768,false,50,83,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler,1833,32768,false,1501,323,134,false,true
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$1,19,32768,false,8,3,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil,63,32768,false,40,14,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool,118,32768,false,66,43,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,47,32768,false,19,19,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,84,32768,false,37,38,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,76,32768,false,33,34,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,316,32768,false,150,157,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,73,32768,false,38,26,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,143,32768,false,73,61,0,false,false
xerces,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,183,32768,false,83,91,0,false,false
xerces,org.apache.xerces.impl.xs.util.LSInputListImpl,88,32768,false,52,27,0,false,false
xerces,org.apache.xerces.impl.xs.util.ObjectListImpl,91,32768,false,54,28,0,false,false
xerces,org.apache.xerces.impl.xs.util.ShortListImpl,84,32768,false,42,33,0,false,false
xerces,org.apache.xerces.impl.xs.util.SimpleLocator,184,32768,false,140,35,0,false,false
xerces,org.apache.xerces.impl.xs.util.StringListImpl,94,32768,false,54,31,0,false,false
xerces,org.apache.xerces.impl.xs.util.XInt,43,32768,false,25,9,0,false,false
xerces,org.apache.xerces.impl.xs.util.XIntPool,34,32768,false,14,11,0,false,false
xerces,org.apache.xerces.impl.xs.util.XS10TypeHelper,35,32768,false,19,7,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSGrammarPool,70,32768,false,41,20,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSInputSource,60,32768,false,43,8,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSNamedMap4Types,78,32768,false,34,35,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl,108,32768,false,62,37,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,39,32768,false,20,10,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,60,32768,false,25,26,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,69,32768,false,42,18,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl,181,32768,false,119,53,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl$1,88,32768,false,53,26,0,false,false
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator,95,32768,false,56,30,0,false,false
xerces,org.apache.xerces.jaxp.DefaultValidationErrorHandler,61,32768,false,16,36,0,false,false
xerces,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,121,32768,false,72,40,0,false,false
xerces,org.apache.xerces.jaxp.DocumentBuilderImpl,187,32768,false,104,74,0,false,false
xerces,org.apache.xerces.jaxp.JAXPConstants,19,32768,false,8,3,0,false,false
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent,221,32768,false,143,69,0,false,false
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$1,37,32768,false,21,7,0,false,false
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$2,48,32768,false,29,10,0,false,false
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$3,74,32768,false,55,10,0,false,false
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$DraconianErrorHandler,71,32768,false,51,11,0,false,false
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$SAX2XNI,143,32768,false,100,34,0,false,false
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$XNI2SAX,214,32768,false,145,60,0,false,false
xerces,org.apache.xerces.jaxp.SAXParserFactoryImpl,116,32768,false,71,36,0,false,false
xerces,org.apache.xerces.jaxp.SAXParserImpl,202,32768,false,127,66,0,false,false
xerces,org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser,192,32768,false,126,57,0,false,false
xerces,org.apache.xerces.jaxp.SchemaValidatorConfiguration,58,32768,false,21,28,0,false,false
xerces,org.apache.xerces.jaxp.TeeXMLDocumentFilterImpl,306,32768,false,257,40,0,false,false
xerces,org.apache.xerces.jaxp.UnparsedEntityHandler,393,32768,false,324,60,0,false,false
xerces,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl,148,32768,false,121,18,0,false,false
xerces,org.apache.xerces.jaxp.datatype.DurationImpl,450,32768,false,314,127,0,false,false
xerces,org.apache.xerces.jaxp.datatype.SerializedDuration,31,32768,false,12,10,0,false,false
xerces,org.apache.xerces.jaxp.datatype.SerializedXMLGregorianCalendar,37,32768,false,14,14,0,false,false
xerces,org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl,716,32768,false,528,179,0,false,false
xerces,org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl$1,20,32768,false,9,3,0,false,false
xerces,org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl$DaysInMonth,23,32768,false,11,3,0,false,false
xerces,org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl$Parser,95,32768,false,43,43,0,false,false
xerces,org.apache.xerces.jaxp.validation.AbstractXMLSchema,65,32768,false,42,14,0,false,false
xerces,org.apache.xerces.jaxp.validation.DOMDocumentHandler,72,32768,false,61,3,0,false,false
xerces,org.apache.xerces.jaxp.validation.DOMResultAugmentor,381,32768,false,289,83,0,false,false
xerces,org.apache.xerces.jaxp.validation.DOMResultBuilder,396,32768,false,279,108,0,false,false
xerces,org.apache.xerces.jaxp.validation.DOMValidatorHelper,235,32768,false,110,116,0,false,false
xerces,org.apache.xerces.jaxp.validation.DOMValidatorHelper$DOMNamespaceContext,150,32768,false,90,51,0,false,false
xerces,org.apache.xerces.jaxp.validation.DraconianErrorHandler,57,32768,false,37,11,0,false,false
xerces,org.apache.xerces.jaxp.validation.EmptyXMLSchema,102,32768,false,69,24,0,false,false
xerces,org.apache.xerces.jaxp.validation.JAXPValidationMessageFormatter,54,32768,false,19,26,0,false,false
xerces,org.apache.xerces.jaxp.validation.ReadOnlyGrammarPool,77,32768,false,50,18,0,false,false
xerces,org.apache.xerces.jaxp.validation.SimpleXMLSchema,112,32768,false,69,34,0,false,false
xerces,org.apache.xerces.jaxp.validation.SoftReferenceGrammarPool,195,32768,false,117,69,0,false,false
xerces,org.apache.xerces.jaxp.validation.SoftReferenceGrammarPool$Entry,39,32768,false,13,17,0,false,false
xerces,org.apache.xerces.jaxp.validation.SoftReferenceGrammarPool$SoftGrammarReference,25,32768,false,14,2,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXDocumentHandler,132,32768,false,121,3,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXEventResultBuilder,461,32768,false,352,100,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXEventResultBuilder$1,48,32768,false,24,15,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXEventResultBuilder$AttributeIterator,64,32768,false,25,30,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXEventResultBuilder$NamespaceIterator,62,32768,false,25,28,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXStreamResultBuilder,437,32768,false,336,92,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXValidatorHelper,207,32768,false,94,104,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXValidatorHelper$EventHelper,126,32768,false,75,42,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXValidatorHelper$StreamHelper,82,32768,false,37,36,0,false,false
xerces,org.apache.xerces.jaxp.validation.StAXValidatorHelper$XMLStreamReaderLocation,82,32768,false,53,20,0,false,false
xerces,org.apache.xerces.jaxp.validation.StreamValidatorHelper,63,32768,false,22,32,0,false,false
xerces,org.apache.xerces.jaxp.validation.Util,63,32768,false,36,18,0,false,false
xerces,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl,732,32768,false,524,199,0,false,false
xerces,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$1,19,32768,false,8,3,0,false,false
xerces,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$ResolutionForwarder,99,32768,false,73,17,0,false,false
xerces,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$XMLSchemaTypeInfoProvider,211,32768,false,148,54,0,false,false
xerces,org.apache.xerces.jaxp.validation.ValidatorHelper,23,32768,false,12,3,0,false,false
xerces,org.apache.xerces.jaxp.validation.ValidatorImpl,196,32768,false,109,78,0,false,false
xerces,org.apache.xerces.jaxp.validation.WeakReferenceXMLSchema,47,32768,false,26,12,0,false,false
xerces,org.apache.xerces.jaxp.validation.XMLSchema,43,32768,false,24,10,0,false,false
xerces,org.apache.xerces.jaxp.validation.XMLSchemaFactory,198,32768,false,101,88,0,false,false
xerces,org.apache.xerces.jaxp.validation.XMLSchemaFactory$XMLGrammarPoolImplExtension,36,32768,false,23,4,0,false,false
xerces,org.apache.xerces.jaxp.validation.XMLSchemaFactory$XMLGrammarPoolWrapper,97,32768,false,72,16,0,false,false
xerces,org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager,227,32768,false,138,80,0,false,false
xerces,org.apache.xerces.jaxp.validation.XSGrammarPoolContainer,42,32768,false,31,3,0,false,false
xerces,org.apache.xerces.parsers.AbstractDOMParser,782,32768,false,504,269,0,false,false
xerces,org.apache.xerces.parsers.AbstractDOMParser$Abort,31,32768,false,16,6,0,false,false
xerces,org.apache.xerces.parsers.AbstractSAXParser,774,32768,false,545,220,0,false,false
xerces,org.apache.xerces.parsers.AbstractSAXParser$AttributesProxy,190,32768,false,143,38,0,false,false
xerces,org.apache.xerces.parsers.AbstractSAXParser$LocatorProxy,71,32768,false,47,15,0,false,false
xerces,org.apache.xerces.parsers.AbstractXMLDocumentParser,680,32768,false,598,73,0,false,false
xerces,org.apache.xerces.parsers.BasicParserConfiguration,235,32768,false,168,58,0,false,false
xerces,org.apache.xerces.parsers.CachingParserPool,79,32768,false,47,23,0,false,false
xerces,org.apache.xerces.parsers.CachingParserPool$ShadowedGrammarPool,87,32768,false,60,18,0,false,false
xerces,org.apache.xerces.parsers.CachingParserPool$SynchronizedGrammarPool,92,32768,false,57,26,0,false,false
xerces,org.apache.xerces.parsers.DOMASBuilderImpl,149,32768,false,111,29,0,false,false
xerces,org.apache.xerces.parsers.DOMParser,164,32768,false,84,71,0,false,false
xerces,org.apache.xerces.parsers.DOMParserImpl,392,32768,false,181,202,0,false,false
xerces,org.apache.xerces.parsers.DOMParserImpl$1,19,32768,false,8,3,0,false,false
xerces,org.apache.xerces.parsers.DOMParserImpl$AbortHandler,672,32768,false,591,72,0,false,false
xerces,org.apache.xerces.parsers.DOMParserImpl$NullLSParserFilter,52,32768,false,33,10,0,false,false
xerces,org.apache.xerces.parsers.DTDConfiguration,260,32768,false,161,90,0,false,false
xerces,org.apache.xerces.parsers.DTDParser,377,32768,false,318,50,0,false,false
xerces,org.apache.xerces.parsers.IntegratedParserConfiguration,85,32768,false,32,44,0,false,false
xerces,org.apache.xerces.parsers.NonValidatingConfiguration,246,32768,false,145,92,0,false,false
xerces,org.apache.xerces.parsers.ObjectFactory,139,32768,false,70,60,0,false,false
xerces,org.apache.xerces.parsers.ObjectFactory$ConfigurationError,27,32768,false,15,3,0,false,false
xerces,org.apache.xerces.parsers.SAXParser,47,32768,false,11,27,0,false,false
xerces,org.apache.xerces.parsers.SecureProcessingConfiguration,203,32768,false,86,108,0,false,false
xerces,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor,63,32768,false,44,10,0,false,false
xerces,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor$InputStreamMonitor,55,32768,false,29,17,0,false,false
xerces,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor$ReaderMonitor,55,32768,false,29,17,0,false,false
xerces,org.apache.xerces.parsers.SecureProcessingConfiguration$InternalEntityMonitor,362,32768,false,306,47,0,false,false
xerces,org.apache.xerces.parsers.SecurityConfiguration,25,32768,false,12,4,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport,94,32768,false,60,25,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport$1,27,32768,false,15,3,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport$2,27,32768,false,15,3,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport$3,32,32768,false,15,8,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport$4,33,32768,false,15,9,0,false,false
xerces,org.apache.xerces.parsers.SecuritySupport$5,32,32768,false,16,7,0,false,false
