subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,selection_rule,selected_weighted_modularity,selected_cluster_count,selected_max_cluster_ratio,selected_singleton_ratio,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution,mojofm_vs_reference,pairwise_f1,reference_coverage_ratio,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall
daytrader,16,seed16_solution039,0.45710332103321033,5.441818598068598,0.6034787015743198,0.45710332103321033,-5.441818598068598,0.6034787015743198,True,False,,,"[0, 1, 2, 0, 0, 0, 3, 3, 2, 4, 1, 4, 2, 4, 4, 2, 4, 2, 1, 2, 5, 5, 0, 3, 3, 1, 1, 0, 1, 1, 1, 4, 6, 1, 6, 0, 2, 4, 4, 1, 0, 2, 0, 0, 1, 0, 6, 5, 7, 7, 1, 0, 0]",highest_weighted_modularity_among_feasible_pareto_solutions,0.28224452706934805,8,0.24528301886792453,0.0,0.28224452706934805,0.5428966789667896,1.187689202825429,8,6.625,13,2,0.24528301886792453,0.0,0.6034787015743198,"{""12"": 1, ""13"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""8"": 2}",19.565217391304344,0.1475826972010178,1.0,0.0069782349625920085,0.35666857014855974,0.13615023474178403,0.16111111111111112
