subject,seed,solution_id,mojofm_vs_reference,weighted_modularity,coupling,cohesion,imbalance,cluster_count,singleton_count,max_cluster_size,feasible,is_injected_seed,acceptable_strict,acceptable_lenient
daytrader,7,seed7_solution016,23.913043478260864,0.0655837891981318,0.2559963099630996,1.6063909774436091,0.9089954317317664,10,1,19,True,False,False,False
daytrader,7,seed7_solution017,15.217391304347828,0.0791883535763403,0.2642988929889299,1.6976827094474152,0.9231796092622692,11,2,18,True,False,False,False
daytrader,7,seed7_solution018,21.73913043478261,0.0998813035293637,0.275830258302583,4.008996851102114,1.1238696310819196,13,3,19,True,False,False,False
daytrader,7,seed7_solution019,23.913043478260864,0.0644727783186503,0.2772140221402214,1.654668534080299,0.8648427650087426,10,1,18,True,False,False,False
daytrader,7,seed7_solution020,17.391304347826086,0.0660892970207377,0.2776752767527675,2.520098039215686,0.9889024665191438,12,3,18,True,False,False,False
daytrader,7,seed7_solution021,21.73913043478261,0.0673151960417206,0.2882841328413284,1.7862394957983192,0.7781732312189162,10,0,17,True,False,False,False
daytrader,7,seed7_solution022,26.086956521739136,0.0770996233371005,0.3016605166051661,1.8532738095238095,0.8983589326126349,12,2,16,True,False,False,False
daytrader,7,seed7_solution023,21.73913043478261,0.0797963033251182,0.3067343173431734,3.7292647058823527,0.7827346608562845,10,0,17,True,False,False,False
daytrader,7,seed7_solution024,23.913043478260864,0.0804036148064433,0.3339483394833948,3.843333333333333,0.740671185901529,10,0,16,True,False,False,False
daytrader,7,seed7_solution025,23.913043478260864,0.0903687781688702,0.3353321033210332,2.6715873015873015,0.7309951180305855,10,0,15,True,False,False,False
daytrader,7,seed7_solution026,30.434782608695656,0.1169889988221838,0.3450184501845018,7.927224736048265,0.96429678031552,13,2,17,True,False,False,False
daytrader,7,seed7_solution027,17.391304347826086,0.0580078736672976,0.3482472324723247,1.3183333333333331,0.7062251800835057,10,0,16,True,False,False,False
daytrader,7,seed7_solution028,23.913043478260864,0.1121851852167045,0.3551660516605166,8.240852130325814,1.2235088933489415,14,2,20,True,False,False,False
daytrader,7,seed7_solution029,19.565217391304344,0.0914207493089691,0.3602398523985239,3.86452380952381,0.8051542752208253,10,0,15,True,False,False,False
daytrader,7,seed7_solution030,28.26086956521739,0.0620275757070301,0.3731549815498155,2.14945054945055,0.6592983097983453,10,1,14,True,False,False,False
daytrader,7,seed7_solution031,21.73913043478261,0.1016690906646152,0.3777675276752767,4.716209150326797,0.835531691527718,10,0,18,True,False,False,False
daytrader,7,seed7_solution032,19.565217391304344,0.1080921887978106,0.3805350553505535,7.826307189542484,0.935628397601316,12,2,17,True,False,False,False
daytrader,7,seed7_solution033,28.26086956521739,0.1009623158385644,0.389760147601476,8.075694444444446,0.8494757875087114,12,1,16,True,False,False,False
daytrader,7,seed7_solution034,23.913043478260864,0.1111793820890238,0.3962177121771217,7.427838827838828,0.8245952220155531,13,1,15,True,False,False,False
daytrader,7,seed7_solution035,17.391304347826086,0.0846739431993029,0.4059040590405904,8.327272727272726,0.8245952220155531,11,2,15,True,False,False,False
daytrader,7,seed7_solution036,26.086956521739136,0.1099409304748029,0.4146678966789668,4.546953046953047,0.6958146760221047,11,1,14,True,False,False,False
daytrader,7,seed7_solution037,28.26086956521739,0.14039852143217,0.4211254612546125,9.345651318378591,0.5990380326938697,11,1,12,True,False,False,False
daytrader,7,seed7_solution038,30.434782608695656,0.133633205566373,0.4266605166051661,4.682447855175128,0.5722924863435133,11,1,12,True,False,False,False
daytrader,7,seed7_solution039,28.26086956521739,0.0485344953772416,0.4372693726937269,1.915897435897436,0.5471698113207547,10,0,13,True,False,False,False
daytrader,7,seed7_solution040,32.608695652173914,0.0971307963194946,0.441420664206642,2.9546635182998817,0.5369905460663286,11,0,12,True,False,False,False
daytrader,7,seed7_solution041,21.73913043478261,0.0548779164567476,0.4506457564575645,2.947081930415264,0.4698075319995748,9,0,11,True,False,False,False
daytrader,7,seed7_solution042,21.73913043478261,0.15413563268474,0.470479704797048,3.210670995670996,0.5600310218738048,10,1,12,True,False,False,False
daytrader,7,seed7_solution043,21.73913043478261,0.1133830004697648,0.4709409594095941,9.426721763085398,0.5513826111774512,11,0,11,True,False,False,False
daytrader,7,seed7_solution044,19.565217391304344,0.0893570178782969,0.4949261992619926,4.166115702479339,0.4912911911808126,11,0,11,True,False,False,False
daytrader,7,seed7_solution045,19.565217391304344,0.0893748893669748,0.4949261992619926,4.135812672176309,0.4667666745982257,11,0,11,True,False,False,False
daytrader,7,seed7_solution046,19.565217391304344,0.2542787322476545,0.5027675276752768,6.024138207471541,0.5027514186594048,9,0,11,True,False,False,False
daytrader,7,seed7_solution047,19.565217391304344,0.1052561537492682,0.5106088560885609,3.5535353535353535,0.4408800545489783,11,0,10,True,False,False,False
daytrader,7,seed7_solution048,23.913043478260864,0.1499842347939163,0.5198339483394834,10.99777777777778,0.5663521139548542,10,1,10,True,False,False,False
daytrader,7,seed7_solution049,21.73913043478261,0.1027844630383573,0.5226014760147601,24.23425430778372,0.9358186239726222,11,2,17,True,False,False,False
daytrader,7,seed7_solution050,21.73913043478261,0.1015988812448088,0.5313653136531366,9.98904761904762,0.5066310030980208,10,0,12,True,False,False,False
daytrader,7,seed7_solution051,21.73913043478261,0.1015988812448088,0.5313653136531366,9.957619047619048,0.4995548035801406,10,0,12,True,False,False,False
daytrader,7,seed7_solution052,23.913043478260864,0.1047089457864136,0.5359778597785978,5.833549783549784,0.3168463325235219,11,0,8,True,False,False,False
daytrader,7,seed7_solution053,21.73913043478261,0.1043617282920984,0.5369003690036901,10.433549783549784,0.3519765680410873,11,0,8,True,False,False,False
daytrader,7,seed7_solution054,26.086956521739136,0.0842270496044444,0.5701107011070111,4.44452380952381,0.2674989977124118,10,0,8,True,False,False,False
daytrader,7,seed7_solution055,17.391304347826086,0.0667736261080324,0.6014760147601476,2.2999245852187027,0.2159532668350867,4,0,18,True,False,False,False
daytrader,7,seed7_solution056,23.913043478260864,0.1038734536907177,0.6088560885608856,12.136596736596736,0.7164844356999066,13,2,11,True,False,False,False
daytrader,7,seed7_solution057,30.434782608695656,0.1562480851976418,0.6125461254612546,10.512788600288602,0.3534904527395319,8,0,11,True,False,False,False
daytrader,7,seed7_solution058,21.73913043478261,0.0725453723056603,0.6148523985239852,20.495970695970698,0.8997448315144426,13,4,15,True,False,False,False
daytrader,7,seed7_solution059,15.217391304347828,0.0319464561688974,0.6171586715867159,2.3043706293706294,0.1116241468509361,4,0,15,True,False,False,False
daytrader,7,seed7_solution060,21.73913043478261,0.0916112721436255,0.6208487084870848,26.53701447245565,0.8811542965158956,10,2,17,True,False,False,False
daytrader,7,seed7_solution061,15.217391304347828,0.1443266320924279,0.621309963099631,12.77950937950938,0.6552360511013335,11,2,10,True,False,False,False
daytrader,7,seed7_solution062,28.26086956521739,0.1162641397516373,0.628690036900369,13.520979020979022,0.7229148702138875,13,1,12,True,False,False,False
daytrader,7,seed7_solution063,23.913043478260864,0.0520763478506556,0.6314575645756457,22.443833943833948,0.753536813121353,12,2,14,True,False,False,False
daytrader,7,seed7_solution064,17.391304347826086,0.0876436952792037,0.6333025830258303,29.566754850088184,0.671867691123202,9,0,15,True,False,False,False
daytrader,7,seed7_solution065,21.73913043478261,0.0905316427472393,0.6374538745387454,12.123015873015872,0.5266145561114287,12,2,8,True,False,False,False
daytrader,7,seed7_solution066,23.913043478260864,0.1437140017156629,0.6466789667896679,13.716832611832611,0.626062642378757,10,2,11,True,False,False,False
daytrader,7,seed7_solution067,21.73913043478261,0.1455952950327473,0.6466789667896679,13.044877344877344,0.5852099026139932,9,1,12,True,False,False,False
daytrader,7,seed7_solution068,19.565217391304344,-0.0485763018953989,0.6526752767527675,1.6467864923747275,0.0266832747617565,3,0,18,True,False,False,False
daytrader,7,seed7_solution069,15.217391304347828,0.0198823502879862,0.6540590405904059,2.2348651348651347,0.0980406117491817,4,0,14,True,False,False,False
daytrader,7,seed7_solution070,26.086956521739136,0.1159817064037799,0.6559040590405905,16.064646464646465,0.522201981248983,11,1,10,True,False,False,False
daytrader,7,seed7_solution071,17.391304347826086,0.138872104818834,0.669280442804428,10.891666666666666,0.4077392978297039,12,1,7,True,False,False,False
daytrader,7,seed7_solution072,21.73913043478261,0.1362176568606094,0.6729704797047971,20.04432638069002,0.6492320956258586,11,1,11,True,False,False,False
daytrader,7,seed7_solution073,19.565217391304344,0.0916397814231832,0.6904981549815498,28.45968253968254,0.4776976943838552,10,1,10,True,False,False,False
daytrader,7,seed7_solution074,23.913043478260864,0.1241857834860635,0.6928044280442804,11.292307692307691,0.4020240708049531,13,1,7,True,False,False,False
daytrader,7,seed7_solution075,21.73913043478261,0.1098081708446238,0.6951107011070111,14.96873015873016,0.446895067257623,10,1,9,True,False,False,False
daytrader,7,seed7_solution076,17.391304347826086,0.0213705772320638,0.6964944649446494,2.5602813852813857,0.1718949731914018,4,0,16,True,False,False,False
daytrader,7,seed7_solution077,17.391304347826086,0.0676994330482972,0.6969557195571956,29.849494949494947,0.6670818690439128,9,1,12,True,False,False,False
daytrader,7,seed7_solution078,15.217391304347828,0.0291133997018014,0.7080258302583026,32.90096023257788,0.9023129963183656,8,3,18,True,False,False,False
daytrader,7,seed7_solution079,23.913043478260864,0.0821109802426438,0.709870848708487,38.21911219033068,0.7089922350209787,7,1,17,True,False,False,False
daytrader,7,seed7_solution080,17.391304347826086,0.0688639520159039,0.7130996309963099,33.532007575757575,0.6401205831580141,8,1,12,True,False,False,False
daytrader,7,seed7_solution081,21.73913043478261,0.077961071642543,0.7200184501845018,30.12231718898385,0.5741556247057712,9,0,13,True,False,False,False
daytrader,7,seed7_solution082,19.565217391304344,0.0820839602538092,0.7200184501845018,8.731904761904762,0.2394071234047079,10,0,7,True,False,False,False
daytrader,7,seed7_solution083,26.086956521739136,0.0453051811998747,0.7209409594095941,44.86623482726424,0.6451064527275002,6,0,17,True,False,False,False
daytrader,7,seed7_solution084,15.217391304347828,-0.0151372572881632,0.7237084870848709,3.2062042124542125,0.1951713289205396,4,0,16,True,False,False,False
daytrader,7,seed7_solution085,28.26086956521739,0.0776956587600931,0.7250922509225092,14.513333333333335,0.292908956533208,10,0,9,True,False,False,False
daytrader,7,seed7_solution086,13.043478260869568,-0.012173994260699,0.7255535055350554,2.042915417915418,0.0625778262331207,4,0,14,True,False,False,False
daytrader,7,seed7_solution087,17.391304347826086,-0.019088558332539,0.7297047970479705,1.867216117216117,0.0326802039163939,4,0,14,True,False,False,False
daytrader,7,seed7_solution088,26.086956521739136,0.0397795934832041,0.7370848708487084,43.963387021475256,0.6317233601050266,6,0,17,True,False,False,False
daytrader,7,seed7_solution089,23.913043478260864,0.042012678544682,0.7370848708487084,43.941931216931216,0.5600310218738048,6,0,15,True,False,False,False
daytrader,7,seed7_solution090,23.913043478260864,0.0585239129028744,0.7785977859778598,24.935064935064933,0.4319065336701735,11,0,9,True,False,False,False
daytrader,7,seed7_solution091,23.913043478260864,0.0543179431448374,0.7845940959409594,24.996969696969696,0.4227425755171335,11,0,9,True,False,False,False
daytrader,7,seed7_solution092,23.913043478260864,0.0026288108822047,0.7887453874538746,29.419753086419753,0.4488821605045403,9,0,10,True,False,False,False
daytrader,7,seed7_solution093,23.913043478260864,-0.009269983728435,0.801660516605166,29.34038800705467,0.4416867890837593,9,0,10,True,False,False,False
daytrader,7,seed7_solution094,26.086956521739136,0.0270123296251412,0.8141143911439115,15.721111111111114,0.3871374439374187,10,0,9,True,False,False,False
daytrader,7,seed7_solution095,23.913043478260864,0.0210047436037091,0.8242619926199262,15.942539682539683,0.3778298942358639,10,0,9,True,False,False,False
daytrader,7,seed7_solution096,23.913043478260864,0.0204839173622363,0.8242619926199262,15.782539682539682,0.368287194263078,10,0,9,True,False,False,False
daytrader,7,seed7_solution097,28.26086956521739,0.0218453418390272,0.8390221402214022,11.2,0.284273946666403,12,0,6,True,False,False,False
daytrader,7,seed7_solution098,26.086956521739136,0.0095580551054588,0.8394833948339483,5.391666666666667,0.2349037659997873,12,0,6,True,False,False,False
daytrader,7,seed7_solution099,19.565217391304344,-0.0202997772021078,0.8694649446494465,12.958333333333334,0.2524356256652764,12,0,6,True,False,False,False
daytrader,8,seed8_solution000,34.78260869565217,0.1005449953023515,0.1743542435424354,3.4664965986394556,1.332695349917759,14,2,21,True,False,False,False
daytrader,8,seed8_solution001,28.26086956521739,0.1003848965496112,0.1743542435424354,2.502380952380953,1.2743882860957194,13,4,21,True,False,False,False
daytrader,8,seed8_solution002,34.78260869565217,0.0996978016366879,0.1752767527675277,4.4353968253968254,1.4013165756699728,15,4,21,True,False,False,False
daytrader,8,seed8_solution003,28.26086956521739,0.1067948038221157,0.1831180811808118,2.3412698412698414,1.1853802678864205,12,2,21,True,False,False,False
daytrader,8,seed8_solution004,36.95652173913043,0.1069547961969471,0.1904981549815498,3.736774628879892,1.218698510336237,13,1,20,True,False,False,False
daytrader,8,seed8_solution005,34.78260869565217,0.1044676806892607,0.1928044280442804,3.9354925775978407,1.2449971084017828,13,1,20,True,False,False,False
daytrader,8,seed8_solution006,36.95652173913043,0.1064284383042169,0.1932656826568265,4.530618212197159,1.334963996325187,15,4,20,True,False,False,False
daytrader,8,seed8_solution007,34.78260869565217,0.1027058497637559,0.1960332103321033,3.749595141700405,1.1956965673777251,13,1,20,True,False,False,False
daytrader,8,seed8_solution008,34.78260869565217,0.1026662771816832,0.1960332103321033,3.617616959064327,1.1375653052817252,12,2,20,True,False,False,False
daytrader,8,seed8_solution009,32.608695652173914,0.0921489060946882,0.2071033210332103,3.719375361480624,1.180112888385803,13,1,20,True,False,False,False
daytrader,8,seed8_solution010,30.434782608695656,0.0991801667324791,0.213560885608856,3.86459739091318,1.1156034338939231,13,2,19,True,False,False,False
daytrader,8,seed8_solution011,32.608695652173914,0.0846790493389251,0.2163284132841328,3.174561403508772,1.1032493513995256,12,1,20,True,False,False,False
daytrader,8,seed8_solution012,26.086956521739136,0.0739356251957354,0.2167896678966789,3.920512820512821,1.1603390084167398,13,0,20,True,False,False,False
daytrader,8,seed8_solution013,28.26086956521739,0.0841114168175815,0.2306273062730627,3.9338281601439498,1.0946648833479464,13,1,19,True,False,False,False
daytrader,8,seed8_solution014,26.086956521739136,0.0814021842363258,0.2329335793357933,3.9774179037336928,1.090428926550935,13,0,19,True,False,False,False
daytrader,8,seed8_solution015,26.086956521739136,0.0973998260508435,0.2403136531365313,1.894683678894205,1.000533855363234,11,3,19,True,False,False,False
daytrader,8,seed8_solution016,32.608695652173914,0.0939963712367751,0.2426199261992619,3.723529411764706,1.0426982550677812,13,2,18,True,False,False,False
daytrader,8,seed8_solution017,23.913043478260864,0.0904722838741303,0.2453874538745387,3.8033695349484824,1.0638230459630529,12,1,19,True,False,False,False
daytrader,8,seed8_solution018,30.434782608695656,0.0896427489413271,0.2458487084870848,4.061337355455002,1.029296731847989,13,0,18,True,False,False,False
daytrader,8,seed8_solution019,21.73913043478261,0.0847429824621125,0.2486162361623616,1.207450980392157,0.9245283018867924,10,1,18,True,False,False,False
daytrader,8,seed8_solution020,32.608695652173914,0.0593275980038398,0.2527675276752767,2.2775119617224884,1.016068831534812,11,0,20,True,False,False,False
daytrader,8,seed8_solution021,19.565217391304344,0.0847862782709931,0.257380073800738,3.1194720312367377,0.9605978914232344,11,2,18,True,False,False,False
daytrader,8,seed8_solution022,21.73913043478261,0.0823634150202203,0.2638376383763837,1.2764939309056955,0.8648427650087426,10,1,18,True,False,False,False
daytrader,8,seed8_solution023,17.391304347826086,0.0792673923625767,0.2767527675276753,1.7687363834422658,0.7356071203629405,9,1,17,True,False,False,False
daytrader,8,seed8_solution024,19.565217391304344,0.0600428830625945,0.2841328413284132,3.025957049486461,0.8771048527675064,10,1,18,True,False,False,False
daytrader,8,seed8_solution025,23.913043478260864,0.0430103969512942,0.2919741697416974,3.57947542653425,0.9274117530146798,11,0,18,True,False,False,False
daytrader,8,seed8_solution026,17.391304347826086,0.0697661430604158,0.3025830258302583,1.706781045751634,0.6914521585588187,8,0,17,True,False,False,False
daytrader,8,seed8_solution027,26.086956521739136,0.0694919008115358,0.3081180811808118,1.9111111111111112,0.8433772316463023,11,0,16,True,False,False,False
daytrader,8,seed8_solution028,21.73913043478261,0.0918618984967524,0.3113468634686346,3.744688644688644,0.973848143438788,13,3,16,True,False,False,False
daytrader,8,seed8_solution029,36.95652173913043,0.1140524366498277,0.3145756457564576,4.380882352941176,0.8935909612237446,12,1,17,True,False,False,False
daytrader,8,seed8_solution030,19.565217391304344,0.0662099295693142,0.3233394833948339,5.731002506265664,0.9435848867962254,10,0,19,True,False,False,False
daytrader,8,seed8_solution031,17.391304347826086,0.0602030881932435,0.3274907749077491,2.9825396825396826,0.8444318490792545,12,3,15,True,False,False,False
daytrader,8,seed8_solution032,32.608695652173914,0.0858547379869555,0.3334870848708487,2.2035714285714287,0.82394737965653,12,2,15,True,False,False,False
daytrader,8,seed8_solution033,26.086956521739136,0.0906167450742774,0.3500922509225092,3.3528642653642646,0.808243395871845,12,1,14,True,False,False,False
daytrader,8,seed8_solution034,32.608695652173914,0.1062481277488051,0.352859778597786,3.5765151515151516,0.7603562897965993,11,0,16,True,False,False,False
daytrader,8,seed8_solution035,34.78260869565217,0.1062002576898462,0.3602398523985239,3.1503496503496504,0.7124983995660077,11,0,13,True,False,False,False
daytrader,8,seed8_solution036,21.73913043478261,0.1183748902179982,0.367619926199262,6.249039264828738,0.9316246713681892,9,1,20,True,False,False,False
daytrader,8,seed8_solution037,19.565217391304344,0.0731702361419371,0.3680811808118081,1.8972893772893773,0.6145848103736729,10,1,14,True,False,False,False
daytrader,8,seed8_solution038,17.391304347826086,0.0566403856497052,0.3842250922509225,1.7994047619047615,0.5059278368978084,8,0,15,True,False,False,False
daytrader,8,seed8_solution039,26.086956521739136,0.0755691643632303,0.3999077490774907,2.7319413919413917,0.5536377641932532,10,0,13,True,False,False,False
daytrader,8,seed8_solution040,21.73913043478261,0.1030393445078363,0.4178966789667896,6.150997284878864,0.7804572784885447,8,0,19,True,False,False,False
daytrader,8,seed8_solution041,19.565217391304344,0.0733335262319414,0.4206642066420664,2.3533170533170535,0.4698075319995748,9,0,13,True,False,False,False
daytrader,8,seed8_solution042,21.73913043478261,0.0610412397366594,0.4257380073800738,3.0034090909090914,0.3534904527395319,8,0,12,True,False,False,False
daytrader,8,seed8_solution043,17.391304347826086,0.0498779419874457,0.4331180811808118,3.8000610500610503,0.5628842977425017,9,0,14,True,False,False,False
daytrader,8,seed8_solution044,26.086956521739136,0.3016022215111449,0.4428044280442804,7.055858585858585,0.6960704432338384,10,1,12,True,False,False,True
daytrader,8,seed8_solution045,21.73913043478261,0.115185148622704,0.4446494464944649,5.7716209716209725,0.5336654952351302,9,0,11,True,False,False,False
daytrader,8,seed8_solution046,23.913043478260864,0.2848102558516359,0.4589483394833948,7.423650423650423,0.7044586680224328,9,1,13,True,False,False,False
daytrader,8,seed8_solution047,23.913043478260864,0.2743554349750138,0.4746309963099631,6.970931537598204,0.67661966328457,9,1,12,True,False,False,False
daytrader,8,seed8_solution048,26.086956521739136,0.2753181550496316,0.4769372693726937,8.352413019079686,0.6670818690439126,9,1,12,True,False,False,False
daytrader,8,seed8_solution049,26.086956521739136,0.2551187985934288,0.4829335793357933,8.242873176206508,0.6574057128371451,9,1,12,True,False,False,False
daytrader,8,seed8_solution050,26.086956521739136,0.2639731638321917,0.4857011070110701,7.063926197259531,0.6014104698305368,9,0,13,True,False,False,False
daytrader,8,seed8_solution051,26.086956521739136,0.2657222294086409,0.488929889298893,7.923665223665223,0.6475849925181325,9,1,12,True,False,False,False
daytrader,8,seed8_solution052,26.086956521739136,0.2692377001606731,0.4903136531365313,8.097867564534232,0.6274826093704109,9,1,12,True,False,False,False
daytrader,8,seed8_solution053,30.434782608695656,0.0922863463528545,0.4995387453874538,21.61336032388664,1.1879302821658264,13,1,20,True,False,False,False
daytrader,8,seed8_solution054,21.73913043478261,0.1230089246810364,0.5023062730627307,26.982044817927168,0.8565705254955599,10,2,17,True,False,False,False
daytrader,8,seed8_solution055,26.086956521739136,0.2473321484252665,0.5027675276752768,8.485616235616234,0.6906794421782311,9,0,13,True,False,False,False
daytrader,8,seed8_solution056,15.217391304347828,0.0840004646587058,0.5064575645756457,3.680070546737213,0.4832546594288942,9,1,10,True,False,False,False
daytrader,8,seed8_solution057,19.565217391304344,0.24592434318024,0.5179889298892989,5.2290123456790125,0.4416867890837593,9,0,10,True,False,False,False
daytrader,8,seed8_solution058,19.565217391304344,0.1023329951934205,0.5230627306273062,29.932096171802055,0.7442672801251329,9,1,17,True,False,False,False
daytrader,8,seed8_solution059,19.565217391304344,0.2375529336474178,0.5272140221402214,5.434479717813051,0.395776923837793,9,0,10,True,False,False,False
daytrader,8,seed8_solution060,23.913043478260864,0.2165586150787706,0.5359778597785978,4.338183421516755,0.3875969544183799,9,0,9,True,False,False,False
daytrader,8,seed8_solution061,28.26086956521739,0.1337940489644748,0.5387453874538746,12.56076516076516,0.5027514186594048,9,0,13,True,False,False,False
daytrader,8,seed8_solution062,19.565217391304344,0.1105106905543225,0.5470479704797048,29.80185185185185,0.68133849378369,9,1,15,True,False,False,False
daytrader,8,seed8_solution063,28.26086956521739,0.1059840977791695,0.5599630996309963,30.266178266178265,0.5685478933328061,9,0,14,True,False,False,False
daytrader,8,seed8_solution064,19.565217391304344,0.0647809551204369,0.5645756457564576,4.54920634920635,0.2916910345988737,8,0,9,True,False,False,False
daytrader,8,seed8_solution065,17.391304347826086,0.067562524679675,0.5645756457564576,3.311904761904762,0.2817581985484543,8,0,10,True,False,False,False
daytrader,8,seed8_solution066,19.565217391304344,0.0799201272109584,0.5714944649446494,33.23576388888889,0.6220694913899825,8,0,16,True,False,False,False
daytrader,8,seed8_solution067,30.434782608695656,0.1204480892825533,0.573339483394834,12.626007326007326,0.4963376014326756,9,0,13,True,False,False,False
daytrader,8,seed8_solution068,23.913043478260864,0.111012687905938,0.5742619926199262,30.365584415584415,0.5027514186594048,9,0,12,True,False,False,False
daytrader,8,seed8_solution069,23.913043478260864,0.0842682178551489,0.5747232472324724,33.36031746031746,0.5794019823692109,8,0,15,True,False,False,False
daytrader,8,seed8_solution070,19.565217391304344,0.0775218372571179,0.5904059040590406,33.5047619047619,0.6128445950532723,8,1,15,True,False,False,False
daytrader,8,seed8_solution071,21.73913043478261,0.0860935563922061,0.5950184501845018,33.451610195360196,0.5744655602882388,8,1,14,True,False,False,False
daytrader,8,seed8_solution072,23.913043478260864,0.095924151700004,0.602859778597786,34.65165598290598,0.527964852061631,8,0,13,True,False,False,False
daytrader,8,seed8_solution073,23.913043478260864,0.1067206584196838,0.6074723247232472,34.20312049062049,0.4331411427641131,8,0,11,True,False,False,False
daytrader,8,seed8_solution074,21.73913043478261,0.0813497399272888,0.6116236162361623,4.973809523809524,0.2714621616969464,8,0,9,True,False,False,False
daytrader,8,seed8_solution075,19.565217391304344,0.0784591330115332,0.6162361623616236,5.017857142857142,0.1839017800907351,8,0,8,True,False,False,False
daytrader,8,seed8_solution076,17.391304347826086,-0.0207990087280947,0.636070110701107,1.5385285738226913,0.1623080239064646,3,0,21,True,False,False,False
daytrader,8,seed8_solution077,23.913043478260864,0.0712862833771327,0.639760147601476,7.49280303030303,0.3843688450464785,8,0,12,True,False,False,False
daytrader,8,seed8_solution078,23.913043478260864,0.0884189774785202,0.6439114391143912,34.23323412698412,0.4265152662436722,8,0,10,True,False,False,False
daytrader,8,seed8_solution079,15.217391304347828,-0.0307593850846257,0.6489852398523985,1.537159137159137,0.1485661863021096,3,0,20,True,False,False,False
daytrader,8,seed8_solution080,19.565217391304344,0.0445050065698995,0.6752767527675276,1.7860569985569985,0.179988528569235,4,0,16,True,False,False,False
daytrader,8,seed8_solution081,19.565217391304344,0.046240774907749,0.6771217712177122,1.958891108891109,0.0980406117491817,4,0,15,True,False,False,False
daytrader,8,seed8_solution082,19.565217391304344,0.0622017163437317,0.6821955719557196,7.791865079365079,0.3012965928805908,8,0,10,True,False,False,False
daytrader,8,seed8_solution083,17.391304347826086,0.0507942812938276,0.6826568265682657,14.007900432900431,0.3614574351069437,8,0,11,True,False,False,False
daytrader,8,seed8_solution084,17.391304347826086,0.0547472843847441,0.683579335793358,14.213888888888889,0.3106052383614024,8,0,10,True,False,False,False
daytrader,8,seed8_solution085,17.391304347826086,0.0527697190601979,0.7103321033210332,5.987301587301587,0.2032137663069624,9,0,8,True,False,False,False
daytrader,8,seed8_solution086,21.73913043478261,0.0348895073936901,0.7107933579335793,7.17609126984127,0.2607599049261369,8,0,9,True,False,False,False
daytrader,8,seed8_solution087,28.26086956521739,0.0457261185849866,0.7269372693726938,27.031111111111112,0.3380466578711116,10,0,9,True,False,False,False
daytrader,8,seed8_solution088,23.913043478260864,0.0251512481107283,0.7283210332103321,2.0564646464646463,0.1749739338772774,5,0,13,True,False,False,False
daytrader,8,seed8_solution089,17.391304347826086,0.032230910697022,0.738929889298893,12.955357142857142,0.3012965928805908,8,0,9,True,False,False,False
daytrader,8,seed8_solution090,17.391304347826086,0.0469691444492858,0.7430811808118081,33.88080808080807,0.4129446910988545,8,0,11,True,False,False,False
daytrader,8,seed8_solution091,21.73913043478261,0.0238145033087784,0.7472324723247232,33.34458874458874,0.3614574351069437,8,0,11,True,False,False,False
daytrader,8,seed8_solution092,30.434782608695656,0.0353993767105568,0.7490774907749077,27.494285714285713,0.316284049325287,10,0,7,True,False,False,False
daytrader,8,seed8_solution093,19.565217391304344,0.0645001174412113,0.7509225092250923,13.255555555555556,0.2495991802891123,8,0,9,True,False,False,False
daytrader,8,seed8_solution094,28.26086956521739,0.0312693607794011,0.753690036900369,27.527619047619044,0.3273462560924051,10,0,7,True,False,False,False
daytrader,8,seed8_solution095,15.217391304347828,0.0017524696695306,0.7795202952029521,6.819047619047619,0.2379154757154432,8,0,9,True,False,False,False
daytrader,8,seed8_solution096,17.391304347826086,0.0200094718889993,0.7896678966789668,6.14021164021164,0.2326193963384519,9,0,8,True,False,False,False
daytrader,8,seed8_solution097,10.869565217391308,-0.0038063079546847,0.8302583025830258,3.874107142857143,0.1293519735924725,8,0,8,True,False,False,False
daytrader,8,seed8_solution098,13.043478260869568,-0.1239195195803434,0.9026752767527676,0.9078787878787878,0.0462167875996826,5,0,11,True,False,False,False
daytrader,8,seed8_solution099,13.043478260869568,-0.1312470426941355,0.9072878228782288,0.7486868686868686,0.0462167875996826,5,0,11,True,False,False,False
daytrader,9,seed9_solution000,32.608695652173914,0.1005312725521166,0.1743542435424354,3.4664965986394556,1.3364298918463986,14,3,21,True,False,False,False
daytrader,9,seed9_solution001,28.26086956521739,0.1005129755518035,0.1761992619926199,4.094940476190477,1.4228717095171977,16,4,21,True,False,False,False
daytrader,9,seed9_solution002,28.26086956521739,0.1004763815511771,0.1761992619926199,4.094940476190477,1.4228717095171977,16,4,21,True,False,False,False
daytrader,9,seed9_solution003,30.434782608695656,0.0978874623847714,0.1785055350553505,3.600366300366301,1.2524095679453653,13,2,21,True,False,False,False
daytrader,9,seed9_solution004,28.26086956521739,0.0980892612777604,0.1909594095940959,4.136074561403509,1.3531077844714716,16,5,20,True,False,False,False
daytrader,9,seed9_solution005,28.26086956521739,0.092709092162416,0.1946494464944649,2.2499999999999996,1.2224900907867973,13,2,20,True,False,False,False
daytrader,9,seed9_solution006,32.608695652173914,0.1053383838727686,0.1955719557195571,4.255204678362572,1.2819085095443796,15,1,20,True,False,False,False
daytrader,9,seed9_solution007,32.608695652173914,0.0924660186408136,0.2006457564575645,3.728205128205128,1.244997108401783,13,1,21,True,False,False,False
daytrader,9,seed9_solution008,23.913043478260864,0.0873747719257635,0.202490774907749,2.7783882783882783,1.187930282165826,13,3,20,True,False,False,False
