subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,selection_rule,selected_weighted_modularity,selected_cluster_count,selected_max_cluster_ratio,selected_singleton_ratio,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution,mojofm_vs_reference,pairwise_f1,reference_coverage_ratio,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall
daytrader,9,seed9_solution050,0.47924354243542433,6.484848484848485,0.6426183534311849,0.47924354243542433,-6.484848484848485,0.6426183534311849,True,False,,,"[0, 1, 2, 0, 3, 0, 4, 4, 4, 5, 3, 5, 3, 5, 5, 3, 5, 3, 1, 3, 6, 6, 0, 4, 4, 1, 7, 1, 1, 1, 1, 5, 1, 4, 1, 0, 3, 5, 5, 3, 0, 3, 0, 0, 1, 1, 0, 8, 2, 2, 2, 0, 5]",highest_weighted_modularity_among_feasible_pareto_solutions,0.27008223437861684,9,0.20754716981132076,0.03773584905660377,0.27008223437861684,0.5207564575645757,1.0866217516843117,9,5.888888888888889,11,1,0.20754716981132076,0.03773584905660377,0.6426183534311849,"{""1"": 2, ""10"": 1, ""11"": 1, ""2"": 1, ""4"": 1, ""6"": 1, ""9"": 2}",23.913043478260864,0.15508021390374332,1.0,0.02263361554276684,0.373507022566876,0.14948453608247422,0.16111111111111112
