stage,short_id,class_id,simple_name,fully_qualified_name,package,canonical_order
3,F029,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,SubstitutionGroupHandler$OneSubGroup,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,org.apache.xerces.impl.xs,29
3,F030,org.apache.xerces.impl.xs.XMLSchemaException,XMLSchemaException,org.apache.xerces.impl.xs.XMLSchemaException,org.apache.xerces.impl.xs,30
3,F031,org.apache.xerces.impl.xs.XSAnnotationImpl,XSAnnotationImpl,org.apache.xerces.impl.xs.XSAnnotationImpl,org.apache.xerces.impl.xs,31
3,F032,org.apache.xerces.impl.xs.XSAttributeDecl,XSAttributeDecl,org.apache.xerces.impl.xs.XSAttributeDecl,org.apache.xerces.impl.xs,32
3,F033,org.apache.xerces.impl.xs.XSAttributeGroupDecl,XSAttributeGroupDecl,org.apache.xerces.impl.xs.XSAttributeGroupDecl,org.apache.xerces.impl.xs,33
3,F034,org.apache.xerces.impl.xs.XSAttributeUseImpl,XSAttributeUseImpl,org.apache.xerces.impl.xs.XSAttributeUseImpl,org.apache.xerces.impl.xs,34
3,F035,org.apache.xerces.impl.xs.XSComplexTypeDecl,XSComplexTypeDecl,org.apache.xerces.impl.xs.XSComplexTypeDecl,org.apache.xerces.impl.xs,35
3,F036,org.apache.xerces.impl.xs.XSConstraints,XSConstraints,org.apache.xerces.impl.xs.XSConstraints,org.apache.xerces.impl.xs,36
3,F037,org.apache.xerces.impl.xs.XSConstraints$1,XSConstraints$1,org.apache.xerces.impl.xs.XSConstraints$1,org.apache.xerces.impl.xs,37
3,F038,org.apache.xerces.impl.xs.XSDDescription,XSDDescription,org.apache.xerces.impl.xs.XSDDescription,org.apache.xerces.impl.xs,38
3,F039,org.apache.xerces.impl.xs.XSDeclarationPool,XSDeclarationPool,org.apache.xerces.impl.xs.XSDeclarationPool,org.apache.xerces.impl.xs,39
3,F040,org.apache.xerces.impl.xs.XSElementDecl,XSElementDecl,org.apache.xerces.impl.xs.XSElementDecl,org.apache.xerces.impl.xs,40
3,F041,org.apache.xerces.impl.xs.XSElementDeclHelper,XSElementDeclHelper,org.apache.xerces.impl.xs.XSElementDeclHelper,org.apache.xerces.impl.xs,41
3,F042,org.apache.xerces.impl.xs.XSGrammarBucket,XSGrammarBucket,org.apache.xerces.impl.xs.XSGrammarBucket,org.apache.xerces.impl.xs,42
3,F043,org.apache.xerces.impl.xs.XSGroupDecl,XSGroupDecl,org.apache.xerces.impl.xs.XSGroupDecl,org.apache.xerces.impl.xs,43
3,F044,org.apache.xerces.impl.xs.XSLoaderImpl$XSGrammarMerger,XSLoaderImpl$XSGrammarMerger,org.apache.xerces.impl.xs.XSLoaderImpl$XSGrammarMerger,org.apache.xerces.impl.xs,44
3,F045,org.apache.xerces.impl.xs.XSModelGroupImpl,XSModelGroupImpl,org.apache.xerces.impl.xs.XSModelGroupImpl,org.apache.xerces.impl.xs,45
3,F046,org.apache.xerces.impl.xs.XSModelImpl,XSModelImpl,org.apache.xerces.impl.xs.XSModelImpl,org.apache.xerces.impl.xs,46
3,F047,org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,XSModelImpl$XSNamespaceItemListIterator,org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,org.apache.xerces.impl.xs,47
3,F048,org.apache.xerces.impl.xs.XSNotationDecl,XSNotationDecl,org.apache.xerces.impl.xs.XSNotationDecl,org.apache.xerces.impl.xs,48
3,F049,org.apache.xerces.impl.xs.XSParticleDecl,XSParticleDecl,org.apache.xerces.impl.xs.XSParticleDecl,org.apache.xerces.impl.xs,49
3,F050,org.apache.xerces.impl.xs.XSWildcardDecl,XSWildcardDecl,org.apache.xerces.impl.xs.XSWildcardDecl,org.apache.xerces.impl.xs,50
3,F051,org.apache.xerces.impl.xs.models.XSAllCM,XSAllCM,org.apache.xerces.impl.xs.models.XSAllCM,org.apache.xerces.impl.xs.models,51
3,F052,org.apache.xerces.impl.xs.traversers.Container,Container,org.apache.xerces.impl.xs.traversers.Container,org.apache.xerces.impl.xs.traversers,52
3,F053,org.apache.xerces.impl.xs.traversers.LargeContainer,LargeContainer,org.apache.xerces.impl.xs.traversers.LargeContainer,org.apache.xerces.impl.xs.traversers,53
3,F054,org.apache.xerces.impl.xs.traversers.OneAttr,OneAttr,org.apache.xerces.impl.xs.traversers.OneAttr,org.apache.xerces.impl.xs.traversers,54
3,F055,org.apache.xerces.impl.xs.traversers.SmallContainer,SmallContainer,org.apache.xerces.impl.xs.traversers.SmallContainer,org.apache.xerces.impl.xs.traversers,55
3,F056,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,XSAnnotationInfo,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,org.apache.xerces.impl.xs.traversers,56
3,F057,org.apache.xerces.impl.xs.traversers.XSAttributeChecker,XSAttributeChecker,org.apache.xerces.impl.xs.traversers.XSAttributeChecker,org.apache.xerces.impl.xs.traversers,57
3,F058,org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,XSDAbstractIDConstraintTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,org.apache.xerces.impl.xs.traversers,58
3,F059,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,XSDAbstractParticleTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,org.apache.xerces.impl.xs.traversers,59
3,F060,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,XSDAbstractParticleTraverser$ParticleArray,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,org.apache.xerces.impl.xs.traversers,60
3,F061,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,XSDAbstractTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,org.apache.xerces.impl.xs.traversers,61
3,F062,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,XSDAbstractTraverser$FacetInfo,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,org.apache.xerces.impl.xs.traversers,62
3,F063,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,XSDAttributeGroupTraverser,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,org.apache.xerces.impl.xs.traversers,63
3,F064,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,XSDAttributeTraverser,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,org.apache.xerces.impl.xs.traversers,64
3,F065,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,XSDComplexTypeTraverser,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,org.apache.xerces.impl.xs.traversers,65
3,F066,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,XSDComplexTypeTraverser$ComplexTypeRecoverableError,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,org.apache.xerces.impl.xs.traversers,66
3,F067,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,XSDElementTraverser,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,org.apache.xerces.impl.xs.traversers,67
3,F068,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,XSDGroupTraverser,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,org.apache.xerces.impl.xs.traversers,68
3,F069,org.apache.xerces.impl.xs.traversers.XSDHandler,XSDHandler,org.apache.xerces.impl.xs.traversers.XSDHandler,org.apache.xerces.impl.xs.traversers,69
3,F070,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,XSDHandler$XSDKey,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,org.apache.xerces.impl.xs.traversers,70
3,F071,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,XSDKeyrefTraverser,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,org.apache.xerces.impl.xs.traversers,71
3,F072,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,XSDNotationTraverser,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,org.apache.xerces.impl.xs.traversers,72
3,F073,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,XSDSimpleTypeTraverser,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,org.apache.xerces.impl.xs.traversers,73
3,F074,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,XSDUniqueOrKeyTraverser,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,org.apache.xerces.impl.xs.traversers,74
3,F075,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,XSDWildcardTraverser,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,org.apache.xerces.impl.xs.traversers,75
3,F076,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,XSDocumentInfo,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,org.apache.xerces.impl.xs.traversers,76
3,F077,org.apache.xerces.impl.xs.util.ObjectListImpl,ObjectListImpl,org.apache.xerces.impl.xs.util.ObjectListImpl,org.apache.xerces.impl.xs.util,77
3,F078,org.apache.xerces.impl.xs.util.SimpleLocator,SimpleLocator,org.apache.xerces.impl.xs.util.SimpleLocator,org.apache.xerces.impl.xs.util,78
3,F079,org.apache.xerces.impl.xs.util.StringListImpl,StringListImpl,org.apache.xerces.impl.xs.util.StringListImpl,org.apache.xerces.impl.xs.util,79
3,F080,org.apache.xerces.impl.xs.util.XInt,XInt,org.apache.xerces.impl.xs.util.XInt,org.apache.xerces.impl.xs.util,80
3,F081,org.apache.xerces.impl.xs.util.XIntPool,XIntPool,org.apache.xerces.impl.xs.util.XIntPool,org.apache.xerces.impl.xs.util,81
3,F082,org.apache.xerces.impl.xs.util.XS10TypeHelper,XS10TypeHelper,org.apache.xerces.impl.xs.util.XS10TypeHelper,org.apache.xerces.impl.xs.util,82
3,F083,org.apache.xerces.impl.xs.util.XSInputSource,XSInputSource,org.apache.xerces.impl.xs.util.XSInputSource,org.apache.xerces.impl.xs.util,83
3,F084,org.apache.xerces.impl.xs.util.XSNamedMap4Types,XSNamedMap4Types,org.apache.xerces.impl.xs.util.XSNamedMap4Types,org.apache.xerces.impl.xs.util,84
3,F085,org.apache.xerces.impl.xs.util.XSNamedMapImpl,XSNamedMapImpl,org.apache.xerces.impl.xs.util.XSNamedMapImpl,org.apache.xerces.impl.xs.util,85
3,F086,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,XSNamedMapImpl$1,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,org.apache.xerces.impl.xs.util,86
3,F087,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,XSNamedMapImpl$1$1,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,org.apache.xerces.impl.xs.util,87
3,F088,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,XSNamedMapImpl$XSNamedMapEntry,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,org.apache.xerces.impl.xs.util,88
3,F089,org.apache.xerces.impl.xs.util.XSObjectListImpl,XSObjectListImpl,org.apache.xerces.impl.xs.util.XSObjectListImpl,org.apache.xerces.impl.xs.util,89
3,F090,org.apache.xerces.impl.xs.util.XSObjectListImpl$1,XSObjectListImpl$1,org.apache.xerces.impl.xs.util.XSObjectListImpl$1,org.apache.xerces.impl.xs.util,90
3,F091,org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator,XSObjectListImpl$XSObjectListIterator,org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator,org.apache.xerces.impl.xs.util,91
3,F092,org.apache.xerces.util.DOMUtil,DOMUtil,org.apache.xerces.util.DOMUtil,org.apache.xerces.util,92
3,F093,org.apache.xerces.util.DOMUtil$ThrowableMethods,DOMUtil$ThrowableMethods,org.apache.xerces.util.DOMUtil$ThrowableMethods,org.apache.xerces.util,93
3,F094,org.apache.xerces.util.SymbolHash,SymbolHash,org.apache.xerces.util.SymbolHash,org.apache.xerces.util,94
3,F095,org.apache.xerces.util.SymbolHash$Entry,SymbolHash$Entry,org.apache.xerces.util.SymbolHash$Entry,org.apache.xerces.util,95
3,F096,org.apache.xerces.xs.XSAnnotation,XSAnnotation,org.apache.xerces.xs.XSAnnotation,org.apache.xerces.xs,96
3,F097,org.apache.xerces.xs.XSAttributeDeclaration,XSAttributeDeclaration,org.apache.xerces.xs.XSAttributeDeclaration,org.apache.xerces.xs,97
3,F098,org.apache.xerces.xs.XSAttributeGroupDefinition,XSAttributeGroupDefinition,org.apache.xerces.xs.XSAttributeGroupDefinition,org.apache.xerces.xs,98
3,F099,org.apache.xerces.xs.XSAttributeUse,XSAttributeUse,org.apache.xerces.xs.XSAttributeUse,org.apache.xerces.xs,99
3,F100,org.apache.xerces.xs.XSComplexTypeDefinition,XSComplexTypeDefinition,org.apache.xerces.xs.XSComplexTypeDefinition,org.apache.xerces.xs,100
3,F101,org.apache.xerces.xs.XSElementDeclaration,XSElementDeclaration,org.apache.xerces.xs.XSElementDeclaration,org.apache.xerces.xs,101
3,F102,org.apache.xerces.xs.XSFacet,XSFacet,org.apache.xerces.xs.XSFacet,org.apache.xerces.xs,102
3,F103,org.apache.xerces.xs.XSIDCDefinition,XSIDCDefinition,org.apache.xerces.xs.XSIDCDefinition,org.apache.xerces.xs,103
3,F104,org.apache.xerces.xs.XSModelGroup,XSModelGroup,org.apache.xerces.xs.XSModelGroup,org.apache.xerces.xs,104
3,F105,org.apache.xerces.xs.XSModelGroupDefinition,XSModelGroupDefinition,org.apache.xerces.xs.XSModelGroupDefinition,org.apache.xerces.xs,105
3,F106,org.apache.xerces.xs.XSMultiValueFacet,XSMultiValueFacet,org.apache.xerces.xs.XSMultiValueFacet,org.apache.xerces.xs,106
3,F107,org.apache.xerces.xs.XSNamedMap,XSNamedMap,org.apache.xerces.xs.XSNamedMap,org.apache.xerces.xs,107
3,F108,org.apache.xerces.xs.XSNamespaceItem,XSNamespaceItem,org.apache.xerces.xs.XSNamespaceItem,org.apache.xerces.xs,108
3,F109,org.apache.xerces.xs.XSNamespaceItemList,XSNamespaceItemList,org.apache.xerces.xs.XSNamespaceItemList,org.apache.xerces.xs,109
3,F110,org.apache.xerces.xs.XSNotationDeclaration,XSNotationDeclaration,org.apache.xerces.xs.XSNotationDeclaration,org.apache.xerces.xs,110
3,F111,org.apache.xerces.xs.XSObject,XSObject,org.apache.xerces.xs.XSObject,org.apache.xerces.xs,111
3,F112,org.apache.xerces.xs.XSObjectList,XSObjectList,org.apache.xerces.xs.XSObjectList,org.apache.xerces.xs,112
3,F113,org.apache.xerces.xs.XSParticle,XSParticle,org.apache.xerces.xs.XSParticle,org.apache.xerces.xs,113
3,F114,org.apache.xerces.xs.XSSimpleTypeDefinition,XSSimpleTypeDefinition,org.apache.xerces.xs.XSSimpleTypeDefinition,org.apache.xerces.xs,114
3,F115,org.apache.xerces.xs.XSTerm,XSTerm,org.apache.xerces.xs.XSTerm,org.apache.xerces.xs,115
3,F116,org.apache.xerces.xs.XSTypeDefinition,XSTypeDefinition,org.apache.xerces.xs.XSTypeDefinition,org.apache.xerces.xs,116
3,F117,org.apache.xerces.xs.XSWildcard,XSWildcard,org.apache.xerces.xs.XSWildcard,org.apache.xerces.xs,117
3,F118,org.apache.xerces.xs.datatypes.ObjectList,ObjectList,org.apache.xerces.xs.datatypes.ObjectList,org.apache.xerces.xs.datatypes,118
