subject,seed,run_type,calibration_status,bounds_source,class_count,max_raw_edge_weight,imbalance_upper_bound,imbalance_bound_method,calibration_bound_violation,hypervolume,hv_leiden_only,hv_gain_over_leiden,n_solutions,n_non_leiden_partitions,n_injected_seed_solutions,n_non_injected_solutions,exact_leiden_present_in_front,leiden_dominated_by_front,n_solutions_dominating_leiden,runtime_sec,front_source,final_population_size,result_opt_size,feasible_population_size,constraint_violating_population_size,recomputed_nondominated_size,n_unique_objective_vectors,n_unique_canonical_partitions,front_validation_passed,has_feasible_solution,used_infeasible_fallback,solution_id,coupling,cohesion,imbalance,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,maximum_cluster_size,minimum_cluster_size,max_cluster_ratio,singleton_ratio,selected_equals_leiden,selected_is_injected_seed,selected_seed_name,mojofm_vs_reference,pairwise_precision,pairwise_recall,pairwise_f1,ari_vs_reference,nmi_vs_reference,reference_coverage_ratio
daytrader,20,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.19445617121835046,0.046326163842385255,0.1481300073759652,96,96,0,96,False,True,2,7.657971124979667,recomputed_nondominated_front,100,96,100,0,96,96,96,True,True,False,seed20_solution049,0.5009225092250923,5.951851851851852,0.41164951375983827,0.269597257492409,0.49907749077490776,0.996316758747698,9,5.888888888888889,10,3,0.18867924528301888,0.0,False,False,,26.086956521739136,0.16666666666666666,0.14444444444444443,0.15476190476190474,0.0380879345603272,0.4122123661785641,1.0
daytrader,21,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.16122690828425637,0.046326163842385255,0.11490074444187112,100,100,0,100,False,True,2,7.702081958006602,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed21_solution036,0.43634686346863466,7.234480103230103,0.5987408170800917,0.2908870938916955,0.5636531365313653,1.291754756871036,8,6.625,14,2,0.2641509433962264,0.0,False,False,,21.739130434782606,0.14150943396226415,0.16666666666666666,0.15306122448979592,0.013711151736745879,0.3642008720664071,1.0
daytrader,22,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.17679018059029727,0.046326163842385255,0.13046401674791203,100,100,1,99,False,True,4,7.761018167017028,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed22_solution044,0.44511070110701106,6.386263736263737,0.6203502725574942,0.21079271966612664,0.5548892988929889,1.2466321243523315,10,5.3,13,2,0.24528301886792453,0.0,False,False,,28.260869565217394,0.15476190476190477,0.14444444444444443,0.14942528735632182,0.026668957486207352,0.424501494472755,1.0
daytrader,23,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.1928650178845981,0.046326163842385255,0.14653885404221284,100,100,1,99,False,True,2,7.668414209038019,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed23_solution029,0.41789667896678967,7.154761904761905,0.8482176148297745,0.324596763898912,0.5821033210332104,1.3929359823399559,10,5.3,13,1,0.24528301886792453,0.05660377358490566,False,True,raw_leiden_perturb_0.005_2,23.913043478260864,0.15813953488372093,0.18888888888888888,0.17215189873417722,0.03491893512668394,0.39569569031643603,1.0
daytrader,24,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.17286196942052814,0.046326163842385255,0.1265358055781429,100,100,0,100,False,True,3,7.735171167005319,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed24_solution051,0.4432656826568266,5.611212121212121,0.52729013632008,0.1252555197369319,0.5567343173431735,1.2559833506763787,10,5.3,11,2,0.20754716981132076,0.0,False,False,,26.086956521739136,0.1503267973856209,0.12777777777777777,0.13813813813813813,0.02057484757079104,0.3953829997317788,1.0
daytrader,25,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.2011007990676231,0.046326163842385255,0.15477463522523785,100,100,1,99,False,True,1,7.736634958011564,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed25_solution039,0.4215867158671587,6.044011544011544,0.6525138288977578,0.32230325618523714,0.5784132841328413,1.3719912472647702,9,5.888888888888889,12,1,0.22641509433962265,0.018867924528301886,False,False,,21.739130434782606,0.15816326530612246,0.17222222222222222,0.16489361702127658,0.03323740750008936,0.38851994317850375,1.0
daytrader,26,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.18199236811580255,0.046326163842385255,0.1356662042734173,100,100,1,99,False,True,4,7.722780124982819,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed26_solution044,0.4474169741697417,6.751448714684009,0.24673012887966078,0.14092668774934983,0.5525830258302583,1.2350515463917526,4,13.25,18,9,0.33962264150943394,0.0,False,False,,19.565217391304344,0.1416184971098266,0.2722222222222222,0.18631178707224336,0.01746553206234548,0.20425295059275564,1.0
daytrader,27,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.1821731477304449,0.046326163842385255,0.13584698388805966,100,100,1,99,False,False,0,7.750121290970128,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed27_solution043,0.48385608856088563,21.135315664727425,1.0861764501603213,0.13685517966803282,0.5161439114391144,1.0667302192564347,13,4.076923076923077,18,1,0.33962264150943394,0.07547169811320754,False,False,,17.391304347826086,0.0861244019138756,0.1,0.09254498714652958,-0.055624758573096476,0.3485511240003127,1.0
daytrader,28,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.22118787469248952,0.046326163842385255,0.17486171085010427,99,99,2,97,False,True,5,7.745727000001352,recomputed_nondominated_front,100,99,100,0,99,99,99,True,True,False,seed28_solution057,0.518450184501845,5.208134920634921,0.3692525620902061,0.2221943039310469,0.48154981549815495,0.9288256227758007,8,6.625,10,4,0.18867924528301888,0.0,False,False,,26.086956521739136,0.16184971098265896,0.15555555555555556,0.15864022662889515,0.035100458795626115,0.3690090958815775,1.0
daytrader,29,formal,not_required,theoretical,53,260.0,1.602219002376727,exact_extreme_allocation_over_cluster_count_and_singleton_count,False,0.15618594111120518,0.046326163842385255,0.10985977726881993,100,100,0,100,False,True,4,7.705760125012603,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed29_solution059,0.5465867158671587,15.189810806477473,0.6574057128371451,0.16588145586252911,0.4534132841328413,0.829535864978903,9,5.888888888888889,12,2,0.22641509433962265,0.0,False,False,,19.565217391304344,0.10152284263959391,0.1111111111111111,0.10610079575596816,-0.035221785789124056,0.2906925036546652,1.0
