subject,seed,stage2_hv,stage3b_projected_hv,delta_hv_stage3b_minus_stage2,stage2_selected_semantic_on_stage3b,stage3b_selected_f_semantic,delta_selected_f_semantic_stage3b_minus_stage2,stage2_selected_solution_id,stage3b_selected_solution_id,stage2_selected_is_injected_seed,stage3b_selected_is_injected_seed,stage3b_selected_seed_name,stage2_selected_ari_vs_leiden,stage2_selected_nmi_vs_leiden,stage2_selected_equals_leiden,stage3b_selected_ari_vs_leiden,stage3b_selected_nmi_vs_leiden,stage3b_selected_equals_leiden,stage2_vs_stage3b_selected_ari,stage2_vs_stage3b_selected_nmi,stage2_vs_stage3b_selected_partition_equal,stage2_vs_stage3a_selected_ari,stage2_vs_stage3a_selected_nmi,stage3b_front_size,stage3b_projected_front_size,stage3b_front_f_semantic_min,stage3b_front_f_semantic_mean,stage3b_front_f_semantic_max,stage3b_front_f_semantic_std,reference_status,stage2_coupling,stage3b_coupling,delta_coupling_stage3b_minus_stage2,stage2_cohesion,stage3b_cohesion,delta_cohesion_stage3b_minus_stage2,stage2_imbalance,stage3b_imbalance,delta_imbalance_stage3b_minus_stage2,stage2_weighted_modularity,stage3b_weighted_modularity,delta_weighted_modularity_stage3b_minus_stage2,stage2_internal_edge_weight_ratio,stage3b_internal_edge_weight_ratio,delta_internal_edge_weight_ratio_stage3b_minus_stage2,stage2_internal_external_edge_ratio,stage3b_internal_external_edge_ratio,delta_internal_external_edge_ratio_stage3b_minus_stage2,stage2_cluster_count,stage3b_cluster_count,delta_cluster_count_stage3b_minus_stage2,stage2_average_cluster_size,stage3b_average_cluster_size,delta_average_cluster_size_stage3b_minus_stage2,stage2_max_cluster_size,stage3b_max_cluster_size,delta_max_cluster_size_stage3b_minus_stage2,stage2_min_cluster_size,stage3b_min_cluster_size,delta_min_cluster_size_stage3b_minus_stage2,stage2_max_cluster_ratio,stage3b_max_cluster_ratio,delta_max_cluster_ratio_stage3b_minus_stage2,stage2_singleton_ratio,stage3b_singleton_ratio,delta_singleton_ratio_stage3b_minus_stage2,stage2_cluster_size_cv,stage3b_cluster_size_cv,delta_cluster_size_cv_stage3b_minus_stage2,stage2_mojofm_vs_reference,stage3b_mojofm_vs_reference,delta_mojofm_vs_reference_stage3b_minus_stage2,stage2_pairwise_precision,stage3b_pairwise_precision,delta_pairwise_precision_stage3b_minus_stage2,stage2_pairwise_recall,stage3b_pairwise_recall,delta_pairwise_recall_stage3b_minus_stage2,stage2_pairwise_f1,stage3b_pairwise_f1,delta_pairwise_f1_stage3b_minus_stage2,stage2_ari_vs_reference,stage3b_ari_vs_reference,delta_ari_vs_reference_stage3b_minus_stage2,stage2_nmi_vs_reference,stage3b_nmi_vs_reference,delta_nmi_vs_reference_stage3b_minus_stage2,stage2_reference_coverage_ratio,stage3b_reference_coverage_ratio,delta_reference_coverage_ratio_stage3b_minus_stage2
jpetstore,27,0.40642060589073863985,0.37962107349570262116,-0.026799532395036018695,0.51226006853751848702,0.51226006853751848702,0,seed27_solution000,seed27_solution000,True,True,raw_leiden,1,1,True,1,1,True,1,1,True,1,1,100,46,0.28340748719549146983,0.48203177823363768661,0.68792765565622260304,0.092238573776602494902,unavailable,0.25185185185185182677,0.25185185185185182677,0,5.4773809523809520172,5.4773809523809520172,0,0.20412414523193148086,0.20412414523193148086,0,0.44206980643194654368,0.44206980643194654368,0,0.74814814814814811772,0.74814814814814811772,0,2.9705882352941177516,2.9705882352941177516,0,4,4,0,6,6,0,7,7,0,4,4,0,0.29166666666666668517,0.29166666666666668517,0,0,0,0,0.20412414523193148086,0.20412414523193148086,0,,,,,,,,,,,,,,,,,,,,,
jpetstore,28,0.40969366199730278266,0.37448252130624876122,-0.035211140691054021445,0.51226006853751848702,0.51226006853751848702,0,seed28_solution000,seed28_solution000,True,True,raw_leiden,1,1,True,1,1,True,1,1,True,0.8994095779575770333,0.91871780558966453789,100,48,0.28651701579068378223,0.52181989087186386733,0.7468951998881971921,0.10517213038997369479,unavailable,0.25185185185185182677,0.25185185185185182677,0,5.4773809523809520172,5.4773809523809520172,0,0.20412414523193148086,0.20412414523193148086,0,0.44206980643194654368,0.44206980643194654368,0,0.74814814814814811772,0.74814814814814811772,0,2.9705882352941177516,2.9705882352941177516,0,4,4,0,6,6,0,7,7,0,4,4,0,0.29166666666666668517,0.29166666666666668517,0,0,0,0,0.20412414523193148086,0.20412414523193148086,0,,,,,,,,,,,,,,,,,,,,,
jpetstore,29,0.40992401036420972327,0.39404277760251432694,-0.015881232761695396327,0.51226006853751848702,0.51226006853751848702,0,seed29_solution000,seed29_solution000,True,True,raw_leiden,1,1,True,1,1,True,1,1,True,1,1,100,55,0.2679411004905737359,0.52631344966707505062,0.76945724089570921578,0.10081912039032371597,unavailable,0.25185185185185182677,0.25185185185185182677,0,5.4773809523809520172,5.4773809523809520172,0,0.20412414523193148086,0.20412414523193148086,0,0.44206980643194654368,0.44206980643194654368,0,0.74814814814814811772,0.74814814814814811772,0,2.9705882352941177516,2.9705882352941177516,0,4,4,0,6,6,0,7,7,0,4,4,0,0.29166666666666668517,0.29166666666666668517,0,0,0,0,0.20412414523193148086,0.20412414523193148086,0,,,,,,,,,,,,,,,,,,,,,
daytrader,0,0.17364560843096185638,0.20617415501213046114,0.032528546581168604757,0.62899560929106757001,0.73455240274065902728,0.10555679344959145727,seed0_solution054,seed0_solution041,False,False,,0.73655170574033979047,0.83313924946870265842,False,0.60966549181568530091,0.76469332412221002748,False,0.46391690875524271842,0.66724134299188120334,False,0.63407873090989164133,0.76485659422418261766,100,64,0.45809508575825641508,0.69526137339195059894,0.92641021627518671533,0.12068815475945386673,available,0.53459409594095941287,0.46402214022140220173,-0.07057195571955721114,14.832683982683983359,5.2646103896103904063,-9.5680735930735920647,0.65929830979834525007,0.47094279148485601594,-0.18835551831348923413,0.26605380935036315737,0.25978825690009654803,-0.0062655524502666093412,0.46540590405904058713,0.53597785977859779827,0.07057195571955721114,0.87057808455565144357,1.1550695825049701604,0.28449149794931871682,10,8,-2,5.2999999999999998224,6.625,1.3250000000000001776,12,12,0,2,1,-1,0.22641509433962264675,0.22641509433962264675,0,0,0.018867924528301886072,0.018867924528301886072,0.65929830979834525007,0.47094279148485601594,-0.18835551831348923413,28.260869565217394239,26.08695652173913615,-2.1739130434782580892,0.18857142857142858428,0.15957446808510639125,-0.028996960486322193029,0.18333333333333332038,0.16666666666666665741,-0.016666666666666662966,0.18591549295774648098,0.16304347826086953988,-0.022872014696876941109,0.065576386118867166508,0.034135595688901829159,-0.031440790429965337349,0.42738794767539839414,0.37208211249829997724,-0.055305835177098416899,1,1,0
daytrader,1,0.19223290711101029271,0.15009411664267879871,-0.042138790468331493999,0.81472336863136662899,0.5960104178630809546,-0.21871295076828567439,seed1_solution064,seed1_solution032,False,False,,0.02742174103850624628,0.34986933723239888039,False,0.91334241693742790336,0.91978768200926486198,False,0.02742174103850624628,0.3247817154242223503,False,0.019955923844638567832,0.34769632449812964969,100,77,0.49252743729609937962,0.70758515039553415704,0.92383795937649915153,0.10609447423347828643,available,0.62177121771217713775,0.4303505535055350828,-0.19142066420664205495,16.697819464486130414,7.466329966329965373,-9.2314894981561650411,0.48983981078291199962,0.68602486651689964514,0.19618505573398764552,0.16988764790784438574,0.3152495498086898551,0.14536190190084546936,0.37822878228782286225,0.5696494464944649172,0.19142066420664205495,0.60830860534124631123,1.3236870310825294972,0.71537842574128318596,9,9,0,5.8888888888888892836,5.8888888888888892836,0,11,12,1,1,1,0,0.20754716981132076414,0.22641509433962264675,0.018867924528301882603,0.018867924528301886072,0.018867924528301886072,0,0.48983981078291199962,0.68602486651689964514,0.19618505573398764552,19.565217391304344119,26.08695652173913615,6.5217391304347920311,0.13772455089820359597,0.16748768472906402915,0.029763133830860433182,0.12777777777777776791,0.18888888888888888395,0.061111111111111116045,0.13256484149855909949,0.17754569190600519302,0.044980850407446093531,0.0078173215387780242702,0.045357977013112109332,0.037540655474334085062,0.36432174261483829536,0.39601766720693987178,0.031695924592101576422,1,1,0
daytrader,2,0.18267602270319935331,0.16891176399327059721,-0.013764258709928756108,0.56275487044467698006,0.58347035131700097921,0.020715480872323999151,seed2_solution040,seed2_solution034,True,False,,0.9661642596692544549,0.98335307398387916678,False,0.72859653952857961201,0.82236627580978061136,False,0.76367738762826109511,0.83548845221285417129,False,1,1.000000000000000222,100,76,0.47002456389604485576,0.70391800482135291617,0.92760160732590490884,0.11472859236368108948,available,0.41789667896678966974,0.45710332103321033026,0.03920664206642066052,7.1547619047619051003,7.0852628852628845024,-0.069499019499020597834,0.8482176148297745355,0.66226146319940537577,-0.18595615163036915973,0.32459676389891201076,0.2569877520730927678,-0.067609011825819242958,0.58210332103321038577,0.54289667896678961423,-0.039206642066420771542,1.3929359823399558582,1.1876892028254288913,-0.20524677951452696689,10,9,-1,5.2999999999999998224,5.8888888888888892836,0.58888888888888946127,13,13,0,1,2,1,0.24528301886792452935,0.24528301886792452935,0,0.056603773584905661687,0,-0.056603773584905661687,0.8482176148297745355,0.66226146319940537577,-0.18595615163036915973,26.08695652173913615,26.08695652173913615,0,0.18139534883720931369,0.1616161616161616299,-0.019779187221047683787,0.21666666666666667407,0.17777777777777778456,-0.038888888888888889506,0.1974683544303797722,0.16931216931216933053,-0.028156185118210441676,0.064432117538711947136,0.037615323707084452609,-0.026816793831627494527,0.42059333337213250514,0.381120944331708289,-0.039472389040424216144,1,1,0
daytrader,3,0.1550911561987528553,0.2239100723534578341,0.068818916154704978805,0.77874061049372511611,0.54359574924179676625,-0.23514486125192834987,seed3_solution077,seed3_solution043,False,False,,0.22209727808182530562,0.52075590291353113237,False,0.051002546396336161105,0.30455096049170227168,False,0.04421632642527163759,0.23366193484413952386,False,0.13895106911847507347,0.42340107558998374415,100,74,0.40422798940711857085,0.61786262779200107342,0.90342473686158819568,0.12588840915611368421,available,0.58994464944649449567,0.45018450184501845879,-0.13976014760147603688,7.7755952380952386704,4.7542667708108883318,-3.0213284672843503387,0.31060523836140246923,0.37499258328965645592,0.064387344928253986698,0.18020694332865833109,0.16353784415381053541,-0.016669099174847795686,0.41005535055350555984,0.54981549815498154121,0.13976014760147598137,0.69507427677873334648,1.2213114754098359782,0.52623719863110263173,8,4,-4,6.625,13.25,6.625,10,18,8,3,5,2,0.18867924528301888154,0.33962264150943394236,0.15094339622641506082,0,0,0,0.31060523836140246923,0.37499258328965645592,0.064387344928253986698,26.08695652173913615,21.739130434782605761,-4.3478260869565303892,0.16867469879518071085,0.17379679144385026812,0.0051220926486695572688,0.15555555555555555802,0.36111111111111110494,0.20555555555555554692,0.16184971098265896194,0.2346570397111913675,0.07280732872853240556,0.041743000469992422308,0.070772871565527722959,0.029029871095535300651,0.35912787689584951822,0.30876064408118847338,-0.050367232814661044848,1,1,0
daytrader,4,0.19535866364519530181,0.24492190270348487835,0.049563239058289576544,0.60020368596578599352,0.62294854996394599667,0.022744863998160003149,seed4_solution042,seed4_solution043,False,False,,0.91740897047456460012,0.94799366294916087572,False,0.83115077685346505643,0.89565710765019379558,False,0.76432668526022196076,0.84586330089853256631,False,0.11600230057956907592,0.50098108454747214413,100,74,0.33447256172508288419,0.59048087430682305587,0.94468861182551167044,0.16594356717032127113,available,0.42573800738007377964,0.44142066420664205495,0.01568265682656827531,7.3237022237022237903,7.2116161616161607029,-0.11208606208606308741,0.71797349397888465816,0.65387635664767762567,-0.064097137331207032496,0.28865762567911662506,0.30470196739559646248,0.016044341716479837423,0.57426199261992616485,0.55857933579335794505,-0.015682656826568219799,1.3488624052004334342,1.2654127481713688397,-0.083449657029064594482,9,10,1,5.8888888888888892836,5.2999999999999998224,-0.58888888888888946127,14,12,-2,1,2,1,0.26415094339622641195,0.22641509433962264675,-0.037735849056603765206,0.018867924528301886072,0,-0.018867924528301886072,0.71797349397888465816,0.65387635664767762567,-0.064097137331207032496,23.91304347826086385,26.08695652173913615,2.1739130434782723,0.16190476190476191243,0.16666666666666665741,0.0047619047619047449871,0.18888888888888888395,0.1611111111111111216,-0.027777777777777762358,0.17435897435897437791,0.16384180790960453655,-0.010517166449369841352,0.039201420466848546642,0.040651783278296778346,0.0014503628114482317035,0.39187065216030653181,0.43384397606991359497,0.041973323909607063165,1,1,0
daytrader,5,0.19056332639215498026,0.18737266262143162376,-0.003190663770723356496,0.66810918700495913747,0.58432734734644742325,-0.083781839658511714219,seed5_solution037,seed5_solution034,False,False,,0.14523221587878545891,0.48251536996266941593,False,0.91604033475935364716,0.94865574883299286224,False,0.15597169422246903725,0.48490248989790274425,False,0.13021506912246702536,0.44522082912475036132,100,67,0.480761463938189193,0.65264506743005801237,0.8450119672416221972,0.095809206509793742867,available,0.34501845018450183478,0.43357933579335794505,0.088560885608856110274,5.6280864197530862114,4.5533648170011806755,-1.0747216027519055359,0.81416788718458177332,0.81022303975788256825,-0.003944847426699205073,0.17798811290695934484,0.31327326101904923172,0.13528514811208988688,0.65498154981549816522,0.56642066420664205495,-0.088560885608856110274,1.8983957219251337278,1.3063829787234042534,-0.59201274320172947441,9,11,2,5.8888888888888892836,4.8181818181818183433,-1.0707070707070709403,16,12,-4,1,1,0,0.30188679245283017716,0.22641509433962264675,-0.075471698113207530412,0.037735849056603772145,0.07547169811320754429,0.037735849056603772145,0.81416788718458177332,0.81022303975788256825,-0.003944847426699205073,23.91304347826086385,26.08695652173913615,2.1739130434782723,0.13733905579399141583,0.18918918918918919969,0.051850133395197783859,0.17777777777777778456,0.19444444444444444753,0.016666666666666662966,0.15496368038740920836,0.19178082191780820853,0.036817141530399000171,0.008886434174027369251,0.068428168755872306739,0.059541734581844939223,0.36223655321701431209,0.44539260397639135469,0.083156050759377042603,1,1,0
daytrader,6,0.20982175696033084078,0.18445799283965205739,-0.025363764120678783387,0.58181152128561763881,0.59149350778491271985,0.009681986499295081039,seed6_solution038,seed6_solution030,False,False,,0.91740897047456460012,0.94658226906381526256,False,0.91117051221996370192,0.9476074836898393805,False,0.83954966360260652181,0.8956788983590562303,False,0.79373203249631940626,0.85419708542465766499,99,61,0.49279067365654150024,0.68460313198727218431,0.92118185378198058633,0.095816428827754970832,available,0.42158671586715867896,0.42988929889298893583,0.0083025830258302568687,7.671596304929638066,6.4232711732711740282,-1.2483251316584640378,0.71797349397888476918,0.8387211611657686694,0.12074766718688390021,0.31986401073650955196,0.31407269100366291825,-0.0057913197328466337055,0.57841328413284132104,0.57011070110701111968,-0.0083025830258302013576,1.3719912472647701751,1.3261802575107295432,-0.045810989754040631894,9,11,2,5.8888888888888892836,4.8181818181818183433,-1.0707070707070709403,13,13,0,1,1,0,0.24528301886792452935,0.24528301886792452935,0,0.018867924528301886072,0.056603773584905661687,0.037735849056603779084,0.71797349397888476918,0.8387211611657686694,0.12074766718688390021,23.91304347826086385,26.08695652173913615,2.1739130434782723,0.15714285714285713969,0.16753926701570681645,0.01039640987284967677,0.18333333333333332038,0.17777777777777778456,-0.0055555555555555358183,0.16923076923076921241,0.17250673854447440281,0.0032759693137051903999,0.033233727426269968341,0.043916307703433840604,0.010682580277163872262,0.37695610790973010928,0.43164621796885765947,0.054690110059127550191,1,1,0
daytrader,7,0.19022619662112219552,0.15842834709545519645,-0.031797849525666999071,0.73511672612756107092,0.54686906915457833556,-0.18824765697298273537,seed7_solution073,seed7_solution038,False,True,raw_leiden_perturb_0.05_2,0.4023156409138511358,0.63850833905621362518,False,0.9458886358281630713,0.96958969495127100835,False,0.38449495842915260013,0.62082066591456508409,False,0.38825861187591359514,0.60488352061682393312,100,76,0.45608402956152094276,0.68488480016125619088,0.92829290261838637299,0.11375993772848075336,available,0.59963099630996308242,0.40959409594095941287,-0.19003690036900366955,6.9395833333333332149,6.6752429388793022014,-0.26434039445403101354,0.34533972108911559218,0.92317960926226927398,0.57783988817315368181,0.1913697091883282686,0.32176264365272799761,0.13039293446439972901,0.40036900369003691758,0.59040590405904058713,0.19003690036900366955,0.66769230769230769607,1.4414414414414413734,0.77374913374913367736,8,11,3,6.625,4.8181818181818183433,-1.8068181818181816567,10,14,4,3,1,-2,0.18867924528301888154,0.26415094339622641195,0.075471698113207530412,0,0.07547169811320754429,0.07547169811320754429,0.34533972108911559218,0.92317960926226927398,0.57783988817315368181,21.739130434782605761,23.91304347826086385,2.1739130434782580892,0.15294117647058824705,0.16666666666666665741,0.013725490196078410365,0.14444444444444443088,0.19444444444444444753,0.050000000000000016653,0.1485714285714285765,0.17948717948717948789,0.030915750915750911387,0.024830206601757297269,0.045169113507427124943,0.020338906905669827674,0.37458353728654408821,0.42843628629625896131,0.053852749009714873107,1,1,0
daytrader,8,0.13711834522681390358,0.13828999457173357657,0.0011716493449196729859,0.63157312385646613428,0.78253928018257001842,0.15096615632610388413,seed8_solution052,seed8_solution042,False,False,,0.85279290013764197376,0.90021665941856043869,False,0.19305890193263958166,0.48068850337039409348,False,0.14856221987208539925,0.4063665089799317065,False,0.86046694247324939653,0.90187278515195790085,100,68,0.49389334373911708553,0.7222889339470990322,0.91879926465613215303,0.10913209389483850831,available,0.44234317343173429338,0.53182656826568264208,0.089483394833948348701,5.4524524087024079932,13.224944561157796485,7.7724921524553884922,0.60347870157431982019,0.69555881476100989147,0.092080113186690071281,0.30536289334295563247,0.15980663900273692213,-0.14555625434021871034,0.55765682656826565111,0.46817343173431735792,-0.08948339483394829319,1.2606882168925963583,0.88031222896790983778,-0.38037598792468652054,8,8,0,6.625,6.625,0,13,17,4,1,2,1,0.24528301886792452935,0.32075471698113205976,0.075471698113207530412,0.018867924528301886072,0,-0.018867924528301886072,0.60347870157431982019,0.69555881476100989147,0.092080113186690071281,26.08695652173913615,19.565217391304344119,-6.5217391304347920311,0.17370892018779343635,0.11538461538461539102,-0.058324304803178045331,0.20555555555555554692,0.14999999999999999445,-0.055555555555555552472,0.18829516539440202538,0.13043478260869564855,-0.057860382785706376829,0.05440614015840851414,-0.020211742059672768018,-0.074617882218081285628,0.39013452643872503778,0.29690546195789685457,-0.093229064480828183203,1,1,0
daytrader,9,0.17750149396965611559,0.19956088755442236149,0.022059393584766245899,0.68934773790220282841,0.55062324798047634911,-0.1387244899217264793,seed9_solution050,seed9_solution034,False,False,,0.56744579352639956671,0.75812445370935788169,False,0.88034901205023396997,0.93070324088999345502,False,0.53605897891883491635,0.72455736729533581908,False,0.32923910662567035246,0.53410294717847328627,100,66,0.49279067365654150024,0.68854491276754370421,0.91625704635724369851,0.11884630502676617192,available,0.47924354243542433007,0.42250922509225091739,-0.056734317343173412684,6.484848484848485306,7.0262626262626257656,0.54141414141414045957,0.64261835343118489661,0.77358490566037729774,0.13096655222919240114,0.27008223437861683669,0.32145882834520228544,0.051376593966585448747,0.52075645756457566993,0.5774907749077490271,0.056734317343173357173,1.086621751684311743,1.3668122270742357749,0.2801904753899240319,9,10,1,5.8888888888888892836,5.2999999999999998224,-0.58888888888888946127,11,12,1,1,1,0,0.20754716981132076414,0.22641509433962264675,0.018867924528301882603,0.037735849056603772145,0.037735849056603772145,0,0.64261835343118489661,0.77358490566037729774,0.13096655222919240114,23.91304347826086385,23.91304347826086385,0,0.14948453608247422308,0.17676767676767676796,0.027283140685202544873,0.1611111111111111216,0.19444444444444444753,0.033333333333333325932,0.15508021390374332471,0.18518518518518520266,0.030104971281441877951,0.022633615542766841178,0.056004839814592394243,0.033371224271825553065,0.37350702256687601244,0.42004255993766231869,0.046535537370786306255,1,1,0
daytrader,10,0.18674107370951772977,0.18053186709280866218,-0.0062092066167090675943,0.66605837618065144579,0.53444077439510162542,-0.13161760178554982037,seed10_solution038,seed10_solution032,False,False,,0.71073290747804884759,0.81624071696631772532,False,0.81681806280086211025,0.89062680796051518772,False,0.60490223554012978457,0.73729661885611319505,False,0.68322399250234300272,0.77898700371947848797,100,67,0.49968393201443950247,0.68324124283270615265,0.87287302451960813165,0.10014216175506314432,available,0.45525830258302585341,0.42204797047970477042,-0.033210332103321082986,8.0281385281385286845,8.4207944832944825464,0.39265595515595386189,0.62035027255749419783,0.64895786875169203523,0.028607596194197837391,0.29386684549502312125,0.32120075553845933714,0.027333910043436215886,0.54474169741697420211,0.57795202952029522958,0.033210332103321027475,1.1965552178318135113,1.3693989071038250582,0.17284368927201154698,10,8,-2,5.2999999999999998224,6.625,1.3250000000000001776,12,13,1,2,1,-1,0.22641509433962264675,0.24528301886792452935,0.018867924528301882603,0,0.018867924528301886072,0.018867924528301886072,0.62035027255749419783,0.64895786875169203523,0.028607596194197837391,26.08695652173913615,26.08695652173913615,0,0.1488095238095238082,0.17937219730941703077,0.030562673499893222573,0.13888888888888889506,0.22222222222222220989,0.08333333333333331483,0.14367816091954024871,0.19851116625310172292,0.054833005333561474215,0.020092396388141184338,0.063066514543609772381,0.042974118155468588043,0.39029554327558507731,0.38804343773371924309,-0.0022521055418658342262,1,1,0
daytrader,11,0.20393360224335468911,0.2005953967264968163,-0.0033382055168578728122,0.76542034501489319975,0.56736347025748856687,-0.19805687475740463288,seed11_solution061,seed11_solution030,False,False,,0.16030680388996154662,0.36960920374201905458,False,0.89112581197603257799,0.90809334383029027826,False,0.13226360867022363133,0.34299341130188454319,False,0.14962451737799062346,0.37478560649688219542,100,67,0.49924170174897031238,0.69661797092450283841,0.89923282308088214876,0.11283689873357348465,available,0.57702952029520293564,0.43588560885608856887,-0.14114391143911436677,23.901388888888888573,6.0699374699374697428,-17.831451418951417054,0.60406832428611767494,0.64261835343118489661,0.03855002914506722167,0.17239093285766801666,0.31499094511240310901,0.14260001225473509234,0.42297047970479706436,0.56411439114391148664,0.14114391143911442228,0.73301358912869707396,1.294179894179894097,0.56116630505119702299,6,9,3,8.8333333333333339255,5.8888888888888892836,-2.9444444444444446418,16,12,-4,2,1,-1,0.30188679245283017716,0.22641509433962264675,-0.075471698113207530412,0,0.018867924528301886072,0.018867924528301886072,0.60406832428611767494,0.64261835343118489661,0.03855002914506722167,15.217391304347827941,30.434782608695655881,15.217391304347827941,0.1160409556313993229,0.19587628865979381243,0.07983533302839448953,0.18888888888888888395,0.21111111111111111049,0.02222222222222222654,0.14376321353065540931,0.20320855614973262759,0.059445342619077218282,-0.021555369256508149362,0.078306384277672530514,0.099861753534180683345,0.22572975506337561447,0.44650036232072781717,0.2207706072573522027,1,1,0
daytrader,12,0.18231829251163106376,0.19045575132894798642,0.0081374588173169226657,0.58332978004933977445,0.58889642725379909294,0.0055666472044593184876,seed12_solution034,seed12_solution031,False,False,,0.76508393816831954393,0.83421890521836417065,False,0.83129214998651201896,0.90672557944021692222,False,0.68907286583694282722,0.79499561427028964111,False,0.7006695778748179837,0.78464681101496103199,100,76,0.46707521777816995989,0.68408536660996799306,0.87555565006286328877,0.10422795537031866175,available,0.43726937269372695427,0.42158671586715867896,-0.01568265682656827531,5.671807359307359242,6.9447688674961405297,1.2729615081887812877,0.51152610232928141798,0.9146565768710055444,0.40313047454172412642,0.30005814616494874691,0.30174849113574181425,0.0016903449707930673362,0.56273062730627310124,0.57841328413284132104,0.015682656826568219799,1.2869198312236287407,1.3719912472647701751,0.085071416041141434405,8,11,3,6.625,4.8181818181818183433,-1.8068181818181816567,12,14,2,3,1,-2,0.22641509433962264675,0.26415094339622641195,0.037735849056603765206,0,0.056603773584905661687,0.056603773584905661687,0.51152610232928141798,0.9146565768710055444,0.40313047454172412642,28.260869565217394239,23.91304347826086385,-4.3478260869565303892,0.17435897435897435015,0.14423076923076921796,-0.030128205128205132191,0.18888888888888888395,0.16666666666666665741,-0.02222222222222222654,0.1813333333333333186,0.15463917525773193673,-0.026694158075601381874,0.052634643377001445741,0.016964487672472286506,-0.035670155704529159235,0.39587126316527354586,0.38519582098138177573,-0.010675442183891770132,1,1,0
daytrader,13,0.19584894950109121847,0.21195197190032655232,0.01610302239923533385,0.56229782254486149196,0.60267144867585353829,0.040373626130992046335,seed13_solution033,seed13_solution032,False,False,,0.96341737358225476573,0.97672939653336998678,False,0.80028062628392826472,0.87046653622629854841,False,0.8251913082620616624,0.87603624277405822696,False,0.81432829097402936736,0.86947497499403925136,100,68,0.48181066796358862359,0.69063606798639975981,0.92540954529134078488,0.1242783495177184061,available,0.41789667896678966974,0.4460332103321033026,0.028136531365313632858,7.9497354497354502101,7.5613516113516112682,-0.38838383838383894187,0.74426728012513276855,0.68133849378369026883,-0.062928786341442499719,0.32459676389891201076,0.30104969465285069674,-0.023547069246061314018,0.58210332103321038577,0.5539667896678966974,-0.028136531365313688369,1.3929359823399558582,1.2419855222337126133,-0.15095046010624324495,9,9,0,5.8888888888888892836,5.8888888888888892836,0,13,12,-1,1,2,1,0.24528301886792452935,0.22641509433962264675,-0.018867924528301882603,0.018867924528301886072,0,-0.018867924528301886072,0.74426728012513276855,0.68133849378369026883,-0.062928786341442499719,23.91304347826086385,23.91304347826086385,0,0.16203703703703703498,0.15346534653465346287,-0.0085716905023835721078,0.19444444444444444753,0.17222222222222222099,-0.02222222222222222654,0.1767676767676767402,0.16230366492146600099,-0.014464011846210739209,0.039963413174676436224,0.028028813514490508868,-0.011934599660185927356,0.39837909539312876817,0.39826158807311007326,-0.00011750732001869490517,1,1,0
daytrader,14,0.16782778694430028343,0.18555143757204145549,0.017723650627741172059,0.58557249338859418408,0.56093191610184378604,-0.024640577286750398045,seed14_solution042,seed14_solution029,False,False,,0.89369917296316292443,0.92722688083352844401,False,0.94449032206086724894,0.96852148428382234258,False,0.84371590255806583336,0.89077126421689034608,False,0.85832071211360283503,0.8998716041157983625,100,77,0.47867988040361075797,0.68860605112752548695,0.94589274873576367764,0.12240651629049199844,available,0.42481549815498154121,0.41789667896678966974,-0.0069188191881918714721,8.089528527028527094,7.6179098679098684599,-0.4716186591186586341,0.63115957296897096107,0.77381496809093874845,0.14265539512196778738,0.31639768657834166365,0.32459676389891201076,0.0081990773205703471049,0.57518450184501845879,0.58210332103321038577,0.0069188191881919269832,1.353963083604777351,1.3929359823399558582,0.038972898735178507224,8,9,1,6.625,5.8888888888888892836,-0.73611111111111071637,13,14,1,1,1,0,0.24528301886792452935,0.26415094339622641195,0.018867924528301882603,0.018867924528301886072,0.037735849056603772145,0.018867924528301886072,0.63115957296897096107,0.77381496809093874845,0.14265539512196778738,23.91304347826086385,23.91304347826086385,0,0.15525114155251140691,0.16591928251121076943,0.010668140958699362519,0.18888888888888888395,0.20555555555555554692,0.016666666666666662966,0.17042606516290725871,0.18362282878411911868,0.013196763621211859974,0.031559592510966440193,0.045662177352469399128,0.014102584841502958934,0.36081858099197583467,0.39388345884337533365,0.033064877851399498976,1,1,0
