subject,class_id,stage3a_source_path,stage3a_text_hash,stage3b_declaration_hash,exact_match
xerces,org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher,data/semantic_inputs/xerces-j_class_declarations.csv,52c01ac635bdcc92a82de8485e8b9d2922d251ce15dd3c648ab90ddf8e9ef9f3,52c01ac635bdcc92a82de8485e8b9d2922d251ce15dd3c648ab90ddf8e9ef9f3,true
xerces,org.apache.xerces.impl.XMLNamespaceBinder,data/semantic_inputs/xerces-j_class_declarations.csv,1caedf13c4e2e708b3503897c665fc60ee82dd7b845017d8ff04e2ef9a8c100c,1caedf13c4e2e708b3503897c665fc60ee82dd7b845017d8ff04e2ef9a8c100c,true
xerces,org.apache.xerces.impl.XMLScanner,data/semantic_inputs/xerces-j_class_declarations.csv,81a4c4d478735403d8f0aebae8793311a9b3865dd9457d180910bd989232b35e,81a4c4d478735403d8f0aebae8793311a9b3865dd9457d180910bd989232b35e,true
xerces,org.apache.xerces.impl.XMLVersionDetector,data/semantic_inputs/xerces-j_class_declarations.csv,0d46e6ce7dcc46f9520bc77f6aa1747ddfe517b44d5b5a0de39cf13407067ec0,0d46e6ce7dcc46f9520bc77f6aa1747ddfe517b44d5b5a0de39cf13407067ec0,true
xerces,org.apache.xerces.impl.dtd.BalancedDTDGrammar,data/semantic_inputs/xerces-j_class_declarations.csv,0448b346ac16c6cffff91402378f945f81d80cce413a52e33582ecc2df9c7b18,0448b346ac16c6cffff91402378f945f81d80cce413a52e33582ecc2df9c7b18,true
xerces,org.apache.xerces.impl.dtd.DTDGrammar,data/semantic_inputs/xerces-j_class_declarations.csv,b8a40edd360a454171426386c28a08527a6e0e7214ef954df3e90eb787e7eaf0,b8a40edd360a454171426386c28a08527a6e0e7214ef954df3e90eb787e7eaf0,true
xerces,org.apache.xerces.impl.dtd.DTDGrammar$ChildrenList,data/semantic_inputs/xerces-j_class_declarations.csv,4b57838e46a3a09964ad9f8a8e63c14e7be5555f965994c9c0d9380c046a2c38,4b57838e46a3a09964ad9f8a8e63c14e7be5555f965994c9c0d9380c046a2c38,true
xerces,org.apache.xerces.impl.dtd.DTDGrammar$QNameHashtable,data/semantic_inputs/xerces-j_class_declarations.csv,80a23d08060a7309c7fec1345deadfc8550871426f6dac2090e0e22fe3907fa5,80a23d08060a7309c7fec1345deadfc8550871426f6dac2090e0e22fe3907fa5,true
xerces,org.apache.xerces.impl.dtd.DTDGrammar$QNameHashtable$PrimeNumberSequenceGenerator,data/semantic_inputs/xerces-j_class_declarations.csv,289be1acd4a3c691308e917a9d4a6c3272e123d5f92ab7f7e0fbba5d9b16d033,289be1acd4a3c691308e917a9d4a6c3272e123d5f92ab7f7e0fbba5d9b16d033,true
xerces,org.apache.xerces.impl.dtd.DTDGrammarBucket,data/semantic_inputs/xerces-j_class_declarations.csv,7219b3dde4c192975752ca2512ea91a7c64dd95fa60a084ea3b5ad0fe0525d1c,7219b3dde4c192975752ca2512ea91a7c64dd95fa60a084ea3b5ad0fe0525d1c,true
xerces,org.apache.xerces.impl.dtd.XML11DTDProcessor,data/semantic_inputs/xerces-j_class_declarations.csv,62e31e2aead87f3ca990c06da85cab3d34b7c5da4c8b1ee91715ccd9231e0948,62e31e2aead87f3ca990c06da85cab3d34b7c5da4c8b1ee91715ccd9231e0948,true
xerces,org.apache.xerces.impl.dtd.XML11DTDValidator,data/semantic_inputs/xerces-j_class_declarations.csv,9079c3e7bbd09c35fb9335d8b47aaef62667fbcea7b4455411ed811570199f87,9079c3e7bbd09c35fb9335d8b47aaef62667fbcea7b4455411ed811570199f87,true
xerces,org.apache.xerces.impl.dtd.XML11NSDTDValidator,data/semantic_inputs/xerces-j_class_declarations.csv,2268fd8a56c6a9a2bb26b75715ad6b9c57c40c7acf8c170d2ffb42a131652b6a,2268fd8a56c6a9a2bb26b75715ad6b9c57c40c7acf8c170d2ffb42a131652b6a,true
xerces,org.apache.xerces.impl.dtd.XMLAttributeDecl,data/semantic_inputs/xerces-j_class_declarations.csv,49a3a780708fe9f98da1b4bf404dcc07d54afbdc30233e2434d9a24abd77072d,49a3a780708fe9f98da1b4bf404dcc07d54afbdc30233e2434d9a24abd77072d,true
xerces,org.apache.xerces.impl.dtd.XMLContentSpec,data/semantic_inputs/xerces-j_class_declarations.csv,338cec77bdc8695a5e88565a95b4e7e3aa2eeab8e2d34f70d483a62ac30d08c9,338cec77bdc8695a5e88565a95b4e7e3aa2eeab8e2d34f70d483a62ac30d08c9,true
xerces,org.apache.xerces.impl.dtd.XMLContentSpec$Provider,data/semantic_inputs/xerces-j_class_declarations.csv,066e9dd7aebb19a97a4b65f46a8b6dba2805e3a4b154db6058cd4e80fab5b915,066e9dd7aebb19a97a4b65f46a8b6dba2805e3a4b154db6058cd4e80fab5b915,true
xerces,org.apache.xerces.impl.dtd.XMLDTDDescription,data/semantic_inputs/xerces-j_class_declarations.csv,d11e6073e377ce45bd52771af57606533c9f2d35163298734fa848c10c3e3d20,d11e6073e377ce45bd52771af57606533c9f2d35163298734fa848c10c3e3d20,true
xerces,org.apache.xerces.impl.dtd.XMLDTDLoader,data/semantic_inputs/xerces-j_class_declarations.csv,47a1113ceb3047d8fc71f50590b0e1da7fbdd40ff693da58aa6589c0cc276ea3,47a1113ceb3047d8fc71f50590b0e1da7fbdd40ff693da58aa6589c0cc276ea3,true
xerces,org.apache.xerces.impl.dtd.XMLDTDProcessor,data/semantic_inputs/xerces-j_class_declarations.csv,efe405001cabb18abcd08e9a71f51d072a1773d210ae46af844e4b1a30062b92,efe405001cabb18abcd08e9a71f51d072a1773d210ae46af844e4b1a30062b92,true
xerces,org.apache.xerces.impl.dtd.XMLDTDValidator,data/semantic_inputs/xerces-j_class_declarations.csv,11a1308311ad9d3b8a208675c9e98895382dd35fa38b017ba2508e41741ff400,11a1308311ad9d3b8a208675c9e98895382dd35fa38b017ba2508e41741ff400,true
xerces,org.apache.xerces.impl.dtd.XMLDTDValidatorFilter,data/semantic_inputs/xerces-j_class_declarations.csv,52b6dba239557d6c90b98b07655d2680824c092424aeff198b9bbe99f4103fd7,52b6dba239557d6c90b98b07655d2680824c092424aeff198b9bbe99f4103fd7,true
xerces,org.apache.xerces.impl.dtd.XMLElementDecl,data/semantic_inputs/xerces-j_class_declarations.csv,c6aed52a53a79bc5c85a83ad8ac5bb3dbd4203f61e0bf5afb085c78655ab690b,c6aed52a53a79bc5c85a83ad8ac5bb3dbd4203f61e0bf5afb085c78655ab690b,true
xerces,org.apache.xerces.impl.dtd.XMLEntityDecl,data/semantic_inputs/xerces-j_class_declarations.csv,fa2e0ff1041a0b7ef548845ec404a371b0c1efb0ec780b1a6657bdf03082a1e4,fa2e0ff1041a0b7ef548845ec404a371b0c1efb0ec780b1a6657bdf03082a1e4,true
xerces,org.apache.xerces.impl.dtd.XMLNSDTDValidator,data/semantic_inputs/xerces-j_class_declarations.csv,4457cb4d860bbf19d39eacbb6d7a72f9bcab8829955c4c291c84defd3b0f043f,4457cb4d860bbf19d39eacbb6d7a72f9bcab8829955c4c291c84defd3b0f043f,true
xerces,org.apache.xerces.impl.dtd.XMLNotationDecl,data/semantic_inputs/xerces-j_class_declarations.csv,469ca686a6a5fd02c74c2eeb5289cb979ac64241d97c2244f90391d9047ffa87,469ca686a6a5fd02c74c2eeb5289cb979ac64241d97c2244f90391d9047ffa87,true
xerces,org.apache.xerces.impl.dtd.XMLSimpleType,data/semantic_inputs/xerces-j_class_declarations.csv,cbb577f05beee866f9f3d3346a4110c886695fe150f23dcfecb146107e5a19ba,cbb577f05beee866f9f3d3346a4110c886695fe150f23dcfecb146107e5a19ba,true
xerces,org.apache.xerces.impl.dtd.models.CMAny,data/semantic_inputs/xerces-j_class_declarations.csv,94c36326e8337872228e07e131402dfbd7b124de9e3148533ec0df4e0cb75320,94c36326e8337872228e07e131402dfbd7b124de9e3148533ec0df4e0cb75320,true
xerces,org.apache.xerces.impl.dtd.models.CMBinOp,data/semantic_inputs/xerces-j_class_declarations.csv,1201a687bba690006aa2ed44b98580eb6ca8e993e42d3a16d680e93ff8d43751,1201a687bba690006aa2ed44b98580eb6ca8e993e42d3a16d680e93ff8d43751,true
xerces,org.apache.xerces.impl.dtd.models.CMLeaf,data/semantic_inputs/xerces-j_class_declarations.csv,45ecab40c01e6b5d7d8e5a471a0d1f159894c9513f5706f700787afce9aee93d,45ecab40c01e6b5d7d8e5a471a0d1f159894c9513f5706f700787afce9aee93d,true
xerces,org.apache.xerces.impl.dtd.models.CMNode,data/semantic_inputs/xerces-j_class_declarations.csv,80abe0b220d912db310d00ec983fc1ceee6c0d54f4fe8b53a4aa7eee7d3b2cb6,80abe0b220d912db310d00ec983fc1ceee6c0d54f4fe8b53a4aa7eee7d3b2cb6,true
xerces,org.apache.xerces.impl.dtd.models.CMStateSet,data/semantic_inputs/xerces-j_class_declarations.csv,6407b81005592f7c0c9179dcbb7ddd286708fe498d2e091817fe594a53c88043,6407b81005592f7c0c9179dcbb7ddd286708fe498d2e091817fe594a53c88043,true
xerces,org.apache.xerces.impl.dtd.models.CMUniOp,data/semantic_inputs/xerces-j_class_declarations.csv,798f6b9811fe7b65c92c6927cebe7e3f0876d44bbc628f16e9e68ed700661876,798f6b9811fe7b65c92c6927cebe7e3f0876d44bbc628f16e9e68ed700661876,true
xerces,org.apache.xerces.impl.dtd.models.ContentModelValidator,data/semantic_inputs/xerces-j_class_declarations.csv,28400fcffb9c4d1a2a8dd158eeab3ca94c363b159c595a765eeb59cfb12a1e43,28400fcffb9c4d1a2a8dd158eeab3ca94c363b159c595a765eeb59cfb12a1e43,true
xerces,org.apache.xerces.impl.dtd.models.DFAContentModel,data/semantic_inputs/xerces-j_class_declarations.csv,d2513f267d128cb0ed52895222328d162b37985d7b013f63a2222880c6927669,d2513f267d128cb0ed52895222328d162b37985d7b013f63a2222880c6927669,true
xerces,org.apache.xerces.impl.dtd.models.MixedContentModel,data/semantic_inputs/xerces-j_class_declarations.csv,c492cee27cf3bc32b5d7934e56e782c43de614e93220d35b0885d2d27cb1de6d,c492cee27cf3bc32b5d7934e56e782c43de614e93220d35b0885d2d27cb1de6d,true
xerces,org.apache.xerces.impl.dtd.models.SimpleContentModel,data/semantic_inputs/xerces-j_class_declarations.csv,e929786964ebb5d10e3a856fe13412644b12edf00152698703a77a99c7d74fc4,e929786964ebb5d10e3a856fe13412644b12edf00152698703a77a99c7d74fc4,true
xerces,org.apache.xerces.impl.dv.DTDDVFactory,data/semantic_inputs/xerces-j_class_declarations.csv,89519ccade53b133ced67399e413f4edbb66922944eb440b4534f2c1e2c12767,89519ccade53b133ced67399e413f4edbb66922944eb440b4534f2c1e2c12767,true
xerces,org.apache.xerces.impl.dv.DVFactoryException,data/semantic_inputs/xerces-j_class_declarations.csv,0575bd745fdf9c08566ffb6387fc011c735732c7d4310017bcdc02ae8b495607,0575bd745fdf9c08566ffb6387fc011c735732c7d4310017bcdc02ae8b495607,true
xerces,org.apache.xerces.impl.dv.DatatypeException,data/semantic_inputs/xerces-j_class_declarations.csv,68195d22b0b7cba73cdb7061a285f9354c9510f8cccd230a89b589a130b780ca,68195d22b0b7cba73cdb7061a285f9354c9510f8cccd230a89b589a130b780ca,true
xerces,org.apache.xerces.impl.dv.DatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,2fb6568ca2760d165b9cb376df54f8167532c8e1aa46543b565597cf84148736,2fb6568ca2760d165b9cb376df54f8167532c8e1aa46543b565597cf84148736,true
xerces,org.apache.xerces.impl.dv.InvalidDatatypeFacetException,data/semantic_inputs/xerces-j_class_declarations.csv,221d48f850c68662fb1830ed0d50e1c23e11f75a051df6584bc0ffeed6ae7511,221d48f850c68662fb1830ed0d50e1c23e11f75a051df6584bc0ffeed6ae7511,true
xerces,org.apache.xerces.impl.dv.InvalidDatatypeValueException,data/semantic_inputs/xerces-j_class_declarations.csv,7582e1cb513d92bd50d52f5de2aaf8f6f61ae1cae094ad7714d2de7f8a55cc7e,7582e1cb513d92bd50d52f5de2aaf8f6f61ae1cae094ad7714d2de7f8a55cc7e,true
xerces,org.apache.xerces.impl.dv.ObjectFactory,data/semantic_inputs/xerces-j_class_declarations.csv,49d1e77c8fa6215bec51a06cbcabbb4d099d74647e64a04d6494e5a59133a34a,49d1e77c8fa6215bec51a06cbcabbb4d099d74647e64a04d6494e5a59133a34a,true
xerces,org.apache.xerces.impl.dv.ObjectFactory$ConfigurationError,data/semantic_inputs/xerces-j_class_declarations.csv,c0a57e73698c8de56d69b20887c969d80b4b3746e029eb7120d15b6e6056ef3e,c0a57e73698c8de56d69b20887c969d80b4b3746e029eb7120d15b6e6056ef3e,true
xerces,org.apache.xerces.impl.dv.SchemaDVFactory,data/semantic_inputs/xerces-j_class_declarations.csv,8cd65039893a3d17151c5a73db8b84ea22d0a281b28d8093102876363452bf8b,8cd65039893a3d17151c5a73db8b84ea22d0a281b28d8093102876363452bf8b,true
xerces,org.apache.xerces.impl.dv.SecuritySupport,data/semantic_inputs/xerces-j_class_declarations.csv,d1104d3c86bd262db5f9c4221b4ffa629dc2aeb3fb8a3e8516aebe3ea404fe5f,d1104d3c86bd262db5f9c4221b4ffa629dc2aeb3fb8a3e8516aebe3ea404fe5f,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$1,data/semantic_inputs/xerces-j_class_declarations.csv,98d3409121602417f75407e38f07caea05966fb746d4119733f29c4ca624eab7,98d3409121602417f75407e38f07caea05966fb746d4119733f29c4ca624eab7,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$2,data/semantic_inputs/xerces-j_class_declarations.csv,6af59348663710d36475a07859dfaf00b11370bbdb8225118603d678d529184e,6af59348663710d36475a07859dfaf00b11370bbdb8225118603d678d529184e,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$3,data/semantic_inputs/xerces-j_class_declarations.csv,4fca8db224a9024ef00ffcdfd6d5856875d3a490da46338d7c9e28d1c10d9acd,4fca8db224a9024ef00ffcdfd6d5856875d3a490da46338d7c9e28d1c10d9acd,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$4,data/semantic_inputs/xerces-j_class_declarations.csv,9fc60181c994bf6466552898914e871526e3f9118f5c555c76d2abc645d03db1,9fc60181c994bf6466552898914e871526e3f9118f5c555c76d2abc645d03db1,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$5,data/semantic_inputs/xerces-j_class_declarations.csv,aeef6608bf43e6e58ab7fb2053b0830edb89d0212b9abda34204c37cf6fc8f6c,aeef6608bf43e6e58ab7fb2053b0830edb89d0212b9abda34204c37cf6fc8f6c,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$6,data/semantic_inputs/xerces-j_class_declarations.csv,ac6f2adf67ceeeb5aba35428a01e51f7a2706280647196db3db720e62c3120f1,ac6f2adf67ceeeb5aba35428a01e51f7a2706280647196db3db720e62c3120f1,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$7,data/semantic_inputs/xerces-j_class_declarations.csv,3ae36f6f14cea8ebbd4bf828cab530eb868c1f884d3bb1dbf5b049de6045c285,3ae36f6f14cea8ebbd4bf828cab530eb868c1f884d3bb1dbf5b049de6045c285,true
xerces,org.apache.xerces.impl.dv.SecuritySupport$8,data/semantic_inputs/xerces-j_class_declarations.csv,3fb44aac69d888d2755eca62a1e593fa088043d6451fd19b3a90cfbc8a92ff23,3fb44aac69d888d2755eca62a1e593fa088043d6451fd19b3a90cfbc8a92ff23,true
xerces,org.apache.xerces.impl.dv.ValidatedInfo,data/semantic_inputs/xerces-j_class_declarations.csv,aa0be00f0f5b2ef69d77da860f5dab49ebb849d7e97a8074b9638875baa878e1,aa0be00f0f5b2ef69d77da860f5dab49ebb849d7e97a8074b9638875baa878e1,true
xerces,org.apache.xerces.impl.dv.ValidationContext,data/semantic_inputs/xerces-j_class_declarations.csv,6f737788cf7fd17cf985e896b6dd8fd365f61c25ac99269a6231e70016fd525c,6f737788cf7fd17cf985e896b6dd8fd365f61c25ac99269a6231e70016fd525c,true
xerces,org.apache.xerces.impl.dv.XSFacets,data/semantic_inputs/xerces-j_class_declarations.csv,5750e391c2174b0d78bd2bc2b631baeb336ce4e99268383d0110f40d92a62f7e,5750e391c2174b0d78bd2bc2b631baeb336ce4e99268383d0110f40d92a62f7e,true
xerces,org.apache.xerces.impl.dv.XSSimpleType,data/semantic_inputs/xerces-j_class_declarations.csv,3cad5624d6442dad2efdb08ea46daad33619a3ca5f9658329206b70b9bcbe733,3cad5624d6442dad2efdb08ea46daad33619a3ca5f9658329206b70b9bcbe733,true
xerces,org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl,data/semantic_inputs/xerces-j_class_declarations.csv,0225d51d69f317070203ccac3ff7926c47657d72593a333f70e95b5fcc161840,0225d51d69f317070203ccac3ff7926c47657d72593a333f70e95b5fcc161840,true
xerces,org.apache.xerces.impl.dv.dtd.ENTITYDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,c442b7a849f38fbb91bc582372835a282af448eaacb6bff2900419d1bf5fed11,c442b7a849f38fbb91bc582372835a282af448eaacb6bff2900419d1bf5fed11,true
xerces,org.apache.xerces.impl.dv.dtd.IDDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,a674d745baa13e418d3d1adae8e468b99525cc912323d286c312edab3669fd30,a674d745baa13e418d3d1adae8e468b99525cc912323d286c312edab3669fd30,true
xerces,org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,d9b57cee9da6489c876a5b9388c1aa1255e91ac13629424fd95ce861810ef8a7,d9b57cee9da6489c876a5b9388c1aa1255e91ac13629424fd95ce861810ef8a7,true
xerces,org.apache.xerces.impl.dv.dtd.ListDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,c61873fad115a1fd8d522f7b5996b0ae4471f6c59c866f514822b28db4c87668,c61873fad115a1fd8d522f7b5996b0ae4471f6c59c866f514822b28db4c87668,true
xerces,org.apache.xerces.impl.dv.dtd.NMTOKENDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,4844260b6101b028fe9b767aa8a3813a1eb8ba7823d8e4f328c081d6c960a96d,4844260b6101b028fe9b767aa8a3813a1eb8ba7823d8e4f328c081d6c960a96d,true
xerces,org.apache.xerces.impl.dv.dtd.NOTATIONDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,934712c8919b9355de231509d0496c0b77e1b9445f80e4f11d41ee6a3fa5685b,934712c8919b9355de231509d0496c0b77e1b9445f80e4f11d41ee6a3fa5685b,true
xerces,org.apache.xerces.impl.dv.dtd.StringDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,67ef040b7dd397c464efa4b6710abc0f85a2a7fe85fac5badeb7fa0b704442f8,67ef040b7dd397c464efa4b6710abc0f85a2a7fe85fac5badeb7fa0b704442f8,true
xerces,org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,data/semantic_inputs/xerces-j_class_declarations.csv,a97527c3b647b39274c0f4c88b28e8ef1970a7fd6fb63f59553f930697bbeea3,a97527c3b647b39274c0f4c88b28e8ef1970a7fd6fb63f59553f930697bbeea3,true
xerces,org.apache.xerces.impl.dv.dtd.XML11IDDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,797295179bbafd4dd58fe9c5a7ba6cc5aafa66c3304c2c4723f60ccd83f01ffc,797295179bbafd4dd58fe9c5a7ba6cc5aafa66c3304c2c4723f60ccd83f01ffc,true
xerces,org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,aface291ddb6dab4b28bd9e31f6fbdfa838526f2a72c62e3cd31c395bfe1b604,aface291ddb6dab4b28bd9e31f6fbdfa838526f2a72c62e3cd31c395bfe1b604,true
xerces,org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,data/semantic_inputs/xerces-j_class_declarations.csv,0c4d98db7e1f5710dbb0fb667660d21196660e11bb16c255f9a594fb7512ff77,0c4d98db7e1f5710dbb0fb667660d21196660e11bb16c255f9a594fb7512ff77,true
xerces,org.apache.xerces.impl.dv.util.Base64,data/semantic_inputs/xerces-j_class_declarations.csv,99b54c8ec3181a4a48574d688996112af776010cf0b8a4aaf0536e93aaf1d652,99b54c8ec3181a4a48574d688996112af776010cf0b8a4aaf0536e93aaf1d652,true
xerces,org.apache.xerces.impl.dv.util.ByteListImpl,data/semantic_inputs/xerces-j_class_declarations.csv,a2decad09d602657762bd056981be74adef8ac1985504b84219d488aeb417269,a2decad09d602657762bd056981be74adef8ac1985504b84219d488aeb417269,true
xerces,org.apache.xerces.impl.dv.util.HexBin,data/semantic_inputs/xerces-j_class_declarations.csv,b8be3d61984098d31cb4ed4e29e9c26fc520f12e87075086695e946814907811,b8be3d61984098d31cb4ed4e29e9c26fc520f12e87075086695e946814907811,true
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV,data/semantic_inputs/xerces-j_class_declarations.csv,51213beacb95024d1c27bfe27fedeca0b99edf86589f01db7798eb7aa73d9e79,51213beacb95024d1c27bfe27fedeca0b99edf86589f01db7798eb7aa73d9e79,true
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV$DateTimeData,data/semantic_inputs/xerces-j_class_declarations.csv,2dbeffbaa806f56fd9a5cd75e346317936961bf5836d21ff060ccc663f498cec,2dbeffbaa806f56fd9a5cd75e346317936961bf5836d21ff060ccc663f498cec,true
xerces,org.apache.xerces.impl.dv.xs.AnyAtomicDV,data/semantic_inputs/xerces-j_class_declarations.csv,0cf9c7930e3c4e89edbbd885c010581f3eca4a85485d526e8c3596bb2cc393b3,0cf9c7930e3c4e89edbbd885c010581f3eca4a85485d526e8c3596bb2cc393b3,true
xerces,org.apache.xerces.impl.dv.xs.AnySimpleDV,data/semantic_inputs/xerces-j_class_declarations.csv,57b7650f87f1b5ea942a4120a2a6dbf1a613dacc989e6d0c059ed60a2083a9b4,57b7650f87f1b5ea942a4120a2a6dbf1a613dacc989e6d0c059ed60a2083a9b4,true
xerces,org.apache.xerces.impl.dv.xs.AnyURIDV,data/semantic_inputs/xerces-j_class_declarations.csv,2ef73c978038006e0234328b67deaa2d499a86654113bdd56767c943d5536217,2ef73c978038006e0234328b67deaa2d499a86654113bdd56767c943d5536217,true
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV,data/semantic_inputs/xerces-j_class_declarations.csv,41a940a8f446ccf8e7de2b07b57c74cadfa086b84072577e505c6cd38509e9bb,41a940a8f446ccf8e7de2b07b57c74cadfa086b84072577e505c6cd38509e9bb,true
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV$XBase64,data/semantic_inputs/xerces-j_class_declarations.csv,9f3cb1b8e63c450505f1dc0a49c664f9daf1bd5bb93cf0bcb7e376f570b33647,9f3cb1b8e63c450505f1dc0a49c664f9daf1bd5bb93cf0bcb7e376f570b33647,true
xerces,org.apache.xerces.impl.dv.xs.BaseDVFactory,data/semantic_inputs/xerces-j_class_declarations.csv,971788d612c7ade315bf94fbff28abe110c868e78143ae80564de18a8c2eebc3,971788d612c7ade315bf94fbff28abe110c868e78143ae80564de18a8c2eebc3,true
xerces,org.apache.xerces.impl.dv.xs.BaseSchemaDVFactory,data/semantic_inputs/xerces-j_class_declarations.csv,ed1a1dfc923153af290e7eef5711641071f19c2b45f05837e4896ad0b05ec1c5,ed1a1dfc923153af290e7eef5711641071f19c2b45f05837e4896ad0b05ec1c5,true
xerces,org.apache.xerces.impl.dv.xs.BooleanDV,data/semantic_inputs/xerces-j_class_declarations.csv,676a953ac62da49576f031af92f9f6182437d69d9b860362c00d495a56852377,676a953ac62da49576f031af92f9f6182437d69d9b860362c00d495a56852377,true
xerces,org.apache.xerces.impl.dv.xs.DateDV,data/semantic_inputs/xerces-j_class_declarations.csv,05eaf876df7193445f09227379cf508df78b84ff84974c5f8d9e229331ff3c9f,05eaf876df7193445f09227379cf508df78b84ff84974c5f8d9e229331ff3c9f,true
xerces,org.apache.xerces.impl.dv.xs.DateTimeDV,data/semantic_inputs/xerces-j_class_declarations.csv,fe9d541a36c7050552d3c0cb0afa8badea2905525acea5cbe3d91da59e4fd13c,fe9d541a36c7050552d3c0cb0afa8badea2905525acea5cbe3d91da59e4fd13c,true
xerces,org.apache.xerces.impl.dv.xs.DayDV,data/semantic_inputs/xerces-j_class_declarations.csv,5bfb55e9f9de8b7c51ece840b529c85e5dbb4513340b784b4bc2d90496d7ac4c,5bfb55e9f9de8b7c51ece840b529c85e5dbb4513340b784b4bc2d90496d7ac4c,true
xerces,org.apache.xerces.impl.dv.xs.DayTimeDurationDV,data/semantic_inputs/xerces-j_class_declarations.csv,cd528f92feab5847d67bc9ea0df844ba1757c86f789e0cf9c090a9d2a3a9256d,cd528f92feab5847d67bc9ea0df844ba1757c86f789e0cf9c090a9d2a3a9256d,true
xerces,org.apache.xerces.impl.dv.xs.DecimalDV,data/semantic_inputs/xerces-j_class_declarations.csv,dcbd4185807eae284494bcfeea108925e71aa9cc4acf2c0ad66805632cddcbd3,dcbd4185807eae284494bcfeea108925e71aa9cc4acf2c0ad66805632cddcbd3,true
xerces,org.apache.xerces.impl.dv.xs.DecimalDV$XDecimal,data/semantic_inputs/xerces-j_class_declarations.csv,982882cd75b45aedd891441a55d02b3700153ce7a2db8186342a405e9fe19cc5,982882cd75b45aedd891441a55d02b3700153ce7a2db8186342a405e9fe19cc5,true
xerces,org.apache.xerces.impl.dv.xs.DoubleDV,data/semantic_inputs/xerces-j_class_declarations.csv,216f617376ae268592dcccf714e424591ebbecd6cacc3b2d8db033c3d3cc1b0e,216f617376ae268592dcccf714e424591ebbecd6cacc3b2d8db033c3d3cc1b0e,true
xerces,org.apache.xerces.impl.dv.xs.DoubleDV$XDouble,data/semantic_inputs/xerces-j_class_declarations.csv,a88062310f11b0e89bbaa7af05a3087ba69ada3064f52dc72554d542a6449728,a88062310f11b0e89bbaa7af05a3087ba69ada3064f52dc72554d542a6449728,true
xerces,org.apache.xerces.impl.dv.xs.DurationDV,data/semantic_inputs/xerces-j_class_declarations.csv,a8a968be6b0a88fcc587cfdcd67720ccc42838e816565412d1a371df48a62cb4,a8a968be6b0a88fcc587cfdcd67720ccc42838e816565412d1a371df48a62cb4,true
xerces,org.apache.xerces.impl.dv.xs.EntityDV,data/semantic_inputs/xerces-j_class_declarations.csv,955756d3594f5876583b330a8a5645429bc38106facd52f77a7858da6d455ed4,955756d3594f5876583b330a8a5645429bc38106facd52f77a7858da6d455ed4,true
xerces,org.apache.xerces.impl.dv.xs.ExtendedSchemaDVFactoryImpl,data/semantic_inputs/xerces-j_class_declarations.csv,ddd491faa15938866b15af88b96f78c2096dfb555b392a987e21290de3db2339,ddd491faa15938866b15af88b96f78c2096dfb555b392a987e21290de3db2339,true
xerces,org.apache.xerces.impl.dv.xs.FloatDV,data/semantic_inputs/xerces-j_class_declarations.csv,c7220106da5bd177c71e8243c556c3f690669e7679c7fbf24f486ac8122bf4d4,c7220106da5bd177c71e8243c556c3f690669e7679c7fbf24f486ac8122bf4d4,true
xerces,org.apache.xerces.impl.dv.xs.FloatDV$XFloat,data/semantic_inputs/xerces-j_class_declarations.csv,c2b49367d6f5a551c2cf94198b20b8a7c0019c65864da5ca393776adcf4f3e84,c2b49367d6f5a551c2cf94198b20b8a7c0019c65864da5ca393776adcf4f3e84,true
xerces,org.apache.xerces.impl.dv.xs.FullDVFactory,data/semantic_inputs/xerces-j_class_declarations.csv,42ce462d2f0545e15bca9a8dd49bb9ecc208e4c53173a549a9f37d9e53aa1f58,42ce462d2f0545e15bca9a8dd49bb9ecc208e4c53173a549a9f37d9e53aa1f58,true
