subject,class_id,stage3a_declaration_hash,stage3b_full_text_hash,declaration_exact_match,only_section_markers_and_empty_marker_added,stage3a_stage3b_embedding_cosine,cosine_distance,stage3a_neighbours,stage3b_neighbours,retained_neighbour_count,neighbour_retention,stage3a_degree,stage3b_degree,degree_change,body_lexical_content_contributed,diagnostic_note,body_empty
daytrader,com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,e95b8733d3181d904136f23d47d135939f19ba98573cc973c9f5610fef33a7da,623212e7bf56f200f463314b29a8c7fadf2049f1a5fcc6d15011750d8e1fe45a,true,true,0.86907595809126514,0.13092404190873486,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket|com.ibm.websphere.samples.daytrader.ejb3.DTStreamer3MDB|com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket|com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBRemote|com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal,1,0.33333333333333331,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom.DeferredNode,90fbbab23e08d2f741464c2e0623b4ad4ff4b7929e298993db92b1ea1dbe14f3,7841f13e2075095f45961de6689ae0f367c55f684fd8270ac006f74198bf4eb9,true,true,0.85848522019255147,0.14151477980744853,org.apache.xerces.dom.DeferredNotationImpl|org.apache.xerces.dom.DeferredElementImpl|org.apache.xerces.dom.DeferredEntityImpl,org.apache.xerces.dom.DeferredNotationImpl|org.apache.xerces.dom.DeferredElementImpl|org.apache.xerces.dom.DeferredEntityImpl,3,1,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASAttributeDeclaration,7f7c2545f20e6c72197e0a1ea8fb5db35c2c52fd84a4f1a294965094e5c50a01,e65648cb24eda5963b14af6b60360a3a0fc83ab28abefd553b4161dcf2c82227,true,true,0.92509768453253616,0.074902315467463843,org.apache.xerces.dom3.as.ASElementDeclaration|org.apache.xerces.xs.XSAttributeDeclaration|org.apache.xerces.impl.xs.XSAttributeDecl,org.apache.xerces.dom3.as.ASElementDeclaration|org.apache.xerces.xs.XSAttributeDeclaration|org.apache.xerces.dom3.as.ASEntityDeclaration,2,0.66666666666666663,5,6,1,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASContentModel,d0d87f060de4581202c82b44da9ee3044aadf0c296ada26e7a8ffcb242d25745,3f53f039b90122392d519fcd86583d3ce29fd44bfc743a42538028042924cdbe,true,true,0.92545140517956948,0.074548594820430525,org.apache.xerces.dom3.as.ASModel|org.apache.xerces.dom.ASModelImpl|org.apache.xerces.dom3.as.DocumentAS,org.apache.xerces.dom3.as.ASModel|org.apache.xerces.dom.ASModelImpl|org.apache.xerces.dom3.as.DocumentAS,3,1,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASDataType,6181528876b24785359f6ed9f3dde459cbfe06bbecf3d5641c314fbc26350ef3,8371be7377d6ed665a91c5ae7b9643eacd18e8d6f71503d3248b407bbc7c0451,true,true,0.82236885175030761,0.17763114824969239,org.apache.xerces.dom3.as.ASAttributeDeclaration|org.apache.xerces.dom3.as.ASObject|org.apache.xerces.dom3.as.ASModel,org.apache.xerces.dom3.as.ASAttributeDeclaration|org.apache.xerces.dom3.as.ASObject|org.apache.xerces.dom3.as.ASEntityDeclaration,2,0.66666666666666663,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASElementDeclaration,3ff27bc2947cfb67014876ace37eafebe7fe0a4b951014674a957c7704fd860e,29875a0b81d3486e9aa3de18148dce2c16038fb572d4a2064e6483495fe0afd7,true,true,0.93967349656591559,0.060326503434084411,org.apache.xerces.dom3.as.ASAttributeDeclaration|org.apache.xerces.dom3.as.ASEntityDeclaration|org.apache.xerces.xs.XSElementDeclaration,org.apache.xerces.dom3.as.ASAttributeDeclaration|org.apache.xerces.dom3.as.ASEntityDeclaration|org.apache.xerces.dom3.as.ASModel,2,0.66666666666666663,3,6,3,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASEntityDeclaration,5a4e2757cfc6e70f162d3b32c37a08b47263a580e800b57c39b9770152e9b6b3,69df0fc4f0ebf642b1004196e11ed2285db2a9e110f89cd2d71fe0828ba2b1f1,true,true,0.92539729596046216,0.074602704039537837,org.apache.xerces.dom3.as.ASElementDeclaration|org.apache.xerces.dom3.as.ASNotationDeclaration|org.apache.xerces.dom3.as.ASAttributeDeclaration,org.apache.xerces.dom3.as.ASElementDeclaration|org.apache.xerces.dom3.as.ASNotationDeclaration|org.apache.xerces.dom3.as.ASAttributeDeclaration,3,1,4,5,1,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASModel,ba35372c5bb400b899193488d1340936f4cba63b004685a024ec75001481aa1c,566ed09574836035106e6d1db476aaa9d4db306fdbf1bd0a2ec8cac1dcb9dba9,true,true,0.92609395074822676,0.073906049251773243,org.apache.xerces.dom.ASModelImpl|org.apache.xerces.dom3.as.DocumentAS|org.apache.xerces.dom3.as.ASContentModel,org.apache.xerces.dom.ASModelImpl|org.apache.xerces.dom3.as.DocumentAS|org.apache.xerces.dom3.as.ASContentModel,3,1,5,5,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASNamedObjectMap,19c08e57e191389e6331dac8e350a1d8215c5dac53361c84b0a6c1507dc764db,d1999e41e210e62f35c2efee29a8775dd7951de061f0e0c20848c21033b82c52,true,true,0.91625909982178,0.083740900178220001,org.apache.xerces.xs.XSNamedMap|org.apache.xerces.impl.xs.opti.NamedNodeMapImpl|org.apache.xerces.dom3.as.ASObjectList,org.apache.xerces.xs.XSNamedMap|org.apache.xerces.dom3.as.ASObjectList|org.apache.xerces.dom3.as.ASObject,2,0.66666666666666663,4,4,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
xerces,org.apache.xerces.dom3.as.ASNotationDeclaration,740f81e42d72a57fda0cc690828e42a874e452409d6a76dbafd9567a30e6124f,0c6cd40573189d47406dbe485778ee74255141c1cc81ab96b9bed42d1a4b1f99,true,true,0.9190571965928892,0.080942803407110797,org.apache.xerces.xs.XSNotationDeclaration|org.apache.xerces.impl.xs.XSNotationDecl|org.apache.xerces.dom3.as.ASEntityDeclaration,org.apache.xerces.xs.XSNotationDeclaration|org.apache.xerces.dom3.as.ASEntityDeclaration|org.apache.xerces.dom3.as.ASAttributeDeclaration,2,0.66666666666666663,3,3,0,false,Embedding and neighbour changes cannot be attributed to lexical method-body content; section markers and <EMPTY> remain textual input.,true
