source,target,dependency_type,weight,evidence_kind,evidence_location
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,"<org.apache.xerces.dom.AttrImpl: void <init>(org.apache.xerces.dom.CoreDocumentImpl,java.lang.String)> :: virtualinvoke r0.<org.apache.xerces.dom.AttrImpl: void hasStringValue(boolean)>(1)"
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void <init>()> :: specialinvoke r0.<org.apache.xerces.dom.NodeImpl: void <init>()>()
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void rename(java.lang.String)> :: $z0 = virtualinvoke r0.<org.apache.xerces.dom.AttrImpl: boolean needsSyncData()>()
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void rename(java.lang.String)> :: virtualinvoke r0.<org.apache.xerces.dom.AttrImpl: void synchronizeData()>()
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void makeChildNode()> :: $z0 = virtualinvoke r0.<org.apache.xerces.dom.AttrImpl: boolean hasStringValue()>()
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void makeChildNode()> :: $r4 = virtualinvoke r0.<org.apache.xerces.dom.AttrImpl: org.apache.xerces.dom.CoreDocumentImpl ownerDocument()>()
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.CoreDocumentImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void makeChildNode()> :: $r5 = virtualinvoke $r4.<org.apache.xerces.dom.CoreDocumentImpl: org.w3c.dom.Text createTextNode(java.lang.String)>($r3)
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void makeChildNode()> :: virtualinvoke r6.<org.apache.xerces.dom.TextImpl: void isFirstChild(boolean)>(1)
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void makeChildNode()> :: virtualinvoke r6.<org.apache.xerces.dom.TextImpl: void isOwned(boolean)>(1)
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void makeChildNode()> :: virtualinvoke r0.<org.apache.xerces.dom.AttrImpl: void hasStringValue(boolean)>(0)
org.apache.xerces.dom.AttrImpl,org.apache.xerces.dom.NodeImpl,call,2,method_call,<org.apache.xerces.dom.AttrImpl: void setOwnerDocument(org.apache.xerces.dom.CoreDocumentImpl)> :: $z0 = virtualinvoke r0.<org.apache.xerces.dom.AttrImpl: boolean needsSyncChildren()>()
