subject,seed,stage2_result_dir,stage3_result_dir,stage2_hv,stage3_projected_hv,delta_hv,stage2_selected_solution_id,stage3_selected_solution_id,stage2_selected_semantic_cut,stage3_selected_semantic_cut,delta_semantic_cut,stage3_coupling_semantic_rho,stage2_coupling,stage3_coupling,stage2_cohesion,stage3_cohesion,stage2_imbalance,stage3_imbalance,stage2_weighted_modularity,stage3_weighted_modularity,stage2_internal_edge_weight_ratio,stage3_internal_edge_weight_ratio,stage2_internal_external_edge_ratio,stage3_internal_external_edge_ratio,stage2_cluster_count,stage3_cluster_count,stage2_average_cluster_size,stage3_average_cluster_size,stage2_max_cluster_size,stage3_max_cluster_size,stage2_min_cluster_size,stage3_min_cluster_size,stage2_max_cluster_ratio,stage3_max_cluster_ratio,stage2_singleton_ratio,stage3_singleton_ratio,stage2_cluster_size_cv,stage3_cluster_size_cv,stage2_mojofm_vs_reference,stage3_mojofm_vs_reference,stage2_pairwise_precision,stage3_pairwise_precision,stage2_pairwise_recall,stage3_pairwise_recall,stage2_pairwise_f1,stage3_pairwise_f1,stage2_ari_vs_reference,stage3_ari_vs_reference,stage2_nmi_vs_reference,stage3_nmi_vs_reference,stage2_reference_coverage_ratio,stage3_reference_coverage_ratio,delta_coupling,delta_cohesion,delta_imbalance,delta_weighted_modularity,delta_internal_edge_weight_ratio,delta_internal_external_edge_ratio,delta_max_cluster_ratio,delta_singleton_ratio,delta_cluster_size_cv,delta_cluster_count,delta_average_cluster_size,delta_max_cluster_size,delta_min_cluster_size
jpetstore,10,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_10,results/jpetstore/04_stage3_semantic/formal/seed_10,0.40112088499475301,0.3769412241549937,-0.024179660839759309,seed10_solution000,seed10_solution002,0.59878563847962096,0.60061837755350833,0.0018327390738873683,0.26618035986041877,0.25185185185185183,0.25432098765432098,5.477380952380952,6.6589285714285706,0.2041241452319314,0.31180478223116176,0.44206980643194649,0.43991159884164033,0.74814814814814812,0.74567901234567902,2.9705882352941178,2.9320388349514563,4,4,6,6,7,8,4,3,0.29166666666666669,0.33333333333333331,0,0,0.2041241452319314,0.31180478223116176,,,,,,,,,,,,,,,0.0024691358024691579,1.1815476190476186,0.10768063699923036,-0.0021582075903061604,-0.0024691358024691024,-0.038549400342661411,0.04166666666666663,0,0.10768063699923036,0,0,1,-1
jpetstore,11,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_11,results/jpetstore/04_stage3_semantic/formal/seed_11,0.39385797532413408,0.38626538638613017,-0.007592588938003908,seed11_solution000,seed11_solution000,0.59878563847962096,0.59878563847962096,0,0.083599887431623429,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,12,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_12,results/jpetstore/04_stage3_semantic/formal/seed_12,0.40772255652538963,0.35305480275417694,-0.05466775377121269,seed12_solution000,seed12_solution000,0.59878563847962096,0.59878563847962096,0,-0.40216996768206564,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,13,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_13,results/jpetstore/04_stage3_semantic/formal/seed_13,0.38453024765020016,0.3808486039799599,-0.0036816436702402644,seed13_solution000,seed13_solution000,0.59878563847962096,0.59878563847962096,0,0.24712479868348441,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,14,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_14,results/jpetstore/04_stage3_semantic/formal/seed_14,0.39471113218938503,0.3762296997565302,-0.018481432432854827,seed14_solution000,seed14_solution000,0.59878563847962096,0.59878563847962096,0,0.17281213167967346,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,15,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_15,results/jpetstore/04_stage3_semantic/formal/seed_15,0.39221776838997796,0.36487109785667121,-0.027346670533306749,seed15_solution000,seed15_solution000,0.59878563847962096,0.59878563847962096,0,-0.29266770531148195,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,16,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_16,results/jpetstore/04_stage3_semantic/formal/seed_16,0.3994348942068604,0.36618856653517662,-0.033246327671683784,seed16_solution000,seed16_solution000,0.59878563847962096,0.59878563847962096,0,0.083982681448777241,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,17,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_17,results/jpetstore/04_stage3_semantic/formal/seed_17,0.4053035203453399,0.38116025814116655,-0.024143262204173344,seed17_solution000,seed17_solution000,0.59878563847962096,0.59878563847962096,0,-0.28976157831213523,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,18,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_18,results/jpetstore/04_stage3_semantic/formal/seed_18,0.40111430011279903,0.36346795859775,-0.037646341515049031,seed18_solution000,seed18_solution000,0.59878563847962096,0.59878563847962096,0,-0.019335673836859302,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,19,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_19,results/jpetstore/04_stage3_semantic/formal/seed_19,0.40787000683489855,0.37896504999868214,-0.028904956836216411,seed19_solution000,seed19_solution000,0.59878563847962096,0.59878563847962096,0,0.36772162945531656,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,20,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_20,results/jpetstore/04_stage3_semantic/formal/seed_20,0.40611712122297949,0.38289000478736546,-0.023227116435614037,seed20_solution000,seed20_solution000,0.59878563847962096,0.59878563847962096,0,0.15281882662999663,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,21,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_21,results/jpetstore/04_stage3_semantic/formal/seed_21,0.40912685773288782,0.3676296662595282,-0.041497191473359618,seed21_solution000,seed21_solution000,0.59878563847962096,0.59878563847962096,0,-0.43134413399751947,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,22,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_22,results/jpetstore/04_stage3_semantic/formal/seed_22,0.38354141839049383,0.37815796051264777,-0.005383457877846054,seed22_solution000,seed22_solution000,0.59878563847962096,0.59878563847962096,0,-0.47052293048617938,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,23,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_23,results/jpetstore/04_stage3_semantic/formal/seed_23,0.40731159757656649,0.3719058486793837,-0.035405748897182787,seed23_solution000,seed23_solution000,0.59878563847962096,0.59878563847962096,0,-0.077355394016218992,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,24,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_24,results/jpetstore/04_stage3_semantic/formal/seed_24,0.40375029375707927,0.37961755409888476,-0.024132739658194513,seed24_solution000,seed24_solution000,0.59878563847962096,0.59878563847962096,0,0.052955631836869431,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,25,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_25,results/jpetstore/04_stage3_semantic/formal/seed_25,0.39318706620902444,0.38574113976301178,-0.0074459264460126628,seed25_solution000,seed25_solution000,0.59878563847962096,0.59878563847962096,0,-0.38297080829020813,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,26,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_26,results/jpetstore/04_stage3_semantic/formal/seed_26,0.40913023204855992,0.38568800590255758,-0.023442226146002332,seed26_solution000,seed26_solution000,0.59878563847962096,0.59878563847962096,0,-0.13331973102973221,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,27,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_27,results/jpetstore/04_stage3_semantic/formal/seed_27,0.40642060589073864,0.36536754829622048,-0.041053057594518161,seed27_solution000,seed27_solution000,0.59878563847962096,0.59878563847962096,0,-0.059827290424279221,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
jpetstore,28,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_28,results/jpetstore/04_stage3_semantic/formal/seed_28,0.40969366199730278,0.37898613482485716,-0.030707527172445626,seed28_solution000,seed28_solution001,0.59878563847962096,0.60061837755350833,0.0018327390738873683,0.090338977710693394,0.25185185185185183,0.25432098765432098,5.477380952380952,6.6589285714285706,0.2041241452319314,0.31180478223116176,0.44206980643194649,0.43991159884164033,0.74814814814814812,0.74567901234567902,2.9705882352941178,2.9320388349514563,4,4,6,6,7,8,4,3,0.29166666666666669,0.33333333333333331,0,0,0.2041241452319314,0.31180478223116176,,,,,,,,,,,,,,,0.0024691358024691579,1.1815476190476186,0.10768063699923036,-0.0021582075903061604,-0.0024691358024691024,-0.038549400342661411,0.04166666666666663,0,0.10768063699923036,0,0,1,-1
jpetstore,29,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/seed_29,results/jpetstore/04_stage3_semantic/formal/seed_29,0.40992401036420972,0.3749618361260228,-0.034962174238186927,seed29_solution000,seed29_solution000,0.59878563847962096,0.59878563847962096,0,-0.43025129518695121,0.25185185185185183,0.25185185185185183,5.477380952380952,5.477380952380952,0.2041241452319314,0.20412414523193148,0.44206980643194649,0.44206980643194654,0.74814814814814812,0.74814814814814812,2.9705882352941178,2.9705882352941178,4,4,6,6,7,7,4,4,0.29166666666666669,0.29166666666666669,0,0,0.2041241452319314,0.20412414523193148,,,,,,,,,,,,,,,0,0,8.3266726846886741e-17,5.5511151231257827e-17,0,0,0,0,8.3266726846886741e-17,0,0,0,0
daytrader,0,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_00,results/daytrader/04_stage3_semantic/validation/seed_00,0.17364560843096186,0.2054342578862389,0.03178864945527704,seed0_solution054,seed0_solution028,0.64704892429546601,0.55981789333741139,-0.087231030958054623,0.78341539228128443,0.53459409594095941,0.42204797047970477,14.832683982683983,6.7010822510822505,0.65929830979834525,0.85240430174162407,0.2660538093503631,0.31773815460709948,0.46540590405904059,0.57795202952029523,0.87057808455565144,1.3693989071038251,10,10,5.2999999999999998,5.2999999999999998,12,14,2,1,0.22641509433962259,0.26415094339622641,0,0.056603773584905662,0.65929830979834525,0.85240430174162407,28.260869565217391,,0.1885714285714285,,0.18333333333333329,,0.1859154929577464,,0.065576386118867097,,0.42738794767539839,,1,,-0.11254612546125464,-8.1316017316017337,0.19310599194327882,0.051684345256736375,0.11254612546125464,0.49882082254817361,0.037735849056603821,0.056603773584905662,0.19310599194327882,0,0,2,-1
daytrader,1,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01,results/daytrader/04_stage3_semantic/formal/seed_01,0.19223290711101029,0.17919137387029144,-0.013041533240718856,seed1_solution064,seed1_solution027,0.78666794499089421,0.5938847101344662,-0.19278323485642801,0.81234829417649934,0.62177121771217714,0.44511070110701106,16.69781946448613,6.4505968778696054,0.489839810782912,0.82933060286173244,0.1698876479078443,0.30159551970289078,0.37822878228782281,0.55488929889298888,0.60830860534124631,1.2466321243523315,9,11,5.8888888888888893,4.8181818181818183,11,12,1,1,0.20754716981132071,0.22641509433962265,0.018867924528301799,0.056603773584905662,0.489839810782912,0.82933060286173244,19.565217391304344,,0.1377245508982036,,0.12777777777777771,,0.1325648414985591,,0.007817321538778,,0.3643217426148383,,1,,-0.17666051660516607,-10.247222586616525,0.33949079207882044,0.13170787179504648,0.17666051660516607,0.63832351901108519,0.018867924528301938,0.037735849056603862,0.33949079207882044,2,-1.0707070707070709,1,0
