subject,seed,generation,hypervolume,best_so_far_hypervolume,front_solution_count
xerces-j,0,80,0.13060279957266183,0.13060279957266183,100
xerces-j,0,81,0.13077486571273317,0.13077486571273317,100
xerces-j,0,82,0.1307785319031934,0.1307785319031934,100
xerces-j,0,83,0.13077885962322167,0.13077885962322167,100
xerces-j,0,84,0.13108583820714273,0.13108583820714273,100
xerces-j,0,85,0.13108587585396153,0.13108587585396153,100
xerces-j,0,86,0.13117615841780506,0.13117615841780506,100
xerces-j,0,87,0.1311815160835094,0.1311815160835094,100
xerces-j,0,88,0.13117629527083208,0.1311815160835094,100
xerces-j,0,89,0.13122575762737654,0.13122575762737654,100
xerces-j,0,90,0.13126322054466436,0.13126322054466436,99
xerces-j,0,91,0.13127360177572275,0.13127360177572275,100
xerces-j,0,92,0.1312614894405943,0.13127360177572275,100
xerces-j,0,93,0.13442657898183816,0.13442657898183816,100
xerces-j,0,94,0.13443767513091656,0.13443767513091656,100
xerces-j,0,95,0.13443891805890265,0.13443891805890265,100
xerces-j,0,96,0.13445928983903138,0.13445928983903138,100
xerces-j,0,97,0.13443642112725968,0.13445928983903138,100
xerces-j,0,98,0.13444929793559074,0.13445928983903138,100
xerces-j,0,99,0.134486119276201,0.134486119276201,100
xerces-j,0,100,0.1345042131321827,0.1345042131321827,100
xerces-j,15,1,0.11263011614246868,0.11263011614246868,21
xerces-j,15,2,0.11445125262065149,0.11445125262065149,33
xerces-j,15,3,0.11558976938421293,0.11558976938421293,42
xerces-j,15,4,0.11572889007540518,0.11572889007540518,53
xerces-j,15,5,0.11620036238639439,0.11620036238639439,67
xerces-j,15,6,0.11650990190039757,0.11650990190039757,75
xerces-j,15,7,0.11664045023709797,0.11664045023709797,84
xerces-j,15,8,0.11915526916424957,0.11915526916424957,91
xerces-j,15,9,0.11934022049702007,0.11934022049702007,97
xerces-j,15,10,0.11940874586489195,0.11940874586489195,100
xerces-j,15,11,0.11945850384561882,0.11945850384561882,100
xerces-j,15,12,0.11966563548451224,0.11966563548451224,100
xerces-j,15,13,0.119676046370438,0.119676046370438,100
xerces-j,15,14,0.11917717037090679,0.119676046370438,100
xerces-j,15,15,0.11919136210195384,0.119676046370438,100
xerces-j,15,16,0.11934295806400617,0.119676046370438,100
xerces-j,15,17,0.11942124336416572,0.119676046370438,100
xerces-j,15,18,0.11944065662156654,0.119676046370438,100
xerces-j,15,19,0.11983411100972856,0.11983411100972856,100
xerces-j,15,20,0.11999202513814786,0.11999202513814786,100
xerces-j,15,21,0.12002931408235898,0.12002931408235898,100
xerces-j,15,22,0.11998341629330858,0.12002931408235898,100
xerces-j,15,23,0.11999163061687515,0.12002931408235898,100
xerces-j,15,24,0.12005801397778147,0.12005801397778147,100
xerces-j,15,25,0.12009281974123287,0.12009281974123287,100
xerces-j,15,26,0.1201560826689878,0.1201560826689878,100
xerces-j,15,27,0.12019177926361627,0.12019177926361627,100
xerces-j,15,28,0.12054533265312453,0.12054533265312453,100
xerces-j,15,29,0.12074497686884406,0.12074497686884406,100
xerces-j,15,30,0.1207677141073141,0.1207677141073141,100
xerces-j,15,31,0.12091256392574107,0.12091256392574107,100
xerces-j,15,32,0.12100437121836162,0.12100437121836162,100
xerces-j,15,33,0.12179002971709099,0.12179002971709099,100
xerces-j,15,34,0.1217920827853297,0.1217920827853297,100
xerces-j,15,35,0.12179960617016806,0.12179960617016806,100
xerces-j,15,36,0.12181836778805433,0.12181836778805433,100
xerces-j,15,37,0.12212342277058798,0.12212342277058798,100
xerces-j,15,38,0.12272071668258275,0.12272071668258275,100
xerces-j,15,39,0.1223172230391315,0.12272071668258275,100
xerces-j,15,40,0.12232393760053686,0.12272071668258275,100
xerces-j,15,41,0.12235585629309098,0.12272071668258275,100
xerces-j,15,42,0.12234716472329517,0.12272071668258275,100
xerces-j,15,43,0.12235070397124537,0.12272071668258275,100
xerces-j,15,44,0.12235518078487981,0.12272071668258275,100
xerces-j,15,45,0.12237700686209753,0.12272071668258275,100
xerces-j,15,46,0.12231548528492396,0.12272071668258275,100
xerces-j,15,47,0.12231830573196452,0.12272071668258275,100
xerces-j,15,48,0.12234454268973892,0.12272071668258275,100
xerces-j,15,49,0.12234401397451958,0.12272071668258275,100
xerces-j,15,50,0.1232875740179944,0.1232875740179944,100
xerces-j,15,51,0.12328496724522613,0.1232875740179944,100
xerces-j,15,52,0.12334147434217912,0.12334147434217912,100
xerces-j,15,53,0.12390226892585009,0.12390226892585009,100
xerces-j,15,54,0.12392785138335467,0.12392785138335467,100
xerces-j,15,55,0.12396251191898042,0.12396251191898042,100
xerces-j,15,56,0.12398425865211306,0.12398425865211306,100
xerces-j,15,57,0.12403826040467256,0.12403826040467256,100
xerces-j,15,58,0.1240719596192776,0.1240719596192776,100
xerces-j,15,59,0.12405503784013239,0.1240719596192776,100
xerces-j,15,60,0.12407376662612607,0.12407376662612607,100
xerces-j,15,61,0.12409650123308996,0.12409650123308996,100
xerces-j,15,62,0.12421374782946967,0.12421374782946967,100
xerces-j,15,63,0.12430548091698888,0.12430548091698888,100
xerces-j,15,64,0.12432632343033677,0.12432632343033677,100
xerces-j,15,65,0.12432312245742726,0.12432632343033677,100
xerces-j,15,66,0.12432720783550497,0.12432720783550497,100
xerces-j,15,67,0.12434396850066771,0.12434396850066771,100
xerces-j,15,68,0.12435075116506537,0.12435075116506537,100
xerces-j,15,69,0.12445682141157473,0.12445682141157473,100
xerces-j,15,70,0.12547207069403726,0.12547207069403726,100
xerces-j,15,71,0.12553884293219958,0.12553884293219958,100
xerces-j,15,72,0.12601076769598052,0.12601076769598052,100
xerces-j,15,73,0.12599993384020292,0.12601076769598052,100
xerces-j,15,74,0.12798451227989574,0.12798451227989574,100
xerces-j,15,75,0.12830319045556765,0.12830319045556765,100
xerces-j,15,76,0.1298537037359703,0.1298537037359703,100
xerces-j,15,77,0.1298550247865374,0.1298550247865374,100
xerces-j,15,78,0.12984420979325684,0.1298550247865374,100
xerces-j,15,79,0.1342622269903747,0.1342622269903747,100
xerces-j,15,80,0.13429933438187353,0.13429933438187353,100
xerces-j,15,81,0.13428384907650104,0.13429933438187353,100
xerces-j,15,82,0.13428431983874142,0.13429933438187353,100
xerces-j,15,83,0.13429245946751098,0.13429933438187353,100
xerces-j,15,84,0.13435238967226668,0.13435238967226668,100
xerces-j,15,85,0.13437210661938206,0.13437210661938206,100
xerces-j,15,86,0.13450062600265741,0.13450062600265741,100
xerces-j,15,87,0.13402590026449301,0.13450062600265741,100
xerces-j,15,88,0.13475318590464416,0.13475318590464416,100
xerces-j,15,89,0.13475097906595992,0.13475318590464416,100
xerces-j,15,90,0.13474408636524945,0.13475318590464416,100
xerces-j,15,91,0.13472283408150026,0.13475318590464416,100
xerces-j,15,92,0.13473530871600398,0.13475318590464416,100
xerces-j,15,93,0.13473339212390872,0.13475318590464416,100
xerces-j,15,94,0.13474602590834936,0.13475318590464416,100
xerces-j,15,95,0.13474411276233347,0.13475318590464416,100
xerces-j,15,96,0.1347446471487352,0.13475318590464416,100
xerces-j,15,97,0.1347321078123467,0.13475318590464416,100
xerces-j,15,98,0.13480008314516065,0.13480008314516065,100
xerces-j,15,99,0.13480464484608415,0.13480464484608415,100
xerces-j,15,100,0.13481229828570823,0.13481229828570823,100
xerces-j,29,1,0.10966829998135935,0.10966829998135935,14
xerces-j,29,2,0.11196583722234187,0.11196583722234187,31
xerces-j,29,3,0.11310900163051629,0.11310900163051629,39
xerces-j,29,4,0.11471167725182085,0.11471167725182085,44
xerces-j,29,5,0.11617620029819094,0.11617620029819094,53
xerces-j,29,6,0.11655327620907945,0.11655327620907945,61
xerces-j,29,7,0.11660852074944185,0.11660852074944185,65
xerces-j,29,8,0.11789477444795886,0.11789477444795886,80
xerces-j,29,9,0.11814812633332784,0.11814812633332784,89
xerces-j,29,10,0.12195811940569505,0.12195811940569505,92
xerces-j,29,11,0.12201366160090983,0.12201366160090983,100
xerces-j,29,12,0.12204340149872345,0.12204340149872345,100
xerces-j,29,13,0.12204028829476396,0.12204340149872345,100
xerces-j,29,14,0.12206100318892149,0.12206100318892149,100
xerces-j,29,15,0.12207330540845177,0.12207330540845177,100
xerces-j,29,16,0.12239912003896836,0.12239912003896836,100
xerces-j,29,17,0.12242101634056403,0.12242101634056403,100
xerces-j,29,18,0.12245129195367865,0.12245129195367865,100
xerces-j,29,19,0.1225357060404102,0.1225357060404102,100
xerces-j,29,20,0.12286439488244956,0.12286439488244956,100
xerces-j,29,21,0.12286500336080498,0.12286500336080498,100
xerces-j,29,22,0.12287589992038161,0.12287589992038161,100
xerces-j,29,23,0.12311436565741309,0.12311436565741309,100
xerces-j,29,24,0.12325652452831523,0.12325652452831523,100
xerces-j,29,25,0.12333025233396724,0.12333025233396724,100
xerces-j,29,26,0.1235319814517469,0.1235319814517469,100
xerces-j,29,27,0.12390681569417492,0.12390681569417492,100
xerces-j,29,28,0.12390444162593087,0.12390681569417492,100
xerces-j,29,29,0.12391094114614477,0.12391094114614477,100
xerces-j,29,30,0.12392808730270491,0.12392808730270491,100
xerces-j,29,31,0.12420881192075828,0.12420881192075828,100
xerces-j,29,32,0.12426117265010259,0.12426117265010259,100
xerces-j,29,33,0.12431257384553056,0.12431257384553056,100
xerces-j,29,34,0.12431065948505393,0.12431257384553056,100
xerces-j,29,35,0.12422237427277892,0.12431257384553056,100
xerces-j,29,36,0.12429712644577072,0.12431257384553056,100
xerces-j,29,37,0.12442765903757236,0.12442765903757236,100
xerces-j,29,38,0.12444610864234394,0.12444610864234394,100
xerces-j,29,39,0.12367995807659872,0.12444610864234394,100
xerces-j,29,40,0.12374123884964804,0.12444610864234394,100
xerces-j,29,41,0.12374663296966583,0.12444610864234394,100
xerces-j,29,42,0.12373291468747871,0.12444610864234394,100
xerces-j,29,43,0.1237822199624748,0.12444610864234394,100
xerces-j,29,44,0.12379978550712332,0.12444610864234394,100
xerces-j,29,45,0.12379215096155333,0.12444610864234394,100
xerces-j,29,46,0.1238451857413852,0.12444610864234394,100
xerces-j,29,47,0.12382641750515776,0.12444610864234394,100
xerces-j,29,48,0.12383018916212503,0.12444610864234394,100
xerces-j,29,49,0.12383283304178472,0.12444610864234394,100
xerces-j,29,50,0.12381845970851972,0.12444610864234394,100
xerces-j,29,51,0.12382693933065564,0.12444610864234394,100
xerces-j,29,52,0.12383116486548071,0.12444610864234394,100
xerces-j,29,53,0.12382697637667366,0.12444610864234394,100
xerces-j,29,54,0.12382991261719208,0.12444610864234394,100
xerces-j,29,55,0.12384710664464627,0.12444610864234394,100
xerces-j,29,56,0.12390149518953061,0.12444610864234394,100
xerces-j,29,57,0.1239191440975713,0.12444610864234394,100
xerces-j,29,58,0.12392554122861699,0.12444610864234394,100
xerces-j,29,59,0.12377276130736908,0.12444610864234394,100
xerces-j,29,60,0.12377606841170091,0.12444610864234394,100
xerces-j,29,61,0.12378823298670782,0.12444610864234394,100
xerces-j,29,62,0.12384375576336659,0.12444610864234394,100
xerces-j,29,63,0.1225200171336409,0.12444610864234394,100
xerces-j,29,64,0.1225280056057773,0.12444610864234394,100
xerces-j,29,65,0.12257393139345155,0.12444610864234394,100
xerces-j,29,66,0.12268596995890145,0.12444610864234394,100
xerces-j,29,67,0.1226844953993579,0.12444610864234394,100
xerces-j,29,68,0.12268854991135253,0.12444610864234394,100
xerces-j,29,69,0.12263794545018517,0.12444610864234394,100
xerces-j,29,70,0.12266855143969996,0.12444610864234394,100
xerces-j,29,71,0.1226546891179507,0.12444610864234394,100
xerces-j,29,72,0.122389448508188,0.12444610864234394,100
xerces-j,29,73,0.12239572089360312,0.12444610864234394,100
xerces-j,29,74,0.12238168792299062,0.12444610864234394,100
xerces-j,29,75,0.12244528416986032,0.12444610864234394,100
xerces-j,29,76,0.12249584299414695,0.12444610864234394,100
xerces-j,29,77,0.12253259352850408,0.12444610864234394,100
xerces-j,29,78,0.12245405763735732,0.12444610864234394,100
xerces-j,29,79,0.12245429583506073,0.12444610864234394,100
xerces-j,29,80,0.12246472340378398,0.12444610864234394,100
xerces-j,29,81,0.12245339265888995,0.12444610864234394,100
xerces-j,29,82,0.12244333167633721,0.12444610864234394,100
xerces-j,29,83,0.12246256491345205,0.12444610864234394,100
xerces-j,29,84,0.12108963069453656,0.12444610864234394,100
xerces-j,29,85,0.1211127612884677,0.12444610864234394,100
xerces-j,29,86,0.12111572195515348,0.12444610864234394,100
xerces-j,29,87,0.12106223598885213,0.12444610864234394,100
xerces-j,29,88,0.12108545531654871,0.12444610864234394,100
xerces-j,29,89,0.12109283973718281,0.12444610864234394,100
xerces-j,29,90,0.12232488736521238,0.12444610864234394,100
xerces-j,29,91,0.12230769026431532,0.12444610864234394,100
xerces-j,29,92,0.1223582753366161,0.12444610864234394,100
xerces-j,29,93,0.12237069645450763,0.12444610864234394,100
xerces-j,29,94,0.12237388640545203,0.12444610864234394,100
xerces-j,29,95,0.12237978670336537,0.12444610864234394,100
xerces-j,29,96,0.1224258614919049,0.12444610864234394,100
xerces-j,29,97,0.12241568026822841,0.12444610864234394,100
xerces-j,29,98,0.12239804208276787,0.12444610864234394,100
xerces-j,29,99,0.1224273321453799,0.12444610864234394,100
xerces-j,29,100,0.12242843448868099,0.12444610864234394,100
