subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
jpetstore,1,seed1_solution013,raw_reference_leiden,0.6966803092314688,0.7942694898856764,18,0.75
jpetstore,1,seed1_solution014,raw_reference_leiden,0.822811898138241,0.8427423366321881,17,0.7083333333333334
jpetstore,1,seed1_solution015,raw_reference_leiden,0.49354224010163034,0.6154282232203775,24,1.0
jpetstore,1,seed1_solution016,raw_reference_leiden,0.6883336862163879,0.7474476198845763,24,1.0
jpetstore,1,seed1_solution017,raw_reference_leiden,0.5789697743720733,0.6595554676289644,24,1.0
jpetstore,1,seed1_solution018,raw_reference_leiden,0.7795351066379104,0.865303613264651,18,0.75
jpetstore,1,seed1_solution019,raw_reference_leiden,0.6542118063232367,0.7785776991204161,20,0.8333333333333334
jpetstore,1,seed1_solution020,raw_reference_leiden,0.7871848253527642,0.8638770275241322,18,0.75
jpetstore,1,seed1_solution021,raw_reference_leiden,0.6682177757096324,0.783048300790981,24,1.0
jpetstore,1,seed1_solution022,raw_reference_leiden,0.5759892086330936,0.7057671082366178,24,1.0
jpetstore,1,seed1_solution023,raw_reference_leiden,0.7991753577492117,0.8753348428463011,14,0.5833333333333334
jpetstore,1,seed1_solution024,raw_reference_leiden,0.6603144354454502,0.7849012091490937,24,1.0
jpetstore,1,seed1_solution025,raw_reference_leiden,0.6969253294289898,0.80215712521289,24,1.0
jpetstore,1,seed1_solution026,raw_reference_leiden,0.8114754098360656,0.8772757671611452,13,0.5416666666666666
jpetstore,1,seed1_solution027,raw_reference_leiden,0.569389187924175,0.7078528326965506,24,1.0
jpetstore,1,seed1_solution028,raw_reference_leiden,0.6985724315469226,0.7909411841519749,17,0.7083333333333334
jpetstore,1,seed1_solution029,raw_reference_leiden,0.7063589491775104,0.8066418111162231,20,0.8333333333333334
jpetstore,1,seed1_solution030,raw_reference_leiden,0.673218091404215,0.7870384985840815,18,0.75
jpetstore,1,seed1_solution031,raw_reference_leiden,0.5886429689246591,0.7422056719490084,24,1.0
jpetstore,1,seed1_solution032,raw_reference_leiden,0.7120500782472613,0.8271068432177923,18,0.75
jpetstore,1,seed1_solution033,raw_reference_leiden,0.558198033386691,0.7005696514090656,24,1.0
jpetstore,1,seed1_solution034,raw_reference_leiden,0.6047931268369885,0.7472827891918367,24,1.0
jpetstore,1,seed1_solution035,raw_reference_leiden,0.5983507154984236,0.7275194472709375,24,1.0
jpetstore,1,seed1_solution036,raw_reference_leiden,0.7227579556412729,0.8060694360924138,17,0.7083333333333334
jpetstore,1,seed1_solution037,raw_reference_leiden,0.5886429689246591,0.7079344026870552,18,0.75
jpetstore,1,seed1_solution038,raw_reference_leiden,0.625,0.7731197216547925,20,0.8333333333333334
jpetstore,1,seed1_solution039,raw_reference_leiden,0.6783992285438766,0.7815074628525177,17,0.7083333333333334
jpetstore,1,seed1_solution040,raw_reference_leiden,0.5397755002440214,0.7011509599628769,24,1.0
jpetstore,1,seed1_solution041,raw_reference_leiden,0.3897855405704178,0.5804278741362213,24,1.0
jpetstore,1,seed1_solution042,raw_reference_leiden,0.4784348599377501,0.6221851421937786,24,1.0
jpetstore,1,seed1_solution043,raw_reference_leiden,0.5792362222730391,0.7410715368474917,20,0.8333333333333334
jpetstore,1,seed1_solution044,raw_reference_leiden,0.6562198649951784,0.7718369364975324,17,0.7083333333333334
jpetstore,1,seed1_solution045,raw_reference_leiden,0.819297814878468,0.9014017213077729,7,0.2916666666666667
jpetstore,1,seed1_solution046,raw_reference_leiden,0.7027094208302263,0.828720610298074,18,0.75
