subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,selection_rule,selected_weighted_modularity,selected_cluster_count,selected_max_cluster_ratio,selected_singleton_ratio,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution,mojofm_vs_reference,pairwise_f1,reference_coverage_ratio,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall
daytrader,1,seed1_solution064,0.6217712177121771,16.69781946448613,0.489839810782912,0.6217712177121771,-16.69781946448613,0.489839810782912,True,False,,,"[0, 0, 1, 1, 2, 3, 4, 4, 5, 3, 0, 1, 2, 0, 6, 7, 2, 5, 6, 6, 1, 1, 3, 4, 4, 1, 5, 5, 0, 0, 1, 0, 1, 6, 7, 7, 5, 5, 4, 5, 7, 2, 0, 6, 1, 4, 4, 0, 8, 7, 0, 6, 0]",highest_weighted_modularity_among_feasible_pareto_solutions,0.16988764790784439,9,0.20754716981132076,0.018867924528301886,0.16988764790784439,0.37822878228782286,0.6083086053412463,9,5.888888888888889,11,1,0.20754716981132076,0.018867924528301886,0.489839810782912,"{""1"": 1, ""11"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""9"": 1}",19.565217391304344,0.1325648414985591,1.0,0.007817321538778024,0.3643217426148383,0.1377245508982036,0.12777777777777777
