subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
daytrader,158,52158,111,0.15315315315315314,0.13513513513513514,0.18018018018018017
daytrader,159,52159,111,0.11711711711711711,0.15315315315315314,0.11711711711711711
daytrader,160,52160,111,0.13513513513513514,0.072072072072072071,0.13513513513513514
daytrader,161,52161,111,0.13513513513513514,0.081081081081081086,0.090090090090090086
daytrader,162,52162,111,0.12612612612612611,0.072072072072072071,0.1891891891891892
daytrader,163,52163,111,0.10810810810810811,0.11711711711711711,0.13513513513513514
daytrader,164,52164,111,0.0990990990990991,0.10810810810810811,0.13513513513513514
daytrader,165,52165,111,0.10810810810810811,0.11711711711711711,0.18018018018018017
daytrader,166,52166,111,0.1891891891891892,0.1981981981981982,0.18018018018018017
daytrader,167,52167,111,0.16216216216216217,0.12612612612612611,0.1891891891891892
daytrader,168,52168,111,0.12612612612612611,0.10810810810810811,0.18018018018018017
daytrader,169,52169,111,0.11711711711711711,0.12612612612612611,0.11711711711711711
daytrader,170,52170,111,0.10810810810810811,0.10810810810810811,0.13513513513513514
daytrader,171,52171,111,0.11711711711711711,0.12612612612612611,0.13513513513513514
daytrader,172,52172,111,0.14414414414414414,0.2072072072072072,0.11711711711711711
daytrader,173,52173,111,0.10810810810810811,0.081081081081081086,0.10810810810810811
daytrader,174,52174,111,0.10810810810810811,0.14414414414414414,0.090090090090090086
daytrader,175,52175,111,0.081081081081081086,0.11711711711711711,0.12612612612612611
daytrader,176,52176,111,0.14414414414414414,0.14414414414414414,0.0990990990990991
daytrader,177,52177,111,0.0990990990990991,0.072072072072072071,0.12612612612612611
daytrader,178,52178,111,0.11711711711711711,0.12612612612612611,0.0990990990990991
daytrader,179,52179,111,0.10810810810810811,0.13513513513513514,0.12612612612612611
daytrader,180,52180,111,0.1891891891891892,0.11711711711711711,0.15315315315315314
daytrader,181,52181,111,0.072072072072072071,0.15315315315315314,0.10810810810810811
daytrader,182,52182,111,0.12612612612612611,0.15315315315315314,0.17117117117117117
daytrader,183,52183,111,0.14414414414414414,0.11711711711711711,0.13513513513513514
daytrader,184,52184,111,0.081081081081081086,0.12612612612612611,0.072072072072072071
daytrader,185,52185,111,0.11711711711711711,0.14414414414414414,0.15315315315315314
daytrader,186,52186,111,0.0990990990990991,0.090090090090090086,0.12612612612612611
daytrader,187,52187,111,0.090090090090090086,0.16216216216216217,0.15315315315315314
daytrader,188,52188,111,0.13513513513513514,0.090090090090090086,0.11711711711711711
daytrader,189,52189,111,0.11711711711711711,0.10810810810810811,0.090090090090090086
