stage,subject,seed,profile,status,realised_modularity_loss,gain_imbalance,gain_semantic,cluster_count,reference_status,reference_path,evaluation_policy,mojofm_vs_reference,pairwise_precision,pairwise_recall,pairwise_f1,ari_vs_reference,nmi_vs_reference,reference_coverage_ratio,mojofm_vs_reference_delta_vs_leiden,mojofm_vs_reference_delta_vs_conservative,pairwise_precision_delta_vs_leiden,pairwise_precision_delta_vs_conservative,pairwise_recall_delta_vs_leiden,pairwise_recall_delta_vs_conservative,pairwise_f1_delta_vs_leiden,pairwise_f1_delta_vs_conservative,ari_vs_reference_delta_vs_leiden,ari_vs_reference_delta_vs_conservative,nmi_vs_reference_delta_vs_leiden,nmi_vs_reference_delta_vs_conservative,reference_coverage_ratio_delta_vs_leiden,reference_coverage_ratio_delta_vs_conservative
stage2,daytrader,16,conservative,selected,0.13047646045773109158,0.32420681523751021524,,8,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,19.565217391304344119,0.1361502347417840042,0.16111111111111109384,0.14758269720101779843,0.0069782349625919998584,0.35666857014855968266,1,-4.3478260869565197311,0,-0.031337449987279900054,0,-0.027777777777777699908,0,-0.029962994704987300915,0,-0.038379742050520103402,0,-0.064368515849498306181,0,0,0
stage2,daytrader,16,budgeted_balance_0.050,unavailable,,,,,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,daytrader,16,knee_native,selected,0.82967697957137065412,0.44138244618650618323,,4,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,13.043478260869568075,0.10922330097087369627,0.25,0.15202702702702700077,-0.036406894237223097477,0.13746069341232819427,1,-10.869565217391295775,-6.5217391304347760439,-0.058264383758190201046,-0.026926933770910200378,0.061111111111111102168,0.088888888888888795137,-0.02551866487897809857,0.0044443298260091997423,-0.08176487125033519987,-0.043385129199815103407,-0.28357639258572980845,-0.21920787673623140512,0,0
stage2,daytrader,16,extreme_balance,selected,0.87866505208341860733,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,15.217391304347827941,0.12217194570135740672,0.29999999999999987788,0.17363344051446941152,-0.014750800864188300457,0.17019716134485449177,1,-8.6956521739130359094,-4.3478260869565161784,-0.045315739027706497533,-0.013978289040426500334,0.11111111111111110494,0.13888888888888881179,-0.0039122513915356999653,0.026050743313451599215,-0.060108777877300401116,-0.021729035826780301183,-0.2508399246532034832,-0.18647140880370510763,0,0
stage2,daytrader,17,conservative,selected,0.041599551674583901129,0.11839229650760009493,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.16915422885572140022,0.18888888888888880069,0.17847769028871390828,0.047152596441463502652,0.39206890366757557453,1,2.1739130434782723,0,0.0016665441266572999374,0,0,0,0.00093199838270869997999,0,0.0017946194283514000419,0,-0.028968182330482400433,0,0,0
stage2,daytrader,17,budgeted_balance_0.050,selected,0.041599551674583901129,0.11839229650760009493,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.16915422885572140022,0.18888888888888880069,0.17847769028871390828,0.047152596441463502652,0.39206890366757557453,1,2.1739130434782723,0,0.0016665441266572999374,0,0,0,0.00093199838270869997999,0,0.0017946194283514000419,0,-0.028968182330482400433,0,0,0
stage2,daytrader,17,knee_native,selected,0.6745865361454173037,0.42252087236234847634,,4,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,21.739130434782609314,0.15550239234449758641,0.36111111111111110494,0.21739130434782599766,0.042549779976364499046,0.22523209564456039833,1,-2.1739130434782580892,-4.3478260869565303892,-0.011985292384566399379,-0.013651836511223699316,0.17222222222222219323,0.17222222222222219323,0.0398456124418207977,0.038913614059112103249,-0.0028081970367475001318,-0.0046028164650990001372,-0.19580499035349760439,-0.16683680802301509294,0,0
stage2,daytrader,17,extreme_balance,selected,0.88148838794568318278,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.16515837104072389474,0.40555555555555550251,0.23472668810289390451,0.060269686359234096729,0.21062495253169219445,1,0,-2.1739130434782723,-0.0023293136883399999729,-0.0039958578149973996568,0.2166666666666665908,0.2166666666666665908,0.057180996196888697614,0.05624899781417989908,0.014911709346121999539,0.013117089917770599281,-0.21041213346636580828,-0.18144395113588329682,0,0
stage2,daytrader,18,conservative,selected,0,0.045452612865283202603,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1712962962962963076,0.20555555555555549141,0.18686868686868679523,0.051743003197072999499,0.41585774724674950953,1,0,0,0.0038086115672321999535,0,0.016666666666666600516,0,0.009322994962681600481,0,0.006385026183960899708,0,-0.0051793387513085998794,0,0,0
stage2,daytrader,18,budgeted_balance_0.050,selected,0.034518435252535402402,0.064347057626905804217,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,21.739130434782609314,0.16037735849056600212,0.18888888888888880069,0.17346938775510201136,0.037477148080438699163,0.40867389326689479434,1,-2.1739130434782580892,-2.1739130434782580892,-0.0071103262384979003946,-0.010918937805730199661,0,-0.016666666666666600516,-0.0040763041509031001236,-0.013399299113584799484,-0.0078808289326732991475,-0.014265855116634300337,-0.012363192731163199709,-0.0071838539798545998291,0,0
stage2,daytrader,18,knee_native,selected,0.86069270864910840668,0.18004791080732698849,,5,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,19.565217391304344119,0.12592592592592591338,0.28333333333333332593,0.17435897435897429464,-0.0079414838035526992555,0.20011933359321409931,1,-4.3478260869565197311,-4.3478260869565197311,-0.041561758803138101892,-0.045370370370370297075,0.094444444444444400344,0.077777777777777695745,-0.0031867175470307999331,-0.012509712509712500594,-0.05329946081666479818,-0.059684487000625799369,-0.22091775240484390341,-0.2157384136535352992,0,0
stage2,daytrader,18,extreme_balance,selected,0.87722306975097952275,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,13.043478260869568075,0.11538461538461529388,0.28333333333333332593,0.16398713826366551061,-0.02659614095209709983,0.13478653494291689685,1,-10.869565217391295775,-10.869565217391295775,-0.052103069344448603439,-0.055911680911680902706,0.094444444444444400344,0.077777777777777695745,-0.013558553642339500264,-0.022881548605021201359,-0.071954117965209202223,-0.078339144149170203413,-0.28625055105514107812,-0.2810712123038324739,0,0
stage2,daytrader,19,conservative,selected,0.16787820492863000932,0.2692958386401705928,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1428571428571427937,0.15555555555555550251,0.14893617021276589485,0.014764236942766200203,0.36629989362135401132,1,0,0,-0.024630541871921100144,0,-0.033333333333333298176,0,-0.028609521693239201023,0,-0.030593740070345799842,0,-0.054737192376703998342,0,0,0
stage2,daytrader,19,budgeted_balance_0.050,unavailable,,,,,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,daytrader,19,knee_native,selected,0.56125426245061615926,0.078772170260952997789,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.11004784688995210284,0.1277777777777777124,0.1182519280205654999,-0.02572037447754129888,0.3436264155105905882,1,0,0,-0.05743983783911180141,-0.032809295967190600651,-0.061111111111111102168,-0.027777777777777699908,-0.059293763885439602912,-0.030684242192200398419,-0.071078351490653404743,-0.040484611420307500818,-0.077410670487467400647,-0.022673478110763398835,0,0
stage2,daytrader,19,extreme_balance,selected,1.322008746933739376,0.94824508304932342284,,5,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.16470588235294109092,0.23333333333333330928,0.19310344827586201077,0.047183972578452797186,0.28565340229470609357,1,0,0,-0.002781802376122799892,0.021848739495798300686,0.044444444444444397568,0.077777777777777695745,0.01555775636985680041,0.044167278063095997964,0.001825995565340699997,0.032419735635686501574,-0.13538368370335190916,-0.080646491326647903874,0,0
stage2,daytrader,20,conservative,selected,0,0.16654762754980570461,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.1666666666666666019,0.2000000000000000111,0.18181818181818179547,0.045853208185874697045,0.41123326024298867409,1,2.1739130434782723,0,-0.00082101806239729996535,0,0.011111111111111099392,0,0.0042724899121765998536,0,0.00049523117276259996395,0,-0.0098038257550692991388,0,0,0
stage2,daytrader,20,budgeted_balance_0.050,selected,0,0.16654762754980570461,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.1666666666666666019,0.2000000000000000111,0.18181818181818179547,0.045853208185874697045,0.41123326024298867409,1,2.1739130434782723,0,-0.00082101806239729996535,0,0.011111111111111099392,0,0.0042724899121765998536,0,0.00049523117276259996395,0,-0.0098038257550692991388,0,0,0
stage2,daytrader,20,knee_native,selected,0.68684830182001110899,0.20352338389630039717,,6,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,19.565217391304344119,0.13803680981595090049,0.25,0.17786561264822128847,0.011484580312739200297,0.27252384783562172421,1,-4.3478260869565197311,-6.5217391304347920311,-0.029450874913113100906,-0.028629856850715701411,0.061111111111111102168,0.049999999999999898692,0.00031992074221610000868,-0.0039525691699604003151,-0.033873396700372801482,-0.034368627873135403072,-0.14851323816243630627,-0.13870941240736700539,0,0
stage2,daytrader,20,extreme_balance,selected,1.0076795390900108451,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,17.39130434782608603,0.13348416289592759942,0.3277777777777777235,0.18971061093247579277,0.0049914326156596001971,0.18558109833555849755,1,-6.5217391304347778203,-8.6956521739130501203,-0.034003521833136401975,-0.03318250377073900248,0.13888888888888889506,0.1277777777777777124,0.01216491902647059975,0.0078924291142940007637,-0.040366544397452401582,-0.040861775570215003173,-0.23545598766249950518,-0.22565216190743009328,0,0
stage2,daytrader,21,conservative,selected,0,0.045452612865283202603,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1712962962962963076,0.20555555555555549141,0.18686868686868679523,0.051743003197072999499,0.41585774724674950953,1,0,0,0.0038086115672321999535,0,0.016666666666666600516,0,0.009322994962681600481,0,0.006385026183960899708,0,-0.0051793387513085998794,0,0,0
stage2,daytrader,21,budgeted_balance_0.050,selected,0,0.045452612865283202603,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1712962962962963076,0.20555555555555549141,0.18686868686868679523,0.051743003197072999499,0.41585774724674950953,1,0,0,0.0038086115672321999535,0,0.016666666666666600516,0,0.009322994962681600481,0,0.006385026183960899708,0,-0.0051793387513085998794,0,0,0
stage2,daytrader,21,knee_native,selected,0.85630678829569151223,0.016202692188506298554,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.14399999999999990585,0.2000000000000000111,0.16744186046511619348,0.018338838699407000732,0.35830384892416250464,1,2.1739130434782723,2.1739130434782723,-0.023487684729063998401,-0.027296296296296301137,0.011111111111111099392,-0.0055555555555555002564,-0.010103831440888900658,-0.019426826403570598284,-0.027019138313705101662,-0.033404164497665998768,-0.062733237073895498082,-0.057553898322586900804,0,0
stage2,daytrader,21,extreme_balance,selected,0.92838493062917915033,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,17.39130434782608603,0.13800904977375560989,0.33888888888888890616,0.19614147909967841188,0.012888326007598800357,0.19899315923858371113,1,-6.5217391304347778203,-6.5217391304347778203,-0.029478634955308301302,-0.033287246522540600568,0.14999999999999999445,0.13333333333333330373,0.018595787193673201515,0.0092727922309915004201,-0.032469651005513203157,-0.038854677189474100263,-0.22204392675947429159,-0.21686458800816568737,0,0
stage2,daytrader,22,conservative,selected,0.030937075495968198446,0.055561391241184900081,,11,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1666666666666666019,0.1777777777777777013,0.1720430107526881025,0.043003770045276598633,0.42832512967876518184,1,0,0,-0.00082101806239729996535,0,-0.011111111111111000513,0,-0.0055026811533170003066,0,-0.0023542069678354001112,0,0.0072880436807071001873,0,0,0
stage2,daytrader,22,budgeted_balance_0.050,selected,0.030937075495968198446,0.055561391241184900081,,11,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1666666666666666019,0.1777777777777777013,0.1720430107526881025,0.043003770045276598633,0.42832512967876518184,1,0,0,-0.00082101806239729996535,0,-0.011111111111111000513,0,-0.0055026811533170003066,0,-0.0023542069678354001112,0,0.0072880436807071001873,0,0,0
stage2,daytrader,22,knee_native,selected,0.60587968296052074901,0.092688429637158301078,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.14655172413793099429,0.18888888888888880069,0.1650485436893202873,0.021031936160721600299,0.3815807835296300965,1,0,0,-0.020935960591133000175,-0.02011494252873560068,0,0.011111111111111000513,-0.012497148216684799901,-0.0069944670633677995947,-0.024326040852390401481,-0.02197183388455490119,-0.039456302468428003372,-0.046744346149135099222,0,0
stage2,daytrader,22,extreme_balance,selected,0.93203937267214076456,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,17.39130434782608603,0.12669683257918548658,0.31111111111111111605,0.18006430868167200288,-0.0068539074722491002967,0.1540415231796306017,1,-6.5217391304347778203,-6.5217391304347778203,-0.040790852149878500943,-0.039969834087481101448,0.12222222222222220434,0.13333333333333330373,0.0025186167756667998847,0.0080212979289837997576,-0.05221188448536120269,-0.049857677517525698929,-0.26699556281842740102,-0.27428360649913452463,0,0
stage2,daytrader,23,conservative,selected,0.39917282649839169739,0.36332336083601818322,,7,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,15.217391304347827941,0.11297071129707110526,0.14999999999999991118,0.12887828162291159462,-0.023665796939809701643,0.28445670666703731788,1,-8.6956521739130359094,0,-0.054516973431992798993,0,-0.0388888888888887993,0,-0.048667410283093501255,0,-0.069023773952921793629,0,-0.1365803793310207126,0,0,0
stage2,daytrader,23,budgeted_balance_0.050,unavailable,,,,,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,daytrader,23,knee_native,selected,0.57881301913412241955,0.30242767912054951962,,7,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,21.739130434782609314,0.13095238095238090348,0.18333333333333329263,0.15277777777777770685,0.00045186453576860001295,0.30806211087332369125,1,-2.1739130434782580892,6.5217391304347778203,-0.036535303776683000776,0.017981669655309801686,-0.0055555555555555002564,0.033333333333333298176,-0.024767914128227399434,0.023899496154866001207,-0.044906112477343398948,0.024117661475578301006,-0.11297497512473429759,0.023605404206286300511,0,0
stage2,daytrader,23,extreme_balance,selected,1.028472268877269169,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,17.39130434782608603,0.14479638009049769498,0.35555555555555551361,0.20578778135048231279,0.024733666095507700344,0.19589380916709389635,1,-6.5217391304347778203,2.1739130434782580892,-0.022691304638566198865,0.031825668793426596659,0.1666666666666666019,0.20555555555555549141,0.028242089444477098958,0.076909499727570593275,-0.02062431091760439858,0.048399463035317398518,-0.22514327683096410637,-0.088562897499943393775,0,0
stage2,daytrader,24,conservative,selected,0,-2.4865207393427118126e-16,,11,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1674876847290640014,0.18888888888888880069,0.17754569190600510975,0.045357977013112102393,0.42103708599805811374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stage2,daytrader,24,budgeted_balance_0.050,selected,0,-2.4865207393427118126e-16,,11,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1674876847290640014,0.18888888888888880069,0.17754569190600510975,0.045357977013112102393,0.42103708599805811374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stage2,daytrader,24,knee_native,selected,0.64894120808624344843,0.2529821191660038826,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.1407035175879396971,0.15555555555555550251,0.14775725593667540791,0.012267488049851000068,0.35680545542370417644,1,0,0,-0.026784167141124300832,-0.026784167141124300832,-0.033333333333333298176,-0.033333333333333298176,-0.029788435969329698366,-0.029788435969329698366,-0.033090488963260999977,-0.033090488963260999977,-0.064231630574353798524,-0.064231630574353798524,0,0
stage2,daytrader,24,extreme_balance,selected,1.0964545259401152766,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,15.217391304347827941,0.12895927601809950569,0.31666666666666659635,0.18327974276527331243,-0.0029054607762795002165,0.18827061422348859154,1,-8.6956521739130359094,-8.6956521739130359094,-0.038528408710964398565,-0.038528408710964398565,0.1277777777777777124,0.1277777777777777124,0.0057340508592681003336,0.0057340508592681003336,-0.048263437789391600008,-0.048263437789391600008,-0.23276647177456941118,-0.23276647177456941118,0,0
stage2,daytrader,25,conservative,selected,0.031651839920297700215,0.19101033027962219246,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.17535545023696680333,0.20555555555555549141,0.18925831202046031199,0.056201089798158299082,0.39457021799581581956,1,2.1739130434782723,0,0.0078677655079028002011,0,0.016666666666666600516,0,0.011712620114455099887,0,0.010843112785046099544,0,-0.026466868002242200514,0,0,0
stage2,daytrader,25,budgeted_balance_0.050,selected,0.031651839920297700215,0.19101033027962219246,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.17535545023696680333,0.20555555555555549141,0.18925831202046031199,0.056201089798158299082,0.39457021799581581956,1,2.1739130434782723,0,0.0078677655079028002011,0,0.016666666666666600516,0,0.011712620114455099887,0,0.010843112785046099544,0,-0.026466868002242200514,0,0,0
stage2,daytrader,25,knee_native,selected,0.5837039610271501644,0.51083160947817329856,,5,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.15259740259740250945,0.26111111111111112715,0.1926229508196720952,0.033213196957178198199,0.2806019316607361036,1,0,-2.1739130434782723,-0.014890282131661400009,-0.02275804763956420021,0.07222222222222220156,0.05555555555555549696,0.01507725891366690045,0.0033646387992116999488,-0.012144780055933800111,-0.02298789284098000027,-0.14043515433732201014,-0.11396828633507970208,0,0
stage2,daytrader,25,extreme_balance,selected,0.85048970047732885824,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,15.217391304347827941,0.13122171945701349705,0.32222222222222218768,0.18649517684887451097,0.0010429859196899999001,0.17247074886755600631,1,-8.6956521739130359094,-10.869565217391308209,-0.03626596527205040027,-0.044133730779953202206,0.13333333333333330373,0.11666666666666669627,0.0089494849428693994814,-0.0027631351715856999722,-0.044314991093421997326,-0.055158103878468200953,-0.24856633713050199641,-0.22209946912825970222,0,0
stage2,daytrader,26,conservative,selected,0.55681623409927716306,0.34364371608967458904,,6,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,19.565217391304344119,0.11111111111111110494,0.1777777777777777013,0.13675213675213671038,-0.028616617149276400711,0.24878228593065029872,1,-4.3478260869565197311,0,-0.056376573617952903394,0,-0.011111111111111000513,0,-0.040793555153868399366,0,-0.073974594162388496166,0,-0.172254800067407704,0,0,0
stage2,daytrader,26,budgeted_balance_0.050,unavailable,,,,,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,daytrader,26,knee_native,selected,0.72531285281456914227,0.19405113597165990491,,8,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.14583333333333328707,0.19444444444444439202,0.1666666666666666019,0.020432204078316598683,0.35831553635718998985,1,0,4.3478260869565197311,-0.021654351395730599833,0.034722222222222202948,0.0055555555555555002564,0.016666666666666600516,-0.010879025239338499173,0.029914529914529801313,-0.024925772934795399627,0.049048821227593096539,-0.062721549640867998998,0.10953325042653959398,0,0
stage2,daytrader,26,extreme_balance,selected,1.285501031508952563,0.96340374726443001041,,4,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,17.39130434782608603,0.14461538461538459011,0.26111111111111112715,0.18613861386138610965,0.021648326970581600187,0.26107374355925172527,1,-6.5217391304347778203,-2.1739130434782580892,-0.022872300113679400885,0.03350427350427349904,0.07222222222222220156,0.083333333333333300952,0.0085929219553808992849,0.04938647710924930212,-0.023709650042530401592,0.050264944119858101512,-0.15996334243880630521,0.012291457628601400523,0,0
stage2,daytrader,27,conservative,selected,0.16897673328734280629,0.098364581124150293756,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,26.08695652173913615,0.16097560975609750966,0.18333333333333329263,0.1714285714285714024,0.037545157970792303326,0.4049740794279018119,1,2.1739130434782723,0,-0.0065120749729663997968,0,-0.0055555555555555002564,0,-0.0061171204774337004095,0,-0.0078128190423197001885,0,-0.016063006570156298375,0,0,0
stage2,daytrader,27,budgeted_balance_0.050,unavailable,,,,,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,daytrader,27,knee_native,selected,0.49775296548582520506,0.42717803813051991035,,8,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,19.565217391304344119,0.13846153846153841371,0.14999999999999991118,0.14399999999999998912,0.0094323144104802997267,0.34175247605246422689,1,-4.3478260869565197311,-6.5217391304347920311,-0.029026146267525500949,-0.022514071294558998804,-0.0388888888888887993,-0.033333333333333298176,-0.033545691906005099814,-0.027428571428571399404,-0.035925662602631698583,-0.02811284356031200013,-0.079284609945593803593,-0.063221603375437501748,0,0
stage2,daytrader,27,extreme_balance,selected,1.188469384912604454,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,17.39130434782608603,0.12217194570135740672,0.29999999999999987788,0.17363344051446941152,-0.014750800864188300457,0.13393744222084080775,1,-6.5217391304347778203,-8.6956521739130501203,-0.045315739027706497533,-0.03880366405474010294,0.11111111111111110494,0.11666666666666659913,-0.0039122513915356999653,0.0022048690858980000105,-0.060108777877300401116,-0.052295958834980699192,-0.28709964377721708395,-0.27103663720706089313,0,0
stage2,daytrader,28,conservative,selected,0.0084126560167532005163,0.12857874710333100365,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,21.739130434782609314,0.16080402010050248718,0.1777777777777777013,0.16886543535620049394,0.036731451194127198723,0.40338604803159250345,1,-2.1739130434782580892,0,-0.0066836646285615003427,0,-0.011111111111111000513,0,-0.0086802565498046001941,0,-0.0086265258189847995873,0,-0.017651037966465599888,0,0,0
stage2,daytrader,28,budgeted_balance_0.050,selected,0.0088747458096484991424,0.17057463954167109699,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,21.739130434782609314,0.15706806282722510226,0.1666666666666666019,0.16172506738544470406,0.031459191191426399969,0.39346438895067409325,1,-2.1739130434782580892,0,-0.010419621901838800257,-0.0037359572732772999143,-0.022222222222222198784,-0.011111111111111099392,-0.015820624520560398751,-0.007140367970755800292,-0.013898785821685600075,-0.0052722600027006998741,-0.027572697047383899066,-0.0099216590809182991784,0,0
stage2,daytrader,28,knee_native,selected,0.70590737557576865857,0.43819487364389420048,,4,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,15.217391304347827941,0.12832929782082319603,0.29444444444444439757,0.1787521079258010126,-0.0039074070195699002819,0.20951375714335859768,1,-8.6956521739130359094,-6.5217391304347778203,-0.039158386908240701285,-0.032474722279679200942,0.10555555555555549974,0.11666666666666659913,0.0012064160197958000674,0.0098866725696004006951,-0.049265384032681998339,-0.040638858213697101607,-0.21152332885469940504,-0.19387229088823379475,0,0
stage2,daytrader,28,extreme_balance,selected,0.87640867745640882447,0.97011928476664022192,,3,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,13.043478260869568075,0.13348416289592759942,0.3277777777777777235,0.18971061093247579277,0.0049914326156596001971,0.19671957171588230762,1,-10.869565217391295775,-8.6956521739130376858,-0.034003521833136401975,-0.027319857204574901632,0.13888888888888889506,0.14999999999999991118,0.01216491902647059975,0.020845175576275201679,-0.040366544397452401582,-0.031740018578467497912,-0.22431751428217580613,-0.20666647631571019583,0,0
stage2,daytrader,29,conservative,selected,0.009662592520372100674,0.16174074927348910946,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.15207373271889398914,0.18333333333333329263,0.16624685138539038731,0.027354961978564601432,0.38981004777207367562,1,0,0,-0.01541395201017000012,0,-0.0055555555555555002564,0,-0.011298840520614699887,0,-0.018003015034547400347,0,-0.031227038225984299347,0,0,0
stage2,daytrader,29,budgeted_balance_0.050,selected,0.032613707680686103429,0.22655686329615298824,,9,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,23.91304347826086385,0.15686274509803921351,0.1777777777777777013,0.1666666666666666019,0.032371322238606801969,0.38791671775464597882,1,0,0,-0.010624939631024800032,0.0047890123791451003413,-0.011111111111111000513,-0.0055555555555555002564,-0.010879025239338499173,0.00041981528127620000882,-0.012986654774505199811,0.0050163602600420999222,-0.033120368243412003084,-0.0018933300174276000878,0,0
stage2,daytrader,29,knee_native,selected,0.68377261904956965211,0.16520960714679988612,,10,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,15.217391304347827941,0.1041666666666666019,0.11111111111111110494,0.10752688172043009529,-0.031567364756390096925,0.34641598878359680658,1,-8.6956521739130359094,-8.6956521739130359094,-0.063321018062397302351,-0.047907066052227297026,-0.077777777777777695745,-0.07222222222222220156,-0.070018810185575000582,-0.058719969664960298961,-0.076925341769502206257,-0.058922326734954802441,-0.07462109721446129329,-0.043394058988476896799,0,0
stage2,daytrader,29,extreme_balance,selected,1.2984598645519778159,0.875,,4,available,data/references/daytrader_reference_services.csv,post-hoc only; external metrics did not influence selection,17.39130434782608603,0.13677811550151969255,0.25,0.17681728880157168704,0.0095718074248407006982,0.21104334281346140423,1,-6.5217391304347778203,-6.5217391304347778203,-0.030709569227544201292,-0.015295617217374199437,0.061111111111111102168,0.066666666666666596353,-0.00072840310443340005025,0.010570437416181299728,-0.035786169588271299347,-0.017783154553723899,-0.20999374318459659849,-0.17876670495861229915,0,0
stage2,xerces,0,conservative,selected,0.010690662227807399762,0.025930275637609398465,,30,unavailable,,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,xerces,0,budgeted_balance_0.050,selected,0.025666807503893999259,0.13723217325621750451,,27,unavailable,,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,xerces,0,knee_native,selected,0.010690662227807399762,0.025930275637609398465,,30,unavailable,,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,xerces,0,extreme_balance,selected,1.0471724201388152853,0.97488836681981316801,,3,unavailable,,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,xerces,1,conservative,selected,0,0.022627239494209500092,,30,unavailable,,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
stage2,xerces,1,budgeted_balance_0.050,selected,0.035251809638828200677,0.05751946868312129979,,29,unavailable,,post-hoc only; external metrics did not influence selection,,,,,,,,,,,,,,,,,,,,,
