class_id,neighbor_rank,neighbor_class_id,cosine_similarity
org.mybatis.jpetstore.mapper.CategoryMapper,2,org.mybatis.jpetstore.mapper.OrderMapper,0.737666509856
org.mybatis.jpetstore.mapper.CategoryMapper,3,org.mybatis.jpetstore.mapper.LineItemMapper,0.688553305666
org.mybatis.jpetstore.mapper.CategoryMapper,4,org.mybatis.jpetstore.mapper.AccountMapper,0.684412971027
org.mybatis.jpetstore.mapper.CategoryMapper,5,org.mybatis.jpetstore.mapper.ItemMapper,0.645208661290
org.mybatis.jpetstore.mapper.ItemMapper,1,org.mybatis.jpetstore.mapper.ProductMapper,0.724789485014
org.mybatis.jpetstore.mapper.ItemMapper,2,org.mybatis.jpetstore.mapper.LineItemMapper,0.701483131554
org.mybatis.jpetstore.mapper.ItemMapper,3,org.mybatis.jpetstore.mapper.CategoryMapper,0.645208661290
org.mybatis.jpetstore.mapper.ItemMapper,4,org.mybatis.jpetstore.mapper.SequenceMapper,0.622008224009
org.mybatis.jpetstore.mapper.ItemMapper,5,org.mybatis.jpetstore.mapper.OrderMapper,0.601912740560
org.mybatis.jpetstore.mapper.LineItemMapper,1,org.mybatis.jpetstore.mapper.OrderMapper,0.756196406605
org.mybatis.jpetstore.mapper.LineItemMapper,2,org.mybatis.jpetstore.mapper.ItemMapper,0.701483131554
org.mybatis.jpetstore.mapper.LineItemMapper,3,org.mybatis.jpetstore.mapper.CategoryMapper,0.688553305666
org.mybatis.jpetstore.mapper.LineItemMapper,4,org.mybatis.jpetstore.mapper.ProductMapper,0.671666395034
org.mybatis.jpetstore.mapper.LineItemMapper,5,org.mybatis.jpetstore.mapper.AccountMapper,0.655594853449
org.mybatis.jpetstore.mapper.OrderMapper,1,org.mybatis.jpetstore.mapper.AccountMapper,0.776022886102
org.mybatis.jpetstore.mapper.OrderMapper,2,org.mybatis.jpetstore.service.OrderService,0.759376959425
org.mybatis.jpetstore.mapper.OrderMapper,3,org.mybatis.jpetstore.mapper.LineItemMapper,0.756196406605
org.mybatis.jpetstore.mapper.OrderMapper,4,org.mybatis.jpetstore.mapper.CategoryMapper,0.737666509856
org.mybatis.jpetstore.mapper.OrderMapper,5,org.mybatis.jpetstore.mapper.ProductMapper,0.705590684934
org.mybatis.jpetstore.mapper.ProductMapper,1,org.mybatis.jpetstore.mapper.CategoryMapper,0.821143958693
org.mybatis.jpetstore.mapper.ProductMapper,2,org.mybatis.jpetstore.mapper.ItemMapper,0.724789485014
org.mybatis.jpetstore.mapper.ProductMapper,3,org.mybatis.jpetstore.mapper.OrderMapper,0.705590684934
org.mybatis.jpetstore.mapper.ProductMapper,4,org.mybatis.jpetstore.mapper.LineItemMapper,0.671666395034
org.mybatis.jpetstore.mapper.ProductMapper,5,org.mybatis.jpetstore.mapper.AccountMapper,0.650741051468
org.mybatis.jpetstore.mapper.SequenceMapper,1,org.mybatis.jpetstore.mapper.CategoryMapper,0.642837832353
org.mybatis.jpetstore.mapper.SequenceMapper,2,org.mybatis.jpetstore.mapper.OrderMapper,0.629543984089
org.mybatis.jpetstore.mapper.SequenceMapper,3,org.mybatis.jpetstore.mapper.AccountMapper,0.625476760069
org.mybatis.jpetstore.mapper.SequenceMapper,4,org.mybatis.jpetstore.mapper.ItemMapper,0.622008224009
org.mybatis.jpetstore.mapper.SequenceMapper,5,org.mybatis.jpetstore.mapper.ProductMapper,0.620523219727
org.mybatis.jpetstore.service.AccountService,1,org.mybatis.jpetstore.mapper.AccountMapper,0.741110545240
org.mybatis.jpetstore.service.AccountService,2,org.mybatis.jpetstore.service.OrderService,0.739178940169
org.mybatis.jpetstore.service.AccountService,3,org.mybatis.jpetstore.mapper.OrderMapper,0.603546740972
org.mybatis.jpetstore.service.AccountService,4,org.mybatis.jpetstore.service.CatalogService,0.554814797776
org.mybatis.jpetstore.service.AccountService,5,org.mybatis.jpetstore.mapper.CategoryMapper,0.543689224735
org.mybatis.jpetstore.service.CatalogService,1,org.mybatis.jpetstore.mapper.ProductMapper,0.627237664012
org.mybatis.jpetstore.service.CatalogService,2,org.mybatis.jpetstore.mapper.CategoryMapper,0.576363574675
org.mybatis.jpetstore.service.CatalogService,3,org.mybatis.jpetstore.mapper.ItemMapper,0.572877248321
org.mybatis.jpetstore.service.CatalogService,4,org.mybatis.jpetstore.service.AccountService,0.554814797776
org.mybatis.jpetstore.service.CatalogService,5,org.mybatis.jpetstore.service.OrderService,0.552853782277
org.mybatis.jpetstore.service.OrderService,1,org.mybatis.jpetstore.mapper.OrderMapper,0.759376959425
org.mybatis.jpetstore.service.OrderService,2,org.mybatis.jpetstore.service.AccountService,0.739178940169
org.mybatis.jpetstore.service.OrderService,3,org.mybatis.jpetstore.mapper.AccountMapper,0.557837908041
org.mybatis.jpetstore.service.OrderService,4,org.mybatis.jpetstore.mapper.LineItemMapper,0.553696639525
org.mybatis.jpetstore.service.OrderService,5,org.mybatis.jpetstore.service.CatalogService,0.552853782277
org.mybatis.jpetstore.web.actions.AbstractActionBean,1,org.mybatis.jpetstore.web.actions.AccountActionBean,0.649975090827
org.mybatis.jpetstore.web.actions.AbstractActionBean,2,org.mybatis.jpetstore.web.actions.OrderActionBean,0.625648224837
org.mybatis.jpetstore.web.actions.AbstractActionBean,3,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.607200169569
org.mybatis.jpetstore.web.actions.AbstractActionBean,4,org.mybatis.jpetstore.web.actions.CartActionBean,0.604294611554
org.mybatis.jpetstore.web.actions.AbstractActionBean,5,org.mybatis.jpetstore.domain.Sequence,0.337830898625
org.mybatis.jpetstore.web.actions.AccountActionBean,1,org.mybatis.jpetstore.web.actions.OrderActionBean,0.756177697527
org.mybatis.jpetstore.web.actions.AccountActionBean,2,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.750119095540
org.mybatis.jpetstore.web.actions.AccountActionBean,3,org.mybatis.jpetstore.web.actions.CartActionBean,0.718886763644
org.mybatis.jpetstore.web.actions.AccountActionBean,4,org.mybatis.jpetstore.web.actions.AbstractActionBean,0.649975090827
org.mybatis.jpetstore.web.actions.AccountActionBean,5,org.mybatis.jpetstore.mapper.AccountMapper,0.462796206592
org.mybatis.jpetstore.web.actions.CartActionBean,1,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.816273833968
org.mybatis.jpetstore.web.actions.CartActionBean,2,org.mybatis.jpetstore.web.actions.OrderActionBean,0.776693758693
org.mybatis.jpetstore.web.actions.CartActionBean,3,org.mybatis.jpetstore.web.actions.AccountActionBean,0.718886763644
org.mybatis.jpetstore.web.actions.CartActionBean,4,org.mybatis.jpetstore.web.actions.AbstractActionBean,0.604294611554
org.mybatis.jpetstore.web.actions.CartActionBean,5,org.mybatis.jpetstore.domain.Cart,0.582035846692
org.mybatis.jpetstore.web.actions.CatalogActionBean,1,org.mybatis.jpetstore.web.actions.CartActionBean,0.816273833968
org.mybatis.jpetstore.web.actions.CatalogActionBean,2,org.mybatis.jpetstore.web.actions.AccountActionBean,0.750119095540
org.mybatis.jpetstore.web.actions.CatalogActionBean,3,org.mybatis.jpetstore.web.actions.OrderActionBean,0.744924214314
org.mybatis.jpetstore.web.actions.CatalogActionBean,4,org.mybatis.jpetstore.web.actions.AbstractActionBean,0.607200169569
org.mybatis.jpetstore.web.actions.CatalogActionBean,5,org.mybatis.jpetstore.service.CatalogService,0.535593434532
org.mybatis.jpetstore.web.actions.OrderActionBean,1,org.mybatis.jpetstore.web.actions.CartActionBean,0.776693758693
org.mybatis.jpetstore.web.actions.OrderActionBean,2,org.mybatis.jpetstore.web.actions.AccountActionBean,0.756177697527
org.mybatis.jpetstore.web.actions.OrderActionBean,3,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.744924214314
org.mybatis.jpetstore.web.actions.OrderActionBean,4,org.mybatis.jpetstore.web.actions.AbstractActionBean,0.625648224837
org.mybatis.jpetstore.web.actions.OrderActionBean,5,org.mybatis.jpetstore.domain.Order,0.534817134618
