class_id,input_hash,embedding_sha256
org.jfree.chart.block.LabelBlock,a50dc66a2a0c0731121a613c0c4f3aeb1632fa7bd3754aae16488a4cc0968053,064d8dbda26404b973eab256b31b64342343e76c98dda655fa5aaadfda3be3be
org.jfree.chart.block.LengthConstraintType,324f927259a416b06df99eb5fc7d38de311b7675344c292aacf815ee1ef5142d,e98ff1bf26d3a844151ed1b4620ee1d44bd35d543cbad25026c79e3caa841a7d
org.jfree.chart.block.LineBorder,c046ea86a8bf8e9ca5d79217f5ea163e91dea20977d0b235fc183a062621b94d,02786025bdabfa65f781ec243b0d66c2c6a23dc08187b41b5742380a506fde2e
org.jfree.chart.block.RectangleConstraint,526d48015a704262bfd681c7ebe4b021c31250dc14c985c4a9c5601b792ca9c9,b7180c086163328e0a722273b3ce70c6531c1b9bd863b5f10a2e6a9e70050665
org.jfree.chart.editor.ChartEditor,9247b69abacd799a31b4a3d0888453bd6f4f9c5f8a704e44ddd29c93efe6e6a9,a599891af7978e5895e6edac8a3f988375a5a6740382be4b191612779620a349
org.jfree.chart.editor.ChartEditorFactory,20d90a4ce87cfd458d7b0078c75b297eae7779dfaf01fcb24dd404439a84db0f,02186f53ba8404f232242cbcc80f5752884b6af6009944d4b1ad9d74dcecd067
org.jfree.chart.editor.ChartEditorManager,a2a27ca02546ddd60c4d087d57ff66e57d6bc214a6895574d54cb9472803f02d,269c15d39eda78acf620de8e07cb1e4872f15152be326b2f9f0116a1b61a2d1a
org.jfree.chart.editor.DefaultAxisEditor,ca3bb14dbb24ed9c9a92f54ef2b062ea190b83286fbf5303ccb665c1059fa440,7ad610592428f65777d6502ee3e27d4ea640a1895dd4c9b4823bef667da1b76f
org.jfree.chart.editor.DefaultChartEditor,593578160cd080cdfccd60c2cb0aa94312c78dc53b2939cdeece40d5a6381237,b4e2e92aa4f6255f2ad63161c03e1054d7ab33bf0844c4731c2ceccf437658ed
org.jfree.chart.editor.DefaultChartEditorFactory,54e57c90e06b2d94a19d5229a8c342ae7ff613b253538a3e5788ef94da819371,4527f484f8d30b1a3461427bcf0ed3f181a3b3c30533000810828254c6a150ac
org.jfree.chart.editor.DefaultColorBarEditor,c2970065b4545d8634faea8a7ba52651df58241c7f9ce110c78615119c12e1d1,f0d13a2790700edb276b78a2662f61aba88c338287dffa208cb3062c1934e1ff
