subject,class_id,model_token_count,model_max_sequence_length,tokenizer_truncated,declaration_token_count,body_section_token_count,contract_body_tokens_truncated,declaration_section_affected,body_section_affected
jfreechart,org.jfree.chart.axis.AxisCollection,70,32768,false,43,18,0,false,false
jfreechart,org.jfree.chart.axis.AxisLabelLocation,58,32768,false,27,22,0,false,false
jfreechart,org.jfree.chart.axis.AxisLocation,86,32768,false,43,34,0,false,false
jfreechart,org.jfree.chart.axis.AxisSpace,206,32768,false,144,53,0,false,false
jfreechart,org.jfree.chart.axis.AxisState,100,32768,false,71,20,0,false,false
jfreechart,org.jfree.chart.axis.CategoryAnchor,51,32768,false,22,20,0,false,false
jfreechart,org.jfree.chart.axis.CategoryAxis,784,32768,false,634,141,0,false,false
jfreechart,org.jfree.chart.axis.CategoryAxis3D,101,32768,false,67,25,0,false,false
jfreechart,org.jfree.chart.axis.CategoryLabelPosition,95,32768,false,57,29,0,false,false
jfreechart,org.jfree.chart.axis.CategoryLabelPositions,164,32768,false,111,44,0,false,false
jfreechart,org.jfree.chart.axis.CategoryLabelWidthType,54,32768,false,24,21,0,false,false
jfreechart,org.jfree.chart.axis.CategoryTick,58,32768,false,35,14,0,false,false
jfreechart,org.jfree.chart.axis.ColorBar,245,32768,false,162,74,0,false,false
jfreechart,org.jfree.chart.axis.CompassFormat,82,32768,false,44,29,0,false,false
jfreechart,org.jfree.chart.axis.CyclicNumberAxis,472,32768,false,356,107,0,false,false
jfreechart,org.jfree.chart.axis.CyclicNumberAxis$CycleBoundTick,28,32768,false,15,4,0,false,false
jfreechart,org.jfree.chart.axis.DateAxis,696,32768,false,533,154,0,false,false
jfreechart,org.jfree.chart.axis.DateAxis$1,18,32768,false,7,3,0,false,false
jfreechart,org.jfree.chart.axis.DateAxis$DefaultTimeline,96,32768,false,70,17,0,false,false
jfreechart,org.jfree.chart.axis.DateTick,44,32768,false,22,13,0,false,false
jfreechart,org.jfree.chart.axis.DateTickMarkPosition,55,32768,false,24,22,0,false,false
jfreechart,org.jfree.chart.axis.DateTickUnit,242,32768,false,163,70,0,false,false
jfreechart,org.jfree.chart.axis.DateTickUnitType,75,32768,false,30,36,0,false,false
jfreechart,org.jfree.chart.axis.ExtendedCategoryAxis,143,32768,false,90,44,0,false,false
jfreechart,org.jfree.chart.axis.LogAxis,532,32768,false,405,118,0,false,false
jfreechart,org.jfree.chart.axis.LogTick,32,32768,false,18,5,0,false,false
jfreechart,org.jfree.chart.axis.LogarithmicAxis,384,32768,false,262,113,0,false,false
jfreechart,org.jfree.chart.axis.MarkerAxisBand,120,32768,false,70,41,0,false,false
jfreechart,org.jfree.chart.axis.ModuloAxis,232,32768,false,172,51,0,false,false
jfreechart,org.jfree.chart.axis.MonthDateFormat,66,32768,false,31,26,0,false,false
jfreechart,org.jfree.chart.axis.NumberAxis,518,32768,false,400,109,0,false,false
jfreechart,org.jfree.chart.axis.NumberAxis3D,57,32768,false,38,10,0,false,false
jfreechart,org.jfree.chart.axis.NumberTick,28,32768,false,14,5,0,false,false
jfreechart,org.jfree.chart.axis.NumberTickUnit,59,32768,false,31,19,0,false,false
jfreechart,org.jfree.chart.axis.NumberTickUnitSource,165,32768,false,81,75,0,false,false
jfreechart,org.jfree.chart.axis.PeriodAxis,594,32768,false,473,112,0,false,false
jfreechart,org.jfree.chart.axis.PeriodAxisLabelInfo,166,32768,false,110,47,0,false,false
jfreechart,org.jfree.chart.axis.QuarterDateFormat,78,32768,false,36,33,0,false,false
jfreechart,org.jfree.chart.axis.SegmentedTimeline,470,32768,false,351,110,0,false,false
jfreechart,org.jfree.chart.axis.SegmentedTimeline$BaseTimelineSegmentRange,29,32768,false,19,1,0,false,false
jfreechart,org.jfree.chart.axis.SegmentedTimeline$Segment,251,32768,false,192,50,0,false,false
jfreechart,org.jfree.chart.axis.SegmentedTimeline$SegmentRange,92,32768,false,50,33,0,false,false
jfreechart,org.jfree.chart.axis.StandardTickUnitSource,86,32768,false,57,20,0,false,false
jfreechart,org.jfree.chart.axis.SubCategoryAxis,220,32768,false,162,49,0,false,false
jfreechart,org.jfree.chart.axis.SymbolAxis,341,32768,false,258,74,0,false,false
jfreechart,org.jfree.chart.axis.Tick,74,32768,false,46,19,0,false,false
jfreechart,org.jfree.chart.axis.TickType,47,32768,false,22,16,0,false,false
jfreechart,org.jfree.chart.axis.TickUnit,75,32768,false,41,25,0,false,false
jfreechart,org.jfree.chart.axis.TickUnitSource,52,32768,false,41,3,0,false,false
jfreechart,org.jfree.chart.axis.TickUnits,109,32768,false,75,25,0,false,false
jfreechart,org.jfree.chart.axis.Timeline,69,32768,false,58,3,0,false,false
jfreechart,org.jfree.chart.axis.ValueAxis,814,32768,false,650,155,0,false,false
jfreechart,org.jfree.chart.axis.ValueTick,47,32768,false,25,13,0,false,false
jfreechart,org.jfree.chart.block.AbstractBlock,384,32768,false,306,69,0,false,false
jfreechart,org.jfree.chart.block.Arrangement,43,32768,false,32,3,0,false,false
jfreechart,org.jfree.chart.block.Block,79,32768,false,68,3,0,false,false
jfreechart,org.jfree.chart.block.BlockBorder,88,32768,false,52,27,0,false,false
jfreechart,org.jfree.chart.block.BlockContainer,140,32768,false,106,25,0,false,false
jfreechart,org.jfree.chart.block.BlockFrame,34,32768,false,23,3,0,false,false
jfreechart,org.jfree.chart.block.BlockParams,65,32768,false,49,7,0,false,false
jfreechart,org.jfree.chart.block.BlockResult,41,32768,false,25,7,0,false,false
jfreechart,org.jfree.chart.block.BorderArrangement,180,32768,false,120,51,0,false,false
jfreechart,org.jfree.chart.block.CenterArrangement,219,32768,false,168,42,0,false,false
jfreechart,org.jfree.chart.block.ColorBlock,96,32768,false,71,16,0,false,false
jfreechart,org.jfree.chart.block.ColumnArrangement,176,32768,false,120,47,0,false,false
jfreechart,org.jfree.chart.block.EmptyBlock,81,32768,false,60,12,0,false,false
jfreechart,org.jfree.chart.block.EntityBlockParams,24,32768,false,13,3,0,false,false
jfreechart,org.jfree.chart.block.EntityBlockResult,25,32768,false,14,3,0,false,false
jfreechart,org.jfree.chart.block.FlowArrangement,234,32768,false,168,57,0,false,false
jfreechart,org.jfree.chart.block.GridArrangement,230,32768,false,184,37,0,false,false
jfreechart,org.jfree.chart.block.LabelBlock,208,32768,false,153,46,0,false,false
jfreechart,org.jfree.chart.block.LengthConstraintType,60,32768,false,27,24,0,false,false
jfreechart,org.jfree.chart.block.LineBorder,98,32768,false,57,32,0,false,false
jfreechart,org.jfree.chart.block.RectangleConstraint,151,32768,false,108,34,0,false,false
jfreechart,org.jfree.chart.editor.ChartEditor,25,32768,false,14,3,0,false,false
jfreechart,org.jfree.chart.editor.ChartEditorFactory,27,32768,false,16,3,0,false,false
jfreechart,org.jfree.chart.editor.ChartEditorManager,58,32768,false,37,12,0,false,false
jfreechart,org.jfree.chart.editor.DefaultAxisEditor,204,32768,false,121,74,0,false,false
jfreechart,org.jfree.chart.editor.DefaultChartEditor,127,32768,false,60,58,0,false,false
jfreechart,org.jfree.chart.editor.DefaultChartEditorFactory,34,32768,false,21,4,0,false,false
jfreechart,org.jfree.chart.editor.DefaultColorBarEditor,96,32768,false,40,47,0,false,false
jfreechart,org.jfree.chart.editor.DefaultLogAxisEditor,96,32768,false,52,35,0,false,false
jfreechart,org.jfree.chart.editor.DefaultNumberAxisEditor,100,32768,false,54,37,0,false,false
jfreechart,org.jfree.chart.editor.DefaultPlotEditor,231,32768,false,129,93,0,false,false
jfreechart,org.jfree.chart.editor.DefaultPolarPlotEditor,132,32768,false,74,49,0,false,false
jfreechart,org.jfree.chart.editor.DefaultTitleEditor,137,32768,false,64,64,0,false,false
jfreechart,org.jfree.chart.editor.DefaultValueAxisEditor,232,32768,false,142,81,0,false,false
jfreechart,org.jfree.chart.editor.PaletteChooserPanel,32,32768,false,15,8,0,false,false
jfreechart,org.jfree.chart.editor.PaletteSample,98,32768,false,54,35,0,false,false
jfreechart,org.jfree.chart.encoders.EncoderUtil,125,32768,false,106,10,0,false,false
jfreechart,org.jfree.chart.encoders.ImageEncoder,56,32768,false,45,3,0,false,false
jfreechart,org.jfree.chart.encoders.ImageEncoderFactory,96,32768,false,51,36,0,false,false
jfreechart,org.jfree.chart.encoders.ImageFormat,17,32768,false,6,3,0,false,false
jfreechart,org.jfree.chart.encoders.KeypointPNGEncoderAdapter,81,32768,false,52,20,0,false,false
jfreechart,org.jfree.chart.encoders.SunJPEGEncoderAdapter,86,32768,false,50,27,0,false,false
jfreechart,org.jfree.chart.encoders.SunPNGEncoderAdapter,77,32768,false,50,18,0,false,false
jfreechart,org.jfree.chart.entity.AxisEntity,74,32768,false,45,20,0,false,false
jfreechart,org.jfree.chart.entity.CategoryItemEntity,129,32768,false,97,23,0,false,false
jfreechart,org.jfree.chart.entity.CategoryLabelEntity,49,32768,false,28,12,0,false,false
jfreechart,org.jfree.chart.entity.ChartEntity,187,32768,false,131,47,0,false,false
jfreechart,org.jfree.chart.entity.ContourEntity,50,32768,false,34,7,0,false,false
jfreechart,org.jfree.chart.entity.EntityCollection,66,32768,false,55,3,0,false,false
jfreechart,org.jfree.chart.entity.JFreeChartEntity,79,32768,false,49,21,0,false,false
jfreechart,org.jfree.chart.entity.LegendItemEntity,93,32768,false,67,17,0,false,false
jfreechart,org.jfree.chart.entity.PieSectionEntity,106,32768,false,79,18,0,false,false
jfreechart,org.jfree.chart.entity.PlotEntity,74,32768,false,45,20,0,false,false
jfreechart,org.jfree.chart.entity.StandardEntityCollection,110,32768,false,77,24,0,false,false
jfreechart,org.jfree.chart.entity.TickLabelEntity,25,32768,false,15,1,0,false,false
jfreechart,org.jfree.chart.entity.TitleEntity,73,32768,false,44,20,0,false,false
jfreechart,org.jfree.chart.entity.XYAnnotationEntity,47,32768,false,30,8,0,false,false
jfreechart,org.jfree.chart.entity.XYItemEntity,80,32768,false,56,15,0,false,false
jfreechart,org.jfree.chart.event.AnnotationChangeEvent,28,32768,false,14,5,0,false,false
jfreechart,org.jfree.chart.event.AnnotationChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.event.AxisChangeEvent,26,32768,false,14,3,0,false,false
jfreechart,org.jfree.chart.event.AxisChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.event.ChartChangeEvent,55,32768,false,38,8,0,false,false
jfreechart,org.jfree.chart.event.ChartChangeEventType,60,32768,false,27,24,0,false,false
jfreechart,org.jfree.chart.event.ChartChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.event.ChartProgressEvent,61,32768,false,45,7,0,false,false
jfreechart,org.jfree.chart.event.ChartProgressListener,30,32768,false,19,3,0,false,false
jfreechart,org.jfree.chart.event.MarkerChangeEvent,26,32768,false,14,3,0,false,false
jfreechart,org.jfree.chart.event.MarkerChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.event.OverlayChangeEvent,19,32768,false,9,1,0,false,false
jfreechart,org.jfree.chart.event.OverlayChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.event.PlotChangeEvent,26,32768,false,14,3,0,false,false
jfreechart,org.jfree.chart.event.PlotChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.event.RendererChangeEvent,40,32768,false,21,10,0,false,false
jfreechart,org.jfree.chart.event.RendererChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.event.TitleChangeEvent,25,32768,false,13,3,0,false,false
jfreechart,org.jfree.chart.event.TitleChangeListener,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,45,32768,false,23,13,0,false,false
jfreechart,org.jfree.chart.imagemap.ImageMapUtilities,137,32768,false,105,23,0,false,false
jfreechart,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,41,32768,false,23,9,0,false,false
jfreechart,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,39,32768,false,22,8,0,false,false
jfreechart,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,37,32768,false,21,7,0,false,false
jfreechart,org.jfree.chart.imagemap.ToolTipTagFragmentGenerator,27,32768,false,16,3,0,false,false
jfreechart,org.jfree.chart.imagemap.URLTagFragmentGenerator,26,32768,false,15,3,0,false,false
jfreechart,org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,141,32768,false,95,37,0,false,false
jfreechart,org.jfree.chart.labels.AbstractPieItemLabelGenerator,102,32768,false,67,26,0,false,false
jfreechart,org.jfree.chart.labels.AbstractXYItemLabelGenerator,120,32768,false,89,22,0,false,false
jfreechart,org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,66,32768,false,47,10,0,false,false
jfreechart,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,64,32768,false,45,10,0,false,false
jfreechart,org.jfree.chart.labels.BubbleXYItemLabelGenerator,122,32768,false,87,26,0,false,false
jfreechart,org.jfree.chart.labels.CategoryItemLabelGenerator,50,32768,false,39,3,0,false,false
jfreechart,org.jfree.chart.labels.CategorySeriesLabelGenerator,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.labels.CategoryToolTipGenerator,29,32768,false,18,3,0,false,false
jfreechart,org.jfree.chart.labels.ContourToolTipGenerator,30,32768,false,19,3,0,false,false
jfreechart,org.jfree.chart.labels.CrosshairLabelGenerator,27,32768,false,16,3,0,false,false
jfreechart,org.jfree.chart.labels.CustomXYToolTipGenerator,102,32768,false,70,23,0,false,false
jfreechart,org.jfree.chart.labels.HighLowItemLabelGenerator,99,32768,false,64,26,0,false,false
jfreechart,org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,59,32768,false,42,8,0,false,false
jfreechart,org.jfree.chart.labels.IntervalCategoryToolTipGenerator,50,32768,false,31,10,0,false,false
jfreechart,org.jfree.chart.labels.IntervalXYItemLabelGenerator,87,32768,false,64,14,0,false,false
jfreechart,org.jfree.chart.labels.ItemLabelAnchor,157,32768,false,23,125,0,false,false
jfreechart,org.jfree.chart.labels.ItemLabelPosition,75,32768,false,40,26,0,false,false
jfreechart,org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,118,32768,false,76,33,0,false,false
jfreechart,org.jfree.chart.labels.PieSectionLabelGenerator,45,32768,false,34,3,0,false,false
jfreechart,org.jfree.chart.labels.PieToolTipGenerator,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.labels.StandardCategoryItemLabelGenerator,61,32768,false,45,7,0,false,false
jfreechart,org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,85,32768,false,56,20,0,false,false
jfreechart,org.jfree.chart.labels.StandardCategoryToolTipGenerator,54,32768,false,36,9,0,false,false
jfreechart,org.jfree.chart.labels.StandardContourToolTipGenerator,59,32768,false,32,18,0,false,false
jfreechart,org.jfree.chart.labels.StandardCrosshairLabelGenerator,77,32768,false,46,22,0,false,false
jfreechart,org.jfree.chart.labels.StandardPieSectionLabelGenerator,115,32768,false,86,20,0,false,false
jfreechart,org.jfree.chart.labels.StandardPieToolTipGenerator,58,32768,false,41,8,0,false,false
jfreechart,org.jfree.chart.labels.StandardXYItemLabelGenerator,67,32768,false,50,8,0,false,false
jfreechart,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,89,32768,false,60,20,0,false,false
jfreechart,org.jfree.chart.labels.StandardXYToolTipGenerator,80,32768,false,57,14,0,false,false
jfreechart,org.jfree.chart.labels.StandardXYZToolTipGenerator,111,32768,false,76,26,0,false,false
jfreechart,org.jfree.chart.labels.SymbolicXYItemLabelGenerator,99,32768,false,72,18,0,false,false
jfreechart,org.jfree.chart.labels.XYItemLabelGenerator,31,32768,false,20,3,0,false,false
jfreechart,org.jfree.chart.labels.XYSeriesLabelGenerator,30,32768,false,19,3,0,false,false
jfreechart,org.jfree.chart.labels.XYToolTipGenerator,30,32768,false,19,3,0,false,false
jfreechart,org.jfree.chart.labels.XYZToolTipGenerator,34,32768,false,23,3,0,false,false
jfreechart,org.jfree.chart.needle.ArrowNeedle,76,32768,false,48,19,0,false,false
jfreechart,org.jfree.chart.needle.LineNeedle,72,32768,false,48,15,0,false,false
jfreechart,org.jfree.chart.needle.LongNeedle,75,32768,false,48,18,0,false,false
jfreechart,org.jfree.chart.needle.MeterNeedle,243,32768,false,197,37,0,false,false
jfreechart,org.jfree.chart.needle.MiddlePinNeedle,73,32768,false,49,15,0,false,false
jfreechart,org.jfree.chart.needle.PinNeedle,72,32768,false,48,15,0,false,false
jfreechart,org.jfree.chart.needle.PlumNeedle,72,32768,false,48,15,0,false,false
jfreechart,org.jfree.chart.needle.PointerNeedle,71,32768,false,48,14,0,false,false
jfreechart,org.jfree.chart.needle.ShipNeedle,72,32768,false,48,15,0,false,false
jfreechart,org.jfree.chart.needle.WindNeedle,64,32768,false,44,11,0,false,false
jfreechart,org.jfree.chart.panel.AbstractOverlay,65,32768,false,36,20,0,false,false
jfreechart,org.jfree.chart.panel.CrosshairOverlay,315,32768,false,225,81,0,false,false
jfreechart,org.jfree.chart.panel.Overlay,43,32768,false,32,3,0,false,false
jfreechart,org.jfree.chart.plot.AbstractPieLabelDistributor,74,32768,false,49,16,0,false,false
jfreechart,org.jfree.chart.plot.CategoryCrosshairState,113,32768,false,79,25,0,false,false
jfreechart,org.jfree.chart.plot.CategoryMarker,74,32768,false,44,21,0,false,false
jfreechart,org.jfree.chart.plot.CategoryPlot,2428,32768,false,2162,257,0,false,false
jfreechart,org.jfree.chart.plot.CenterTextMode,41,32768,false,22,10,0,false,false
jfreechart,org.jfree.chart.plot.ColorPalette,219,32768,false,158,52,0,false,false
jfreechart,org.jfree.chart.plot.CombinedDomainCategoryPlot,328,32768,false,239,80,0,false,false
jfreechart,org.jfree.chart.plot.CombinedDomainXYPlot,387,32768,false,286,92,0,false,false
jfreechart,org.jfree.chart.plot.CombinedRangeCategoryPlot,249,32768,false,168,72,0,false,false
jfreechart,org.jfree.chart.plot.CombinedRangeXYPlot,377,32768,false,275,93,0,false,false
jfreechart,org.jfree.chart.plot.CompassPlot,401,32768,false,267,125,0,false,false
jfreechart,org.jfree.chart.plot.ContourPlot,968,32768,false,802,157,0,false,false
jfreechart,org.jfree.chart.plot.ContourPlotUtilities,36,32768,false,22,5,0,false,false
jfreechart,org.jfree.chart.plot.ContourValuePlot,27,32768,false,16,3,0,false,false
jfreechart,org.jfree.chart.plot.Crosshair,329,32768,false,265,55,0,false,false
jfreechart,org.jfree.chart.plot.CrosshairState,244,32768,false,194,41,0,false,false
jfreechart,org.jfree.chart.plot.DatasetRenderingOrder,57,32768,false,27,21,0,false,false
jfreechart,org.jfree.chart.plot.DefaultDrawingSupplier,169,32768,false,116,44,0,false,false
jfreechart,org.jfree.chart.plot.DialShape,57,32768,false,26,22,0,false,false
jfreechart,org.jfree.chart.plot.DrawingSupplier,50,32768,false,39,3,0,false,false
jfreechart,org.jfree.chart.plot.FastScatterPlot,618,32768,false,491,118,0,false,false
jfreechart,org.jfree.chart.plot.GreyPalette,32,32768,false,15,8,0,false,false
jfreechart,org.jfree.chart.plot.IntervalMarker,108,32768,false,68,31,0,false,false
jfreechart,org.jfree.chart.plot.JThermometer,260,32768,false,194,57,0,false,false
jfreechart,org.jfree.chart.plot.Marker,335,32768,false,246,80,0,false,false
jfreechart,org.jfree.chart.plot.MeterInterval,89,32768,false,55,25,0,false,false
jfreechart,org.jfree.chart.plot.MeterPlot,601,32768,false,458,134,0,false,false
jfreechart,org.jfree.chart.plot.MultiplePiePlot,286,32768,false,187,90,0,false,false
jfreechart,org.jfree.chart.plot.Pannable,70,32768,false,59,3,0,false,false
jfreechart,org.jfree.chart.plot.PieLabelDistributor,112,32768,false,68,35,0,false,false
jfreechart,org.jfree.chart.plot.PieLabelLinkStyle,63,32768,false,28,26,0,false,false
jfreechart,org.jfree.chart.plot.PieLabelRecord,140,32768,false,96,35,0,false,false
jfreechart,org.jfree.chart.plot.PiePlot,1568,32768,false,1349,210,0,false,false
jfreechart,org.jfree.chart.plot.PiePlot3D,185,32768,false,122,54,0,false,false
jfreechart,org.jfree.chart.plot.PiePlotState,198,32768,false,166,23,0,false,false
jfreechart,org.jfree.chart.plot.Plot,740,32768,false,584,147,0,false,false
jfreechart,org.jfree.chart.plot.PlotOrientation,65,32768,false,36,20,0,false,false
jfreechart,org.jfree.chart.plot.PlotRenderingInfo,156,32768,false,114,33,0,false,false
jfreechart,org.jfree.chart.plot.PlotState,30,32768,false,13,8,0,false,false
jfreechart,org.jfree.chart.plot.PlotUtilities,28,32768,false,14,5,0,false,false
jfreechart,org.jfree.chart.plot.PolarAxisLocation,63,32768,false,23,31,0,false,false
jfreechart,org.jfree.chart.plot.PolarPlot,1133,32768,false,909,215,0,false,false
jfreechart,org.jfree.chart.plot.RainbowPalette,40,32768,false,15,16,0,false,false
jfreechart,org.jfree.chart.plot.RingPlot,338,32768,false,244,85,0,false,false
jfreechart,org.jfree.chart.plot.SeriesRenderingOrder,57,32768,false,27,21,0,false,false
jfreechart,org.jfree.chart.plot.SpiderWebPlot,712,32768,false,568,135,0,false,false
jfreechart,org.jfree.chart.plot.ThermometerPlot,811,32768,false,638,164,0,false,false
jfreechart,org.jfree.chart.plot.ValueAxisPlot,25,32768,false,14,3,0,false,false
jfreechart,org.jfree.chart.plot.ValueMarker,42,32768,false,22,11,0,false,false
jfreechart,org.jfree.chart.plot.WaferMapPlot,213,32768,false,131,73,0,false,false
jfreechart,org.jfree.chart.plot.XYCrosshairState,22,32768,false,12,1,0,false,false
jfreechart,org.jfree.chart.plot.XYPlot,2580,32768,false,2311,260,0,false,false
jfreechart,org.jfree.chart.plot.Zoomable,135,32768,false,124,3,0,false,false
jfreechart,org.jfree.chart.plot.dial.AbstractDialLayer,114,32768,false,75,30,0,false,false
jfreechart,org.jfree.chart.plot.dial.ArcDialFrame,258,32768,false,183,66,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialBackground,146,32768,false,107,30,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialCap,178,32768,false,127,42,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialFrame,28,32768,false,17,3,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialLayer,72,32768,false,61,3,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialLayerChangeEvent,31,32768,false,18,4,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialLayerChangeListener,31,32768,false,20,3,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialPlot,406,32768,false,324,73,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialPointer,101,32768,false,69,23,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialPointer$Pin,109,32768,false,75,25,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialPointer$Pointer,133,32768,false,90,34,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialScale,34,32768,false,23,3,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialTextAnnotation,204,32768,false,145,50,0,false,false
jfreechart,org.jfree.chart.plot.dial.DialValueIndicator,370,32768,false,282,79,0,false,false
jfreechart,org.jfree.chart.plot.dial.StandardDialFrame,187,32768,false,134,44,0,false,false
jfreechart,org.jfree.chart.plot.dial.StandardDialRange,235,32768,false,162,64,0,false,false
jfreechart,org.jfree.chart.plot.dial.StandardDialScale,473,32768,false,369,95,0,false,false
jfreechart,org.jfree.chart.renderer.AbstractRenderer,1971,32768,false,1775,187,0,false,false
