source,target,flow_type,weight,evidence_method,evidence_statement
org.jfree.data.general.PieDataset,org.jfree.chart.ChartFactory,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset)>","$r2 = staticinvoke <org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>(r0, r1, 1, 1, 0)"
org.jfree.data.general.PieDataset,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",specialinvoke $r0.<org.jfree.chart.plot.PiePlot: void <init>(org.jfree.data.general.PieDataset)>(r1)
org.jfree.chart.labels.StandardPieSectionLabelGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.PiePlot: void setLabelGenerator(org.jfree.chart.labels.PieSectionLabelGenerator)>($r2)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.PiePlot: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r9)
org.jfree.chart.urls.StandardPieURLGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.PiePlot: void setURLGenerator(org.jfree.chart.urls.PieURLGenerator)>($r8)
org.jfree.chart.plot.PiePlot,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>","specialinvoke $r4.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r5, $r6, $r0, z2)"
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",interfaceinvoke $r7.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r4)
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,return_value_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>","virtualinvoke r49_2.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r42, r22)"
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,return_value_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>","virtualinvoke $r35.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r34, r22)"
org.jfree.data.general.PieDataset,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>",specialinvoke $r55.<org.jfree.chart.plot.PiePlot: void <init>(org.jfree.data.general.PieDataset)>(r1)
org.jfree.chart.labels.StandardPieSectionLabelGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>",virtualinvoke $r55.<org.jfree.chart.plot.PiePlot: void setLabelGenerator(org.jfree.chart.labels.PieSectionLabelGenerator)>($r56)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>",virtualinvoke $r55.<org.jfree.chart.plot.PiePlot: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r58)
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>","virtualinvoke r49_2.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r42, r22)"
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>","virtualinvoke $r35.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r34, r22)"
org.jfree.data.general.DefaultPieDataset,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>",virtualinvoke $r55.<org.jfree.chart.plot.PiePlot: void setDataset(org.jfree.data.general.PieDataset)>(r49_2)
org.jfree.chart.plot.PiePlot,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>","specialinvoke $r66.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r6, $r7, $r55, z2)"
org.jfree.chart.title.TextTitle,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>",virtualinvoke $r66.<org.jfree.chart.JFreeChart: void addSubtitle(org.jfree.chart.title.Title)>($r69)
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>",interfaceinvoke $r54.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r66)
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,return_value_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>","virtualinvoke r49_2.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r41, r21)"
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,return_value_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>","virtualinvoke $r34.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r33, r21)"
org.jfree.data.general.PieDataset,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>",specialinvoke $r55.<org.jfree.chart.plot.PiePlot: void <init>(org.jfree.data.general.PieDataset)>(r1)
org.jfree.chart.labels.StandardPieSectionLabelGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>",virtualinvoke $r55.<org.jfree.chart.plot.PiePlot: void setLabelGenerator(org.jfree.chart.labels.PieSectionLabelGenerator)>($r56)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>",virtualinvoke $r55.<org.jfree.chart.plot.PiePlot: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r58)
org.jfree.chart.urls.StandardPieURLGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>",virtualinvoke $r55.<org.jfree.chart.plot.PiePlot: void setURLGenerator(org.jfree.chart.urls.PieURLGenerator)>($r59)
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>","virtualinvoke r49_2.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r41, r21)"
org.jfree.data.KeyedValues,org.jfree.data.general.DefaultPieDataset,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>","virtualinvoke $r34.<org.jfree.data.general.DefaultPieDataset: void setValue(java.lang.Comparable,java.lang.Number)>($r33, r21)"
org.jfree.data.general.DefaultPieDataset,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>",virtualinvoke $r55.<org.jfree.chart.plot.PiePlot: void setDataset(org.jfree.data.general.PieDataset)>(r49_2)
org.jfree.chart.plot.PiePlot,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>","specialinvoke $r67.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r5, $r6, $r55, z3)"
org.jfree.chart.title.TextTitle,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>",virtualinvoke $r67.<org.jfree.chart.JFreeChart: void addSubtitle(org.jfree.chart.title.Title)>($r70)
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>",interfaceinvoke $r54.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r67)
org.jfree.data.general.PieDataset,org.jfree.chart.plot.RingPlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>",specialinvoke $r0.<org.jfree.chart.plot.RingPlot: void <init>(org.jfree.data.general.PieDataset)>(r1)
org.jfree.chart.labels.StandardPieSectionLabelGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>",virtualinvoke $r0.<org.jfree.chart.plot.RingPlot: void setLabelGenerator(org.jfree.chart.labels.PieSectionLabelGenerator)>($r2)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>",virtualinvoke $r0.<org.jfree.chart.plot.RingPlot: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r9)
org.jfree.chart.plot.RingPlot,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>","specialinvoke $r5.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r6, $r7, $r0, z1)"
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>",interfaceinvoke $r8.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r5)
org.jfree.data.general.PieDataset,org.jfree.chart.plot.RingPlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",specialinvoke $r0.<org.jfree.chart.plot.RingPlot: void <init>(org.jfree.data.general.PieDataset)>(r1)
org.jfree.chart.labels.StandardPieSectionLabelGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.RingPlot: void setLabelGenerator(org.jfree.chart.labels.PieSectionLabelGenerator)>($r2)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.RingPlot: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r9)
org.jfree.chart.urls.StandardPieURLGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.RingPlot: void setURLGenerator(org.jfree.chart.urls.PieURLGenerator)>($r8)
org.jfree.chart.plot.RingPlot,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>","specialinvoke $r4.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r5, $r6, $r0, z2)"
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",interfaceinvoke $r7.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r4)
org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.MultiplePiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>",specialinvoke $r1.<org.jfree.chart.plot.MultiplePiePlot: void <init>(org.jfree.data.category.CategoryDataset)>(r2)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>",virtualinvoke r13.<org.jfree.chart.plot.PiePlot: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r10)
org.jfree.chart.urls.StandardPieURLGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>",virtualinvoke r14.<org.jfree.chart.plot.PiePlot: void setURLGenerator(org.jfree.chart.urls.PieURLGenerator)>($r7)
org.jfree.chart.plot.MultiplePiePlot,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>","specialinvoke $r3.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r4, $r5, $r1, z2)"
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>",interfaceinvoke $r6.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r3)
org.jfree.data.general.PieDataset,org.jfree.chart.plot.PiePlot3D,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>",specialinvoke $r1.<org.jfree.chart.plot.PiePlot3D: void <init>(org.jfree.data.general.PieDataset)>(r2)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>",virtualinvoke $r1.<org.jfree.chart.plot.PiePlot3D: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r8)
org.jfree.chart.plot.PiePlot3D,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>","specialinvoke $r4.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r5, $r6, $r1, z1)"
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>",interfaceinvoke $r7.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r4)
org.jfree.data.general.PieDataset,org.jfree.chart.ChartFactory,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset)>","$r2 = staticinvoke <org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>(r0, r1, 1, 1, 0)"
org.jfree.data.general.PieDataset,org.jfree.chart.plot.PiePlot3D,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",specialinvoke $r0.<org.jfree.chart.plot.PiePlot3D: void <init>(org.jfree.data.general.PieDataset)>(r1)
org.jfree.chart.labels.StandardPieToolTipGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.PiePlot3D: void setToolTipGenerator(org.jfree.chart.labels.PieToolTipGenerator)>($r8)
org.jfree.chart.urls.StandardPieURLGenerator,org.jfree.chart.plot.PiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",virtualinvoke $r0.<org.jfree.chart.plot.PiePlot3D: void setURLGenerator(org.jfree.chart.urls.PieURLGenerator)>($r7)
org.jfree.chart.plot.PiePlot3D,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>","specialinvoke $r3.<org.jfree.chart.JFreeChart: void <init>(java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean)>(r4, $r5, $r0, z2)"
org.jfree.chart.JFreeChart,org.jfree.chart.ChartTheme,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>",interfaceinvoke $r6.<org.jfree.chart.ChartTheme: void apply(org.jfree.chart.JFreeChart)>($r3)
org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.MultiplePiePlot,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart3D(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>",specialinvoke $r1.<org.jfree.chart.plot.MultiplePiePlot: void <init>(org.jfree.data.category.CategoryDataset)>(r2)
org.jfree.chart.plot.PiePlot3D,org.jfree.chart.JFreeChart,argument_passing_flow,3,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart3D(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>",specialinvoke $r3.<org.jfree.chart.JFreeChart: void <init>(org.jfree.chart.plot.Plot)>($r4)
