source,target,dependency_type,weight,evidence_kind,evidence_location
org.jfree.chart.ChartFactory,org.jfree.chart.ChartTheme,type,1,field_type_reference,org.jfree.chart.ChartFactory.currentTheme
org.jfree.chart.ChartFactory,org.jfree.chart.ChartTheme,type,1,method_return_type_reference,<org.jfree.chart.ChartFactory: org.jfree.chart.ChartTheme getChartTheme()>
org.jfree.chart.ChartFactory,org.jfree.chart.ChartTheme,type,1,method_parameter_type_reference,<org.jfree.chart.ChartFactory: void setChartTheme(org.jfree.chart.ChartTheme)>
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,java.util.Locale,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart(java.lang.String,org.jfree.data.general.PieDataset,org.jfree.data.general.PieDataset,int,boolean,boolean,boolean,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createRingChart(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,java.util.Locale)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPieChart3D(java.lang.String,org.jfree.data.general.PieDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart3D(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createMultiplePieChart3D(java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.util.TableOrder,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedBarChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createStackedAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createLineChart3D(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createGanttChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.IntervalCategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.IntervalCategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createGanttChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.IntervalCategoryDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createGanttChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.IntervalCategoryDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.IntervalCategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createGanttChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.IntervalCategoryDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createWaterfallChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createWaterfallChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createWaterfallChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.category.CategoryDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPolarChart(java.lang.String,org.jfree.data.xy.XYDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.xy.XYDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createPolarChart(java.lang.String,org.jfree.data.xy.XYDataset,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createScatterPlot(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.xy.XYDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createScatterPlot(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createScatterPlot(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.xy.XYDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createScatterPlot(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createScatterPlot(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYBarChart(java.lang.String,java.lang.String,boolean,java.lang.String,org.jfree.data.xy.IntervalXYDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.xy.IntervalXYDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYBarChart(java.lang.String,java.lang.String,boolean,java.lang.String,org.jfree.data.xy.IntervalXYDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYBarChart(java.lang.String,java.lang.String,boolean,java.lang.String,org.jfree.data.xy.IntervalXYDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.data.xy.IntervalXYDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYBarChart(java.lang.String,java.lang.String,boolean,java.lang.String,org.jfree.data.xy.IntervalXYDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYBarChart(java.lang.String,java.lang.String,boolean,java.lang.String,org.jfree.data.xy.IntervalXYDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset)>"
org.jfree.chart.ChartFactory,org.jfree.data.xy.XYDataset,type,1,method_parameter_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset)>"
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,type,1,method_return_type_reference,"<org.jfree.chart.ChartFactory: org.jfree.chart.JFreeChart createXYAreaChart(java.lang.String,java.lang.String,java.lang.String,org.jfree.data.xy.XYDataset,org.jfree.chart.plot.PlotOrientation,boolean,boolean,boolean)>"
