class_id_a,class_id_b,weight,selected_by
org.jfree.chart.annotations.CategoryLineAnnotation,org.jfree.chart.annotations.CategoryPointerAnnotation,0.74938516629351581,both
org.jfree.chart.annotations.CategoryLineAnnotation,org.jfree.chart.annotations.CategoryTextAnnotation,0.78331639506361439,both
org.jfree.chart.annotations.CategoryLineAnnotation,org.jfree.chart.annotations.XYLineAnnotation,0.769832428517917,a
org.jfree.chart.annotations.CategoryLineAnnotation,org.jfree.chart.plot.CategoryMarker,0.69568298488127156,b
org.jfree.chart.annotations.CategoryPointerAnnotation,org.jfree.chart.annotations.CategoryTextAnnotation,0.81341804496825598,both
org.jfree.chart.annotations.CategoryPointerAnnotation,org.jfree.chart.annotations.XYPointerAnnotation,0.79417038722885858,both
org.jfree.chart.annotations.CategoryTextAnnotation,org.jfree.chart.annotations.TextAnnotation,0.72652443804455102,both
org.jfree.chart.annotations.CategoryTextAnnotation,org.jfree.chart.plot.CenterTextMode,0.45644971017106195,b
org.jfree.chart.annotations.TextAnnotation,org.jfree.chart.annotations.XYTextAnnotation,0.81911740541661227,both
org.jfree.chart.annotations.TextAnnotation,org.jfree.chart.axis.Tick,0.64004189598281602,b
org.jfree.chart.annotations.TextAnnotation,org.jfree.chart.plot.CenterTextMode,0.44532040387176808,b
org.jfree.chart.annotations.TextAnnotation,org.jfree.chart.plot.dial.DialTextAnnotation,0.7225484572321933,both
org.jfree.chart.annotations.TextAnnotation,org.jfree.chart.util.AttrStringUtils,0.50326762274706116,b
org.jfree.chart.annotations.TextAnnotation,org.jfree.chart.util.TextUtils,0.51666291141435605,b
org.jfree.chart.annotations.XYAnnotation,org.jfree.chart.annotations.XYShapeAnnotation,0.72843978229721318,a
org.jfree.chart.annotations.XYAnnotation,org.jfree.chart.plot.Pannable,0.62824263162512184,b
org.jfree.chart.annotations.XYAnnotation,org.jfree.chart.plot.Zoomable,0.6054526911388205,b
org.jfree.chart.annotations.XYAnnotationBoundsInfo,org.jfree.data.RangeInfo,0.77162319637660437,a
org.jfree.chart.annotations.XYAnnotationBoundsInfo,org.jfree.data.xy.XYDomainInfo,0.7883923040500681,both
org.jfree.chart.annotations.XYAnnotationBoundsInfo,org.jfree.data.xy.XYRangeInfo,0.84467277447309141,both
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYDataImageAnnotation,0.77065585936437764,b
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYDrawableAnnotation,0.83835606960629427,both
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYImageAnnotation,0.79972325258686727,b
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYLineAnnotation,0.86297202315883736,both
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYPolygonAnnotation,0.76224842525069925,b
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYShapeAnnotation,0.86579900690649192,both
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYTextAnnotation,0.80747070473714877,b
org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYTitleAnnotation,0.76653738588710185,b
org.jfree.chart.annotations.XYDataImageAnnotation,org.jfree.chart.annotations.XYDrawableAnnotation,0.7783707572740548,a
org.jfree.chart.annotations.XYDataImageAnnotation,org.jfree.chart.annotations.XYImageAnnotation,0.89332725570605831,both
org.jfree.chart.annotations.XYDrawableAnnotation,org.jfree.chart.annotations.XYImageAnnotation,0.79698526368130229,b
org.jfree.chart.annotations.XYDrawableAnnotation,org.jfree.chart.annotations.XYLineAnnotation,0.83100330658732147,both
org.jfree.chart.annotations.XYDrawableAnnotation,org.jfree.chart.annotations.XYShapeAnnotation,0.83013976237043363,both
org.jfree.chart.annotations.XYDrawableAnnotation,org.jfree.chart.annotations.XYTitleAnnotation,0.76599808479359366,b
org.jfree.chart.annotations.XYDrawableAnnotation,org.jfree.chart.entity.XYAnnotationEntity,0.63257692720052883,b
org.jfree.chart.annotations.XYLineAnnotation,org.jfree.chart.annotations.XYPointerAnnotation,0.78894489927993283,b
org.jfree.chart.annotations.XYLineAnnotation,org.jfree.chart.annotations.XYPolygonAnnotation,0.75468551654219906,b
org.jfree.chart.annotations.XYLineAnnotation,org.jfree.chart.annotations.XYShapeAnnotation,0.84992831247877665,both
org.jfree.chart.annotations.XYLineAnnotation,org.jfree.chart.util.LineUtilities,0.52470880010250087,b
org.jfree.chart.annotations.XYPointerAnnotation,org.jfree.chart.annotations.XYTextAnnotation,0.80849530923623791,both
org.jfree.chart.annotations.XYPolygonAnnotation,org.jfree.chart.annotations.XYShapeAnnotation,0.7740866439054318,a
org.jfree.chart.annotations.XYShapeAnnotation,org.jfree.chart.plot.DefaultDrawingSupplier,0.5766065948516238,b
org.jfree.chart.annotations.XYTextAnnotation,org.jfree.chart.annotations.XYTitleAnnotation,0.7831090207896696,b
org.jfree.chart.annotations.XYTextAnnotation,org.jfree.chart.plot.dial.DialTextAnnotation,0.72639146153301903,b
org.jfree.chart.axis.Axis,org.jfree.chart.axis.AxisCollection,0.53728523829979669,b
org.jfree.chart.axis.Axis,org.jfree.chart.axis.AxisSpace,0.67547833743336883,b
org.jfree.chart.axis.Axis,org.jfree.chart.axis.AxisState,0.66118722808359853,b
org.jfree.chart.axis.Axis,org.jfree.chart.axis.CategoryAxis,0.72737635139168155,a
org.jfree.chart.axis.Axis,org.jfree.chart.axis.PeriodAxisLabelInfo,0.65309082035605182,b
org.jfree.chart.axis.Axis,org.jfree.chart.axis.SymbolAxis,0.68699546495852426,b
org.jfree.chart.axis.Axis,org.jfree.chart.axis.ValueAxis,0.77384626925873978,both
