subject,seed,budget,source_stage,evaluation_graph,solution_id,f_semantic,semantic_improvement_vs_same_graph_leiden,evaluation_policy
daytrader,22,0.10000000000000001,stage3a,stage3a,seed22_solution029,0.5480476959637568,0.02922405487656804,post-hoc matched partition; no reselection
daytrader,22,0.10000000000000001,stage3a,stage3b,seed22_solution029,0.56093191610184379,0.013674640748186756,post-hoc matched partition; no reselection
daytrader,22,0.14999999999999999,stage3a,stage3a,seed22_solution029,0.5480476959637568,0.02922405487656804,post-hoc matched partition; no reselection
daytrader,22,0.14999999999999999,stage3a,stage3b,seed22_solution029,0.56093191610184379,0.013674640748186756,post-hoc matched partition; no reselection
daytrader,22,0.20000000000000001,stage3a,stage3a,seed22_solution029,0.5480476959637568,0.02922405487656804,post-hoc matched partition; no reselection
daytrader,22,0.20000000000000001,stage3a,stage3b,seed22_solution029,0.56093191610184379,0.013674640748186756,post-hoc matched partition; no reselection
daytrader,23,0,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,23,0.0050000000000000001,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0.0050000000000000001,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,23,0.01,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0.01,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,23,0.025000000000000001,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0.025000000000000001,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,23,0.050000000000000003,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0.050000000000000003,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,23,0.10000000000000001,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0.10000000000000001,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,23,0.14999999999999999,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0.14999999999999999,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,23,0.20000000000000001,stage3a,stage3a,seed23_solution030,0.5574060732615449,0.012647235681833737,post-hoc matched partition; no reselection
daytrader,23,0.20000000000000001,stage3a,stage3b,seed23_solution030,0.56175513225656748,0.012227122883287225,post-hoc matched partition; no reselection
daytrader,24,0.10000000000000001,stage3a,stage3a,seed24_solution031,0.5286494320527807,0.063584874419502363,post-hoc matched partition; no reselection
daytrader,24,0.10000000000000001,stage3a,stage3b,seed24_solution031,0.54971487018599396,0.03339834789535847,post-hoc matched partition; no reselection
daytrader,24,0.14999999999999999,stage3a,stage3a,seed24_solution031,0.5286494320527807,0.063584874419502363,post-hoc matched partition; no reselection
daytrader,24,0.14999999999999999,stage3a,stage3b,seed24_solution031,0.54971487018599396,0.03339834789535847,post-hoc matched partition; no reselection
daytrader,24,0.20000000000000001,stage3a,stage3a,seed24_solution031,0.5286494320527807,0.063584874419502363,post-hoc matched partition; no reselection
daytrader,24,0.20000000000000001,stage3a,stage3b,seed24_solution031,0.54971487018599396,0.03339834789535847,post-hoc matched partition; no reselection
daytrader,25,0.050000000000000003,stage3a,stage3a,seed25_solution033,0.56966995313661739,-0.0090762012822933093,post-hoc matched partition; no reselection
daytrader,25,0.050000000000000003,stage3a,stage3b,seed25_solution033,0.56213817176560044,0.011553598039166972,post-hoc matched partition; no reselection
daytrader,25,0.10000000000000001,stage3a,stage3a,seed25_solution033,0.56966995313661739,-0.0090762012822933093,post-hoc matched partition; no reselection
daytrader,25,0.10000000000000001,stage3a,stage3b,seed25_solution033,0.56213817176560044,0.011553598039166972,post-hoc matched partition; no reselection
daytrader,25,0.14999999999999999,stage3a,stage3a,seed25_solution033,0.56966995313661739,-0.0090762012822933093,post-hoc matched partition; no reselection
daytrader,25,0.14999999999999999,stage3a,stage3b,seed25_solution033,0.56213817176560044,0.011553598039166972,post-hoc matched partition; no reselection
daytrader,25,0.20000000000000001,stage3a,stage3a,seed25_solution033,0.56966995313661739,-0.0090762012822933093,post-hoc matched partition; no reselection
daytrader,25,0.20000000000000001,stage3a,stage3b,seed25_solution033,0.56213817176560044,0.011553598039166972,post-hoc matched partition; no reselection
daytrader,26,0.050000000000000003,stage3a,stage3a,seed26_solution032,0.58493669463870512,-0.036118711486778227,post-hoc matched partition; no reselection
daytrader,26,0.050000000000000003,stage3a,stage3b,seed26_solution032,0.5930813251348741,-0.042855887296289565,post-hoc matched partition; no reselection
daytrader,26,0.10000000000000001,stage3a,stage3a,seed26_solution032,0.58493669463870512,-0.036118711486778227,post-hoc matched partition; no reselection
daytrader,26,0.10000000000000001,stage3a,stage3b,seed26_solution032,0.5930813251348741,-0.042855887296289565,post-hoc matched partition; no reselection
daytrader,26,0.14999999999999999,stage3a,stage3a,seed26_solution032,0.58493669463870512,-0.036118711486778227,post-hoc matched partition; no reselection
daytrader,26,0.14999999999999999,stage3a,stage3b,seed26_solution032,0.5930813251348741,-0.042855887296289565,post-hoc matched partition; no reselection
daytrader,26,0.20000000000000001,stage3a,stage3a,seed26_solution032,0.58493669463870512,-0.036118711486778227,post-hoc matched partition; no reselection
daytrader,26,0.20000000000000001,stage3a,stage3b,seed26_solution032,0.5930813251348741,-0.042855887296289565,post-hoc matched partition; no reselection
daytrader,27,0.050000000000000003,stage3a,stage3a,seed27_solution027,0.5715565648217662,-0.012418022177116237,post-hoc matched partition; no reselection
daytrader,27,0.050000000000000003,stage3a,stage3b,seed27_solution027,0.55952263442617889,0.016152678126942013,post-hoc matched partition; no reselection
daytrader,27,0.10000000000000001,stage3a,stage3a,seed27_solution027,0.5715565648217662,-0.012418022177116237,post-hoc matched partition; no reselection
daytrader,27,0.10000000000000001,stage3a,stage3b,seed27_solution027,0.55952263442617889,0.016152678126942013,post-hoc matched partition; no reselection
daytrader,27,0.14999999999999999,stage3a,stage3a,seed27_solution025,0.56256648487319705,0.0035064191134545485,post-hoc matched partition; no reselection
daytrader,27,0.14999999999999999,stage3a,stage3b,seed27_solution025,0.54071495806570025,0.049223515443271276,post-hoc matched partition; no reselection
daytrader,27,0.20000000000000001,stage3a,stage3a,seed27_solution025,0.56256648487319705,0.0035064191134545485,post-hoc matched partition; no reselection
daytrader,27,0.20000000000000001,stage3a,stage3b,seed27_solution025,0.54071495806570025,0.049223515443271276,post-hoc matched partition; no reselection
daytrader,28,0.01,stage3a,stage3a,seed28_solution031,0.55606362014146049,0.015025169584360398,post-hoc matched partition; no reselection
daytrader,28,0.01,stage3a,stage3b,seed28_solution031,0.55492439979976493,0.024238071896902545,post-hoc matched partition; no reselection
daytrader,28,0.025000000000000001,stage3a,stage3a,seed28_solution031,0.55606362014146049,0.015025169584360398,post-hoc matched partition; no reselection
daytrader,28,0.025000000000000001,stage3a,stage3b,seed28_solution031,0.55492439979976493,0.024238071896902545,post-hoc matched partition; no reselection
daytrader,28,0.050000000000000003,stage3a,stage3a,seed28_solution031,0.55606362014146049,0.015025169584360398,post-hoc matched partition; no reselection
daytrader,28,0.050000000000000003,stage3a,stage3b,seed28_solution031,0.55492439979976493,0.024238071896902545,post-hoc matched partition; no reselection
daytrader,28,0.10000000000000001,stage3a,stage3a,seed28_solution031,0.55606362014146049,0.015025169584360398,post-hoc matched partition; no reselection
daytrader,28,0.10000000000000001,stage3a,stage3b,seed28_solution031,0.55492439979976493,0.024238071896902545,post-hoc matched partition; no reselection
daytrader,28,0.14999999999999999,stage3a,stage3a,seed28_solution031,0.55606362014146049,0.015025169584360398,post-hoc matched partition; no reselection
daytrader,28,0.14999999999999999,stage3a,stage3b,seed28_solution031,0.55492439979976493,0.024238071896902545,post-hoc matched partition; no reselection
daytrader,28,0.20000000000000001,stage3a,stage3a,seed28_solution031,0.55606362014146049,0.015025169584360398,post-hoc matched partition; no reselection
daytrader,28,0.20000000000000001,stage3a,stage3b,seed28_solution031,0.55492439979976493,0.024238071896902545,post-hoc matched partition; no reselection
daytrader,29,0.025000000000000001,stage3a,stage3a,seed29_solution037,0.58743184911414237,-0.040538465391339373,post-hoc matched partition; no reselection
daytrader,29,0.025000000000000001,stage3a,stage3b,seed29_solution037,0.58609824029715685,-0.030577046560835961,post-hoc matched partition; no reselection
daytrader,29,0.050000000000000003,stage3a,stage3a,seed29_solution037,0.58743184911414237,-0.040538465391339373,post-hoc matched partition; no reselection
daytrader,29,0.050000000000000003,stage3a,stage3b,seed29_solution037,0.58609824029715685,-0.030577046560835961,post-hoc matched partition; no reselection
daytrader,29,0.10000000000000001,stage3a,stage3a,seed29_solution037,0.58743184911414237,-0.040538465391339373,post-hoc matched partition; no reselection
daytrader,29,0.10000000000000001,stage3a,stage3b,seed29_solution037,0.58609824029715685,-0.030577046560835961,post-hoc matched partition; no reselection
daytrader,29,0.14999999999999999,stage3a,stage3a,seed29_solution037,0.58743184911414237,-0.040538465391339373,post-hoc matched partition; no reselection
daytrader,29,0.14999999999999999,stage3a,stage3b,seed29_solution037,0.58609824029715685,-0.030577046560835961,post-hoc matched partition; no reselection
daytrader,29,0.20000000000000001,stage3a,stage3a,seed29_solution037,0.58743184911414237,-0.040538465391339373,post-hoc matched partition; no reselection
daytrader,29,0.20000000000000001,stage3a,stage3b,seed29_solution037,0.58609824029715685,-0.030577046560835961,post-hoc matched partition; no reselection
xerces,0,0.0050000000000000001,stage3a,stage3a,seed0_solution015,0.3810772659641819,0.0075593362802054698,post-hoc matched partition; no reselection
xerces,0,0.0050000000000000001,stage3a,stage3b,seed0_solution015,0.38751688353601355,0.0031257113267744597,post-hoc matched partition; no reselection
xerces,0,0.01,stage3a,stage3a,seed0_solution015,0.3810772659641819,0.0075593362802054698,post-hoc matched partition; no reselection
xerces,0,0.01,stage3a,stage3b,seed0_solution015,0.38751688353601355,0.0031257113267744597,post-hoc matched partition; no reselection
xerces,0,0.025000000000000001,stage3a,stage3a,seed0_solution015,0.3810772659641819,0.0075593362802054698,post-hoc matched partition; no reselection
xerces,0,0.025000000000000001,stage3a,stage3b,seed0_solution015,0.38751688353601355,0.0031257113267744597,post-hoc matched partition; no reselection
xerces,0,0.050000000000000003,stage3a,stage3a,seed0_solution015,0.3810772659641819,0.0075593362802054698,post-hoc matched partition; no reselection
xerces,0,0.050000000000000003,stage3a,stage3b,seed0_solution015,0.38751688353601355,0.0031257113267744597,post-hoc matched partition; no reselection
xerces,0,0.10000000000000001,stage3a,stage3a,seed0_solution015,0.3810772659641819,0.0075593362802054698,post-hoc matched partition; no reselection
xerces,0,0.10000000000000001,stage3a,stage3b,seed0_solution015,0.38751688353601355,0.0031257113267744597,post-hoc matched partition; no reselection
xerces,0,0.14999999999999999,stage3a,stage3a,seed0_solution015,0.3810772659641819,0.0075593362802054698,post-hoc matched partition; no reselection
xerces,0,0.14999999999999999,stage3a,stage3b,seed0_solution015,0.38751688353601355,0.0031257113267744597,post-hoc matched partition; no reselection
xerces,0,0.20000000000000001,stage3a,stage3a,seed0_solution015,0.3810772659641819,0.0075593362802054698,post-hoc matched partition; no reselection
xerces,0,0.20000000000000001,stage3a,stage3b,seed0_solution015,0.38751688353601355,0.0031257113267744597,post-hoc matched partition; no reselection
xerces,1,0,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,1,0.0050000000000000001,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0.0050000000000000001,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,1,0.01,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0.01,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,1,0.025000000000000001,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0.025000000000000001,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,1,0.050000000000000003,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0.050000000000000003,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,1,0.10000000000000001,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0.10000000000000001,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,1,0.14999999999999999,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0.14999999999999999,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,1,0.20000000000000001,stage3a,stage3a,seed1_solution012,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,1,0.20000000000000001,stage3a,stage3b,seed1_solution012,0.38751061880264837,0.0031418271449038674,post-hoc matched partition; no reselection
xerces,2,0.0050000000000000001,stage3a,stage3a,seed2_solution013,0.3803673932501016,0.0094080599130254815,post-hoc matched partition; no reselection
xerces,2,0.0050000000000000001,stage3a,stage3b,seed2_solution013,0.38391055598161894,0.012402868963638229,post-hoc matched partition; no reselection
xerces,2,0.01,stage3a,stage3a,seed2_solution013,0.3803673932501016,0.0094080599130254815,post-hoc matched partition; no reselection
xerces,2,0.01,stage3a,stage3b,seed2_solution013,0.38391055598161894,0.012402868963638229,post-hoc matched partition; no reselection
xerces,2,0.025000000000000001,stage3a,stage3a,seed2_solution013,0.3803673932501016,0.0094080599130254815,post-hoc matched partition; no reselection
xerces,2,0.025000000000000001,stage3a,stage3b,seed2_solution013,0.38391055598161894,0.012402868963638229,post-hoc matched partition; no reselection
xerces,2,0.050000000000000003,stage3a,stage3a,seed2_solution013,0.3803673932501016,0.0094080599130254815,post-hoc matched partition; no reselection
xerces,2,0.050000000000000003,stage3a,stage3b,seed2_solution013,0.38391055598161894,0.012402868963638229,post-hoc matched partition; no reselection
xerces,2,0.10000000000000001,stage3a,stage3a,seed2_solution013,0.3803673932501016,0.0094080599130254815,post-hoc matched partition; no reselection
xerces,2,0.10000000000000001,stage3a,stage3b,seed2_solution013,0.38391055598161894,0.012402868963638229,post-hoc matched partition; no reselection
xerces,2,0.14999999999999999,stage3a,stage3a,seed2_solution013,0.3803673932501016,0.0094080599130254815,post-hoc matched partition; no reselection
xerces,2,0.14999999999999999,stage3a,stage3b,seed2_solution013,0.38391055598161894,0.012402868963638229,post-hoc matched partition; no reselection
xerces,2,0.20000000000000001,stage3a,stage3a,seed2_solution013,0.3803673932501016,0.0094080599130254815,post-hoc matched partition; no reselection
xerces,2,0.20000000000000001,stage3a,stage3b,seed2_solution013,0.38391055598161894,0.012402868963638229,post-hoc matched partition; no reselection
xerces,3,0,stage3a,stage3a,seed3_solution009,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,3,0,stage3a,stage3b,seed3_solution009,0.38873194738704031,0,post-hoc matched partition; no reselection
xerces,3,0.0050000000000000001,stage3a,stage3a,seed3_solution009,0.38397989914667097,0,post-hoc matched partition; no reselection
xerces,3,0.0050000000000000001,stage3a,stage3b,seed3_solution009,0.38873194738704031,0,post-hoc matched partition; no reselection
xerces,3,0.01,stage3a,stage3a,seed3_solution010,0.37970688234639804,0.01112823043541853,post-hoc matched partition; no reselection
xerces,3,0.01,stage3a,stage3b,seed3_solution010,0.38462435498492631,0.010566644778552983,post-hoc matched partition; no reselection
xerces,3,0.025000000000000001,stage3a,stage3a,seed3_solution010,0.37970688234639804,0.01112823043541853,post-hoc matched partition; no reselection
xerces,3,0.025000000000000001,stage3a,stage3b,seed3_solution010,0.38462435498492631,0.010566644778552983,post-hoc matched partition; no reselection
xerces,3,0.050000000000000003,stage3a,stage3a,seed3_solution010,0.37970688234639804,0.01112823043541853,post-hoc matched partition; no reselection
xerces,3,0.050000000000000003,stage3a,stage3b,seed3_solution010,0.38462435498492631,0.010566644778552983,post-hoc matched partition; no reselection
xerces,3,0.10000000000000001,stage3a,stage3a,seed3_solution010,0.37970688234639804,0.01112823043541853,post-hoc matched partition; no reselection
xerces,3,0.10000000000000001,stage3a,stage3b,seed3_solution010,0.38462435498492631,0.010566644778552983,post-hoc matched partition; no reselection
xerces,3,0.14999999999999999,stage3a,stage3a,seed3_solution010,0.37970688234639804,0.01112823043541853,post-hoc matched partition; no reselection
xerces,3,0.14999999999999999,stage3a,stage3b,seed3_solution010,0.38462435498492631,0.010566644778552983,post-hoc matched partition; no reselection
xerces,3,0.20000000000000001,stage3a,stage3a,seed3_solution010,0.37970688234639804,0.01112823043541853,post-hoc matched partition; no reselection
xerces,3,0.20000000000000001,stage3a,stage3b,seed3_solution010,0.38462435498492631,0.010566644778552983,post-hoc matched partition; no reselection
xerces,4,0.01,stage3a,stage3a,seed4_solution014,0.38244998591696033,0.0039843576007770228,post-hoc matched partition; no reselection
xerces,4,0.01,stage3a,stage3b,seed4_solution014,0.38788514202911051,0.0021783786067026867,post-hoc matched partition; no reselection
xerces,4,0.025000000000000001,stage3a,stage3a,seed4_solution014,0.38244998591696033,0.0039843576007770228,post-hoc matched partition; no reselection
xerces,4,0.025000000000000001,stage3a,stage3b,seed4_solution014,0.38788514202911051,0.0021783786067026867,post-hoc matched partition; no reselection
xerces,4,0.050000000000000003,stage3a,stage3a,seed4_solution014,0.38244998591696033,0.0039843576007770228,post-hoc matched partition; no reselection
xerces,4,0.050000000000000003,stage3a,stage3b,seed4_solution014,0.38788514202911051,0.0021783786067026867,post-hoc matched partition; no reselection
xerces,4,0.10000000000000001,stage3a,stage3a,seed4_solution014,0.38244998591696033,0.0039843576007770228,post-hoc matched partition; no reselection
xerces,4,0.10000000000000001,stage3a,stage3b,seed4_solution014,0.38788514202911051,0.0021783786067026867,post-hoc matched partition; no reselection
xerces,4,0.14999999999999999,stage3a,stage3a,seed4_solution014,0.38244998591696033,0.0039843576007770228,post-hoc matched partition; no reselection
xerces,4,0.14999999999999999,stage3a,stage3b,seed4_solution014,0.38788514202911051,0.0021783786067026867,post-hoc matched partition; no reselection
xerces,4,0.20000000000000001,stage3a,stage3a,seed4_solution014,0.38244998591696033,0.0039843576007770228,post-hoc matched partition; no reselection
xerces,4,0.20000000000000001,stage3a,stage3b,seed4_solution014,0.38788514202911051,0.0021783786067026867,post-hoc matched partition; no reselection
xerces,5,0.0050000000000000001,stage3a,stage3a,seed5_solution017,0.38208667370910343,0.0049305326705249486,post-hoc matched partition; no reselection
xerces,5,0.0050000000000000001,stage3a,stage3b,seed5_solution017,0.38683767704492766,0.0048729474251999671,post-hoc matched partition; no reselection
xerces,5,0.01,stage3a,stage3a,seed5_solution017,0.38208667370910343,0.0049305326705249486,post-hoc matched partition; no reselection
xerces,5,0.01,stage3a,stage3b,seed5_solution017,0.38683767704492766,0.0048729474251999671,post-hoc matched partition; no reselection
xerces,5,0.025000000000000001,stage3a,stage3a,seed5_solution017,0.38208667370910343,0.0049305326705249486,post-hoc matched partition; no reselection
xerces,5,0.025000000000000001,stage3a,stage3b,seed5_solution017,0.38683767704492766,0.0048729474251999671,post-hoc matched partition; no reselection
xerces,5,0.050000000000000003,stage3a,stage3a,seed5_solution017,0.38208667370910343,0.0049305326705249486,post-hoc matched partition; no reselection
xerces,5,0.050000000000000003,stage3a,stage3b,seed5_solution017,0.38683767704492766,0.0048729474251999671,post-hoc matched partition; no reselection
xerces,5,0.10000000000000001,stage3a,stage3a,seed5_solution017,0.38208667370910343,0.0049305326705249486,post-hoc matched partition; no reselection
xerces,5,0.10000000000000001,stage3a,stage3b,seed5_solution017,0.38683767704492766,0.0048729474251999671,post-hoc matched partition; no reselection
xerces,5,0.14999999999999999,stage3a,stage3a,seed5_solution017,0.38208667370910343,0.0049305326705249486,post-hoc matched partition; no reselection
xerces,5,0.14999999999999999,stage3a,stage3b,seed5_solution017,0.38683767704492766,0.0048729474251999671,post-hoc matched partition; no reselection
xerces,5,0.20000000000000001,stage3a,stage3a,seed5_solution017,0.38208667370910343,0.0049305326705249486,post-hoc matched partition; no reselection
xerces,5,0.20000000000000001,stage3a,stage3b,seed5_solution017,0.38683767704492766,0.0048729474251999671,post-hoc matched partition; no reselection
xerces,6,0.01,stage3a,stage3a,seed6_solution014,0.382462913976375,0.0039506890169699188,post-hoc matched partition; no reselection
xerces,6,0.01,stage3a,stage3b,seed6_solution014,0.38653116374037033,0.0056614427022607756,post-hoc matched partition; no reselection
xerces,6,0.025000000000000001,stage3a,stage3a,seed6_solution014,0.382462913976375,0.0039506890169699188,post-hoc matched partition; no reselection
xerces,6,0.025000000000000001,stage3a,stage3b,seed6_solution014,0.38653116374037033,0.0056614427022607756,post-hoc matched partition; no reselection
xerces,6,0.050000000000000003,stage3a,stage3a,seed6_solution014,0.382462913976375,0.0039506890169699188,post-hoc matched partition; no reselection
xerces,6,0.050000000000000003,stage3a,stage3b,seed6_solution014,0.38653116374037033,0.0056614427022607756,post-hoc matched partition; no reselection
xerces,6,0.10000000000000001,stage3a,stage3a,seed6_solution014,0.382462913976375,0.0039506890169699188,post-hoc matched partition; no reselection
xerces,6,0.10000000000000001,stage3a,stage3b,seed6_solution014,0.38653116374037033,0.0056614427022607756,post-hoc matched partition; no reselection
xerces,6,0.14999999999999999,stage3a,stage3a,seed6_solution014,0.382462913976375,0.0039506890169699188,post-hoc matched partition; no reselection
xerces,6,0.14999999999999999,stage3a,stage3b,seed6_solution014,0.38653116374037033,0.0056614427022607756,post-hoc matched partition; no reselection
xerces,6,0.20000000000000001,stage3a,stage3a,seed6_solution014,0.382462913976375,0.0039506890169699188,post-hoc matched partition; no reselection
xerces,6,0.20000000000000001,stage3a,stage3b,seed6_solution014,0.38653116374037033,0.0056614427022607756,post-hoc matched partition; no reselection
xerces,7,0,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,7,0.0050000000000000001,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0.0050000000000000001,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,7,0.01,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0.01,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,7,0.025000000000000001,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0.025000000000000001,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,7,0.050000000000000003,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0.050000000000000003,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,7,0.10000000000000001,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0.10000000000000001,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,7,0.14999999999999999,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0.14999999999999999,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,7,0.20000000000000001,stage3a,stage3a,seed7_solution013,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,7,0.20000000000000001,stage3a,stage3b,seed7_solution013,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0.0050000000000000001,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0.0050000000000000001,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0.01,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0.01,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0.025000000000000001,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0.025000000000000001,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0.050000000000000003,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0.050000000000000003,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0.10000000000000001,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0.10000000000000001,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0.14999999999999999,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0.14999999999999999,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,8,0.20000000000000001,stage3a,stage3a,seed8_solution014,0.3801027133979904,0.010097366443652242,post-hoc matched partition; no reselection
xerces,8,0.20000000000000001,stage3a,stage3b,seed8_solution014,0.38483979808975688,0.010012424560022642,post-hoc matched partition; no reselection
xerces,9,0.0050000000000000001,stage3a,stage3a,seed9_solution016,0.38286370802897518,0.0029068998668324258,post-hoc matched partition; no reselection
xerces,9,0.0050000000000000001,stage3a,stage3b,seed9_solution016,0.38800994498144648,0.0018573271645074625,post-hoc matched partition; no reselection
xerces,9,0.01,stage3a,stage3a,seed9_solution016,0.38286370802897518,0.0029068998668324258,post-hoc matched partition; no reselection
xerces,9,0.01,stage3a,stage3b,seed9_solution016,0.38800994498144648,0.0018573271645074625,post-hoc matched partition; no reselection
xerces,9,0.025000000000000001,stage3a,stage3a,seed9_solution016,0.38286370802897518,0.0029068998668324258,post-hoc matched partition; no reselection
xerces,9,0.025000000000000001,stage3a,stage3b,seed9_solution016,0.38800994498144648,0.0018573271645074625,post-hoc matched partition; no reselection
xerces,9,0.050000000000000003,stage3a,stage3a,seed9_solution016,0.38286370802897518,0.0029068998668324258,post-hoc matched partition; no reselection
xerces,9,0.050000000000000003,stage3a,stage3b,seed9_solution016,0.38800994498144648,0.0018573271645074625,post-hoc matched partition; no reselection
