subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
xerces-j,6,seed6_solution015,raw_reference_leiden,0.9818414665410454,0.9811778822825796,446,0.547911547911548
xerces-j,6,seed6_solution016,raw_reference_leiden,0.9797397187590174,0.97957513349713,447,0.5491400491400491
xerces-j,6,seed6_solution017,raw_reference_leiden,0.9119651415843468,0.9051837093626389,709,0.871007371007371
xerces-j,6,seed6_solution018,raw_reference_leiden,0.8773775650430381,0.8933735023880766,711,0.8734643734643734
xerces-j,6,seed6_solution019,raw_reference_leiden,0.8750862755669205,0.8895043960261921,711,0.8734643734643734
xerces-j,6,seed6_solution020,raw_reference_leiden,0.8760689453488764,0.8925547494558128,811,0.9963144963144963
xerces-j,6,seed6_solution021,raw_reference_leiden,0.8685064182520805,0.8646387565369414,712,0.8746928746928747
xerces-j,6,seed6_solution022,raw_reference_leiden,0.824217826429466,0.8445711093359917,814,1.0
xerces-j,6,seed6_solution023,raw_reference_leiden,0.8602545450700549,0.9251434756220823,585,0.7186732186732187
xerces-j,6,seed6_solution024,raw_reference_leiden,0.8040577265562008,0.8281698438142732,812,0.9975429975429976
xerces-j,6,seed6_solution025,raw_reference_leiden,0.7952701116277132,0.8535989552718173,714,0.8771498771498771
xerces-j,6,seed6_solution026,raw_reference_leiden,0.8381459140954317,0.8390244660740184,714,0.8771498771498771
xerces-j,6,seed6_solution027,raw_reference_leiden,0.7533514263882541,0.8097912912954908,814,1.0
xerces-j,6,seed6_solution028,raw_reference_leiden,0.7700420077447276,0.7989900769139117,712,0.8746928746928747
xerces-j,6,seed6_solution029,raw_reference_leiden,0.785303797215639,0.8753424330983941,667,0.8194103194103194
xerces-j,6,seed6_solution030,raw_reference_leiden,0.6130642457629278,0.7260397302390705,806,0.9901719901719902
xerces-j,6,seed6_solution031,raw_reference_leiden,0.7500942731420129,0.8251561561542379,768,0.9434889434889435
xerces-j,6,seed6_solution032,raw_reference_leiden,0.7690948575468239,0.8175964489647138,811,0.9963144963144963
xerces-j,6,seed6_solution033,raw_reference_leiden,0.6781921494289431,0.7193842297153276,814,1.0
xerces-j,6,seed6_solution034,raw_reference_leiden,0.6724344696872934,0.7141845130142362,814,1.0
xerces-j,6,seed6_solution035,raw_reference_leiden,0.680569323468173,0.7424752026041769,714,0.8771498771498771
xerces-j,6,seed6_solution036,raw_reference_leiden,0.6934418673852359,0.7726235537593041,768,0.9434889434889435
xerces-j,6,seed6_solution037,raw_reference_leiden,0.7056806490821518,0.7792009296109468,814,1.0
xerces-j,6,seed6_solution038,raw_reference_leiden,0.680720264580164,0.7262876164314185,814,1.0
xerces-j,6,seed6_solution039,raw_reference_leiden,0.6419722938346255,0.7132321671639575,812,0.9975429975429976
xerces-j,6,seed6_solution040,raw_reference_leiden,0.5978781569137026,0.6842952549775443,812,0.9975429975429976
xerces-j,6,seed6_solution041,raw_reference_leiden,0.623751574151907,0.7227654456753831,814,1.0
xerces-j,6,seed6_solution042,raw_reference_leiden,0.6249737631347614,0.6930955000006438,814,1.0
xerces-j,6,seed6_solution043,raw_reference_leiden,0.5451073862588462,0.6035542727005427,814,1.0
xerces-j,6,seed6_solution044,raw_reference_leiden,0.6398820260416855,0.7121514402973158,814,1.0
xerces-j,6,seed6_solution045,raw_reference_leiden,0.37795365407328674,0.6005087143756729,812,0.9975429975429976
xerces-j,6,seed6_solution046,raw_reference_leiden,0.20984117941342348,0.4851962239238658,811,0.9963144963144963
xerces-j,6,seed6_solution047,raw_reference_leiden,0.503011760870741,0.5969783426201175,814,1.0
xerces-j,6,seed6_solution048,raw_reference_leiden,0.5034960866078823,0.5776108399586914,812,0.9975429975429976
xerces-j,6,seed6_solution049,raw_reference_leiden,0.44054013398883685,0.5294236128523164,814,1.0
xerces-j,6,seed6_solution050,raw_reference_leiden,0.40506814107578226,0.6097215650851929,808,0.9926289926289926
xerces-j,6,seed6_solution051,raw_reference_leiden,0.4037870571477702,0.607478584433849,808,0.9926289926289926
xerces-j,6,seed6_solution052,raw_reference_leiden,0.44669932454198424,0.5381230818088031,814,1.0
xerces-j,6,seed6_solution053,raw_reference_leiden,0.1820183240330367,0.4242370291646307,811,0.9963144963144963
xerces-j,6,seed6_solution054,raw_reference_leiden,0.2822034769448955,0.4652557070499204,812,0.9975429975429976
xerces-j,6,seed6_solution055,raw_reference_leiden,0.34007253885668404,0.5291352559808931,812,0.9975429975429976
xerces-j,6,seed6_solution056,raw_reference_leiden,0.48421840082441675,0.5854376536388841,814,1.0
xerces-j,6,seed6_solution057,raw_reference_leiden,0.17768931675458974,0.39272101679811633,811,0.9963144963144963
xerces-j,6,seed6_solution058,raw_reference_leiden,0.11657104364195754,0.2933284881240471,812,0.9975429975429976
xerces-j,6,seed6_solution059,raw_reference_leiden,0.36092754769260943,0.47369919716937514,814,1.0
xerces-j,6,seed6_solution060,raw_reference_leiden,0.34939673166358387,0.4703226007014856,814,1.0
xerces-j,6,seed6_solution061,raw_reference_leiden,0.33025425755506344,0.46206340426102355,812,0.9975429975429976
xerces-j,6,seed6_solution062,raw_reference_leiden,0.36551949819296886,0.48704357843876683,814,1.0
xerces-j,6,seed6_solution063,raw_reference_leiden,0.12547359823939538,0.30212666474763006,812,0.9975429975429976
xerces-j,6,seed6_solution064,raw_reference_leiden,0.037743715071536926,0.17227456028663535,812,0.9975429975429976
xerces-j,6,seed6_solution065,raw_reference_leiden,-0.0011962602483503416,0.025539291034156576,814,1.0
