subject,seed,solution_id,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_distribution
xerces-j,0,seed0_solution014,0.08456000880673958,0.843019410496046,5.370214324967943,119,6.840336134453781,323,1,0.3968058968058968,0.051597051597051594,"{""1"": 42, ""10"": 1, ""11"": 1, ""12"": 1, ""13"": 1, ""177"": 1, ""2"": 30, ""3"": 20, ""323"": 1, ""4"": 11, ""5"": 3, ""6"": 3, ""7"": 3, ""8"": 1}"
xerces-j,0,seed0_solution015,0.08187763154426216,0.836980589503954,5.134238842829423,120,6.783333333333333,321,1,0.39434889434889436,0.03931203931203931,"{""1"": 32, ""10"": 1, ""15"": 1, ""178"": 1, ""2"": 45, ""3"": 19, ""321"": 1, ""4"": 10, ""5"": 2, ""6"": 3, ""8"": 2, ""9"": 3}"
xerces-j,0,seed0_solution016,0.08209082791137724,0.8343350107836089,5.036278423884743,119,6.840336134453781,320,1,0.3931203931203931,0.036855036855036855,"{""1"": 30, ""10"": 1, ""15"": 1, ""178"": 1, ""2"": 46, ""3"": 19, ""320"": 1, ""4"": 9, ""5"": 3, ""6"": 3, ""8"": 2, ""9"": 3}"
xerces-j,0,seed0_solution017,0.6616014897040359,0.7912868439971243,3.7912648112427667,31,26.258064516129032,118,1,0.14496314496314497,0.013513513513513514,"{""1"": 11, ""100"": 1, ""11"": 4, ""112"": 1, ""118"": 1, ""16"": 1, ""2"": 1, ""23"": 1, ""34"": 1, ""4"": 1, ""45"": 1, ""46"": 1, ""5"": 1, ""55"": 1, ""57"": 1, ""62"": 1, ""71"": 1, ""9"": 1}"
xerces-j,0,seed0_solution018,0.6563753698548064,0.785334291876348,3.6584058941728066,30,27.133333333333333,118,1,0.14496314496314497,0.012285012285012284,"{""1"": 10, ""100"": 1, ""11"": 2, ""111"": 1, ""118"": 1, ""12"": 2, ""17"": 1, ""2"": 1, ""23"": 1, ""34"": 1, ""4"": 1, ""46"": 2, ""5"": 1, ""54"": 1, ""56"": 1, ""62"": 1, ""71"": 1, ""9"": 1}"
xerces-j,0,seed0_solution019,0.6476132260330412,0.7745794392523364,3.4361525704809286,30,27.133333333333333,117,1,0.14373464373464373,0.012285012285012284,"{""1"": 10, ""100"": 1, ""11"": 1, ""110"": 1, ""117"": 1, ""12"": 3, ""17"": 1, ""2"": 1, ""23"": 1, ""34"": 1, ""4"": 1, ""46"": 2, ""5"": 1, ""54"": 1, ""56"": 1, ""63"": 1, ""71"": 1, ""9"": 1}"
xerces-j,0,seed0_solution020,0.6427438020219558,0.771588785046729,3.3780687397708675,30,27.133333333333333,118,1,0.14496314496314497,0.012285012285012284,"{""1"": 10, ""100"": 1, ""11"": 3, ""111"": 1, ""118"": 1, ""12"": 1, ""16"": 1, ""2"": 1, ""24"": 1, ""34"": 1, ""4"": 1, ""43"": 1, ""46"": 1, ""54"": 1, ""58"": 1, ""6"": 1, ""61"": 1, ""73"": 1, ""9"": 1}"
xerces-j,0,seed0_solution021,0.6362878506740396,0.763019410496046,3.2197548841160053,29,28.06896551724138,118,1,0.14496314496314497,0.004914004914004914,"{""1"": 4, ""100"": 1, ""11"": 2, ""111"": 1, ""118"": 1, ""16"": 2, ""2"": 1, ""22"": 1, ""3"": 1, ""34"": 1, ""38"": 1, ""4"": 3, ""46"": 2, ""55"": 1, ""6"": 1, ""61"": 1, ""7"": 1, ""71"": 1, ""8"": 3}"
xerces-j,0,seed0_solution022,0.6237925069293829,0.7502228612508987,3.0035689615473173,29,28.06896551724138,118,1,0.14496314496314497,0.002457002457002457,"{""1"": 2, ""10"": 1, ""100"": 1, ""11"": 1, ""111"": 1, ""118"": 1, ""13"": 1, ""15"": 1, ""16"": 1, ""17"": 1, ""2"": 3, ""3"": 1, ""35"": 1, ""4"": 3, ""45"": 1, ""46"": 1, ""47"": 1, ""5"": 2, ""52"": 1, ""59"": 1, ""7"": 1, ""70"": 1, ""9"": 1}"
xerces-j,0,seed0_solution023,0.6188990926057107,0.7454205607476635,2.9280469897209986,29,28.06896551724138,118,1,0.14496314496314497,0.002457002457002457,"{""1"": 2, ""10"": 1, ""100"": 1, ""11"": 1, ""111"": 1, ""118"": 1, ""13"": 1, ""15"": 1, ""16"": 1, ""17"": 1, ""2"": 3, ""3"": 1, ""35"": 1, ""4"": 3, ""45"": 1, ""47"": 1, ""48"": 1, ""5"": 2, ""52"": 1, ""59"": 1, ""68"": 1, ""7"": 1, ""9"": 1}"
xerces-j,0,seed0_solution024,0.6168121280843785,0.7413659237958303,2.866466533244385,29,28.06896551724138,115,1,0.14127764127764128,0.002457002457002457,"{""1"": 2, ""11"": 1, ""111"": 1, ""115"": 1, ""15"": 2, ""16"": 2, ""2"": 1, ""3"": 3, ""36"": 1, ""4"": 1, ""44"": 1, ""46"": 1, ""48"": 1, ""5"": 3, ""51"": 1, ""59"": 1, ""69"": 1, ""7"": 2, ""9"": 2, ""98"": 1}"
xerces-j,0,seed0_solution025,0.6096323534109027,0.7334579439252337,2.7517531556802246,28,29.071428571428573,118,1,0.14496314496314497,0.002457002457002457,"{""1"": 2, ""11"": 2, ""111"": 1, ""118"": 1, ""12"": 1, ""15"": 1, ""17"": 1, ""2"": 1, ""20"": 1, ""3"": 1, ""34"": 1, ""39"": 1, ""4"": 2, ""46"": 2, ""49"": 1, ""5"": 3, ""62"": 1, ""70"": 1, ""8"": 3, ""99"": 1}"
xerces-j,0,seed0_solution026,0.6002217881099865,0.7207189072609633,2.580621911037891,28,29.071428571428573,116,1,0.14250614250614252,0.0036855036855036856,"{""1"": 3, ""108"": 1, ""116"": 1, ""12"": 2, ""16"": 2, ""19"": 1, ""20"": 1, ""34"": 1, ""4"": 3, ""42"": 1, ""43"": 1, ""46"": 2, ""5"": 2, ""6"": 2, ""62"": 1, ""7"": 1, ""71"": 1, ""8"": 1, ""99"": 1}"
xerces-j,0,seed0_solution027,0.5987554219613698,0.7190222861250899,2.5590011257803704,28,29.071428571428573,115,1,0.14127764127764128,0.002457002457002457,"{""1"": 2, ""108"": 1, ""115"": 1, ""12"": 2, ""16"": 2, ""2"": 1, ""20"": 2, ""34"": 1, ""4"": 3, ""42"": 1, ""43"": 1, ""45"": 1, ""46"": 1, ""5"": 2, ""6"": 2, ""62"": 1, ""71"": 1, ""8"": 2, ""98"": 1}"
xerces-j,0,seed0_solution028,0.5796409325431555,0.6956146657081237,2.2853094000944734,29,28.06896551724138,118,1,0.14496314496314497,0.0036855036855036856,"{""1"": 3, ""10"": 2, ""100"": 1, ""11"": 1, ""111"": 1, ""118"": 1, ""13"": 1, ""16"": 1, ""2"": 1, ""20"": 2, ""22"": 1, ""29"": 1, ""3"": 1, ""34"": 2, ""4"": 1, ""45"": 1, ""46"": 1, ""5"": 3, ""62"": 1, ""7"": 1, ""70"": 1, ""9"": 1}"
xerces-j,0,seed0_solution029,0.5688580711682131,0.6856362329259525,2.181028174167581,28,29.071428571428573,118,1,0.14496314496314497,0.002457002457002457,"{""1"": 2, ""10"": 1, ""108"": 1, ""11"": 1, ""118"": 1, ""12"": 3, ""16"": 1, ""17"": 1, ""2"": 1, ""25"": 1, ""3"": 1, ""34"": 1, ""36"": 1, ""4"": 3, ""44"": 2, ""46"": 1, ""5"": 1, ""6"": 1, ""60"": 1, ""72"": 1, ""9"": 1, ""98"": 1}"
xerces-j,0,seed0_solution030,0.5581763335316295,0.676549245147376,2.0916607396870557,28,29.071428571428573,109,1,0.1339066339066339,0.0012285012285012285,"{""1"": 1, ""10"": 1, ""100"": 1, ""107"": 1, ""109"": 1, ""11"": 2, ""12"": 1, ""13"": 1, ""16"": 1, ""2"": 3, ""25"": 1, ""3"": 1, ""37"": 1, ""4"": 2, ""46"": 2, ""49"": 1, ""50"": 1, ""53"": 1, ""7"": 3, ""71"": 1, ""9"": 1}"
xerces-j,0,seed0_solution031,0.5525182272191493,0.6677785765636233,2.01004068207392,29,28.06896551724138,110,1,0.13513513513513514,0.0012285012285012285,"{""1"": 1, ""11"": 1, ""110"": 2, ""13"": 1, ""17"": 1, ""2"": 2, ""20"": 2, ""23"": 2, ""27"": 1, ""3"": 1, ""32"": 1, ""33"": 1, ""4"": 5, ""45"": 1, ""46"": 1, ""58"": 1, ""72"": 1, ""9"": 3, ""99"": 1}"
xerces-j,0,seed0_solution032,0.5523725661681586,0.6676635514018692,2.0089988751406076,29,28.06896551724138,111,1,0.13636363636363635,0.0012285012285012285,"{""1"": 1, ""11"": 1, ""110"": 1, ""111"": 1, ""13"": 1, ""17"": 1, ""2"": 2, ""20"": 2, ""23"": 2, ""27"": 1, ""3"": 1, ""32"": 2, ""4"": 5, ""45"": 1, ""46"": 1, ""58"": 1, ""72"": 1, ""9"": 3, ""99"": 1}"
xerces-j,0,seed0_solution033,0.5448433159455348,0.6596117900790798,1.937822083298133,28,29.071428571428573,111,1,0.13636363636363635,0.0012285012285012285,"{""1"": 1, ""100"": 1, ""102"": 1, ""11"": 1, ""111"": 1, ""13"": 1, ""16"": 1, ""17"": 1, ""19"": 1, ""2"": 1, ""24"": 1, ""25"": 2, ""31"": 1, ""36"": 1, ""4"": 1, ""45"": 1, ""46"": 1, ""5"": 3, ""6"": 2, ""64"": 1, ""7"": 2, ""72"": 1, ""9"": 1}"
xerces-j,0,seed0_solution034,0.537285107662955,0.6493745506829619,1.8520462560485524,29,28.06896551724138,109,2,0.1339066339066339,0.0,"{""104"": 1, ""109"": 1, ""13"": 2, ""17"": 2, ""2"": 3, ""21"": 1, ""3"": 1, ""32"": 1, ""34"": 1, ""37"": 1, ""4"": 2, ""40"": 1, ""45"": 1, ""46"": 1, ""5"": 2, ""53"": 1, ""6"": 1, ""7"": 3, ""73"": 1, ""8"": 1, ""98"": 1}"
xerces-j,0,seed0_solution035,0.5168072835487142,0.6267721063982746,1.6793281454657523,28,29.071428571428573,110,1,0.13513513513513514,0.0012285012285012285,"{""1"": 1, ""10"": 1, ""100"": 1, ""107"": 1, ""11"": 2, ""110"": 1, ""13"": 2, ""17"": 2, ""20"": 1, ""25"": 1, ""28"": 2, ""30"": 1, ""4"": 2, ""46"": 2, ""5"": 4, ""67"": 1, ""7"": 2, ""72"": 1}"
xerces-j,0,seed0_solution036,0.5157120099892551,0.6255355859094177,1.6704807249270466,28,29.071428571428573,110,1,0.13513513513513514,0.0012285012285012285,"{""1"": 1, ""10"": 1, ""100"": 1, ""107"": 1, ""11"": 2, ""110"": 1, ""13"": 2, ""17"": 2, ""20"": 1, ""25"": 1, ""28"": 2, ""30"": 1, ""4"": 1, ""45"": 1, ""46"": 1, ""5"": 5, ""67"": 1, ""7"": 2, ""72"": 1}"
xerces-j,0,seed0_solution037,0.49939030627723585,0.6128540618260244,1.5830052737131397,27,30.14814814814815,117,3,0.14373464373464373,0.0,"{""106"": 1, ""117"": 1, ""12"": 1, ""13"": 1, ""14"": 2, ""15"": 1, ""17"": 1, ""21"": 1, ""22"": 1, ""3"": 2, ""30"": 1, ""32"": 2, ""35"": 1, ""36"": 1, ""4"": 3, ""40"": 1, ""46"": 1, ""7"": 1, ""71"": 1, ""8"": 1, ""9"": 1, ""99"": 1}"
xerces-j,0,seed0_solution038,0.49490782037758113,0.6045722501797268,1.5289069885826485,28,29.071428571428573,102,1,0.12530712530712532,0.0012285012285012285,"{""1"": 1, ""102"": 1, ""12"": 1, ""14"": 1, ""16"": 1, ""17"": 1, ""19"": 2, ""25"": 1, ""28"": 1, ""3"": 2, ""34"": 1, ""36"": 1, ""38"": 1, ""42"": 1, ""47"": 1, ""48"": 1, ""5"": 2, ""6"": 2, ""69"": 1, ""8"": 1, ""9"": 2, ""95"": 1, ""98"": 1}"
xerces-j,0,seed0_solution039,0.4849312076556687,0.5910567936736161,1.4453273328176641,27,30.14814814814815,102,3,0.12530712530712532,0.0,"{""101"": 1, ""102"": 1, ""12"": 1, ""13"": 1, ""15"": 1, ""17"": 3, ""24"": 2, ""26"": 1, ""27"": 1, ""3"": 1, ""30"": 1, ""32"": 1, ""4"": 2, ""41"": 1, ""45"": 1, ""54"": 1, ""6"": 3, ""72"": 1, ""8"": 1, ""9"": 1, ""99"": 1}"
xerces-j,0,seed0_solution040,0.4659995396099318,0.5857368799424875,1.4139247535748993,27,30.14814814814815,110,1,0.13513513513513514,0.0036855036855036856,"{""1"": 3, ""103"": 1, ""107"": 1, ""110"": 1, ""13"": 1, ""16"": 1, ""2"": 2, ""20"": 2, ""22"": 1, ""23"": 2, ""31"": 1, ""33"": 1, ""4"": 3, ""43"": 1, ""46"": 1, ""52"": 1, ""57"": 1, ""61"": 1, ""7"": 1, ""8"": 1}"
xerces-j,0,seed0_solution041,0.47937723715309055,0.576764917325665,1.3627530914526431,27,30.14814814814815,110,2,0.13513513513513514,0.0,"{""11"": 1, ""110"": 1, ""14"": 1, ""15"": 1, ""17"": 1, ""2"": 1, ""24"": 1, ""3"": 1, ""30"": 1, ""33"": 1, ""38"": 1, ""39"": 2, ""4"": 1, ""45"": 1, ""47"": 1, ""5"": 1, ""6"": 2, ""61"": 1, ""65"": 1, ""7"": 2, ""71"": 1, ""9"": 2, ""97"": 1}"
xerces-j,0,seed0_solution042,0.46859283439136956,0.5639971243709562,1.2935628545046827,27,30.14814814814815,108,2,0.13267813267813267,0.0,"{""10"": 2, ""108"": 1, ""11"": 1, ""15"": 2, ""17"": 1, ""2"": 1, ""23"": 1, ""3"": 1, ""30"": 1, ""35"": 1, ""38"": 1, ""39"": 2, ""4"": 1, ""44"": 1, ""48"": 1, ""5"": 1, ""6"": 2, ""61"": 1, ""64"": 1, ""7"": 2, ""70"": 1, ""97"": 1}"
xerces-j,0,seed0_solution043,0.44787841650210214,0.5477498202731848,1.2111655115406625,29,28.06896551724138,105,3,0.128992628992629,0.0,"{""101"": 1, ""105"": 1, ""14"": 1, ""16"": 2, ""17"": 1, ""19"": 1, ""24"": 1, ""26"": 2, ""27"": 1, ""3"": 3, ""30"": 1, ""39"": 1, ""4"": 2, ""41"": 1, ""48"": 1, ""5"": 2, ""6"": 1, ""61"": 1, ""62"": 1, ""7"": 1, ""8"": 2, ""86"": 1}"
xerces-j,0,seed0_solution044,0.4446618188922216,0.5342918763479512,1.1472676752083977,29,28.06896551724138,101,3,0.12407862407862408,0.0,"{""101"": 2, ""11"": 2, ""13"": 1, ""14"": 1, ""19"": 1, ""22"": 1, ""24"": 1, ""25"": 2, ""27"": 1, ""28"": 1, ""3"": 2, ""30"": 2, ""39"": 1, ""4"": 1, ""45"": 1, ""5"": 3, ""52"": 1, ""6"": 1, ""7"": 1, ""70"": 1, ""8"": 1, ""81"": 1}"
xerces-j,0,seed0_solution045,0.4199907223234914,0.5310424155283968,1.1323890115280844,26,31.307692307692307,113,1,0.13882063882063883,0.0012285012285012285,"{""1"": 1, ""10"": 1, ""100"": 1, ""108"": 1, ""11"": 1, ""113"": 1, ""16"": 1, ""18"": 1, ""2"": 1, ""22"": 1, ""23"": 1, ""24"": 1, ""27"": 1, ""3"": 2, ""30"": 1, ""34"": 1, ""43"": 1, ""47"": 1, ""49"": 1, ""5"": 3, ""53"": 1, ""55"": 1, ""7"": 1}"
xerces-j,0,seed0_solution046,0.41966058274384826,0.5306973400431344,1.1308210784313726,26,31.307692307692307,113,2,0.13882063882063883,0.0,"{""10"": 1, ""100"": 1, ""108"": 1, ""11"": 1, ""113"": 1, ""16"": 1, ""18"": 1, ""2"": 2, ""22"": 2, ""24"": 1, ""27"": 1, ""3"": 2, ""30"": 1, ""34"": 1, ""43"": 1, ""47"": 1, ""49"": 1, ""5"": 3, ""53"": 1, ""55"": 1, ""7"": 1}"
xerces-j,0,seed0_solution047,0.41601331637449446,0.5115456506110712,1.047274225833039,29,28.06896551724138,101,1,0.12407862407862408,0.0012285012285012285,"{""1"": 1, ""101"": 1, ""12"": 2, ""13"": 3, ""17"": 2, ""19"": 1, ""22"": 2, ""24"": 1, ""26"": 1, ""27"": 2, ""3"": 2, ""32"": 1, ""36"": 1, ""4"": 2, ""46"": 1, ""56"": 1, ""7"": 2, ""70"": 1, ""83"": 1, ""97"": 1}"
xerces-j,0,seed0_solution048,0.41450611381268737,0.501135873472322,1.0045538390592577,27,30.14814814814815,107,2,0.13144963144963145,0.0,"{""100"": 1, ""107"": 1, ""11"": 2, ""12"": 1, ""16"": 1, ""17"": 1, ""2"": 2, ""20"": 1, ""21"": 1, ""24"": 1, ""3"": 1, ""32"": 2, ""35"": 1, ""38"": 1, ""39"": 1, ""4"": 1, ""40"": 1, ""46"": 1, ""47"": 1, ""6"": 2, ""62"": 1, ""72"": 1, ""9"": 1}"
xerces-j,0,seed0_solution049,0.4017898043342225,0.4990079079798706,0.9960394902996211,28,29.071428571428573,99,2,0.12162162162162163,0.0,"{""10"": 1, ""14"": 1, ""15"": 1, ""17"": 1, ""2"": 1, ""21"": 1, ""22"": 1, ""24"": 3, ""28"": 1, ""29"": 1, ""3"": 1, ""34"": 1, ""38"": 1, ""39"": 1, ""4"": 3, ""41"": 1, ""46"": 1, ""5"": 2, ""6"": 1, ""67"": 1, ""94"": 1, ""95"": 1, ""99"": 1}"
xerces-j,0,seed0_solution050,0.4030939403508519,0.48785046728971965,0.9525547445255474,28,29.071428571428573,99,2,0.12162162162162163,0.0,"{""11"": 2, ""13"": 2, ""16"": 1, ""2"": 1, ""21"": 1, ""24"": 2, ""26"": 1, ""36"": 1, ""37"": 1, ""39"": 1, ""4"": 1, ""42"": 1, ""46"": 1, ""48"": 1, ""5"": 2, ""55"": 1, ""6"": 1, ""62"": 1, ""66"": 1, ""7"": 2, ""8"": 1, ""81"": 1, ""99"": 1}"
xerces-j,0,seed0_solution051,0.38233510050489156,0.47272465851905104,0.8965423211169284,28,29.071428571428573,103,5,0.12653562653562653,0.0,"{""101"": 1, ""103"": 1, ""17"": 4, ""18"": 1, ""22"": 1, ""24"": 1, ""28"": 2, ""29"": 1, ""33"": 2, ""46"": 2, ""5"": 2, ""52"": 1, ""55"": 1, ""6"": 3, ""68"": 1, ""7"": 2, ""9"": 2}"
xerces-j,0,seed0_solution052,0.3762912344480119,0.4675772825305536,0.8782068593032676,28,29.071428571428573,100,2,0.12285012285012285,0.0,"{""100"": 1, ""11"": 2, ""14"": 1, ""15"": 1, ""2"": 1, ""20"": 1, ""21"": 1, ""23"": 1, ""27"": 2, ""3"": 2, ""32"": 1, ""37"": 1, ""4"": 1, ""42"": 1, ""43"": 1, ""45"": 1, ""5"": 1, ""50"": 1, ""6"": 3, ""68"": 1, ""87"": 1, ""9"": 1, ""97"": 1}"
xerces-j,0,seed0_solution053,0.37345789679055197,0.46369518332135157,0.8646112600536193,27,30.14814814814815,97,1,0.11916461916461916,0.0012285012285012285,"{""1"": 1, ""11"": 1, ""12"": 1, ""13"": 1, ""21"": 1, ""23"": 1, ""24"": 1, ""26"": 2, ""3"": 1, ""31"": 3, ""35"": 1, ""36"": 1, ""4"": 2, ""5"": 1, ""53"": 1, ""6"": 1, ""62"": 1, ""7"": 1, ""70"": 1, ""85"": 1, ""88"": 1, ""9"": 1, ""97"": 1}"
xerces-j,0,seed0_solution054,0.3689702645278923,0.4594104960460101,0.8498324378956328,28,29.071428571428573,96,2,0.11793611793611794,0.0,"{""14"": 2, ""18"": 1, ""2"": 2, ""20"": 1, ""27"": 2, ""3"": 1, ""30"": 1, ""32"": 2, ""33"": 1, ""37"": 1, ""4"": 2, ""40"": 1, ""49"": 1, ""5"": 2, ""6"": 2, ""60"": 2, ""7"": 1, ""89"": 1, ""92"": 1, ""96"": 1}"
xerces-j,0,seed0_solution055,0.33763591580050206,0.44235801581595974,0.7932652640264026,25,32.56,109,3,0.1339066339066339,0.0,"{""101"": 1, ""102"": 1, ""109"": 1, ""12"": 1, ""17"": 1, ""18"": 2, ""21"": 1, ""22"": 1, ""25"": 1, ""26"": 1, ""3"": 1, ""30"": 1, ""36"": 1, ""39"": 1, ""4"": 2, ""42"": 1, ""44"": 1, ""5"": 1, ""59"": 2, ""6"": 3}"
xerces-j,0,seed0_solution056,0.3570533497408913,0.4398562185478073,0.7852559166281636,29,28.06896551724138,101,2,0.12407862407862408,0.0,"{""10"": 1, ""101"": 1, ""14"": 1, ""15"": 1, ""16"": 1, ""2"": 1, ""21"": 2, ""22"": 1, ""23"": 1, ""25"": 2, ""27"": 1, ""29"": 1, ""3"": 2, ""30"": 1, ""39"": 1, ""4"": 1, ""40"": 1, ""47"": 1, ""5"": 1, ""50"": 1, ""59"": 1, ""6"": 2, ""65"": 1, ""7"": 1, ""99"": 1}"
xerces-j,0,seed0_solution057,0.3227735344964385,0.429705248023005,0.7534792254941509,25,32.56,111,2,0.13636363636363635,0.0,"{""104"": 1, ""111"": 1, ""13"": 1, ""17"": 1, ""19"": 1, ""2"": 2, ""20"": 1, ""28"": 2, ""3"": 1, ""37"": 1, ""38"": 1, ""4"": 2, ""45"": 1, ""48"": 1, ""5"": 2, ""53"": 1, ""58"": 1, ""60"": 1, ""8"": 2, ""94"": 1}"
xerces-j,0,seed0_solution058,0.30852354268815707,0.41138749101365923,0.6989105476574332,25,32.56,109,2,0.1339066339066339,0.0,"{""103"": 1, ""109"": 1, ""14"": 1, ""17"": 1, ""19"": 1, ""2"": 2, ""20"": 1, ""28"": 2, ""3"": 1, ""37"": 1, ""38"": 1, ""4"": 2, ""45"": 1, ""48"": 1, ""5"": 2, ""54"": 1, ""58"": 1, ""60"": 1, ""8"": 1, ""9"": 1, ""94"": 1}"
xerces-j,0,seed0_solution059,0.3288348321162883,0.40520488856937453,0.6812512086637014,29,28.06896551724138,93,4,0.11425061425061425,0.0,"{""10"": 1, ""12"": 1, ""13"": 1, ""14"": 1, ""15"": 1, ""16"": 1, ""18"": 2, ""21"": 1, ""22"": 1, ""24"": 2, ""25"": 1, ""26"": 1, ""27"": 1, ""28"": 1, ""32"": 1, ""34"": 1, ""4"": 1, ""44"": 1, ""5"": 1, ""52"": 1, ""6"": 1, ""60"": 1, ""66"": 1, ""8"": 1, ""88"": 1, ""9"": 1, ""93"": 1}"
