subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,weighted_modularity,cluster_count,max_cluster_ratio,singleton_ratio,cluster_size_cv
daytrader,14,seed14_solution000,0.17435424354243542,2.554260651629073,1.643135174119037,0.17435424354243542,-2.554260651629073,1.643135174119037,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 7, 7, 7, 7, 7, 14, 14, 0, 15, 15, 16, 17, 17, 17, 0, 18]",0.10055084608733543,19,0.39622641509433965,0.22641509433962265,1.643135174119037
daytrader,14,seed14_solution001,0.17619926199261993,3.2759523809523814,1.6503772614222423,0.17619926199261993,-3.2759523809523814,1.6503772614222423,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 12, 13, 7, 14, 14, 7, 7, 7, 5, 15, 0, 16, 16, 17, 18, 18, 18, 0, 19]",0.10053127255211666,20,0.39622641509433965,0.22641509433962265,1.6503772614222423
daytrader,14,seed14_solution002,0.17619926199261993,2.781704260651629,1.6014411452017316,0.17619926199261993,-2.781704260651629,1.6014411452017316,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 8, 12, 7, 13, 13, 7, 7, 7, 14, 15, 0, 16, 16, 5, 17, 17, 17, 0, 18]",0.10053254908702225,19,0.39622641509433965,0.20754716981132076,1.6014411452017316
daytrader,14,seed14_solution003,0.18357933579335795,1.878042328042328,1.5746523685816092,0.18357933579335795,-1.878042328042328,1.5746523685816092,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 5, 8, 7, 12, 7, 7, 7, 7, 13, 14, 0, 15, 15, 16, 16, 16, 16, 0, 17]",0.09220964788061169,18,0.39622641509433965,0.20754716981132076,1.5746523685816092
daytrader,14,seed14_solution004,0.19142066420664205,2.361607142857143,1.4308556218601363,0.19142066420664205,-2.361607142857143,1.4308556218601363,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 3, 2, 0, 0, 0, 0, 0, 3, 4, 1, 1, 0, 5, 5, 0, 6, 7, 0, 0, 0, 0, 8, 6, 9, 10, 6, 11, 11, 6, 6, 6, 8, 12, 0, 5, 13, 14, 7, 15, 13, 0, 14]",0.08592633031957626,16,0.39622641509433965,0.09433962264150944,1.4308556218601363
daytrader,14,seed14_solution005,0.19234317343173432,3.3080701754385964,1.5662650437442738,0.19234317343173432,-3.3080701754385964,1.5662650437442738,True,False,,,"[0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 3, 4, 5, 0, 0, 0, 0, 0, 6, 7, 1, 1, 0, 8, 8, 0, 9, 10, 0, 0, 0, 0, 11, 7, 5, 12, 7, 13, 13, 7, 7, 7, 14, 15, 0, 16, 16, 17, 18, 18, 18, 0, 19]",0.10842802385588426,20,0.37735849056603776,0.20754716981132076,1.5662650437442738
daytrader,14,seed14_solution006,0.19280442804428044,2.9344537815126053,1.479659164279068,0.19280442804428044,-2.9344537815126053,1.479659164279068,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 3, 2, 0, 0, 0, 0, 0, 3, 4, 1, 1, 0, 5, 5, 0, 6, 7, 0, 0, 0, 0, 6, 4, 8, 8, 6, 9, 10, 4, 6, 6, 10, 11, 0, 12, 13, 10, 14, 15, 14, 0, 16]",0.0854685861780205,17,0.39622641509433965,0.1320754716981132,1.479659164279068
daytrader,14,seed14_solution007,0.19326568265682656,3.4282738095238097,1.410811127843783,0.19326568265682656,-3.4282738095238097,1.410811127843783,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 3, 2, 0, 0, 0, 0, 0, 4, 4, 1, 1, 0, 5, 5, 0, 6, 7, 0, 0, 0, 0, 8, 4, 8, 2, 3, 9, 9, 4, 6, 6, 8, 10, 0, 10, 11, 12, 13, 13, 14, 0, 15]",0.08513934655029207,16,0.39622641509433965,0.09433962264150944,1.410811127843783
daytrader,14,seed14_solution008,0.19603321033210333,2.2727891156462583,1.31006455372377,0.19603321033210333,-2.2727891156462583,1.31006455372377,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 3, 4, 0, 0, 0, 0, 0, 5, 4, 1, 1, 0, 6, 6, 0, 7, 6, 0, 0, 0, 0, 7, 4, 8, 9, 7, 7, 6, 4, 4, 7, 10, 10, 0, 10, 11, 8, 12, 13, 12, 0, 11]",0.08131282679293583,14,0.39622641509433965,0.07547169811320754,1.31006455372377
daytrader,14,seed14_solution009,0.20202952029520296,3.0234920634920637,1.3743829321867407,0.20202952029520296,-3.0234920634920637,1.3743829321867407,True,False,,,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 3, 4, 0, 0, 0, 0, 0, 5, 6, 1, 2, 0, 7, 7, 0, 3, 8, 0, 0, 0, 0, 9, 5, 6, 6, 7, 10, 10, 5, 7, 6, 8, 11, 0, 6, 6, 8, 12, 13, 12, 0, 14]",0.07583234330959554,15,0.39622641509433965,0.09433962264150944,1.3743829321867407
