subject,stage,seed,source_kind,front_path,label_path,front_sha256,label_sha256,front_rows,label_rows,class_count,class_mapping_path,class_mapping_sha256,provenance_status
jpetstore,stage3,1,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_01/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_01/partition_labels.csv,7ba55e9aedf6ef4d21178a0b5f7fc614fe6101509167fe1556ee128388621ba9,925689cee9a43fa3d05d2e9bb5cf4a8f51cafb5cd9f3809e85b0fbc4f8fd7447,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,2,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_02/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_02/partition_labels.csv,715c9996f982593a841b656e7b1f82178fa4549f55546744682502a1b9472633,72da79eb61569ce091b45a5e1bdaaa1156e257a064aeb5a6ce1669984f820598,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,3,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_03/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_03/partition_labels.csv,08747e333e48690b27110c8a00412a94d3ea64192971111f92122e7bf8dca6d7,52206b36643814b01dbf81533800a459752c7cc078f149f95a917f00ee47338b,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,4,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_04/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_04/partition_labels.csv,a4c53ecd8a9bba74351b50310235ca75a9a141c05a9c296592af0437b4b73d06,e3c4eb7fd37a85ee9b4327ab1fa1043bfda7ab2290103ac56b204889ad1fd760,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,5,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_05/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_05/partition_labels.csv,d21a16f2cca5de993afdf1b1376dc44455678497985b5e1dc54e0077216b9499,67022def0b61295c5faec22c3d6c959c6082348b6fc551ef1652035a7289fb4e,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,6,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_06/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_06/partition_labels.csv,3b6d72644b56b845b796645e96c0734796643fbdb64b99054bfb62d36ab28332,f515d037693c3429c698d79545f8e1e848194e339faf0dc1f91b14104b132530,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,7,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_07/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_07/partition_labels.csv,fa80b2272969f5f46cc1bc822e7ae220492e9c76892cff3d211bf0ca11cd8f29,8080f7fb7560e8796fac0720c10350c017cf7e2d9d96ed4cf7662722a881fef5,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,8,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_08/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_08/partition_labels.csv,35d0138af2ad881d06a9a7f59188646870ddcd3fb0bfc70be6653c146ae2e7df,fb78a0be0a18e493699de7aa6ef7b0bdf284146e1fa0459f522caf1d051151c0,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,9,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_09/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_09/partition_labels.csv,2539d81804f36fabdb488c74823ce04e08b28c38c31d2d2b086d46c4a32ce43b,673c5b70b19124868966928c92f7db6e4caa367dc50c9cc9b3783a4e3ce0a81f,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
jpetstore,stage3,10,formal,results/jpetstore/05_stage3_declaration_method_body/formal/seed_10/pareto_front_4d.csv,results/jpetstore/05_stage3_declaration_method_body/formal/seed_10/partition_labels.csv,da634568b349c7e9f41035c23e012e7602b5e04646c1c77ebeda5e06f9ef45fe,3b25652755d3263ffaa04a4359d587b1ce41f984a0fc889e836582bab4ad7506,100,2400,24,data/extracted/jpetstore/class_nodes.csv,69b59fef4e0cf7feb7402d14beac895b1790db0906b2b6dc11c54743f431e7e0,validated_source_scope
