summary,stage,subject,budget,seed_count,eligible_seed_count,availability_rate,unavailable_seed_count,eligible_candidate_count_median,eligible_candidate_count_min,eligible_candidate_count_max,median_gain,mean_gain,iqr_gain,std_gain,min_gain,max_gain,bootstrap_mean_ci_low,bootstrap_mean_ci_high,positive_count,at_least_5pct_count,at_least_10pct_count,at_least_20pct_count,at_least_30pct_count,median_realised_modularity_loss,mean_realised_modularity_loss,max_realised_modularity_loss,median_coupling,median_cohesion,median_cluster_count,median_singleton_ratio
stage3_semantic,stage3a,daytrader,0,30,5,0.16666666666666666,25,1,1,1,0.012647235681833737,0.014166275733609859,0.022900752358343875,0.015214284754513922,-1.9665766574074907e-16,0.035283390627872266,0.0025294471363665901,0.026228928649456851,3,0,0,0,0,0,0,0,0.41789667896678967,7.3456876456876454,9,0.037735849056603772
stage3_semantic,stage3a,daytrader,0.0050000000000000001,30,6,0.20000000000000001,24,1,1,1,0.017773994020088706,0.017378265898073078,0.027642041709419508,0.015718805723489254,-1.9665766574074907e-16,0.035283390627872266,0.0059246646733627714,0.028524338138202866,4,0,0,0,0,0,0.00034039522332428778,0.0020423713399457268,0.41789667896678967,7.616058016058016,9,0.028301886792452831
stage3_semantic,stage3a,daytrader,0.01,30,8,0.26666666666666666,22,1,1,3,0.018962960971352038,0.018564852481170839,0.020792168576147921,0.013989792931660304,-1.9665766574074907e-16,0.035283390627872266,0.0092197322085520329,0.027382112233682761,6,0,0,0,0,0,0.0016045740335031548,0.0054503654933628484,0.41789667896678967,7.3890559440559436,9.5,0.037735849056603772
stage3_semantic,stage3a,daytrader,0.025000000000000001,30,15,0.5,15,1,1,3,0.015025169584360398,0.0065146959991006391,0.03274849179693036,0.031451641031446403,-0.071049333318057725,0.040482009202516593,-0.0097720252719553872,0.020485935313500767,10,0,0,0,0,0.010964964745170698,0.010805472759915984,0.024897135862592311,0.41881918819188191,7.1547619047619051,10,0.056603773584905662
stage3_semantic,stage3a,daytrader,0.050000000000000003,30,20,0.66666666666666663,10,1,1,3,0.0055785116036710849,-0.00049625340576753166,0.034029555611678509,0.033771199622991861,-0.079800973189742413,0.040482009202516593,-0.01605538447828456,0.013191492147465482,11,0,0,0,0,0.018067383178948463,0.017092750597685332,0.038787358403070168,0.4195110701107011,6.9350823419005234,10,0.056603773584905662
stage3_semantic,stage3a,daytrader,0.10000000000000001,30,24,0.80000000000000004,6,2,1,5,0.0055785116036710849,0.0027012396951537135,0.046476212734438881,0.032023087213370244,-0.051968642549075815,0.063584874419502169,-0.0096575298499083813,0.015163156446011824,13,1,0,0,0,0.025098685665876377,0.032801861795825171,0.092040093663307052,0.42204797047970477,6.7695153331516966,10,0.056603773584905662
stage3_semantic,stage3a,daytrader,0.14999999999999999,30,26,0.8666666666666667,4,2.5,1,5,0.0059407570055410855,0.0049334495392772586,0.037793424298469033,0.031433745257192391,-0.047380949047067474,0.063584874419502169,-0.0068994627435644777,0.016446305819954449,15,1,0,0,0,0.027562836838060479,0.045005629907419478,0.14441846327287389,0.42204797047970477,6.7991874035055853,10,0.056603773584905662
stage3_semantic,stage3a,daytrader,0.20000000000000001,30,27,0.90000000000000002,3,3,1,6,0.0035064191134545485,0.00058911486598993239,0.051094153496663214,0.0382054293550654,-0.11236358663948057,0.063584874419502169,-0.014112014313760511,0.014256997478201455,15,1,0,0,0,0.02982543820696051,0.050456114912397487,0.19216872504182583,0.42204797047970477,6.7723791360154992,10,0.056603773584905662
stage3_semantic,stage3a,jpetstore,0,30,28,0.93333333333333335,2,1,1,1,-1.8541243364555779e-16,-1.8541243364555777e-16,0,2.5104269520601885e-32,-1.8541243364555779e-16,-1.8541243364555779e-16,-1.8541243364555777e-16,-1.8541243364555777e-16,0,0,0,0,0,0,0,0,0.25185185185185183,5.477380952380952,4,0
stage3_semantic,stage3a,jpetstore,0.0050000000000000001,30,30,1,0,1,1,2,-1.8541243364555779e-16,-0.00020405066032674061,0,0.00077653967706156125,-0.0030607599048985126,-1.8541243364555779e-16,-0.00051012665081657334,-1.8541243364555777e-16,0,0,0,0,0,0,0.00032547010432971339,0.0048820515649457006,0.25185185185185183,5.477380952380952,4,0
