subject,run_type,calibration_status,bounds_source,class_count,max_raw_edge_weight,imbalance_upper_bound,imbalance_bound_method,calibration_bound_violation,hypervolume,hv_leiden_only,hv_gain_over_leiden,n_solutions,n_non_leiden_partitions,n_injected_seed_solutions,n_non_injected_solutions,exact_leiden_present_in_front,leiden_dominated_by_front,n_solutions_dominating_leiden,runtime_sec,front_source,final_population_size,result_opt_size,feasible_population_size,constraint_violating_population_size,recomputed_nondominated_size,n_unique_objective_vectors,n_unique_canonical_partitions,front_validation_passed,has_feasible_solution,used_infeasible_fallback,solution_id,coupling,cohesion,imbalance,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,maximum_cluster_size,minimum_cluster_size,max_cluster_ratio,singleton_ratio,selected_equals_leiden,selected_is_injected_seed,selected_seed_name,mojofm_vs_reference,pairwise_precision,pairwise_recall,pairwise_f1,ari_vs_reference,nmi_vs_reference,reference_coverage_ratio,selector_contract_id,selector_contract,canonical_source_path,canonical_source_sha256,source_front_path,source_front_sha256,source_candidate_label_path,source_candidate_label_sha256,refresh_command,posthoc_status,seed
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.3938579753241341,0.2049046075441515,0.1889533677799825,100,99,2,98,True,False,0,6.546905750001315,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed11_solution008,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_11/pareto_front.csv,b350a1bceb3bff51c2763596e594784032dbd3dbc4e986425afa328fe84f9a3e,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_11/pareto_labels.csv.xz,9f594fe7bf87b18eba855b8384333f56304bb5d6ec9f4f0c68f63905b8aa5456,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,11
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4077225565253896,0.2049046075441515,0.202817948981238,97,96,2,95,True,False,0,6.577628250000998,recomputed_nondominated_front,100,97,100,0,97,95,97,True,True,False,seed12_solution008,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_12/pareto_front.csv,a747307c4dbf6637b39265d0280158b293dbbeaeb690d509b3715c43873df5f3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_12/pareto_labels.csv.xz,cd6aa3a62c66e937fc45a764419378ebd77145c454ae2f9bea71bfd75eafa2b7,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,12
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.3845302476502001,0.2049046075441515,0.1796256401060486,100,99,1,99,True,False,0,6.597040166030638,recomputed_nondominated_front,100,100,100,0,100,99,100,True,True,False,seed13_solution009,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_13/pareto_front.csv,96f4e7291517256be41c73ef5fca1b6dd25cd94b7451489c5bd9e77e35b4f02c,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_13/pareto_labels.csv.xz,1d4f0d3d24adb261ae6ced1e1e4c30b8cf6b60040f1a7271f2cf34a56b7d4b7a,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,13
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.394711132189385,0.2049046075441515,0.1898065246452334,89,88,4,85,True,False,0,6.568262874963693,recomputed_nondominated_front,100,89,100,0,89,88,89,True,True,False,seed14_solution009,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_14/pareto_front.csv,4f843a9cc37642e1832422c6a4e2356d3d085748a82f0f50c107ff9887416742,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_14/pareto_labels.csv.xz,55df1e027ff18b9b16d27d737752b8b6843e217e279cd996892610f26d1305b5,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,14
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.3922177683899779,0.2049046075441515,0.1873131608458264,76,75,3,73,True,False,0,6.484460124978796,recomputed_nondominated_front,100,76,100,0,76,76,76,True,True,False,seed15_solution008,0.2740740740740741,4.8999999999999995,0.0,0.4341197988111571,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_15/pareto_front.csv,08e39a659889f76664285c21825520d14cfe571552a687801a4b8675bedbb199,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_15/pareto_labels.csv.xz,124416e9736d8cddb4d945619f84a240d7c1e05c6e7ec0454b242de18098c3a1,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,15
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.3994348942068604,0.2049046075441515,0.1945302866627088,100,99,2,98,True,False,0,6.537878791044932,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed16_solution007,0.2740740740740741,4.8999999999999995,0.0,0.4341197988111571,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_16/pareto_front.csv,4164296fd44cdfe3c50c31d480a45076ded25d0dd08044d6c98f08b3fa0dd428,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_16/pareto_labels.csv.xz,3a6194582ff2764e70d9b9b8f7d05ddd1a4c0a3d4fa33144414d806b0d73e76c,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,16
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4053035203453399,0.2049046075441515,0.2003989128011883,87,86,3,84,True,False,0,6.605538917006925,recomputed_nondominated_front,100,87,100,0,87,87,87,True,True,False,seed17_solution002,0.2518518518518518,4.908333333333333,0.11785113019775793,0.43669257735101386,0.7481481481481481,2.9705882352941178,4,6.0,7,5,0.2916666666666667,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_17/pareto_front.csv,9346ecaae9fc86104a0c6acf5454a14187773a8d999bffe11c7a586ff6a4a763,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_17/pareto_labels.csv.xz,e5ae26ad474001eaf7bb6785109f28042475eb5c97b4322caab1875a219dc419,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,17
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.401114300112799,0.2049046075441515,0.1962096925686474,96,95,2,94,True,False,0,6.567867417004891,recomputed_nondominated_front,100,96,100,0,96,96,96,True,True,False,seed18_solution007,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_18/pareto_front.csv,74db15b711c27e506bf07098dd1d518139de2f7bc2b635f7d7892e2d60cd76b7,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_18/pareto_labels.csv.xz,2c8a8e984a4976de96add2ecd123b512092a3a291cd9d34fe61b34e331a48ab3,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,18
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4078700068348985,0.2049046075441515,0.2029653992907469,100,99,1,99,True,False,0,6.681188000016846,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed19_solution008,0.2740740740740741,4.8999999999999995,0.0,0.4341197988111571,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_19/pareto_front.csv,0e4af1f7059d9e31c5b2e427874c400901b26b417387896885e403f57baa717c,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_19/pareto_labels.csv.xz,67377f4866bf78411be196700dcd47cb73815f3d3ca379653f691ea42925cad9,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,19
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4061171212229795,0.2049046075441515,0.2012125136788279,100,99,1,99,True,False,0,6.5401645000092685,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed20_solution002,0.2518518518518518,4.908333333333333,0.11785113019775793,0.43669257735101386,0.7481481481481481,2.9705882352941178,4,6.0,7,5,0.2916666666666667,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_20/pareto_front.csv,9c395e8612107a721c9910a5883ab00735a81218067518dfa4fbcf8f343fd330,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_20/pareto_labels.csv.xz,c556f52da98983e9fbc96dcf1079063e5250e7c10188e1b3967a3770d15ce2c5,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,20
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4091268577328878,0.2049046075441515,0.2042222501887362,85,84,3,82,True,False,0,6.525197874987498,recomputed_nondominated_front,100,85,100,0,85,83,85,True,True,False,seed21_solution008,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_21/pareto_front.csv,432876a8ba535b7d75a51a589e22c35d3c12c7c684777a6c00ac14d6c2ef4d5d,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_21/pareto_labels.csv.xz,e1acc1ad1b3d7c20e08df382dd3e14a39240b5b7d2a5111fe7b3dd59149806ed,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,21
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.3835414183904938,0.2049046075441515,0.1786368108463422,100,99,3,97,True,False,0,6.626772459014319,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed22_solution009,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_22/pareto_front.csv,9f00beb9c3216665e9505d1cdbc8fdc802a8390c74be2fea7ec3fa183c4086eb,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_22/pareto_labels.csv.xz,34bf527c5718febaf48abe2cb9c019c95ea7c6377ceb436fb641f37bf7ef711b,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,22
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4073115975765665,0.2049046075441515,0.2024069900324149,100,99,2,98,True,False,0,6.584858208952937,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed23_solution008,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_23/pareto_front.csv,99503cd0c6e31175a78d7f9179b787551f517d197e85e84088e2730734959bb4,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_23/pareto_labels.csv.xz,5af97fe8cccf1db25bbdc3eec680fa0c780f8a10309f3ddc457f50437710b459,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,23
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4037502937570792,0.2049046075441515,0.1988456862129277,100,99,1,99,True,False,0,6.627225250005722,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed24_solution009,0.2740740740740741,5.219047619047619,0.11785113019775793,0.43652796829751594,0.725925925925926,2.6486486486486487,4,6.0,7,5,0.2916666666666667,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_24/pareto_front.csv,a20e479d602537ce6b3d4fda60add5de731fef1d46f34c5d7f4f6b6954978059,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_24/pareto_labels.csv.xz,5195ef7121c41164fb2f2cbe85ca45f1d3e0e17f7211f53a22919296d31bd910,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,24
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.3931870662090244,0.2049046075441515,0.1882824586648728,76,75,1,75,True,False,0,6.546328625001479,recomputed_nondominated_front,100,76,100,0,76,76,76,True,True,False,seed25_solution009,0.2740740740740741,4.8999999999999995,0.0,0.4341197988111571,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_25/pareto_front.csv,c62355038d378c6ae6508ad338eaf9b577da55f6c0cd2f2d0c6b6a00adda989b,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_25/pareto_labels.csv.xz,648df8d3cd2b9f8088ddd84d56cc88fff911a83a8e90afcf2f0c552869320d32,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,25
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4091302320485599,0.2049046075441515,0.2042256245044083,96,95,2,94,True,False,0,6.776696708984673,recomputed_nondominated_front,100,96,100,0,96,94,96,True,True,False,seed26_solution009,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_26/pareto_front.csv,b8ae22b24066961e2c9b76a98df8011d759d89ae6ff41b9b14ad014b608b2beb,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_26/pareto_labels.csv.xz,b75818c38d38efd8d53368d1127d15a98abca09a59c03183a2b0f959e7bcf130,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,26
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4064206058907386,0.2049046075441515,0.201515998346587,100,99,1,99,True,False,0,6.60480379202636,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed27_solution007,0.2740740740740741,4.8999999999999995,0.0,0.4341197988111571,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,57d0776a4752ed14c165a5da96b592b2f7cd4371b3f96837e62fbb12d358c8fa,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,84bb058e4454f126558567d9f008e819f6008e9f39965f51ef9e725d07a070b8,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,27
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4096936619973028,0.2049046075441515,0.2047890544531512,96,95,3,93,True,False,0,6.609736917016562,recomputed_nondominated_front,100,96,100,0,96,94,96,True,True,False,seed28_solution008,0.2740740740740741,4.9,0.0,0.4277366255144036,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_28/pareto_front.csv,38c68df02fc7606d089463f3cd397781aad7ab0a7e9c56a98dde7533440d27f6,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_28/pareto_labels.csv.xz,f80f5d2e12e05d83a5ed69310b99a81e536154c4ee7a34ea100886c52c7e69f4,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,28
jpetstore,formal,not_required,theoretical,24,35.0,1.2909944487358056,exact_extreme_allocation_over_cluster_count,False,0.4099240103642097,0.2049046075441515,0.2050194028200581,85,84,1,84,True,False,0,6.546384167042561,recomputed_nondominated_front,100,85,100,0,85,83,85,True,True,False,seed29_solution009,0.2740740740740741,4.8999999999999995,0.0,0.4341197988111571,0.725925925925926,2.6486486486486487,4,6.0,6,6,0.25,0.0,False,False,nan,,,,,,,,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_29/pareto_front.csv,6ee8a31849eb7a945fd8353ab97cd6ea3111ef249ea48c03437dabd0466553bb,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_29/pareto_labels.csv.xz,21a7d75f8b41c24e2a81be922f108b266997302cb35a26c4c0ca675f75119a7f,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,29
