source,target,flow_type,weight,evidence_method,evidence_statement
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r265 = virtualinvoke $r252.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r264, $r263, $r202, $r262, $r261, $r260)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r265 = virtualinvoke $r252.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r264, $r263, $r202, $r262, $r261, $r260)"
org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r278 = virtualinvoke $r267.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r277, $r276, $r202, null, $r275, $r274)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r278 = virtualinvoke $r267.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r277, $r276, $r202, null, $r275, $r274)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r278 = virtualinvoke $r267.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r277, $r276, $r202, null, $r275, $r274)"
org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r291 = virtualinvoke $r280.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r290, $r289, $r202, null, $r288, $r287)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r291 = virtualinvoke $r280.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r290, $r289, $r202, null, $r288, $r287)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,"r291 = virtualinvoke $r280.<org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory: org.eclipse.cargotracker.domain.model.handling.HandlingEvent createHandlingEvent(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type)>($r290, $r289, $r202, null, $r288, $r287)"
org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,r294 = interfaceinvoke $r293.<org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository: org.eclipse.cargotracker.domain.model.handling.HandlingHistory lookupHandlingHistoryOfCargo(org.eclipse.cargotracker.domain.model.cargo.TrackingId)>($r202)
org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository,org.eclipse.cargotracker.domain.model.cargo.Cargo,argument_passing_flow,3,<org.eclipse.cargotracker.application.util.SampleDataGenerator: void loadSampleCargos()>,virtualinvoke $r208.<org.eclipse.cargotracker.domain.model.cargo.Cargo: void deriveDeliveryProgress(org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>(r294)
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Cargo: void <init>(org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>","$r9 = staticinvoke <org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>($r8, $r7, $r6)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Cargo: void <init>(org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>","$r9 = staticinvoke <org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>($r8, $r7, $r6)"
org.eclipse.cargotracker.domain.model.handling.HandlingHistory,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Cargo: void <init>(org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>","$r9 = staticinvoke <org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>($r8, $r7, $r6)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.shared.DomainObjectUtils,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: org.eclipse.cargotracker.domain.model.cargo.Itinerary getItinerary()>,"$r3 = staticinvoke <org.eclipse.cargotracker.domain.shared.DomainObjectUtils: java.lang.Object nullSafe(java.lang.Object,java.lang.Object)>($r2, $r1)"
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: void specifyNewRoute(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>,"$r6 = virtualinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery updateOnRouting(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: void specifyNewRoute(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>,"$r6 = virtualinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery updateOnRouting(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: void assignToRoute(org.eclipse.cargotracker.domain.model.cargo.Itinerary)>,"$r6 = virtualinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery updateOnRouting(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: void assignToRoute(org.eclipse.cargotracker.domain.model.cargo.Itinerary)>,"$r6 = virtualinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery updateOnRouting(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.cargo.Delivery,return_value_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: void deriveDeliveryProgress(org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>,"$r4 = staticinvoke <org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>($r3, $r2, r1)"
org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: void deriveDeliveryProgress(org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>,"$r4 = staticinvoke <org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>($r3, $r2, r1)"
org.eclipse.cargotracker.domain.model.handling.HandlingHistory,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Cargo: void deriveDeliveryProgress(org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>,"$r4 = staticinvoke <org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>($r3, $r2, r1)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>",$z0 = virtualinvoke r0.<org.eclipse.cargotracker.domain.model.cargo.Delivery: boolean calculateMisdirectionStatus(org.eclipse.cargotracker.domain.model.cargo.Itinerary)>(r5)
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>","$r7 = virtualinvoke r0.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.RoutingStatus calculateRoutingStatus(org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>(r5, r6)"
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>","$r7 = virtualinvoke r0.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.RoutingStatus calculateRoutingStatus(org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>(r5, r6)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>",$r11 = virtualinvoke r0.<org.eclipse.cargotracker.domain.model.cargo.Delivery: java.time.LocalDateTime calculateEta(org.eclipse.cargotracker.domain.model.cargo.Itinerary)>(r5)
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>","$r12 = virtualinvoke r0.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>(r6, r5)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>","$r12 = virtualinvoke r0.<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>(r6, r5)"
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>",$z1 = virtualinvoke r0.<org.eclipse.cargotracker.domain.model.cargo.Delivery: boolean calculateUnloadedAtDestination(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>(r6)
org.eclipse.cargotracker.domain.model.handling.HandlingHistory,org.eclipse.cargotracker.domain.model.cargo.Delivery,return_value_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>","specialinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>(r4, r6, r0)"
org.eclipse.cargotracker.domain.model.handling.HandlingHistory,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>","specialinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>(r4, r6, r0)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>","specialinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>(r4, r6, r0)"
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery derivedFrom(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.handling.HandlingHistory)>","specialinvoke $r5.<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>(r4, r6, r0)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery updateOnRouting(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>","specialinvoke $r2.<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>($r5, r4, r0)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery updateOnRouting(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>","specialinvoke $r2.<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>($r5, r4, r0)"
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Delivery,argument_passing_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.Delivery updateOnRouting(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>","specialinvoke $r2.<org.eclipse.cargotracker.domain.model.cargo.Delivery: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.domain.model.cargo.RouteSpecification)>($r5, r4, r0)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.shared.DomainObjectUtils,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.location.Location getLastKnownLocation()>,"$r3 = staticinvoke <org.eclipse.cargotracker.domain.shared.DomainObjectUtils: java.lang.Object nullSafe(java.lang.Object,java.lang.Object)>($r2, $r1)"
org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.shared.DomainObjectUtils,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.voyage.Voyage getCurrentVoyage()>,"$r3 = staticinvoke <org.eclipse.cargotracker.domain.shared.DomainObjectUtils: java.lang.Object nullSafe(java.lang.Object,java.lang.Object)>($r2, $r1)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,argument_passing_flow,3,<org.eclipse.cargotracker.domain.model.cargo.Delivery: boolean calculateMisdirectionStatus(org.eclipse.cargotracker.domain.model.cargo.Itinerary)>,$z0 = virtualinvoke r2.<org.eclipse.cargotracker.domain.model.cargo.Itinerary: boolean isExpected(org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>($r3)
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.HandlingActivity,return_value_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>","specialinvoke $r39.<org.eclipse.cargotracker.domain.model.cargo.HandlingActivity: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.location.Location)>($r41, $r42)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.location.Location,return_value_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>",$z5 = virtualinvoke $r33.<org.eclipse.cargotracker.domain.model.location.Location: boolean sameIdentityAs(org.eclipse.cargotracker.domain.model.location.Location)>($r32)
org.eclipse.cargotracker.domain.model.cargo.Leg,org.eclipse.cargotracker.domain.model.cargo.HandlingActivity,return_value_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>","specialinvoke $r34.<org.eclipse.cargotracker.domain.model.cargo.HandlingActivity: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage)>($r35, $r37, $r36)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.location.Location,return_value_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>",$z2 = virtualinvoke $r18.<org.eclipse.cargotracker.domain.model.location.Location: boolean sameIdentityAs(org.eclipse.cargotracker.domain.model.location.Location)>($r17)
org.eclipse.cargotracker.domain.model.cargo.Leg,org.eclipse.cargotracker.domain.model.cargo.HandlingActivity,return_value_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>","specialinvoke $r24.<org.eclipse.cargotracker.domain.model.cargo.HandlingActivity: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.voyage.Voyage)>($r25, $r27, $r26)"
org.eclipse.cargotracker.domain.model.cargo.Leg,org.eclipse.cargotracker.domain.model.cargo.HandlingActivity,return_value_flow,3,"<org.eclipse.cargotracker.domain.model.cargo.Delivery: org.eclipse.cargotracker.domain.model.cargo.HandlingActivity calculateNextExpectedActivity(org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,org.eclipse.cargotracker.domain.model.cargo.Itinerary)>","specialinvoke $r19.<org.eclipse.cargotracker.domain.model.cargo.HandlingActivity: void <init>(org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.location.Location)>($r20, $r21)"
