ari_vs_reference,average_cluster_size,bounds_source,calibration_bound_violation,calibration_status,class_count,cluster_count,cohesion,constraint_violating_population_size,coupling,exact_leiden_present_in_front,feasible_population_size,final_population_size,front_source,front_validation_passed,has_feasible_solution,hv_gain_over_leiden,hv_leiden_only,hypervolume,imbalance,imbalance_bound_method,imbalance_upper_bound,internal_edge_weight_ratio,internal_external_edge_ratio,leiden_dominated_by_front,max_cluster_ratio,max_raw_edge_weight,maximum_cluster_size,minimum_cluster_size,mojofm_vs_reference,n_injected_seed_solutions,n_non_injected_solutions,n_non_leiden_partitions,n_solutions,n_solutions_dominating_leiden,n_unique_canonical_partitions,n_unique_objective_vectors,nmi_vs_reference,pairwise_f1,pairwise_precision,pairwise_recall,recomputed_nondominated_size,reference_coverage_ratio,result_opt_size,run_type,runtime_sec,seed,selected_equals_leiden,selected_is_injected_seed,selected_seed_name,singleton_ratio,solution_id,subject,used_infeasible_fallback,weighted_modularity
,26.258064516129032,theoretical,False,not_required,814,31,8.068765336183423,0,0.20879942487419123,True,100,100,recomputed_nondominated_front,True,True,0.024807250128555072,0.10403318286394046,0.12884043299249553,1.314526165589089,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7912005751258088,3.789285222421154,False,0.14496314496314497,354.0,118,1,,2,98,99,100,0,100,100,,,,,100,,100,formal,113.57447091699578,11,True,True,raw_leiden,0.013513513513513514,seed11_solution017,xerces-j,False,0.6615191429343901
,27.133333333333333,theoretical,False,not_required,814,30,8.336436871540824,0,0.20879942487419123,False,100,100,recomputed_nondominated_front,True,True,0.037263077429914374,0.10403318286394046,0.14129626029385484,1.2825952905919755,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7912005751258088,3.789285222421154,True,0.14496314496314497,354.0,118,1,,1,99,100,100,1,100,100,,,,,100,,100,formal,113.2868985409732,12,False,True,raw_leiden_perturb_0.005_3,0.012285012285012284,seed12_solution018,xerces-j,False,0.6615191429343901
,28.06896551724138,theoretical,False,not_required,814,29,8.618194498764867,0,0.20879942487419123,False,100,100,recomputed_nondominated_front,True,True,0.03418857260275916,0.10403318286394046,0.13822175546669963,1.2485924679897535,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7912005751258088,3.789285222421154,True,0.14496314496314497,354.0,118,1,,2,98,100,100,1,100,100,,,,,100,,100,formal,112.13291008298984,13,False,True,raw_leiden_perturb_0.02_4,0.011056511056511056,seed13_solution019,xerces-j,False,0.6615191429343901
,26.258064516129032,theoretical,False,not_required,814,31,8.068765336183423,0,0.20879942487419123,True,100,100,recomputed_nondominated_front,True,True,0.02096191843057099,0.10403318286394046,0.12499510129451145,1.314526165589089,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7912005751258088,3.789285222421154,False,0.14496314496314497,354.0,118,1,,2,98,99,100,0,100,100,,,,,100,,100,formal,101.11656233295798,14,True,True,raw_leiden,0.013513513513513514,seed14_solution015,xerces-j,False,0.6615191429343901
,26.258064516129032,theoretical,False,not_required,814,31,8.088813447315896,0,0.21035226455787204,False,100,100,recomputed_nondominated_front,True,True,0.03268716533066883,0.10403318286394046,0.1367203481946093,1.3192513138601827,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.789647735442128,3.75393028024607,False,0.14496314496314497,354.0,118,1,,1,99,100,100,0,100,100,,,,,100,,100,formal,83.26117941603297,15,False,True,raw_leiden_perturb_0.02_2,0.013513513513513514,seed15_solution018,xerces-j,False,0.6598444687813027
,27.133333333333333,theoretical,False,not_required,814,30,8.334981676313697,0,0.20879942487419123,False,100,100,recomputed_nondominated_front,True,True,0.01993144332309489,0.10403318286394046,0.12396462618703535,1.2825599894479043,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7912005751258088,3.789285222421154,True,0.14496314496314497,354.0,118,1,,2,98,100,100,1,100,100,,,,,100,,100,formal,86.85801037499914,16,False,True,raw_leiden_perturb_0.01_4,0.012285012285012284,seed16_solution020,xerces-j,False,0.6615191429343901
,27.133333333333333,theoretical,False,not_required,814,30,8.332673675672364,0,0.20879942487419123,False,100,100,recomputed_nondominated_front,True,True,0.02561712976591078,0.10403318286394046,0.12965031262985124,1.2810057760306768,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7912005751258088,3.789285222421154,True,0.14496314496314497,354.0,118,1,,0,100,100,100,1,100,100,,,,,100,,100,formal,87.370034499967,17,False,False,,0.012285012285012284,seed17_solution017,xerces-j,False,0.6615191429343901
,27.133333333333333,theoretical,False,not_required,814,30,8.32746582036739,0,0.2187491013659238,False,100,100,recomputed_nondominated_front,True,True,0.0286976054101072,0.10403318286394046,0.13273078827404766,1.2750540805464652,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7812508986340762,3.5714473511239646,False,0.14496314496314497,354.0,118,1,,0,100,100,100,0,100,100,,,,,100,,100,formal,97.44779283396201,18,False,False,,0.012285012285012284,seed18_solution019,xerces-j,False,0.6522945123757186
,26.258064516129032,theoretical,False,not_required,814,31,8.068765336183423,0,0.20879942487419123,True,100,100,recomputed_nondominated_front,True,True,0.03095365287387379,0.10403318286394046,0.13498683573781425,1.314526165589089,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7912005751258088,3.789285222421154,False,0.14496314496314497,354.0,118,1,,1,99,99,100,0,100,100,,,,,100,,100,formal,94.10238562501036,19,True,True,raw_leiden,0.013513513513513514,seed19_solution011,xerces-j,False,0.6615191429343901
,26.258064516129032,theoretical,False,not_required,814,31,7.991720963877605,0,0.21262401150251617,False,100,100,recomputed_nondominated_front,True,True,0.03121694274644772,0.10403318286394046,0.13525012561038818,1.301901822202241,exact_extreme_allocation_over_cluster_count,8.801871721804298,0.7873759884974838,3.703137679199351,False,0.14496314496314497,354.0,118,1,,0,100,100,100,0,100,100,,,,,100,,100,formal,114.57250100001693,20,False,False,,0.012285012285012284,seed20_solution019,xerces-j,False,0.6579122912468682
