summary,stage,subject,budget,field,saved,recomputed,match,target,profile,profile_family,metric,reference
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.025000000000000001,median_singleton_ratio,0.037735849056603703,0.037735849056603703,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,eligible_seed_count,20,20,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,availability_rate,0.66666666666666663,0.66666666666666663,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,unavailable_seed_count,10,10,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,median_gain,0.1090118690205998,0.1090118690205998,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,mean_gain,0.13269820875936589,0.13269820875936586,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,iqr_gain,0.15210656606996101,0.15210656606996106,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,std_gain,0.1017798156980841,0.10177981569808418,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,min_gain,0.0148422896379916,0.0148422896379916,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,max_gain,0.33486037985569189,0.33486037985569189,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,positive_count,20,20,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,at_least_5pct_count,14,14,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,at_least_10pct_count,10,10,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,at_least_20pct_count,5,5,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,at_least_30pct_count,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,median_realised_modularity_loss,0.0209500369507973,0.020950036950797349,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,mean_realised_modularity_loss,0.019999836138371301,0.019999836138371314,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,max_realised_modularity_loss,0.0493318542090318,0.0493318542090318,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,median_coupling,0.42273985239852391,0.42273985239852391,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,median_cohesion,7.2494388327721646,7.2494388327721655,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,median_cluster_count,10,10,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.050000000000000003,median_singleton_ratio,0.037735849056603703,0.037735849056603703,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,eligible_seed_count,24,24,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,availability_rate,0.80000000000000004,0.80000000000000004,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,unavailable_seed_count,6,6,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,median_gain,0.1358088378889345,0.13580883788893444,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,mean_gain,0.1637554285992586,0.16375542859925862,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,iqr_gain,0.1477995065658895,0.14779950656588953,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,std_gain,0.1094668849461168,0.1094668849461168,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,min_gain,0.0148422896379916,0.0148422896379916,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,max_gain,0.39091696554809291,0.39091696554809291,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,positive_count,24,24,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,at_least_5pct_count,20,20,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,at_least_10pct_count,16,16,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,at_least_20pct_count,8,8,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,at_least_30pct_count,3,3,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,median_realised_modularity_loss,0.043571134790937098,0.043571134790937049,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,mean_realised_modularity_loss,0.044451918355397302,0.044451918355397309,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,max_realised_modularity_loss,0.096223153320410204,0.096223153320410204,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,median_coupling,0.43611623616236161,0.43611623616236161,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,median_cohesion,7.25230855564189,7.2523085556418891,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,median_cluster_count,10,10,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.10000000000000001,median_singleton_ratio,0.018867924528301799,0.018867924528301799,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,eligible_seed_count,26,26,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,availability_rate,0.8666666666666667,0.8666666666666667,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,unavailable_seed_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,median_gain,0.18605897019501461,0.18605897019501461,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,mean_gain,0.19887815914426679,0.19887815914426679,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,iqr_gain,0.1718703139510098,0.17187031395100988,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,std_gain,0.1050330802560719,0.10503308025607194,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,min_gain,0.017792209938679401,0.017792209938679401,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,max_gain,0.39091696554809291,0.39091696554809291,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,positive_count,26,26,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,at_least_5pct_count,24,24,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,at_least_10pct_count,22,22,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,at_least_20pct_count,12,12,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,at_least_30pct_count,6,6,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,median_realised_modularity_loss,0.094804930924130504,0.094804930924130448,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,mean_realised_modularity_loss,0.081511757134881999,0.081511757134881943,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,max_realised_modularity_loss,0.14175046823460391,0.14175046823460391,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,median_coupling,0.44949261992619921,0.44949261992619921,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,median_cohesion,7.205289586956253,7.205289586956253,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,median_cluster_count,9.5,9.5,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.14999999999999991,median_singleton_ratio,0.018867924528301799,0.018867924528301799,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,eligible_seed_count,27,27,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,availability_rate,0.90000000000000002,0.90000000000000002,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,unavailable_seed_count,3,3,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,median_gain,0.2091482891392161,0.2091482891392161,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,mean_gain,0.2219168635917256,0.22191686359172563,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,iqr_gain,0.17968643924270139,0.17968643924270139,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,std_gain,0.1151026442589895,0.11510264425898957,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,min_gain,0.017792209938679401,0.017792209938679401,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,max_gain,0.46589527511652051,0.46589527511652051,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,positive_count,27,27,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,at_least_5pct_count,26,26,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,at_least_10pct_count,24,24,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,at_least_20pct_count,14,14,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,at_least_30pct_count,8,8,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,median_realised_modularity_loss,0.1084744318507679,0.1084744318507679,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,mean_realised_modularity_loss,0.1022100503376855,0.10221005033768543,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,max_realised_modularity_loss,0.1930483342646134,0.1930483342646134,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,median_coupling,0.45848708487084872,0.45848708487084872,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,median_cohesion,7.1013131313131312,7.1013131313131312,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,median_cluster_count,9,9,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,daytrader,0.20000000000000001,median_singleton_ratio,0.018867924528301799,0.018867924528301799,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,eligible_seed_count,28,28,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,availability_rate,0.93333333333333324,0.93333333333333335,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,unavailable_seed_count,2,2,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,median_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,mean_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,iqr_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,std_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,min_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,max_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,positive_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,at_least_5pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,at_least_10pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,at_least_20pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,at_least_30pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,median_realised_modularity_loss,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,mean_realised_modularity_loss,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,max_realised_modularity_loss,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,median_coupling,0.25185185185185183,0.25185185185185183,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,median_cohesion,5.477380952380952,5.477380952380952,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,median_cluster_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0,median_singleton_ratio,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,eligible_seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,availability_rate,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,unavailable_seed_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,median_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,mean_gain,-0.0351683487767964,-0.035168348776796442,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,iqr_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,std_gain,0.13383744094832409,0.13383744094832409,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,min_gain,-0.52752523165194665,-0.52752523165194665,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,max_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,positive_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,at_least_5pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,at_least_10pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,at_least_20pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,at_least_30pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,median_realised_modularity_loss,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,mean_realised_modularity_loss,0.0003254701043297,0.00032547010432971334,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,max_realised_modularity_loss,0.0048820515649456997,0.0048820515649456997,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,median_coupling,0.25185185185185183,0.25185185185185183,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,median_cohesion,5.477380952380952,5.477380952380952,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,median_cluster_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.0050000000000000001,median_singleton_ratio,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,eligible_seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,availability_rate,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,unavailable_seed_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,median_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,mean_gain,-0.0351683487767964,-0.035168348776796442,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,iqr_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,std_gain,0.13383744094832409,0.13383744094832409,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,min_gain,-0.52752523165194665,-0.52752523165194665,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,max_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,positive_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,at_least_5pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,at_least_10pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,at_least_20pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,at_least_30pct_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,median_realised_modularity_loss,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,mean_realised_modularity_loss,0.0003254701043297,0.00032547010432971334,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,max_realised_modularity_loss,0.0048820515649456997,0.0048820515649456997,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,median_coupling,0.25185185185185183,0.25185185185185183,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,median_cohesion,5.477380952380952,5.477380952380952,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,median_cluster_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.01,median_singleton_ratio,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,eligible_seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,availability_rate,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,unavailable_seed_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,median_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,mean_gain,0.114725992332244,0.114725992332244,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,iqr_gain,0.18350341907227391,0.18350341907227391,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,std_gain,0.31194778927478972,0.31194778927478978,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,min_gain,-0.52752523165194665,-0.52752523165194665,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,max_gain,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,positive_count,13,13,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,at_least_5pct_count,13,13,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,at_least_10pct_count,13,13,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,at_least_20pct_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,at_least_30pct_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,median_realised_modularity_loss,0.0024410257824728,0.0024410257824728498,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,mean_realised_modularity_loss,0.0059117874882487998,0.0059117874882488302,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,max_realised_modularity_loss,0.017983602374828499,0.017983602374828499,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,median_coupling,0.25185185185185183,0.25185185185185183,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,median_cohesion,5.477380952380952,5.477380952380952,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,median_cluster_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.025000000000000001,median_singleton_ratio,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,eligible_seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,availability_rate,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,unavailable_seed_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,median_gain,0.30307657494132401,0.30307657494132401,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,mean_gain,0.29874912843710172,0.29874912843710177,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,iqr_gain,0.23914631173810011,0.23914631173810019,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,std_gain,0.25691022990295848,0.25691022990295853,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,min_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,max_gain,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,positive_count,23,23,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,at_least_5pct_count,23,23,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,at_least_10pct_count,23,23,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,at_least_20pct_count,15,15,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,at_least_30pct_count,15,15,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,median_realised_modularity_loss,0.0147668268733494,0.0147668268733494,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,mean_realised_modularity_loss,0.0202710871758803,0.020271087175880286,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,max_realised_modularity_loss,0.045427903545003902,0.045427903545003902,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,median_coupling,0.25802469135802458,0.25802469135802464,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,median_cohesion,4.9690476190476192,4.9690476190476192,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,median_cluster_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.050000000000000003,median_singleton_ratio,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,eligible_seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,availability_rate,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,unavailable_seed_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,median_gain,0.4226497308103741,0.4226497308103741,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,mean_gain,0.41283745279744749,0.41283745279744755,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,iqr_gain,0.23914631173810011,0.23914631173810019,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,std_gain,0.30270073390421243,0.30270073390421248,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,min_gain,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,max_gain,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,positive_count,27,27,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,at_least_5pct_count,27,27,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,at_least_10pct_count,27,27,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,at_least_20pct_count,19,19,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,at_least_30pct_count,19,19,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,median_realised_modularity_loss,0.0390977858379132,0.0390977858379132,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,mean_realised_modularity_loss,0.036930053808299002,0.036930053808299036,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,max_realised_modularity_loss,0.093600237207025302,0.093600237207025302,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,median_coupling,0.26666666666666661,0.26666666666666666,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,median_cohesion,4.8767857142857141,4.8767857142857141,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,median_cluster_count,4,4,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.10000000000000001,median_singleton_ratio,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.14999999999999991,seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.14999999999999991,eligible_seed_count,30,30,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.14999999999999991,availability_rate,1,1,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.14999999999999991,unavailable_seed_count,0,0,True,,,,,
stage3_budgeted_balance_summary.csv,stage3a,jpetstore,0.14999999999999991,median_gain,0.4226497308103741,0.4226497308103741,True,,,,,
