source,target,type_weight,call_weight,return_flow_weight,argument_flow_weight,ssa_flow_weight,g_ssa_weight
org.jfree.chart.ChartColor,org.jfree.chart.plot.DefaultDrawingSupplier,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.ChartTheme,3.0,76.0,0.0,0.0,0.0,79.0
org.jfree.chart.ChartFactory,org.jfree.chart.ChartUtilities,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.JFreeChart,58.0,96.0,0.0,0.0,0.0,154.0
org.jfree.chart.ChartFactory,org.jfree.chart.StandardChartTheme,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.Axis,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.CategoryAxis,0.0,22.0,0.0,0.0,0.0,22.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.CategoryAxis3D,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.DateAxis,0.0,20.0,0.0,0.0,0.0,20.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.NumberAxis,0.0,90.0,0.0,0.0,0.0,90.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.NumberAxis3D,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.Timeline,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartFactory,org.jfree.chart.axis.ValueAxis,0.0,12.0,0.0,0.0,0.0,12.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.HighLowItemLabelGenerator,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.IntervalCategoryToolTipGenerator,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.ItemLabelPosition,0.0,12.0,0.0,0.0,0.0,12.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.StandardCategoryToolTipGenerator,0.0,18.0,0.0,0.0,0.0,18.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.StandardPieSectionLabelGenerator,0.0,12.0,0.0,0.0,0.0,12.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.StandardPieToolTipGenerator,0.0,20.0,0.0,0.0,0.0,20.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.StandardXYToolTipGenerator,0.0,22.0,0.0,0.0,0.0,22.0
org.jfree.chart.ChartFactory,org.jfree.chart.labels.StandardXYZToolTipGenerator,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.CategoryPlot,0.0,52.0,0.0,0.0,0.0,52.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.Marker,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.MultiplePiePlot,0.0,18.0,0.0,0.0,0.0,18.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PiePlot,0.0,72.0,0.0,0.0,0.0,72.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PiePlot3D,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.Plot,0.0,28.0,0.0,0.0,0.0,28.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PlotOrientation,19.0,0.0,0.0,48.0,12.0,31.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.PolarPlot,0.0,8.0,0.0,0.0,0.0,8.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.RingPlot,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.ValueMarker,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.WaferMapPlot,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartFactory,org.jfree.chart.plot.XYPlot,0.0,76.0,0.0,0.0,0.0,76.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.AbstractRenderer,0.0,16.0,0.0,0.0,0.0,16.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.DefaultPolarItemRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.WaferMapRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,0.0,34.0,0.0,0.0,0.0,34.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.AreaRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.BarRenderer,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.BarRenderer3D,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.BoxAndWhiskerRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.CategoryItemRenderer,0.0,8.0,0.0,0.0,0.0,8.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.GanttRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.GradientBarPainter,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.LineAndShapeRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.LineRenderer3D,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.StackedAreaRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.StackedBarRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.StackedBarRenderer3D,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.StandardBarPainter,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.category.WaterfallBarRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,0.0,16.0,0.0,0.0,0.0,16.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.CandlestickRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.GradientXYBarPainter,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.HighLowRenderer,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.StackedXYAreaRenderer2,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.StandardXYBarPainter,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.WindItemRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYAreaRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYAreaRenderer2,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYBarRenderer,0.0,8.0,0.0,0.0,0.0,8.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYBubbleRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYItemRenderer,0.0,16.0,0.0,0.0,0.0,16.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYStepAreaRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.renderer.xy.XYStepRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.title.TextTitle,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartFactory,org.jfree.chart.title.Title,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.urls.StandardCategoryURLGenerator,0.0,20.0,0.0,0.0,0.0,20.0
org.jfree.chart.ChartFactory,org.jfree.chart.urls.StandardPieURLGenerator,0.0,12.0,0.0,0.0,0.0,12.0
org.jfree.chart.ChartFactory,org.jfree.chart.urls.StandardXYURLGenerator,0.0,20.0,0.0,0.0,0.0,20.0
org.jfree.chart.ChartFactory,org.jfree.chart.urls.StandardXYZURLGenerator,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartFactory,org.jfree.chart.util.ParamChecks,0.0,46.0,0.0,0.0,0.0,46.0
org.jfree.chart.ChartFactory,org.jfree.data.KeyedValues,0.0,12.0,0.0,0.0,0.0,12.0
org.jfree.chart.ChartFactory,org.jfree.data.category.CategoryDataset,19.0,0.0,0.0,24.0,6.0,25.0
org.jfree.chart.ChartFactory,org.jfree.data.category.IntervalCategoryDataset,2.0,0.0,0.0,3.0,0.75,2.75
org.jfree.chart.ChartFactory,org.jfree.data.general.DefaultPieDataset,0.0,12.0,0.0,0.0,0.0,12.0
org.jfree.chart.ChartFactory,org.jfree.data.general.PieDataset,10.0,0.0,0.0,6.0,1.5,11.5
org.jfree.chart.ChartFactory,org.jfree.data.general.WaferMapDataset,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartFactory,org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartFactory,org.jfree.data.statistics.BoxAndWhiskerXYDataset,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartFactory,org.jfree.data.xy.IntervalXYDataset,3.0,0.0,0.0,3.0,0.75,3.75
org.jfree.chart.ChartFactory,org.jfree.data.xy.OHLCDataset,3.0,0.0,0.0,0.0,0.0,3.0
org.jfree.chart.ChartFactory,org.jfree.data.xy.TableXYDataset,2.0,0.0,0.0,3.0,0.75,2.75
org.jfree.chart.ChartFactory,org.jfree.data.xy.WindDataset,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartFactory,org.jfree.data.xy.XYDataset,13.0,0.0,0.0,18.0,4.5,17.5
org.jfree.chart.ChartFactory,org.jfree.data.xy.XYZDataset,2.0,0.0,0.0,3.0,0.75,2.75
org.jfree.chart.ChartFrame,org.jfree.chart.ChartPanel,2.0,2.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartFrame,org.jfree.chart.JFreeChart,2.0,0.0,0.0,3.0,0.75,2.75
org.jfree.chart.ChartHints,org.jfree.chart.ChartHints$Key,2.0,4.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartMouseEvent,org.jfree.chart.ChartMouseListener,2.0,0.0,0.0,6.0,1.5,3.5
org.jfree.chart.ChartMouseEvent,org.jfree.chart.ChartPanel,0.0,4.0,6.0,6.0,3.0,7.0
org.jfree.chart.ChartMouseEvent,org.jfree.chart.JFreeChart,3.0,0.0,0.0,0.0,0.0,3.0
org.jfree.chart.ChartMouseEvent,org.jfree.chart.entity.ChartEntity,3.0,0.0,0.0,6.0,1.5,4.5
org.jfree.chart.ChartMouseListener,org.jfree.chart.ChartPanel,2.0,4.0,0.0,0.0,0.0,6.0
org.jfree.chart.ChartMouseListener,org.jfree.chart.util.ParamChecks,0.0,0.0,0.0,3.0,0.75,0.75
org.jfree.chart.ChartPanel,org.jfree.chart.ChartRenderingInfo,2.0,36.0,0.0,0.0,0.0,38.0
org.jfree.chart.ChartPanel,org.jfree.chart.ChartTransferable,0.0,2.0,3.0,3.0,1.5,3.5
org.jfree.chart.ChartPanel,org.jfree.chart.ChartUtilities,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartPanel,org.jfree.chart.JFreeChart,8.0,64.0,3.0,45.0,12.0,84.0
org.jfree.chart.ChartPanel,org.jfree.chart.MouseWheelHandler,3.0,12.0,0.0,3.0,0.75,15.75
org.jfree.chart.ChartPanel,org.jfree.chart.PolarChartPanel,1.0,22.0,9.0,9.0,4.5,27.5
org.jfree.chart.ChartPanel,org.jfree.chart.axis.ValueAxis,0.0,0.0,6.0,6.0,3.0,3.0
org.jfree.chart.ChartPanel,org.jfree.chart.editor.ChartEditor,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartPanel,org.jfree.chart.editor.ChartEditorManager,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartPanel,org.jfree.chart.entity.ChartEntity,1.0,2.0,0.0,0.0,0.0,3.0
org.jfree.chart.ChartPanel,org.jfree.chart.entity.EntityCollection,0.0,8.0,0.0,0.0,0.0,8.0
org.jfree.chart.ChartPanel,org.jfree.chart.event.ChartChangeEvent,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartPanel,org.jfree.chart.event.ChartChangeListener,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartPanel,org.jfree.chart.event.ChartProgressEvent,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartPanel,org.jfree.chart.event.ChartProgressListener,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartPanel,org.jfree.chart.event.OverlayChangeEvent,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartPanel,org.jfree.chart.event.OverlayChangeListener,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartPanel,org.jfree.chart.panel.CrosshairOverlay,1.0,4.0,12.0,12.0,6.0,11.0
org.jfree.chart.ChartPanel,org.jfree.chart.panel.Overlay,3.0,6.0,0.0,9.0,2.25,11.25
org.jfree.chart.ChartPanel,org.jfree.chart.plot.JThermometer,1.0,2.0,0.0,0.0,0.0,3.0
org.jfree.chart.ChartPanel,org.jfree.chart.plot.Pannable,0.0,14.0,0.0,0.0,0.0,14.0
org.jfree.chart.ChartPanel,org.jfree.chart.plot.Plot,0.0,66.0,0.0,0.0,0.0,66.0
org.jfree.chart.ChartPanel,org.jfree.chart.plot.PlotOrientation,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.ChartPanel,org.jfree.chart.plot.PlotRenderingInfo,0.0,10.0,6.0,6.0,3.0,13.0
org.jfree.chart.ChartPanel,org.jfree.chart.plot.Zoomable,0.0,38.0,30.0,30.0,15.0,53.0
org.jfree.chart.ChartPanel,org.jfree.chart.util.ParamChecks,0.0,10.0,0.0,0.0,0.0,10.0
org.jfree.chart.ChartPanel,org.jfree.chart.util.ResourceBundleWrapper,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.ChartUtilities,12.0,0.0,0.0,18.0,4.5,16.5
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.JFreeChart,6.0,10.0,0.0,36.0,9.0,25.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.MouseWheelHandler,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.annotations.AbstractXYAnnotation,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.annotations.XYTitleAnnotation,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.axis.Axis,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.axis.CategoryAxis,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.entity.EntityCollection,4.0,2.0,3.0,3.0,1.5,7.5
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.entity.StandardEntityCollection,0.0,2.0,0.0,3.0,0.75,2.75
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.imagemap.ImageMapUtilities,5.0,2.0,0.0,24.0,6.0,13.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.ContourPlot,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.MultiplePiePlot,0.0,8.0,0.0,0.0,0.0,8.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.Pannable,0.0,0.0,12.0,12.0,6.0,6.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.PiePlot3D,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.Plot,0.0,2.0,3.0,3.0,1.5,3.5
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.PlotRenderingInfo,5.0,4.0,3.0,9.0,3.0,12.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.SpiderWebPlot,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.plot.Zoomable,0.0,0.0,36.0,36.0,18.0,18.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.DefaultPolarItemRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.RendererState,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,0.0,0.0,12.0,12.0,6.0,6.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.CandlestickRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.ClusteredXYBarRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.DeviationRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.HighLowRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.StackedXYAreaRenderer2,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.StackedXYBarRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.StandardXYItemRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.VectorRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.XYBubbleRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.XYDifferenceRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.XYShapeRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.renderer.xy.YIntervalRenderer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartRenderingInfo,org.jfree.chart.servlet.ServletUtilities,2.0,0.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartTheme,org.jfree.chart.ChartUtilities,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartTheme,org.jfree.chart.JFreeChart,1.0,0.0,0.0,117.0,29.25,30.25
org.jfree.chart.ChartTheme,org.jfree.chart.StandardChartTheme,4.0,0.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartTheme,org.jfree.chart.util.ParamChecks,0.0,0.0,0.0,3.0,0.75,0.75
org.jfree.chart.ChartTransferable,org.jfree.chart.JFreeChart,5.0,4.0,0.0,12.0,3.0,12.0
org.jfree.chart.ChartUtilities,org.jfree.chart.JFreeChart,17.0,12.0,3.0,45.0,12.0,41.0
org.jfree.chart.ChartUtilities,org.jfree.chart.encoders.EncoderUtil,0.0,16.0,0.0,0.0,0.0,16.0
org.jfree.chart.ChartUtilities,org.jfree.chart.imagemap.ImageMapUtilities,0.0,8.0,0.0,0.0,0.0,8.0
org.jfree.chart.ChartUtilities,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartUtilities,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartUtilities,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartUtilities,org.jfree.chart.imagemap.ToolTipTagFragmentGenerator,2.0,0.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartUtilities,org.jfree.chart.imagemap.URLTagFragmentGenerator,2.0,0.0,0.0,0.0,0.0,2.0
org.jfree.chart.ChartUtilities,org.jfree.chart.servlet.ServletUtilities,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.ChartUtilities,org.jfree.chart.util.ParamChecks,0.0,32.0,0.0,0.0,0.0,32.0
org.jfree.chart.ClipPath,org.jfree.chart.axis.ValueAxis,2.0,8.0,0.0,9.0,2.25,12.25
org.jfree.chart.ClipPath,org.jfree.chart.plot.ContourPlot,3.0,8.0,0.0,0.0,0.0,11.0
org.jfree.chart.DrawableLegendItem,org.jfree.chart.LegendItem,3.0,0.0,0.0,0.0,0.0,3.0
org.jfree.chart.Effect3D,org.jfree.chart.axis.CategoryAxis3D,0.0,16.0,0.0,0.0,0.0,16.0
org.jfree.chart.Effect3D,org.jfree.chart.axis.NumberAxis3D,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.Effect3D,org.jfree.chart.renderer.category.BarRenderer3D,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.Effect3D,org.jfree.chart.renderer.category.LineRenderer3D,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.Effect3D,org.jfree.chart.renderer.xy.XYLine3DRenderer,1.0,0.0,0.0,0.0,0.0,1.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.CategoryLineAnnotation,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.CategoryPointerAnnotation,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.TextAnnotation,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.XYPointerAnnotation,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.XYPolygonAnnotation,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.XYShapeAnnotation,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.XYTextAnnotation,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.annotations.XYTitleAnnotation,0.0,14.0,0.0,0.0,0.0,14.0
org.jfree.chart.HashUtilities,org.jfree.chart.entity.AxisEntity,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.entity.CategoryLabelEntity,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.entity.ChartEntity,0.0,4.0,30.0,30.0,15.0,19.0
org.jfree.chart.HashUtilities,org.jfree.chart.entity.JFreeChartEntity,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.entity.PieSectionEntity,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.entity.PlotEntity,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.entity.TitleEntity,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,0.0,10.0,0.0,0.0,0.0,10.0
org.jfree.chart.HashUtilities,org.jfree.chart.labels.AbstractPieItemLabelGenerator,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.HashUtilities,org.jfree.chart.labels.AbstractXYItemLabelGenerator,0.0,10.0,3.0,3.0,1.5,11.5
org.jfree.chart.HashUtilities,org.jfree.chart.labels.BubbleXYItemLabelGenerator,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.labels.CrosshairLabelGenerator,0.0,0.0,0.0,3.0,0.75,0.75
org.jfree.chart.HashUtilities,org.jfree.chart.labels.HighLowItemLabelGenerator,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.HashUtilities,org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.needle.ArrowNeedle,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.needle.MeterNeedle,0.0,14.0,3.0,3.0,1.5,15.5
org.jfree.chart.HashUtilities,org.jfree.chart.plot.Crosshair,0.0,30.0,0.0,0.0,0.0,30.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.AbstractDialLayer,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.ArcDialFrame,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.DialBackground,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.DialCap,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.DialPointer,0.0,2.0,6.0,6.0,3.0,5.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.DialPointer$Pin,0.0,4.0,0.0,0.0,0.0,4.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.DialPointer$Pointer,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.DialTextAnnotation,0.0,2.0,0.0,0.0,0.0,2.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.DialValueIndicator,0.0,6.0,0.0,0.0,0.0,6.0
org.jfree.chart.HashUtilities,org.jfree.chart.plot.dial.StandardDialFrame,0.0,4.0,0.0,0.0,0.0,4.0
