subject,stage,profile,n_seeds,median_weighted_modularity,q1_weighted_modularity,q3_weighted_modularity,iqr_weighted_modularity,min_weighted_modularity,max_weighted_modularity,median_coupling,q1_coupling,q3_coupling,iqr_coupling,min_coupling,max_coupling,median_cohesion,q1_cohesion,q3_cohesion,iqr_cohesion,min_cohesion,max_cohesion,median_imbalance,q1_imbalance,q3_imbalance,iqr_imbalance,min_imbalance,max_imbalance,median_f_semantic,q1_f_semantic,q3_f_semantic,iqr_f_semantic,min_f_semantic,max_f_semantic,median_cluster_count,q1_cluster_count,q3_cluster_count,iqr_cluster_count,min_cluster_count,max_cluster_count,median_max_cluster_ratio,q1_max_cluster_ratio,q3_max_cluster_ratio,iqr_max_cluster_ratio,min_max_cluster_ratio,max_max_cluster_ratio,median_singleton_ratio,q1_singleton_ratio,q3_singleton_ratio,iqr_singleton_ratio,min_singleton_ratio,max_singleton_ratio,median_band_size,q1_band_size,q3_band_size,iqr_band_size,min_band_size,max_band_size
xerces,stage3,MODULARITY_ANCHOR,30,0.66121340919676053,0.6604956083604302,0.66151839250064248,0.001022784140212285,0.64960415570778585,0.66204481412553806,0.20911574406901509,0.20879942487419123,0.20993529834651331,0.0011358734723220798,0.20862688713156002,0.2209920920201294,8.0696162029868432,8.0682741045573572,8.2635270182874798,0.19525291373012266,8.0440994632462655,8.9308619118886181,1.3144549791672444,1.2916748757810983,1.3164200169130522,0.024745141131953918,1.2198986269944039,1.319995843706075,0.38725947469944266,0.38638429710939992,0.38807155539194993,0.0016872582825500082,0.38424145078674077,0.393203020082174,31,30.25,31,0.75,28,31,0.14496314496314497,0.14496314496314497,0.14496314496314497,0,0.14373464373464373,0.14619164619164618,0.013513513513513514,0.012285012285012284,0.013513513513513514,0.00122850122850123,0.0098280098280098278,0.013513513513513514,5,4,5.75,1.75,3,7
xerces,stage3,BALANCE,30,0.63540293010269644,0.63151108331728856,0.64288573757250944,0.011374654255220884,0.62626211699842382,0.65003977236844801,0.23863407620416965,0.22858375269590223,0.24081236520488858,0.012228612508986353,0.21992810927390366,0.24871315600287563,2.4422337560697707,1.7049505992151295,3.7409378598051073,2.0359872605899776,0.94720163223319864,8.9090080251738719,1.2059213839479237,1.1840069665481938,1.2294199320934858,0.04541296554529195,1.151141705806513,1.2638549333926694,0.41314224922235732,0.40521378682312958,0.4247687346763801,0.019554947853250515,0.39691527030500884,0.43742951180693834,28,28,29,1,27,30,0.14373464373464373,0.14250614250614252,0.14496314496314497,0.0024570024570024496,0.14004914004914004,0.14619164619164618,0.0049140049140049139,0.0036855036855036856,0.0061425061425061421,0.0024570024570024565,0,0.0098280098280098278,5,4,5.75,1.75,3,7
xerces,stage3,COUPLING,30,0.66121340919676053,0.6604956083604302,0.66151839250064248,0.001022784140212285,0.64960415570778585,0.66204481412553806,0.20911574406901509,0.20879942487419123,0.20993529834651331,0.0011358734723220798,0.20862688713156002,0.2209920920201294,8.0696162029868432,8.0682741045573572,8.2635270182874798,0.19525291373012266,8.0440994632462655,8.9308619118886181,1.3144549791672444,1.2916748757810983,1.3164200169130522,0.024745141131953918,1.2198986269944039,1.319995843706075,0.38725947469944266,0.38638429710939992,0.38807155539194993,0.0016872582825500082,0.38424145078674077,0.393203020082174,31,30.25,31,0.75,28,31,0.14496314496314497,0.14496314496314497,0.14496314496314497,0,0.14373464373464373,0.14619164619164618,0.013513513513513514,0.012285012285012284,0.013513513513513514,0.00122850122850123,0.0098280098280098278,0.013513513513513514,5,4,5.75,1.75,3,7
xerces,stage3,COHESION,30,0.64547867305536433,0.6357805916746474,0.65486985483863758,0.019089263163990178,0.628654405102964,0.66204481412553806,0.22616822429906541,0.2154996405463695,0.23811646297627606,0.022616822429906563,0.20862688713156002,0.24425593098490295,8.5626423607479971,8.3381234525582091,8.6276517579784393,0.28952830542023023,8.0496672935840596,8.9848856844388525,1.2398332392202605,1.2204378632839969,1.2785823437065618,0.058144480422564815,1.1866050058770492,1.3155579079124522,0.39850528980501865,0.38904221597582989,0.40529218560777924,0.016249969631949357,0.38528412233155418,0.43227630180820886,29,29,30,1,28,31,0.14496314496314497,0.14373464373464373,0.14496314496314497,0.0012285012285012387,0.14004914004914004,0.14742014742014742,0.0092137592137592136,0.0061425061425061421,0.011056511056511056,0.0049140049140049139,0.0024570024570024569,0.013513513513513514,5,4,5.75,1.75,3,7
xerces,stage3,SEMANTIC,30,0.66112628859347766,0.65996811090709884,0.66149985409957379,0.0015317431924749547,0.64086635984333684,0.66204481412553806,0.20918763479511143,0.20885693745506831,0.21020848310567936,0.0013515456506110468,0.20862688713156002,0.22826743350107837,8.0698557297486708,8.0680087216688499,8.3372716588814182,0.26926293721256833,8.0440994632462655,8.9308619118886181,1.3141879951363773,1.2843855451246688,1.3159045898688706,0.031519044744201752,1.2198986269944039,1.3190385138584708,0.38703936815403833,0.38614301563472764,0.38749356305899874,0.001350547424271098,0.38424145078674077,0.38873194738704031,31,30,31,1,28,31,0.14496314496314497,0.14496314496314497,0.14496314496314497,0,0.14373464373464373,0.14619164619164618,0.013513513513513514,0.011363636363636364,0.013513513513513514,0.0021498771498771503,0.0085995085995085995,0.013513513513513514,5,4,5.75,1.75,3,7
