result_family,subject,seed,front_hypervolume,leiden_only_hypervolume,hypervolume_gain_over_leiden,ssa_observed_overlap,ssa_observed_novelty,ssa_random_mean_overlap,ssa_delta_random,source,source_commit,source_sha256,copy_status,source_manifest,source_manifest_sha256
stage2_hypervolume,daytrader,12,0.18231829251163101,0.058194094239156502,0.12412419827247451,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,13,0.19584894950109119,0.058194094239156502,0.13765485526193469,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,14,0.1678277869443002,0.058194094239156502,0.1096336927051437,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,15,0.20464573624522939,0.058194094239156502,0.14645164200607291,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,16,0.2151135661081198,0.058194094239156502,0.1569194718689633,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,17,0.2136885880409492,0.058194094239156502,0.1554944938017927,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,18,0.2105584739498762,0.058194094239156502,0.1523643797107197,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,19,0.17132990543169971,0.058194094239156502,0.11313581119254321,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,20,0.18922231189202779,0.058194094239156502,0.13102821765287129,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,21,0.1680750470968119,0.058194094239156502,0.1098809528576554,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,22,0.1894275106302481,0.058194094239156502,0.1312334163910916,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,23,0.16600325028172569,0.058194094239156502,0.1078091560425691,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,24,0.1766922737812528,0.058194094239156502,0.11849817954209629,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,25,0.19749996128277489,0.058194094239156502,0.13930586704361839,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,26,0.17819319282940169,0.058194094239156502,0.1199990985902452,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,27,0.17416353563707221,0.058194094239156502,0.11596944139791571,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,28,0.18932030870649069,0.058194094239156502,0.13112621446733419,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,daytrader,29,0.1601261641598532,0.058194094239156502,0.1019320699206967,,,,,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,0ab70d12886e39bf25ba994d64fe2f3e27e30dfc46a6be5943ca1a0bd461cf46,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,0,0.1309247538177383,0.10403318286394039,0.026891570953797801,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,1,0.12909889936078039,0.10403318286394039,0.025065716496839901,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
