subject,seed,stage,profile,profile_id,profile_role,source_front,selected_solution_id,weighted_modularity,Q_best,relative_modularity_loss,band_size,coupling,cohesion,imbalance,f_semantic,cluster_count,max_cluster_ratio,singleton_ratio,feasible,canonical_partition_identifier,canonical_partition_sha256,original_source_solution_id,source_front_row_index_zero_based,stage3_original_four_objective_row_index_zero_based
daytrader,21,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_21/projected_front_3d.csv,seed21_solution034,0.29887607484239037,0.29887607484239037,0,1,0.43726937269372695,7.4318015318015309,0.74067118590152925,0.60246773793424802,10,0.24528301886792453,0.037735849056603772,True,sha256:9863f0f88b47a8b2f6c0d7dd05c092d897a80c8240a165b01b3b47f27ea8a6bf,9863f0f88b47a8b2f6c0d7dd05c092d897a80c8240a165b01b3b47f27ea8a6bf,seed21_solution034,25,34
daytrader,22,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_22/pareto_front.csv,seed22_solution037,0.31455468930842428,0.31455468930842428,0,2,0.43081180811808117,6.2674144037780399,0.84337723164630229,0.59866699554001424,11,0.22641509433962265,0.056603773584905662,True,sha256:fefc3f97ef18abea6f0e782bd48e17b3b04f5c409c532cc5c741e579d7c5092e,fefc3f97ef18abea6f0e782bd48e17b3b04f5c409c532cc5c741e579d7c5092e,seed22_solution037,37,
daytrader,22,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_22/projected_front_3d.csv,seed22_solution033,0.13495654675181468,0.14013885295679512,0.036979796078237877,3,0.42343173431734316,2.7182507550928605,0.14856618630210963,0.6504390931713282,3,0.37735849056603776,0,True,sha256:5376197dab7c1b2dbb2355731b02c7cf5fcaf96e275bec5c6a7b3d661416260a,5376197dab7c1b2dbb2355731b02c7cf5fcaf96e275bec5c6a7b3d661416260a,seed22_solution033,28,33
daytrader,23,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_23/pareto_front.csv,seed23_solution055,0.19081548028349285,0.19502655618115217,0.021592320451722588,2,0.48247232472324725,17.90077541506113,0.5597130933657104,0.75161080776576861,7,0.24528301886792453,0,True,sha256:6a1cf0ee1a4c7c6345b1340d9099aa430f8ae146c3f011a5a9a2a5890f757d34,6a1cf0ee1a4c7c6345b1340d9099aa430f8ae146c3f011a5a9a2a5890f757d34,seed23_solution055,55,
daytrader,23,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_23/projected_front_3d.csv,seed23_solution033,0.29579930658623915,0.30988757131575001,0.045462503286897146,3,0.45802583025830257,4.7364919031585693,0.63256809865057395,0.59878834328236763,9,0.20754716981132076,0.018867924528301886,True,sha256:6ef0068a408d48c0a583af6fc5b7b3e976085542e67d8756de6eaeb3f61f3866,6ef0068a408d48c0a583af6fc5b7b3e976085542e67d8756de6eaeb3f61f3866,seed23_solution033,24,33
daytrader,24,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_24/pareto_front.csv,seed24_solution029,0.32459676389891201,0.32459676389891201,0,2,0.41789667896678967,6.5407774044137685,0.8929931748074893,0.56870880469639773,11,0.24528301886792453,0.075471698113207544,True,sha256:42ec4407274b98b9d682ed8a077a78aa55c981bb30ddf7a0ffa0a58981a20d4a,42ec4407274b98b9d682ed8a077a78aa55c981bb30ddf7a0ffa0a58981a20d4a,seed24_solution029,29,
daytrader,24,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_24/projected_front_3d.csv,seed24_solution040,0.28676175858852704,0.29950519379501922,0.042548294555498641,2,0.44926199261992622,7.6103896103896096,0.76548916132455824,0.65200110409678835,11,0.24528301886792453,0.018867924528301886,True,sha256:7417a0b6367e8e3ad048def667ad7e17e8fdcc4dbeed882d917049ed2e019f83,7417a0b6367e8e3ad048def667ad7e17e8fdcc4dbeed882d917049ed2e019f83,seed24_solution040,30,40
daytrader,25,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_25/pareto_front.csv,seed25_solution047,0.30456676107351471,0.31432267908933692,0.03103790679084081,2,0.44142066420664205,7.2128020128020118,0.68602486651689976,0.6350380204864785,9,0.24528301886792453,0,True,sha256:06aa825961432edadb402c811cf8a0be25dc247135107c286484a9f7984ac84a,06aa825961432edadb402c811cf8a0be25dc247135107c286484a9f7984ac84a,seed25_solution047,47,
daytrader,25,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_25/projected_front_3d.csv,seed25_solution026,0.32459676389891201,0.32459676389891201,0,2,0.41789667896678967,8.5934523809523817,0.64455437179391406,0.56052835612303653,8,0.24528301886792453,0.018867924528301886,True,sha256:926582665d55bbf35947c3abfa71ff18c952d7d8d9dea01010ab6daae7b6d232,926582665d55bbf35947c3abfa71ff18c952d7d8d9dea01010ab6daae7b6d232,seed25_solution026,15,26
daytrader,26,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_26/pareto_front.csv,seed26_solution052,0.14145783264797593,0.1438560162239077,0.016670721453867245,2,0.52167896678966785,15.911111111111111,0.41035024850814233,0.78484829382340093,6,0.22641509433962265,0,True,sha256:b55ab40ae830c29517f9b0c4e45c4f028d95bddcad670d1e23258cf0d4712841,b55ab40ae830c29517f9b0c4e45c4f028d95bddcad670d1e23258cf0d4712841,seed26_solution052,52,
daytrader,26,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_26/projected_front_3d.csv,seed26_solution038,0.32311811096662618,0.32311811096662618,0,1,0.41974169741697415,5.5936674436674441,0.73560712036294051,0.57622653800679302,9,0.26415094339622641,0.037735849056603772,True,sha256:dcb5c1863eda612c6e9f1981c85920ea89e746b4ce791f7ea7494a97bfee5e07,dcb5c1863eda612c6e9f1981c85920ea89e746b4ce791f7ea7494a97bfee5e07,seed26_solution038,32,38
daytrader,27,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,seed27_solution030,0.2697474630996311,0.2697474630996311,0,1,0.43726937269372695,7.0289577089577078,0.80515427522082528,0.59406990716586794,10,0.26415094339622641,0.018867924528301886,True,sha256:9b8bd7d49cbe482b5cccb5738d8ed1310ff2f8739efdc1a25004c432e240bc22,9b8bd7d49cbe482b5cccb5738d8ed1310ff2f8739efdc1a25004c432e240bc22,seed27_solution030,30,
daytrader,27,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_27/projected_front_3d.csv,seed27_solution030,0.30315055197369306,0.30703834540651675,0.012662240697253241,2,0.45156826568265684,7.3976116476116482,0.70445866802243284,0.6091151458461147,9,0.24528301886792453,0.018867924528301886,True,sha256:90cfe49316fcad1e144ad4a08b942ce6786f84afd3a876442a4e9b98eec270ef,90cfe49316fcad1e144ad4a08b942ce6786f84afd3a876442a4e9b98eec270ef,seed27_solution030,16,30
daytrader,28,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_28/pareto_front.csv,seed28_solution041,0.32171605012867466,0.3218660429800792,0.00046601017620808463,2,0.42297047970479706,7.1042857142857141,0.74067118590152914,0.59038814703921016,10,0.22641509433962265,0.037735849056603772,True,sha256:ad29df3cec5cb536de289dcb5fd6c35be3a8d0ff126d96b88dcd31505ce8c88c,ad29df3cec5cb536de289dcb5fd6c35be3a8d0ff126d96b88dcd31505ce8c88c,seed28_solution041,41,
daytrader,28,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_28/projected_front_3d.csv,seed28_solution068,0.15772844017646792,0.15772844017646792,0,1,0.66466789667896675,8.2111291486291496,0.39170829230239046,0.7889820692666617,8,0.20754716981132076,0,True,sha256:c513c4a385f027debf3050d49345bdd54fe94d1af8ddfe16c594babe785eab47,c513c4a385f027debf3050d49345bdd54fe94d1af8ddfe16c594babe785eab47,seed28_solution068,44,68
daytrader,29,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_29/pareto_front.csv,seed29_solution040,0.31401045992701621,0.32146031763592536,0.023175046188271996,2,0.42850553505535055,7.3509539842873188,0.69067944217823107,0.59789287163161875,9,0.22641509433962265,0.018867924528301886,True,sha256:c75c9f62824050f631f7a1e59ca69d5dde618049d10b31be517d2a8a3a4b936b,c75c9f62824050f631f7a1e59ca69d5dde618049d10b31be517d2a8a3a4b936b,seed29_solution040,40,
daytrader,29,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/daytrader/declaration_method_body/formal/seed_29/projected_front_3d.csv,seed29_solution063,0.13447305915632965,0.13502494774717128,0.0040873083089431363,5,0.63745387453874536,6.3131393298059963,0.33434047446545939,0.79871819308954817,9,0.16981132075471697,0,True,sha256:e7b163be9c97072d48edc5340ed8ccef7d33a007ca2b3e05f39c4e2f1435c871,e7b163be9c97072d48edc5340ed8ccef7d33a007ca2b3e05f39c4e2f1435c871,seed29_solution063,52,63
jpetstore,0,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_00/pareto_front.csv,seed0_solution006,0.43411979881115709,0.44206980643194654,0.017983602374828336,16,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed0_solution006,6,
jpetstore,0,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/validation/seed_00/projected_front_3d.csv,seed0_solution004,0.42809937509526019,0.44206980643194654,0.031602319664048348,6,0.27407407407407408,4.9607142857142854,0.11785113019775793,0.48626956047910908,4,0.29166666666666669,0,True,sha256:741d98ce8b86a6ea964791439ae3ac9a454c6812525377bcc468f6877d093b64,741d98ce8b86a6ea964791439ae3ac9a454c6812525377bcc468f6877d093b64,seed0_solution004,4,4
jpetstore,1,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_01/pareto_front.csv,seed1_solution007,0.42773662551440361,0.44206980643194654,0.032422890477930483,18,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed1_solution007,7,
jpetstore,1,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_01/projected_front_3d.csv,seed1_solution004,0.43652796829751594,0.44206980643194654,0.012536115459140105,5,0.27407407407407408,5.2190476190476192,0.11785113019775793,0.5328605686809067,4,0.29166666666666669,0,True,sha256:ada518a50b1f65c165a17265fa36a66d307b36b154fa4399baa6db5aa035faf5,ada518a50b1f65c165a17265fa36a66d307b36b154fa4399baa6db5aa035faf5,seed1_solution004,4,4
jpetstore,2,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_02/pareto_front.csv,seed2_solution008,0.42773662551440361,0.44206980643194654,0.032422890477930483,25,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed2_solution008,8,
jpetstore,2,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_02/projected_front_3d.csv,seed2_solution003,0.42908398110044216,0.44206980643194654,0.029375056026368678,7,0.26419753086419751,4.6916666666666664,0.11785113019775793,0.55746662539235592,4,0.29166666666666669,0,True,sha256:e0fa4103e17b3ecb4db770f24b108ffb489204f013de32a773cd8c6a779b92df,e0fa4103e17b3ecb4db770f24b108ffb489204f013de32a773cd8c6a779b92df,seed2_solution003,3,3
jpetstore,3,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_03/pareto_front.csv,seed3_solution007,0.43411979881115709,0.44206980643194654,0.017983602374828336,18,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed3_solution007,7,
jpetstore,3,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_03/projected_front_3d.csv,seed3_solution003,0.43411979881115709,0.44206980643194654,0.017983602374828336,7,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed3_solution003,3,3
jpetstore,4,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_04/pareto_front.csv,seed4_solution007,0.42773662551440361,0.44206980643194654,0.032422890477930483,20,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed4_solution007,7,
jpetstore,4,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_04/projected_front_3d.csv,seed4_solution000,0.44206980643194654,0.44206980643194654,0,6,0.25185185185185183,5.477380952380952,0.20412414523193148,0.51226006853751849,4,0.29166666666666669,0,True,sha256:fb765e8bdcb1ad97ccc0d6ae6778cb5b82190abfc26f6da0736d7b85688a5871,fb765e8bdcb1ad97ccc0d6ae6778cb5b82190abfc26f6da0736d7b85688a5871,seed4_solution000,0,0
jpetstore,5,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_05/pareto_front.csv,seed5_solution009,0.42773662551440361,0.44206980643194654,0.032422890477930483,24,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed5_solution009,9,
jpetstore,5,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_05/projected_front_3d.csv,seed5_solution000,0.44206980643194654,0.44206980643194654,0,7,0.25185185185185183,5.477380952380952,0.20412414523193148,0.51226006853751849,4,0.29166666666666669,0,True,sha256:fb765e8bdcb1ad97ccc0d6ae6778cb5b82190abfc26f6da0736d7b85688a5871,fb765e8bdcb1ad97ccc0d6ae6778cb5b82190abfc26f6da0736d7b85688a5871,seed5_solution000,0,0
jpetstore,6,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_06/pareto_front.csv,seed6_solution011,0.42449931412894404,0.44206980643194654,0.03974596782534922,18,0.2839506172839506,4.8333333333333339,0,0.55084266188650743,4,0.25,0,True,sha256:24c3654030ff4d471b559d7a05a2548cf277ac691907710379e8380beb9b9704,24c3654030ff4d471b559d7a05a2548cf277ac691907710379e8380beb9b9704,seed6_solution011,11,
jpetstore,6,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_06/projected_front_3d.csv,seed6_solution003,0.42470964791952459,0.44206980643194654,0.039270174664359087,10,0.26419753086419751,4.8250000000000002,0.11785113019775793,0.51064365263993539,4,0.29166666666666669,0,True,sha256:360c8fd825adf3f5c7655ae9d43c12a4ba58e71058892d41cc0738b1e0fde3c8,360c8fd825adf3f5c7655ae9d43c12a4ba58e71058892d41cc0738b1e0fde3c8,seed6_solution003,3,3
jpetstore,7,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_07/pareto_front.csv,seed7_solution007,0.43411979881115709,0.44206980643194654,0.017983602374828336,17,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed7_solution007,7,
jpetstore,7,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_07/projected_front_3d.csv,seed7_solution004,0.42908398110044216,0.44206980643194654,0.029375056026368678,4,0.26419753086419751,4.6916666666666664,0.11785113019775793,0.55746662539235592,4,0.29166666666666669,0,True,sha256:e0fa4103e17b3ecb4db770f24b108ffb489204f013de32a773cd8c6a779b92df,e0fa4103e17b3ecb4db770f24b108ffb489204f013de32a773cd8c6a779b92df,seed7_solution004,3,4
jpetstore,8,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_08/pareto_front.csv,seed8_solution009,0.43411979881115709,0.44206980643194654,0.017983602374828336,25,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed8_solution009,9,
jpetstore,8,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_08/projected_front_3d.csv,seed8_solution001,0.44206980643194654,0.44206980643194654,0,6,0.25185185185185183,5.477380952380952,0.20412414523193148,0.51226006853751849,4,0.29166666666666669,0,True,sha256:fb765e8bdcb1ad97ccc0d6ae6778cb5b82190abfc26f6da0736d7b85688a5871,fb765e8bdcb1ad97ccc0d6ae6778cb5b82190abfc26f6da0736d7b85688a5871,seed8_solution001,1,1
jpetstore,9,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_09/pareto_front.csv,seed9_solution008,0.42773662551440361,0.44206980643194654,0.032422890477930483,23,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed9_solution008,8,
jpetstore,9,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_09/projected_front_3d.csv,seed9_solution001,0.43705532693187044,0.44206980643194654,0.01134318478013506,5,0.25185185185185183,4.9690476190476192,0.16666666666666666,0.46566906033572097,4,0.29166666666666669,0,True,sha256:3ce73352371a0a4b7443dc704930493c4380e5ea851f2c96470bf0cac41b5ed9,3ce73352371a0a4b7443dc704930493c4380e5ea851f2c96470bf0cac41b5ed9,seed9_solution001,1,1
jpetstore,10,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_10/pareto_front.csv,seed10_solution002,0.43669257735101386,0.44206980643194654,0.012163755594017195,20,0.25185185185185183,4.9083333333333332,0.11785113019775793,0.48699955575999887,4,0.29166666666666669,0,True,sha256:278ab87281919938d42c4d36f2b2c4e806f0741a1200b6f1fc5a437de622c9e1,278ab87281919938d42c4d36f2b2c4e806f0741a1200b6f1fc5a437de622c9e1,seed10_solution002,2,
jpetstore,10,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_10/projected_front_3d.csv,seed10_solution004,0.42470964791952459,0.44206980643194654,0.039270174664359087,3,0.26419753086419751,4.8250000000000002,0.11785113019775793,0.51064365263993539,4,0.29166666666666669,0,True,sha256:360c8fd825adf3f5c7655ae9d43c12a4ba58e71058892d41cc0738b1e0fde3c8,360c8fd825adf3f5c7655ae9d43c12a4ba58e71058892d41cc0738b1e0fde3c8,seed10_solution004,4,4
jpetstore,11,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_11/pareto_front.csv,seed11_solution008,0.42773662551440361,0.44206980643194654,0.032422890477930483,23,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed11_solution008,8,
jpetstore,11,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_11/projected_front_3d.csv,seed11_solution001,0.44063709800335327,0.44206980643194654,0.0032409099371816788,6,0.25185185185185183,4.8166666666666664,0.11785113019775793,0.53671681048849074,4,0.29166666666666669,0,True,sha256:4bffb0d415dbb0e58b54d083733ce035fd28d59f4b5388109d091caa60251051,4bffb0d415dbb0e58b54d083733ce035fd28d59f4b5388109d091caa60251051,seed11_solution001,1,1
jpetstore,12,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_12/pareto_front.csv,seed12_solution008,0.42773662551440361,0.44206980643194654,0.032422890477930483,24,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed12_solution008,8,
jpetstore,12,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_12/projected_front_3d.csv,seed12_solution002,0.43705532693187044,0.43705532693187044,0,5,0.25185185185185183,4.9690476190476192,0.16666666666666666,0.46566906033572097,4,0.29166666666666669,0,True,sha256:3ce73352371a0a4b7443dc704930493c4380e5ea851f2c96470bf0cac41b5ed9,3ce73352371a0a4b7443dc704930493c4380e5ea851f2c96470bf0cac41b5ed9,seed12_solution002,2,2
jpetstore,13,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_13/pareto_front.csv,seed13_solution009,0.42773662551440361,0.44206980643194654,0.032422890477930483,28,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed13_solution009,9,
jpetstore,13,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_13/projected_front_3d.csv,seed13_solution001,0.44063709800335327,0.44206980643194654,0.0032409099371816788,6,0.25185185185185183,4.8166666666666664,0.11785113019775793,0.53671681048849074,4,0.29166666666666669,0,True,sha256:4bffb0d415dbb0e58b54d083733ce035fd28d59f4b5388109d091caa60251051,4bffb0d415dbb0e58b54d083733ce035fd28d59f4b5388109d091caa60251051,seed13_solution001,1,1
jpetstore,14,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_14/pareto_front.csv,seed14_solution009,0.42773662551440361,0.44206980643194654,0.032422890477930483,27,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed14_solution009,9,
jpetstore,14,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_14/projected_front_3d.csv,seed14_solution009,0.42372199359853702,0.43989330894680706,0.036761903441967371,6,0.2839506172839506,4.894047619047619,0.11785113019775793,0.52951216646222954,4,0.29166666666666669,0,True,sha256:9064c52d695252fda520b13171c99dbbd37f2c500690d2d6d844fdca02b3848b,9064c52d695252fda520b13171c99dbbd37f2c500690d2d6d844fdca02b3848b,seed14_solution009,7,9
jpetstore,15,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_15/pareto_front.csv,seed15_solution008,0.43411979881115709,0.44206980643194654,0.017983602374828336,22,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed15_solution008,8,
jpetstore,15,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_15/projected_front_3d.csv,seed15_solution006,0.43411979881115709,0.44206980643194654,0.017983602374828336,6,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed15_solution006,4,6
jpetstore,16,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_16/pareto_front.csv,seed16_solution007,0.43411979881115709,0.44206980643194654,0.017983602374828336,22,0.27407407407407408,4.8999999999999995,0,0.55731731063187895,4,0.25,0,True,sha256:01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,01d75268f32b26b2c2a12a087ea745de3816f2c74cff15b879a7b57ea511196f,seed16_solution007,7,
jpetstore,16,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_16/projected_front_3d.csv,seed16_solution006,0.42773662551440361,0.43768632830361265,0.022732496186874639,9,0.27407407407407408,4.9000000000000004,0,0.50760005590338708,4,0.25,0,True,sha256:628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,628773e80b10bbde38aca9147c76eab8a4056181f15b1f1435cce2e57f02b4ca,seed16_solution006,5,6
jpetstore,17,stage2,BALANCE,P1,primary reporting profile,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/seed_17/pareto_front.csv,seed17_solution002,0.43669257735101386,0.44206980643194654,0.012163755594017195,15,0.25185185185185183,4.9083333333333332,0.11785113019775793,0.48699955575999887,4,0.29166666666666669,0,True,sha256:278ab87281919938d42c4d36f2b2c4e806f0741a1200b6f1fc5a437de622c9e1,278ab87281919938d42c4d36f2b2c4e806f0741a1200b6f1fc5a437de622c9e1,seed17_solution002,2,
jpetstore,17,stage3,BALANCE,P1,primary reporting profile,results/stage3/subjects/jpetstore/declaration_method_body/formal/seed_17/projected_front_3d.csv,seed17_solution001,0.43705532693187044,0.44206980643194654,0.01134318478013506,5,0.25185185185185183,4.9690476190476192,0.16666666666666666,0.46566906033572097,4,0.29166666666666669,0,True,sha256:3ce73352371a0a4b7443dc704930493c4380e5ea851f2c96470bf0cac41b5ed9,3ce73352371a0a4b7443dc704930493c4380e5ea851f2c96470bf0cac41b5ed9,seed17_solution001,1,1
