subject,seed,stage,profile,profile_id,weighted_modularity,relative_modularity_loss,coupling,cohesion,imbalance,f_semantic,cluster_count,canonical_partition_sha256
daytrader,7,stage2,BALANCE,P1,0.18738011209678532,0.02084758924734928,0.60332103321033215,6.599503968253968,0.32843198463262663,0.74633925477584195,8,adc8efbf959157516ac20b0de6984b0b1b42113f1dfafe767ed3f691d19ca3f4
daytrader,7,stage2,COUPLING,P2,0.19136970918832827,0,0.59963099630996308,6.9395833333333332,0.34533972108911559,0.73511672612756107,8,9de866be7dc163627b213eb803540cc08ae7229aabaeda8997458b2adcbbf980
daytrader,7,stage2,COHESION,P3,0.19136970918832827,0,0.59963099630996308,6.9395833333333332,0.34533972108911559,0.73511672612756107,8,9de866be7dc163627b213eb803540cc08ae7229aabaeda8997458b2adcbbf980
daytrader,7,stage2,SEMANTIC,P4,0.19136970918832827,0,0.59963099630996308,6.9395833333333332,0.34533972108911559,0.73511672612756107,8,9de866be7dc163627b213eb803540cc08ae7229aabaeda8997458b2adcbbf980
daytrader,7,stage3,MODULARITY_ANCHOR,P0,0.321762643652728,0,0.40959409594095941,6.6752429388793022,0.92317960926226927,0.54686906915457834,11,c37eb48846ac30db5be26e50f8f2f3c6420ff624aa770aa2e7dd6ed7a265ead9
daytrader,7,stage3,BALANCE,P1,0.321762643652728,0,0.40959409594095941,6.6752429388793022,0.92317960926226927,0.54686906915457834,11,c37eb48846ac30db5be26e50f8f2f3c6420ff624aa770aa2e7dd6ed7a265ead9
daytrader,7,stage3,COUPLING,P2,0.321762643652728,0,0.40959409594095941,6.6752429388793022,0.92317960926226927,0.54686906915457834,11,c37eb48846ac30db5be26e50f8f2f3c6420ff624aa770aa2e7dd6ed7a265ead9
daytrader,7,stage3,COHESION,P3,0.321762643652728,0,0.40959409594095941,6.6752429388793022,0.92317960926226927,0.54686906915457834,11,c37eb48846ac30db5be26e50f8f2f3c6420ff624aa770aa2e7dd6ed7a265ead9
daytrader,7,stage3,SEMANTIC,P4,0.321762643652728,0,0.40959409594095941,6.6752429388793022,0.92317960926226927,0.54686906915457834,11,c37eb48846ac30db5be26e50f8f2f3c6420ff624aa770aa2e7dd6ed7a265ead9
daytrader,8,stage2,MODULARITY_ANCHOR,P0,0.30536289334295563,0,0.44234317343173429,5.452452408702408,0.60347870157431982,0.63157312385646613,8,6bc003cf411ce1eef005f605b674225f83e2168b247777e81ae03c46681861c6
daytrader,8,stage2,BALANCE,P1,0.30536289334295563,0,0.44234317343173429,5.452452408702408,0.60347870157431982,0.63157312385646613,8,6bc003cf411ce1eef005f605b674225f83e2168b247777e81ae03c46681861c6
daytrader,8,stage2,COUPLING,P2,0.30536289334295563,0,0.44234317343173429,5.452452408702408,0.60347870157431982,0.63157312385646613,8,6bc003cf411ce1eef005f605b674225f83e2168b247777e81ae03c46681861c6
daytrader,8,stage2,COHESION,P3,0.30536289334295563,0,0.44234317343173429,5.452452408702408,0.60347870157431982,0.63157312385646613,8,6bc003cf411ce1eef005f605b674225f83e2168b247777e81ae03c46681861c6
daytrader,8,stage2,SEMANTIC,P4,0.30536289334295563,0,0.44234317343173429,5.452452408702408,0.60347870157431982,0.63157312385646613,8,6bc003cf411ce1eef005f605b674225f83e2168b247777e81ae03c46681861c6
daytrader,8,stage3,MODULARITY_ANCHOR,P0,0.15980663900273692,0,0.53182656826568264,13.224944561157796,0.69555881476100989,0.78253928018257002,8,1c6afd570005fbca8b0c914c6c35be66b6bb612d64e9499afea1aebe575bcab1
daytrader,8,stage3,BALANCE,P1,0.15980663900273692,0,0.53182656826568264,13.224944561157796,0.69555881476100989,0.78253928018257002,8,1c6afd570005fbca8b0c914c6c35be66b6bb612d64e9499afea1aebe575bcab1
daytrader,8,stage3,COUPLING,P2,0.15980663900273692,0,0.53182656826568264,13.224944561157796,0.69555881476100989,0.78253928018257002,8,1c6afd570005fbca8b0c914c6c35be66b6bb612d64e9499afea1aebe575bcab1
daytrader,8,stage3,COHESION,P3,0.15980663900273692,0,0.53182656826568264,13.224944561157796,0.69555881476100989,0.78253928018257002,8,1c6afd570005fbca8b0c914c6c35be66b6bb612d64e9499afea1aebe575bcab1
daytrader,8,stage3,SEMANTIC,P4,0.15980663900273692,0,0.53182656826568264,13.224944561157796,0.69555881476100989,0.78253928018257002,8,1c6afd570005fbca8b0c914c6c35be66b6bb612d64e9499afea1aebe575bcab1
daytrader,9,stage2,MODULARITY_ANCHOR,P0,0.27008223437861684,0,0.47924354243542433,6.4848484848484853,0.6426183534311849,0.68934773790220283,9,0ef668552b3f96dbe92d7605d2103390ca501d3c60f74eb6486e03682e01125f
daytrader,9,stage2,BALANCE,P1,0.26719854202693322,0.010677090103013195,0.48385608856088563,6.508658008658009,0.60671453550239718,0.70495173071528205,9,da9d7c1e101770abbb4f7e12ad2649e0b2c78676639cf349bc8a182119c7b198
daytrader,9,stage2,COUPLING,P2,0.27008223437861684,0,0.47924354243542433,6.4848484848484853,0.6426183534311849,0.68934773790220283,9,0ef668552b3f96dbe92d7605d2103390ca501d3c60f74eb6486e03682e01125f
daytrader,9,stage2,COHESION,P3,0.26719854202693322,0.010677090103013195,0.48385608856088563,6.508658008658009,0.60671453550239718,0.70495173071528205,9,da9d7c1e101770abbb4f7e12ad2649e0b2c78676639cf349bc8a182119c7b198
daytrader,9,stage2,SEMANTIC,P4,0.27008223437861684,0,0.47924354243542433,6.4848484848484853,0.6426183534311849,0.68934773790220283,9,0ef668552b3f96dbe92d7605d2103390ca501d3c60f74eb6486e03682e01125f
daytrader,9,stage3,MODULARITY_ANCHOR,P0,0.32145882834520229,0,0.42250922509225092,7.0262626262626258,0.7735849056603773,0.55062324798047635,10,bdc603ca0b3cde39d2e5875323e3901b20d6dbfa1f77dbec9a31636531ef7039
daytrader,9,stage3,BALANCE,P1,0.32145882834520229,0,0.42250922509225092,7.0262626262626258,0.7735849056603773,0.55062324798047635,10,bdc603ca0b3cde39d2e5875323e3901b20d6dbfa1f77dbec9a31636531ef7039
daytrader,9,stage3,COUPLING,P2,0.32145882834520229,0,0.42250922509225092,7.0262626262626258,0.7735849056603773,0.55062324798047635,10,bdc603ca0b3cde39d2e5875323e3901b20d6dbfa1f77dbec9a31636531ef7039
daytrader,9,stage3,COHESION,P3,0.32145882834520229,0,0.42250922509225092,7.0262626262626258,0.7735849056603773,0.55062324798047635,10,bdc603ca0b3cde39d2e5875323e3901b20d6dbfa1f77dbec9a31636531ef7039
daytrader,9,stage3,SEMANTIC,P4,0.32145882834520229,0,0.42250922509225092,7.0262626262626258,0.7735849056603773,0.55062324798047635,10,bdc603ca0b3cde39d2e5875323e3901b20d6dbfa1f77dbec9a31636531ef7039
daytrader,10,stage2,MODULARITY_ANCHOR,P0,0.29386684549502312,0,0.45525830258302585,8.0281385281385287,0.6203502725574942,0.66605837618065145,10,177658503c5461583a53fb1a8ca64fd8aa6ef1c83a6c32f32c22f820da3cf65c
daytrader,10,stage2,BALANCE,P1,0.28485833866641241,0.030655063566071027,0.46632841328413283,8.0498051948051952,0.58490566037735847,0.69043089661912782,10,6ad9ebd4bae084e919d605768c3f2e4d1ed2c2d130a01533b22bd065bdb413b3
daytrader,10,stage2,COUPLING,P2,0.29386684549502312,0,0.45525830258302585,8.0281385281385287,0.6203502725574942,0.66605837618065145,10,177658503c5461583a53fb1a8ca64fd8aa6ef1c83a6c32f32c22f820da3cf65c
daytrader,10,stage2,COHESION,P3,0.28485833866641241,0.030655063566071027,0.46632841328413283,8.0498051948051952,0.58490566037735847,0.69043089661912782,10,6ad9ebd4bae084e919d605768c3f2e4d1ed2c2d130a01533b22bd065bdb413b3
daytrader,10,stage2,SEMANTIC,P4,0.29386684549502312,0,0.45525830258302585,8.0281385281385287,0.6203502725574942,0.66605837618065145,10,177658503c5461583a53fb1a8ca64fd8aa6ef1c83a6c32f32c22f820da3cf65c
daytrader,10,stage3,MODULARITY_ANCHOR,P0,0.32120075553845934,0,0.42204797047970477,8.4207944832944825,0.64895786875169204,0.53444077439510163,8,02ece0da6a48d747b68635561f52831909b7efc4878b398d10bae57df6e35bdc
daytrader,10,stage3,BALANCE,P1,0.32120075553845934,0,0.42204797047970477,8.4207944832944825,0.64895786875169204,0.53444077439510163,8,02ece0da6a48d747b68635561f52831909b7efc4878b398d10bae57df6e35bdc
daytrader,10,stage3,COUPLING,P2,0.32120075553845934,0,0.42204797047970477,8.4207944832944825,0.64895786875169204,0.53444077439510163,8,02ece0da6a48d747b68635561f52831909b7efc4878b398d10bae57df6e35bdc
daytrader,10,stage3,COHESION,P3,0.32120075553845934,0,0.42204797047970477,8.4207944832944825,0.64895786875169204,0.53444077439510163,8,02ece0da6a48d747b68635561f52831909b7efc4878b398d10bae57df6e35bdc
daytrader,10,stage3,SEMANTIC,P4,0.32120075553845934,0,0.42204797047970477,8.4207944832944825,0.64895786875169204,0.53444077439510163,8,02ece0da6a48d747b68635561f52831909b7efc4878b398d10bae57df6e35bdc
