subject,run_type,calibration_status,bounds_source,class_count,max_raw_edge_weight,imbalance_upper_bound,imbalance_bound_method,calibration_bound_violation,hypervolume,hv_leiden_only,hv_gain_over_leiden,n_solutions,n_non_leiden_partitions,n_injected_seed_solutions,n_non_injected_solutions,exact_leiden_present_in_front,leiden_dominated_by_front,n_solutions_dominating_leiden,runtime_sec,front_source,final_population_size,result_opt_size,feasible_population_size,constraint_violating_population_size,recomputed_nondominated_size,n_unique_objective_vectors,n_unique_canonical_partitions,front_validation_passed,has_feasible_solution,used_infeasible_fallback,solution_id,coupling,cohesion,imbalance,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,maximum_cluster_size,minimum_cluster_size,max_cluster_ratio,singleton_ratio,selected_equals_leiden,selected_is_injected_seed,selected_seed_name,mojofm_vs_reference,pairwise_precision,pairwise_recall,pairwise_f1,ari_vs_reference,nmi_vs_reference,reference_coverage_ratio,selector_contract_id,selector_contract,canonical_source_path,canonical_source_sha256,source_front_path,source_front_sha256,source_candidate_label_path,source_candidate_label_sha256,refresh_command,posthoc_status,seed
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.2039336022433547,0.0581940942391565,0.1457395080041981,100,100,0,100,False,True,2,9.98073629202554,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed11_solution061,0.5770295202952029,23.90138888888889,0.6040683242861177,0.17239093285766802,0.42297047970479706,0.7330135891286971,6,8.833333333333334,16,2,0.3018867924528302,0.0,False,False,nan,15.217391304347828,0.11604095563139932,0.18888888888888888,0.1437632135306554,-0.02155536925650815,0.22572975506337561,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_11/pareto_front.csv,e9ba806f19c2cd1fd3c378946124c69d73fb0add1ae67a7ae35e160201aefd6c,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_11/pareto_labels.csv.xz,3c061d3acd0aeba2e7dd4e562198666943a746c714414f8f4792f8e97ac260b7,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,11
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.182318292511631,0.0581940942391565,0.1241241982724745,100,100,0,100,False,True,2,9.870267875026911,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed12_solution034,0.43726937269372695,5.671807359307359,0.5115261023292814,0.30005814616494875,0.5627306273062731,1.2869198312236287,8,6.625,12,3,0.22641509433962265,0.0,False,False,nan,28.260869565217394,0.17435897435897435,0.18888888888888888,0.18133333333333332,0.052634643377001446,0.39587126316527355,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_12/pareto_front.csv,3a2c1ba19ffd2964b935561c05a0627fd2463fa295fed80f25a2b89d5b7a311e,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_12/pareto_labels.csv.xz,fe270f50b6b4406769096db2249f9989a4121b1db61d893a18b81917518671ef,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,12
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1958489495010912,0.0581940942391565,0.1376548552619347,100,100,0,100,False,True,3,9.915510624996386,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed13_solution033,0.41789667896678967,7.94973544973545,0.7442672801251328,0.324596763898912,0.5821033210332104,1.3929359823399559,9,5.888888888888889,13,1,0.24528301886792453,0.018867924528301886,False,False,nan,23.913043478260864,0.16203703703703703,0.19444444444444445,0.17676767676767674,0.039963413174676436,0.39837909539312877,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_13/pareto_front.csv,c76833e98490fcae810d79983ed4d71815f36ef6a9fe66800db09d73e5f751f0,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_13/pareto_labels.csv.xz,97951fc40716cdb77e67957234427a45f526ffb8b2ee6de84848b35c62ad5bd5,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,13
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1678277869443002,0.0581940942391565,0.1096336927051437,100,100,0,100,False,True,2,9.963347958982922,recomputed_nondominated_front,100,100,100,0,100,99,100,True,True,False,seed14_solution042,0.42481549815498154,8.089528527028527,0.631159572968971,0.31639768657834166,0.5751845018450185,1.3539630836047774,8,6.625,13,1,0.24528301886792453,0.018867924528301886,False,False,nan,23.913043478260864,0.1552511415525114,0.18888888888888888,0.17042606516290726,0.03155959251096644,0.36081858099197583,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_14/pareto_front.csv,db3f1bf4db5373ac6f6820b5235b757b7dbea61a36f6ba7582525aad3e8547ab,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_14/pareto_labels.csv.xz,0b29ff17d46a85e98ea42ebc3dfb5b5c48fb383feb12211f903118ffe77a657f,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,14
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.2046457362452294,0.0581940942391565,0.1464516420060729,100,100,0,100,False,True,2,10.1488344160025,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed15_solution030,0.39206642066420666,6.6310356310356315,0.6662808899248897,0.196940826649964,0.6079335793357934,1.5505882352941176,8,6.625,14,2,0.2641509433962264,0.0,False,False,nan,21.739130434782606,0.12334801762114538,0.15555555555555556,0.13759213759213756,-0.009500632401497733,0.33737848376464047,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_15/pareto_front.csv,7c42e2ecdd907f39d019e1a4275a4aa00405356e3a2e07354c9157fdc68943a7,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_15/pareto_labels.csv.xz,87d82910c768dbd99bc68b28bf1566cad57a3410428fd2c029cd085ce958d9a8,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,15
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.2151135661081198,0.0581940942391565,0.1569194718689633,100,100,0,100,False,True,3,10.03936720796628,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed16_solution039,0.45710332103321033,5.441818598068598,0.6034787015743198,0.28224452706934805,0.5428966789667896,1.187689202825429,8,6.625,13,2,0.24528301886792453,0.0,False,False,nan,19.565217391304344,0.13615023474178403,0.16111111111111112,0.1475826972010178,0.0069782349625920085,0.35666857014855974,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_16/pareto_front.csv,c7e6076cb15131ed21865b6e2609a740dc8ccdee665c9f0aeb1fc0a32bbb2c62,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_16/pareto_labels.csv.xz,9c721ea4f7a3322a8cba0f8b86e3827408c9d4a1897d9008a9668b6745d364c7,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,16
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.2136885880409492,0.0581940942391565,0.1554944938017927,100,100,1,99,False,False,0,9.95039904100122,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed17_solution037,0.45156826568265684,5.277792207792208,0.7011661953230961,0.30086598000435716,0.5484317343173432,1.2145045965270684,10,5.3,12,1,0.22641509433962265,0.03773584905660377,False,False,nan,28.260869565217394,0.18032786885245902,0.18333333333333332,0.18181818181818182,0.0577159513185705,0.39973732434502357,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_17/pareto_front.csv,f47880922f1b62c5a66b4853233ff1cb61f60fa53f1495de62a8f7300c781b97,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_17/pareto_labels.csv.xz,48d00099751db927228fb48fd43c0d5110592c6e03444a10431185998bd8c501,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,17
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.2105584739498762,0.0581940942391565,0.1523643797107197,100,100,0,100,False,True,1,9.935859499964865,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed18_solution034,0.42850553505535055,6.866421911421912,0.835531691527718,0.31339219152108483,0.5714944649446494,1.333692142088267,10,5.3,14,1,0.2641509433962264,0.05660377358490566,False,False,nan,21.739130434782606,0.16037735849056603,0.18888888888888888,0.17346938775510204,0.03747714808043875,0.40867389326689485,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_18/pareto_front.csv,db436018db292729979fd7b61c507beabe097bee19b27e2b7da182f2c28f50c5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_18/pareto_labels.csv.xz,379b175121ac879f7b6d1e6d87f5e09f99efa228ed75d8147d11bb4df8f72e51,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,18
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1713299054316997,0.0581940942391565,0.1131358111925432,85,85,0,85,False,True,3,9.771668207948096,recomputed_nondominated_front,100,85,100,0,85,85,85,True,True,False,seed19_solution030,0.43588560885608857,14.142612942612944,0.5059278368978084,0.2663247538840703,0.5641143911439115,1.294179894179894,8,6.625,13,2,0.24528301886792453,0.0,False,False,nan,26.086956521739136,0.15463917525773196,0.16666666666666666,0.16042780748663102,0.02881947873553414,0.3636109852172954,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_19/pareto_front.csv,809b013821d7ab6defdf71d684d4fdabdf2fb1bc420225a57d898a807e10b982,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_19/pareto_labels.csv.xz,ade1bab72d1332198e8d28ca782edf1d42a502ad0a6c3579e8f1db8f9e7fab38,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,19
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1892223118920278,0.0581940942391565,0.1310282176528713,100,100,0,100,False,True,4,9.909342833037954,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed20_solution038,0.41789667896678967,7.94973544973545,0.7442672801251328,0.324596763898912,0.5821033210332104,1.3929359823399559,9,5.888888888888889,13,1,0.24528301886792453,0.018867924528301886,False,False,nan,26.086956521739136,0.16666666666666666,0.2,0.1818181818181818,0.045853208185874746,0.41123326024298873,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_20/pareto_front.csv,751f6b7072c43f8028cc0a6143be98eb51ad09bf5c9c61d51c5cc4e14ec11137,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_20/pareto_labels.csv.xz,26a7dc614c222be981ba919e5fc46e15b9b4155914f0ff3709c4e3bfe261ea16,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,20
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1680750470968119,0.0581940942391565,0.1098809528576554,100,100,1,99,False,True,1,9.845167791994754,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed21_solution030,0.41789667896678967,7.0977855477855485,0.8524043017416241,0.324596763898912,0.5821033210332104,1.3929359823399559,10,5.3,14,1,0.2641509433962264,0.05660377358490566,False,True,raw_leiden_perturb_0.01_0,23.913043478260864,0.1712962962962963,0.20555555555555555,0.18686868686868688,0.05174300319707305,0.4158577472467495,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_21/pareto_front.csv,b80a6de3a89098726bc45d252a3d3c8f2cec33742732d25f4626a3e67580b9d7,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_21/pareto_labels.csv.xz,db294cb4796eb27e9831f540b4f1962c29555c030669330c3be1458148e8cf3e,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,21
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1894275106302481,0.0581940942391565,0.1312334163910916,100,100,2,98,False,False,0,10.12240524997469,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed22_solution037,0.4308118081180812,6.26741440377804,0.8433772316463023,0.3145546893084243,0.5691881918819188,1.3211991434689507,11,4.818181818181818,12,1,0.22641509433962265,0.05660377358490566,False,False,nan,23.913043478260864,0.16666666666666666,0.17777777777777778,0.17204301075268819,0.04300377004527661,0.42832512967876524,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_22/pareto_front.csv,7df9d2d770ca896664bae553e57768ce0585f158c8fce72dba1e5a3787d1dcc2,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_22/pareto_labels.csv.xz,33af08f57ccfe53a14e58eb1862c0bfb3bcabd7e434041ae83bbc99aae12b35b,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,22
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1660032502817257,0.0581940942391565,0.1078091560425691,98,98,0,98,False,True,5,9.875736084009986,recomputed_nondominated_front,100,98,100,0,98,98,98,True,True,False,seed23_solution055,0.48247232472324725,17.90077541506113,0.5597130933657104,0.19081548028349285,0.5175276752767528,1.0726577437858509,7,7.571428571428571,13,2,0.24528301886792453,0.0,False,False,nan,15.217391304347828,0.10970464135021098,0.14444444444444443,0.12470023980815347,-0.027925265580229966,0.2807062451148735,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_23/pareto_front.csv,9dfaaf5297dd9ae4ce7b76da9fdb31ba10117e76d2e2ea67a4a743e6a16e2d5b,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_23/pareto_labels.csv.xz,d0dc9be5a3f879e0df49639fe46358cb87639140ed27bfcb00a8cffa0d4fb622,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,23
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1766922737812528,0.0581940942391565,0.1184981795420963,100,99,1,99,True,False,0,9.811574708030092,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed24_solution029,0.41789667896678967,6.5407774044137685,0.8929931748074893,0.324596763898912,0.5821033210332104,1.3929359823399559,11,4.818181818181818,13,1,0.24528301886792453,0.07547169811320754,True,True,raw_leiden,23.913043478260864,0.16748768472906403,0.18888888888888888,0.1775456919060052,0.04535797701311211,0.4210370859980581,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_24/pareto_front.csv,bfc7a704e491f8c8ef43c09a1f856b6107ae3df802325cadcb726cccab93a628,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_24/pareto_labels.csv.xz,80c485a68644dc885c4fb192c999097790cf77c88af1ebd93887b3823f952fbe,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,24
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1974999612827749,0.0581940942391565,0.1393058670436184,100,100,0,100,False,False,0,9.95367299998179,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed25_solution047,0.44142066420664205,7.212802012802012,0.6860248665168998,0.3045667610735147,0.558579335793358,1.2654127481713688,9,5.888888888888889,13,2,0.24528301886792453,0.0,False,False,nan,28.260869565217394,0.18226600985221675,0.20555555555555555,0.19321148825065274,0.06354163459381473,0.41111018575332836,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_25/pareto_front.csv,ce7a1f1644e49e03164dc1a9e82e6aeb683bece5c0f3f1569178ed11b075bf89,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_25/pareto_labels.csv.xz,ab32aef9c4c2b653028ea498be25fb7f35313ab62e07e2c634fa33293a2a7daf,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,25
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1781931928294017,0.0581940942391565,0.1199990985902452,100,100,0,100,False,True,6,10.14145970903337,recomputed_nondominated_front,100,100,100,0,100,98,100,True,True,False,seed26_solution052,0.5216789667896679,15.911111111111111,0.41035024850814233,0.14145783264797593,0.4783210332103321,0.9168877099911583,6,8.833333333333334,12,2,0.22641509433962265,0.0,False,False,nan,10.869565217391308,0.09716599190283401,0.13333333333333333,0.11241217798594848,-0.045598875644162186,0.20977637866104906,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_26/pareto_front.csv,0b21362a9ef11a0a805c6b1ffb7e7af35f47b12b29524684f263c2c66f6666de,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_26/pareto_labels.csv.xz,797774244ce062bd49298558442c5a26ac6a74ffe4aa657452834e8a445a2ae7,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,26
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1741635356370722,0.0581940942391565,0.1159694413979157,100,100,0,100,False,False,0,9.942448583024088,recomputed_nondominated_front,100,100,100,0,100,99,100,True,True,False,seed27_solution030,0.43726937269372695,7.028957708957708,0.8051542752208253,0.2697474630996311,0.5627306273062731,1.2869198312236287,10,5.3,14,1,0.2641509433962264,0.018867924528301886,False,False,nan,26.086956521739136,0.16097560975609757,0.18333333333333332,0.17142857142857143,0.037545157970792366,0.4049740794279018,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,27
daytrader,formal,not_required,theoretical,53,260.0,2.1346619809405207,exact_extreme_allocation_over_cluster_count,False,0.1893203087064907,0.0581940942391565,0.1311262144673342,100,100,0,100,False,True,1,10.020261041994672,recomputed_nondominated_front,100,100,100,0,100,100,100,True,True,False,seed28_solution041,0.42297047970479706,7.104285714285714,0.7406711859015291,0.32171605012867466,0.5770295202952029,1.3642311886586695,10,5.3,12,1,0.22641509433962265,0.03773584905660377,False,False,nan,21.739130434782606,0.15706806282722513,0.16666666666666666,0.16172506738544473,0.03145919119142646,0.39346438895067415,1.0,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,results/stage2/cross_subject/operating_profile/canonical_operating_solution_per_seed.csv,9a0e9a1f40edf260bb06c719e6967aef9c18a81b28fac9f0895e5520341c91d3,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_28/pareto_front.csv,673974323594adabc871fa29c8b9501885b8549a3e29a6cc2f5a7cb61a7d979d,results/stage2/subjects/daytrader/nsga/robustness_final_30seeds/seed_28/pareto_labels.csv.xz,b25424ce0369c4e93c8a9daa71d94da55cd166b6c3977f346a47cc30cd692524,python experiments/02_stage2_nsga_structure_only/refresh_modularity_band_downstream.py,recomputed_from_frozen_front_and_labels,28
