subject,stage,seed,profile,budget,status,available_candidate_count,solution_id,label_vector,is_injected_seed,injected_seed_name,injected_seed_category,projected_membership,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,coupling,cohesion,imbalance,f_semantic,q_loss,gain_imbalance,gain_semantic,equals_leiden,equals_conservative,realised_modularity_loss,permitted_modularity_loss,above_leiden_modularity,exact_leiden_modularity,baseline_weighted_modularity,baseline_imbalance,baseline_semantic
jpetstore,stage3,1,budgeted_balance_0.010,0.010000000000000000208,selected,2,seed1_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.010000000000000000208,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,1,budgeted_balance_0.025,0.025000000000000001388,selected,3,seed1_solution004,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.4365279682975156117,0.72592592592592586342,2.6486486486486486847,4,6,7,5,0.29166666666666657415,0,0.11785113019775790566,0.27407407407407402555,5.2190476190476191576,0.11785113019775790566,0.5328605686809066988,0.012536115459140399764,0.42264973081037410241,-0.040214924817782000954,False,False,0.012536115459140399764,0.025000000000000001388,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,1,budgeted_balance_0.050,0.050000000000000002776,selected,5,seed1_solution004,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.4365279682975156117,0.72592592592592586342,2.6486486486486486847,4,6,7,5,0.29166666666666657415,0,0.11785113019775790566,0.27407407407407402555,5.2190476190476191576,0.11785113019775790566,0.5328605686809066988,0.012536115459140399764,0.42264973081037410241,-0.040214924817782000954,False,False,0.012536115459140399764,0.050000000000000002776,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,1,budgeted_balance_0.100,0.10000000000000000555,selected,11,seed1_solution004,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.4365279682975156117,0.72592592592592586342,2.6486486486486486847,4,6,7,5,0.29166666666666657415,0,0.11785113019775790566,0.27407407407407402555,5.2190476190476191576,0.11785113019775790566,0.5328605686809066988,0.012536115459140399764,0.42264973081037410241,-0.040214924817782000954,False,False,0.012536115459140399764,0.10000000000000000555,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,1,budgeted_balance_0.150,0.14999999999999991118,selected,22,seed1_solution029,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 4, 3, 4, 2, 3, 0, 2, 3, 4, 0, 1, 2, 4]",False,,,True,0.38755372656607217641,0.61975308641975312973,1.6298701298701299134,5,4.7999999999999998224,5,4,0.20833333333333328707,0,0.083333333333333300952,0.38024691358024692578,5.193333333333333357,0.083333333333333300952,0.69248958229169532697,0.12332007088628549329,0.59175170953613687175,-0.35183205723749799709,False,False,0.12332007088628549329,0.14999999999999991118,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,1,budgeted_balance_0.200,0.2000000000000000111,selected,44,seed1_solution014,"[0, 1, 1, 2, 1, 1, 0, 3, 2, 0, 3, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.37138241121780207754,0.66913580246913584304,2.0223880597014924909,4,6,6,6,0.25,0,0,0.33086419753086421247,4.5166666666666657193,0,0.59227985693764595432,0.15990097985808959802,1,-0.15620930327163851103,False,False,0.15990097985808959802,0.2000000000000000111,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.000,0,selected,1,seed2_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.005,0.0050000000000000001041,selected,1,seed2_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.0050000000000000001041,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.010,0.010000000000000000208,selected,1,seed2_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.010000000000000000208,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.025,0.025000000000000001388,selected,2,seed2_solution001,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden_perturb_0.01_1,raw_leiden_perturbation,True,0.43705532693187010285,0.74814814814814811772,2.9705882352941177516,4,6,7,5,0.29166666666666657415,0,0.1666666666666666019,0.25185185185185182677,4.9690476190476191576,0.1666666666666666019,0.46566906033572091905,0.011343184780135299322,0.18350341907227391003,0.090951864225554193699,False,False,0.011343184780135299322,0.025000000000000001388,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.050,0.050000000000000002776,selected,7,seed2_solution003,"[0, 1, 1, 1, 1, 2, 0, 3, 2, 0, 3, 3, 2, 2, 3, 2, 0, 3, 2, 0, 0, 1, 3, 0]",False,,,True,0.42908398110044188023,0.73580246913580238388,2.785046728971962704,4,6,7,5,0.29166666666666657415,0,0.11785113019775790566,0.2641975308641975051,4.6916666666666664298,0.11785113019775790566,0.55746662539235591893,0.029375056026368598361,0.42264973081037410241,-0.088249230481501905743,False,False,0.029375056026368598361,0.050000000000000002776,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.100,0.10000000000000000555,selected,11,seed2_solution003,"[0, 1, 1, 1, 1, 2, 0, 3, 2, 0, 3, 3, 2, 2, 3, 2, 0, 3, 2, 0, 0, 1, 3, 0]",False,,,True,0.42908398110044188023,0.73580246913580238388,2.785046728971962704,4,6,7,5,0.29166666666666657415,0,0.11785113019775790566,0.2641975308641975051,4.6916666666666664298,0.11785113019775790566,0.55746662539235591893,0.029375056026368598361,0.42264973081037410241,-0.088249230481501905743,False,False,0.029375056026368598361,0.10000000000000000555,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.150,0.14999999999999991118,selected,25,seed2_solution003,"[0, 1, 1, 1, 1, 2, 0, 3, 2, 0, 3, 3, 2, 2, 3, 2, 0, 3, 2, 0, 0, 1, 3, 0]",False,,,True,0.42908398110044188023,0.73580246913580238388,2.785046728971962704,4,6,7,5,0.29166666666666657415,0,0.11785113019775790566,0.2641975308641975051,4.6916666666666664298,0.11785113019775790566,0.55746662539235591893,0.029375056026368598361,0.42264973081037410241,-0.088249230481501905743,False,False,0.029375056026368598361,0.14999999999999991118,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,2,budgeted_balance_0.200,0.2000000000000000111,selected,39,seed2_solution047,"[0, 1, 1, 2, 1, 1, 0, 3, 4, 3, 2, 2, 4, 4, 2, 4, 3, 2, 4, 3, 0, 1, 3, 0]",False,,,True,0.37382716049382708201,0.60740740740740739589,1.5471698113207548175,5,4.7999999999999998224,5,4,0.20833333333333328707,0,0.083333333333333300952,0.39259259259259260411,6.1466666666666665009,0.083333333333333300952,0.58805502450444691043,0.15437074630570740696,0.59175170953613687175,-0.14796186668096131256,False,False,0.15437074630570740696,0.2000000000000000111,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.000,0,selected,1,seed3_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.005,0.0050000000000000001041,selected,2,seed3_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.0050000000000000001041,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.010,0.010000000000000000208,selected,2,seed3_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.010000000000000000208,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.025,0.025000000000000001388,selected,5,seed3_solution003,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115680957,0.72592592592592586342,2.6486486486486486847,4,6,6,6,0.25,0,0,0.27407407407407402555,4.8999999999999994671,0,0.55731731063187894826,0.017983602374828499409,1,-0.087957748147336603517,False,False,0.017983602374828499409,0.025000000000000001388,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.050,0.050000000000000002776,selected,7,seed3_solution003,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115680957,0.72592592592592586342,2.6486486486486486847,4,6,6,6,0.25,0,0,0.27407407407407402555,4.8999999999999994671,0,0.55731731063187894826,0.017983602374828499409,1,-0.087957748147336603517,False,False,0.017983602374828499409,0.050000000000000002776,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.100,0.10000000000000000555,selected,14,seed3_solution003,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115680957,0.72592592592592586342,2.6486486486486486847,4,6,6,6,0.25,0,0,0.27407407407407402555,4.8999999999999994671,0,0.55731731063187894826,0.017983602374828499409,1,-0.087957748147336603517,False,False,0.017983602374828499409,0.10000000000000000555,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.150,0.14999999999999991118,selected,29,seed3_solution003,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115680957,0.72592592592592586342,2.6486486486486486847,4,6,6,6,0.25,0,0,0.27407407407407402555,4.8999999999999994671,0,0.55731731063187894826,0.017983602374828499409,1,-0.087957748147336603517,False,False,0.017983602374828499409,0.14999999999999991118,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,3,budgeted_balance_0.200,0.2000000000000000111,selected,42,seed3_solution003,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115680957,0.72592592592592586342,2.6486486486486486847,4,6,6,6,0.25,0,0,0.27407407407407402555,4.8999999999999994671,0,0.55731731063187894826,0.017983602374828499409,1,-0.087957748147336603517,False,False,0.017983602374828499409,0.2000000000000000111,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.000,0,selected,1,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.005,0.0050000000000000001041,selected,1,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.0050000000000000001041,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.010,0.010000000000000000208,selected,1,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.010000000000000000208,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.025,0.025000000000000001388,selected,3,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.025000000000000001388,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.050,0.050000000000000002776,selected,7,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.050000000000000002776,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.100,0.10000000000000000555,selected,12,seed4_solution027,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 4, 2, 2, 4, 3, 4, 3, 4, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.39912513336381649776,0.64444444444444437536,1.8125,5,4.7999999999999998224,6,4,0.25,0,0.15590239111558079621,0.35555555555555551361,5.9533333333333322557,0.15590239111558079621,0.62102877042522297568,0.097144551478751298146,0.2362373841740265934,-0.21233101810616381022,False,False,0.097144551478751298146,0.10000000000000000555,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.150,0.14999999999999991118,selected,25,seed4_solution015,"[0, 1, 1, 2, 1, 2, 0, 1, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.39554641060813888753,0.68641975308641967057,2.1889763779527560139,4,6,6,6,0.25,0,0,0.3135802469135802184,4.6333333333333328596,0,0.57864780605615695475,0.10523993076864740503,1,-0.12959772115006490401,False,False,0.10523993076864740503,0.14999999999999991118,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,4,budgeted_balance_0.200,0.2000000000000000111,selected,39,seed4_solution015,"[0, 1, 1, 2, 1, 2, 0, 1, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.39554641060813888753,0.68641975308641967057,2.1889763779527560139,4,6,6,6,0.25,0,0,0.3135802469135802184,4.6333333333333328596,0,0.57864780605615695475,0.10523993076864740503,1,-0.12959772115006490401,False,False,0.10523993076864740503,0.2000000000000000111,False,False,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,5,budgeted_balance_0.000,0,selected,1,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,5,budgeted_balance_0.005,0.0050000000000000001041,selected,2,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.0050000000000000001041,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,5,budgeted_balance_0.010,0.010000000000000000208,selected,2,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.010000000000000000208,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,5,budgeted_balance_0.025,0.025000000000000001388,selected,2,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.025000000000000001388,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
jpetstore,stage3,5,budgeted_balance_0.050,0.050000000000000002776,selected,7,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194632163,0.74814814814814811772,2.9705882352941177516,4,6,7,4,0.29166666666666657415,0,0.20412414523193139759,0.25185185185185182677,5.4773809523809520172,0.20412414523193139759,0.512260068537518376,0,0,0,True,True,0,0.050000000000000002776,False,True,0.44206980643194632163,0.20412414523193139759,0.512260068537518376
