subject,seed,budget,canonical_operating_profile,selection_rule,solution_id,weighted_modularity,modularity_max_in_feasible_front,realised_modularity_loss,eligible_candidate_count,coupling,cohesion,imbalance,cluster_count,max_cluster_ratio,singleton_ratio,label_vector,stage3_solution_id,stage3_weighted_modularity,stage3_coupling,stage3_cohesion,stage3_imbalance,stage3_cluster_count,stage3_realised_modularity_loss,canonical_minus_stage3_weighted_modularity,canonical_minus_stage3_imbalance,canonical_minus_stage3_coupling,canonical_minus_stage3_cohesion,comparison_basis
jpetstore,4,0.05,True,minimum_imbalance_within_relative_modularity_band,seed4_solution007,0.4277366255144036,0.4420698064319465,0.0324228904779303,20,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed4_solution000,0.4420698064319463,0.2518518518518518,5.477380952380952,0.2041241452319313,4.0,0.0,-0.01433318091754271,-0.2041241452319313,0.022222222222222254,-0.5773809523809517,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,5,0.05,True,minimum_imbalance_within_relative_modularity_band,seed5_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,24,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed5_solution000,0.4420698064319463,0.2518518518518518,5.477380952380952,0.2041241452319313,4.0,0.0,-0.01433318091754271,-0.2041241452319313,0.022222222222222254,-0.5773809523809517,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,6,0.05,True,minimum_imbalance_within_relative_modularity_band,seed6_solution011,0.424499314128944,0.4420698064319465,0.0397459678253492,18,0.2839506172839506,4.833333333333334,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 1, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 2, 0, 1, 2, 0]",seed6_solution003,0.4247096479195244,0.2641975308641975,4.825,0.1178511301977579,4.0,0.0392701746643588,-0.00021033379058044144,-0.1178511301977579,0.019753086419753096,0.008333333333333748,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,7,0.05,True,minimum_imbalance_within_relative_modularity_band,seed7_solution007,0.4341197988111571,0.4420698064319465,0.0179836023748282,17,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed7_solution004,0.4290839811004418,0.2641975308641975,4.691666666666666,0.1178511301977579,4.0,0.0293750560263685,0.005035817710715262,-0.1178511301977579,0.009876543209876576,0.20833333333333304,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,8,0.05,True,minimum_imbalance_within_relative_modularity_band,seed8_solution009,0.4341197988111571,0.4420698064319465,0.0179836023748282,25,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed8_solution001,0.4420698064319463,0.2518518518518518,5.477380952380952,0.2041241452319313,4.0,0.0,-0.007950007620789235,-0.2041241452319313,0.022222222222222254,-0.5773809523809526,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,9,0.05,True,minimum_imbalance_within_relative_modularity_band,seed9_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,23,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed9_solution001,0.4370553269318701,0.2518518518518518,4.969047619047619,0.1666666666666666,4.0,0.0113431847801352,-0.00931870141746649,-0.1666666666666666,0.022222222222222254,-0.0690476190476188,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,10,0.05,True,minimum_imbalance_within_relative_modularity_band,seed10_solution002,0.4366925773510138,0.4420698064319465,0.0121637555940171,20,0.2518518518518518,4.908333333333333,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",seed10_solution004,0.4247096479195244,0.2641975308641975,4.825,0.1178511301977579,4.0,0.0392701746643588,0.011982929431489375,0.0,-0.012345679012345678,0.08333333333333304,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,11,0.05,True,minimum_imbalance_within_relative_modularity_band,seed11_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,23,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed11_solution001,0.4406370980033531,0.2518518518518518,4.816666666666666,0.1178511301977579,4.0,0.0032409099371815,-0.012900472488949488,-0.1178511301977579,0.022222222222222254,0.08333333333333393,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,12,0.05,True,minimum_imbalance_within_relative_modularity_band,seed12_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,24,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed12_solution002,0.4370553269318701,0.2518518518518518,4.969047619047619,0.1666666666666666,4.0,0.0113431847801352,-0.00931870141746649,-0.1666666666666666,0.022222222222222254,-0.0690476190476188,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,13,0.05,True,minimum_imbalance_within_relative_modularity_band,seed13_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,28,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed13_solution001,0.4406370980033531,0.2518518518518518,4.816666666666666,0.1178511301977579,4.0,0.0032409099371815,-0.012900472488949488,-0.1178511301977579,0.022222222222222254,0.08333333333333393,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,14,0.05,True,minimum_imbalance_within_relative_modularity_band,seed14_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,27,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed14_solution009,0.4237219935985366,0.2839506172839506,4.894047619047619,0.1178511301977579,4.0,0.0415043338550969,0.00401463191586704,-0.1178511301977579,-0.00987654320987652,0.005952380952381375,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,15,0.05,True,minimum_imbalance_within_relative_modularity_band,seed15_solution008,0.4341197988111571,0.4420698064319465,0.0179836023748282,22,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed15_solution006,0.4341197988111568,0.274074074074074,4.8999999999999995,0.0,4.0,0.0179836023748284,2.7755575615628914e-16,0.0,5.551115123125783e-17,0.0,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,16,0.05,True,minimum_imbalance_within_relative_modularity_band,seed16_solution007,0.4341197988111571,0.4420698064319465,0.0179836023748282,22,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed16_solution006,0.4277366255144032,0.274074074074074,4.9,0.0,4.0,0.0324228904779306,0.0063831732967538635,0.0,5.551115123125783e-17,-8.881784197001252e-16,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,17,0.05,True,minimum_imbalance_within_relative_modularity_band,seed17_solution002,0.4366925773510138,0.4420698064319465,0.0121637555940171,15,0.2518518518518518,4.908333333333333,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",seed17_solution001,0.4370553269318701,0.2518518518518518,4.969047619047619,0.1666666666666666,4.0,0.0113431847801352,-0.00036274958085630304,-0.048815536468908696,0.0,-0.06071428571428594,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,18,0.05,True,minimum_imbalance_within_relative_modularity_band,seed18_solution007,0.4277366255144036,0.4420698064319465,0.0324228904779303,23,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed18_solution000,0.4420698064319463,0.2518518518518518,5.477380952380952,0.2041241452319313,4.0,0.0,-0.01433318091754271,-0.2041241452319313,0.022222222222222254,-0.5773809523809517,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,19,0.05,True,minimum_imbalance_within_relative_modularity_band,seed19_solution008,0.4341197988111571,0.4420698064319465,0.0179836023748282,18,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed19_solution007,0.4365279682975156,0.274074074074074,5.219047619047619,0.1178511301977579,4.0,0.0125361154591403,-0.0024081694863585246,-0.1178511301977579,5.551115123125783e-17,-0.3190476190476197,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,20,0.05,True,minimum_imbalance_within_relative_modularity_band,seed20_solution002,0.4366925773510138,0.4420698064319465,0.0121637555940171,14,0.2518518518518518,4.908333333333333,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",seed20_solution002,0.4406370980033531,0.2518518518518518,4.816666666666666,0.1178511301977579,4.0,0.0032409099371815,-0.003944520652339301,0.0,0.0,0.09166666666666679,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,21,0.05,True,minimum_imbalance_within_relative_modularity_band,seed21_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,24,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed21_solution004,0.4341197988111568,0.274074074074074,4.8999999999999995,0.0,4.0,0.0179836023748284,-0.006383173296753197,0.0,5.551115123125783e-17,8.881784197001252e-16,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,22,0.05,True,minimum_imbalance_within_relative_modularity_band,seed22_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,25,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed22_solution000,0.4420698064319463,0.2518518518518518,5.477380952380952,0.2041241452319313,4.0,0.0,-0.01433318091754271,-0.2041241452319313,0.022222222222222254,-0.5773809523809517,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,23,0.05,True,minimum_imbalance_within_relative_modularity_band,seed23_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,21,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed23_solution001,0.4370553269318701,0.2518518518518518,4.969047619047619,0.1666666666666666,4.0,0.0113431847801352,-0.00931870141746649,-0.1666666666666666,0.022222222222222254,-0.0690476190476188,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,24,0.05,True,minimum_imbalance_within_relative_modularity_band,seed24_solution009,0.4365279682975159,0.4420698064319465,0.0125361154591401,15,0.2740740740740741,5.219047619047619,0.1178511301977579,4,0.2916666666666667,0.0,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed24_solution001,0.4370553269318701,0.2518518518518518,4.969047619047619,0.1666666666666666,4.0,0.0113431847801352,-0.0005273586343542136,-0.048815536468908696,0.022222222222222254,0.25,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,25,0.05,True,minimum_imbalance_within_relative_modularity_band,seed25_solution009,0.4341197988111571,0.4420698064319465,0.0179836023748282,15,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed25_solution001,0.4370553269318701,0.2518518518518518,4.969047619047619,0.1666666666666666,4.0,0.0113431847801352,-0.0029355281207130157,-0.1666666666666666,0.022222222222222254,-0.06904761904761969,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,26,0.05,True,minimum_imbalance_within_relative_modularity_band,seed26_solution009,0.4277366255144036,0.4420698064319465,0.0324228904779303,27,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed26_solution004,0.4365279682975156,0.274074074074074,5.219047619047619,0.1178511301977579,4.0,0.0125361154591403,-0.008791342783112,-0.1178511301977579,5.551115123125783e-17,-0.3190476190476188,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,27,0.05,True,minimum_imbalance_within_relative_modularity_band,seed27_solution007,0.4341197988111571,0.4420698064319465,0.0179836023748282,20,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed27_solution001,0.4370553269318701,0.2518518518518518,4.969047619047619,0.1666666666666666,4.0,0.0113431847801352,-0.0029355281207130157,-0.1666666666666666,0.022222222222222254,-0.06904761904761969,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,28,0.05,True,minimum_imbalance_within_relative_modularity_band,seed28_solution008,0.4277366255144036,0.4420698064319465,0.0324228904779303,22,0.2740740740740741,4.9,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed28_solution003,0.4290839811004418,0.2641975308641975,4.691666666666666,0.1178511301977579,4.0,0.0293750560263685,-0.0013473555860382125,-0.1178511301977579,0.009876543209876576,0.20833333333333393,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
jpetstore,29,0.05,True,minimum_imbalance_within_relative_modularity_band,seed29_solution009,0.4341197988111571,0.4420698064319465,0.0179836023748282,26,0.2740740740740741,4.8999999999999995,0.0,4,0.25,0.0,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",seed29_solution004,0.4341197988111568,0.274074074074074,4.8999999999999995,0.0,4.0,0.0179836023748284,2.7755575615628914e-16,0.0,5.551115123125783e-17,0.0,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
xerces-j,0,0.05,True,minimum_imbalance_within_relative_modularity_band,seed0_solution021,0.6445400584325518,0.6544470652200516,0.0151379803103993,4,0.2290438533429187,3.7196161217625847,1.134130883083136,27,0.14004914004914,0.0012285012285012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 0, 7, 7, 7, 1, 1, 9, 0, 10, 9, 9, 9, 9, 9, 1, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 3, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 1, 1, 9, 9, 1, 9, 9, 1, 1, 1, 1, 1, 11, 9, 1, 1, 1, 1, 1, 3, 9, 1, 1, 9, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12, 1, 12, 1, 1, 1, 1, 13, 1, 13, 14, 15, 15, 13, 15, 15, 15, 15, 15, 15, 15, 15, 15, 6, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 13, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 1, 13, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13, 14, 13, 13, 13, 14, 14, 14, 16, 9, 9, 9, 9, 9, 1, 6, 6, 1, 6, 17, 17, 17, 17, 17, 17, 17, 17, 17, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 3, 6, 13, 13, 13, 13, 13, 13, 2, 16, 13, 13, 13, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 18, 13, 13, 13, 13, 6, 3, 13, 1, 13, 13, 12, 13, 13, 13, 6, 6, 17, 6, 6, 6, 6, 6, 17, 6, 6, 6, 12, 12, 13, 12, 12, 12, 12, 6, 12, 12, 12, 19, 19, 19, 19, 19, 1, 19, 19, 19, 19, 19, 19, 19, 1, 19, 13, 13, 13, 2, 13, 19, 13, 13, 13, 20, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 3, 19, 3, 13, 13, 13, 13, 13, 13, 13, 6, 13, 6, 13, 13, 13, 13, 13, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 19, 19, 19, 19, 1, 1, 3, 1, 1, 1, 1, 19, 19, 19, 1, 1, 1, 21, 21, 21, 21, 21, 21, 21, 21, 3, 2, 1, 0, 2, 2, 3, 3, 19, 3, 3, 3, 3, 3, 6, 1, 1, 1, 1, 1, 6, 6, 6, 6, 19, 19, 19, 19, 19, 19, 19, 19, 3, 3, 3, 3, 3, 19, 19, 0, 22, 19, 1, 19, 1, 1, 3, 3, 3, 3, 19, 19, 1, 1, 18, 1, 1, 1, 1, 3, 3, 19, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 20, 1, 1, 1, 1, 1, 1, 3, 3, 19, 3, 3, 19, 1, 18, 18, 18, 23, 23, 23, 18, 18, 18, 23, 23, 18, 18, 18, 18, 18, 18, 23, 9, 23, 18, 18, 18, 1, 23, 23, 24, 23, 23, 3, 19, 24, 3, 13, 8, 21, 19, 2, 3, 19, 1, 19, 19, 3, 1, 19, 19, 9, 2, 2, 1, 2, 3, 2, 19, 3, 2, 2, 2, 2, 3, 10, 13, 13, 2, 2, 2, 9, 9, 20, 9, 9, 9, 9, 3, 24, 3, 3, 19, 3, 9, 11, 1, 25, 25, 25, 11, 11, 11, 11, 25, 25, 25, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 1, 9, 19, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 9, 17, 1, 1, 1, 3, 1, 3, 19, 19, 1, 2, 2, 2, 2, 1, 19, 1, 1, 1, 1, 2, 1, 1, 6, 6, 6, 3, 19, 6, 6, 13, 13, 13, 13, 13, 25, 13, 6, 13, 13, 6, 3, 3, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 14, 13, 14, 14, 14, 14, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 20, 20, 22, 2, 22, 26, 2, 22, 20, 22, 20, 20, 20, 20, 20, 22, 2, 2, 2, 2, 2, 2, 2]",seed0_solution022,0.6314354108598927,0.2406613946800862,1.2679093200821627,1.2174626923552243,29.0,0.0454767369860729,0.013104647572659056,-0.08333180927208828,-0.011617541337167497,2.451706801680422,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
xerces-j,1,0.05,True,minimum_imbalance_within_relative_modularity_band,seed1_solution019,0.6381993960352241,0.6615191429343901,0.0352518096388312,3,0.2339036664270309,1.112041898559373,1.238915318974344,29,0.1461916461916461,0.0036855036855036,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 5, 5, 5, 1, 1, 7, 0, 8, 7, 7, 7, 7, 7, 1, 7, 7, 7, 9, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 5, 7, 1, 7, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 3, 7, 1, 1, 7, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 9, 1, 10, 1, 1, 1, 1, 11, 1, 11, 12, 13, 13, 11, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 12, 11, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11, 11, 12, 12, 12, 12, 12, 0, 12, 12, 12, 12, 12, 11, 12, 12, 11, 12, 12, 12, 12, 12, 12, 11, 12, 12, 12, 12, 12, 1, 11, 12, 12, 12, 12, 12, 12, 11, 11, 11, 11, 11, 11, 12, 11, 11, 11, 12, 12, 12, 7, 1, 7, 7, 7, 7, 1, 4, 4, 1, 4, 14, 14, 14, 14, 14, 14, 4, 14, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 4, 4, 3, 4, 11, 11, 11, 11, 11, 11, 2, 16, 11, 11, 11, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 4, 3, 11, 1, 11, 11, 11, 11, 11, 11, 4, 4, 14, 4, 4, 4, 4, 4, 1, 4, 4, 4, 10, 10, 11, 10, 10, 10, 10, 4, 10, 10, 10, 17, 17, 17, 17, 17, 1, 17, 17, 17, 17, 17, 17, 17, 1, 17, 11, 11, 11, 2, 11, 17, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 17, 3, 11, 11, 11, 11, 11, 11, 11, 4, 11, 4, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 17, 17, 17, 17, 1, 1, 3, 1, 1, 1, 1, 17, 17, 17, 1, 1, 17, 18, 18, 18, 18, 18, 18, 18, 18, 3, 2, 1, 0, 2, 2, 3, 8, 17, 3, 3, 3, 3, 3, 4, 1, 1, 1, 17, 1, 4, 4, 4, 4, 17, 17, 17, 17, 17, 17, 17, 17, 3, 3, 3, 3, 3, 17, 17, 0, 19, 17, 1, 17, 1, 1, 3, 3, 3, 3, 17, 17, 1, 1, 19, 1, 17, 1, 1, 3, 3, 17, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 20, 3, 17, 3, 3, 17, 1, 19, 21, 19, 19, 9, 21, 19, 9, 19, 19, 9, 9, 19, 21, 9, 9, 21, 21, 9, 21, 3, 21, 9, 1, 22, 21, 22, 21, 22, 3, 17, 22, 3, 11, 11, 18, 17, 2, 3, 17, 1, 17, 17, 3, 1, 17, 17, 7, 2, 2, 1, 2, 3, 2, 17, 3, 2, 2, 2, 2, 3, 17, 11, 11, 2, 2, 2, 7, 18, 7, 7, 7, 7, 7, 3, 9, 3, 3, 17, 3, 7, 23, 1, 23, 24, 23, 24, 20, 20, 24, 23, 24, 24, 19, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 1, 7, 17, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 3, 1, 3, 17, 17, 1, 2, 2, 2, 3, 1, 17, 1, 1, 1, 1, 2, 1, 1, 4, 4, 4, 3, 17, 4, 4, 11, 11, 11, 11, 11, 11, 11, 4, 11, 11, 4, 3, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 4, 11, 12, 11, 12, 12, 12, 12, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 20, 25, 26, 27, 2, 26, 28, 2, 25, 26, 27, 25, 26, 26, 26, 27, 26, 2, 2, 2, 2, 2, 2, 2]",seed1_solution021,0.6297291221527319,0.2433932422717469,3.7578734763969233,1.2072461007851043,29.0,0.0480560859367202,0.008470273882492219,0.031669218189239734,-0.00948957584471602,-2.6458315778375505,Stage 2 canonical 5% profile vs saved Stage 3 balance 5% profile
