subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
xerces,97,62097,1673,0.01434548714883443,,0.098625224148236698
xerces,98,62098,1673,0.01434548714883443,,0.087866108786610872
xerces,99,62099,1673,0.014943215780035863,,0.095038852361028089
xerces,100,62100,1673,0.009563658099222952,,0.07770472205618649
xerces,101,62101,1673,0.008368200836820083,,0.086670651524208012
xerces,102,62102,1673,0.0089659294680215183,,0.092050209205020925
xerces,103,62103,1673,0.013150029886431561,,0.095038852361028089
xerces,104,62104,1673,0.013747758517632994,,0.087866108786610872
xerces,105,62105,1673,0.0077704722056186493,,0.086072922893006582
xerces,106,62106,1673,0.010759115361625823,,0.093843395098625229
xerces,107,62107,1673,0.009563658099222952,,0.081291093843395099
xerces,108,62108,1673,0.013150029886431561,,0.087268380155409442
xerces,109,62109,1673,0.012552301255230125,,0.084279736999402277
xerces,110,62110,1673,0.011356843992827256,,0.083682008368200833
xerces,111,62111,1673,0.0089659294680215183,,0.085475194261805137
xerces,112,62112,1673,0.013150029886431561,,0.10101613867304243
xerces,113,62113,1673,0.008368200836820083,,0.094441123729826659
xerces,114,62114,1673,0.015540944411237299,,0.11177525403466826
xerces,115,62115,1673,0.011954572624028692,,0.083084279736999403
xerces,116,62116,1673,0.010161386730424387,,0.078900179318589364
xerces,117,62117,1673,0.009563658099222952,,0.081888822474596529
xerces,118,62118,1673,0.011954572624028692,,0.09025702331141662
xerces,119,62119,1673,0.012552301255230125,,0.087268380155409442
xerces,120,62120,1673,0.012552301255230125,,0.098027495517035268
xerces,121,62121,1673,0.010759115361625823,,0.10340705319784818
xerces,122,62122,1673,0.019127316198445904,,0.09025702331141662
xerces,123,62123,1673,0.011356843992827256,,0.084877465630603707
xerces,124,62124,1673,0.011356843992827256,,0.091452480573819481
xerces,125,62125,1673,0.011356843992827256,,0.087866108786610872
xerces,126,62126,1673,0.011356843992827256,,0.091452480573819481
xerces,127,62127,1673,0.01852958756724447,,0.093843395098625229
xerces,128,62128,1673,0.010759115361625823,,0.089659294680215176
xerces,129,62129,1673,0.0071727435744172148,,0.084877465630603707
xerces,130,62130,1673,0.016736401673640166,,0.090854751942618051
xerces,131,62131,1673,0.009563658099222952,,0.089061566049013746
xerces,132,62132,1673,0.012552301255230125,,0.089659294680215176
xerces,133,62133,1673,0.013150029886431561,,0.086670651524208012
xerces,134,62134,1673,0.011356843992827256,,0.092647937836222355
xerces,135,62135,1673,0.017931858936043037,,0.075911536162582186
xerces,136,62136,1673,0.0077704722056186493,,0.096234309623430964
xerces,137,62137,1673,0.008368200836820083,,0.092647937836222355
xerces,138,62138,1673,0.012552301255230125,,0.085475194261805137
xerces,139,62139,1673,0.014943215780035863,,0.093245666467423785
xerces,140,62140,1673,0.008368200836820083,,0.093843395098625229
xerces,141,62141,1673,0.012552301255230125,,0.07770472205618649
xerces,142,62142,1673,0.0089659294680215183,,0.084877465630603707
xerces,143,62143,1673,0.009563658099222952,,0.081291093843395099
xerces,144,62144,1673,0.0089659294680215183,,0.081291093843395099
xerces,145,62145,1673,0.011954572624028692,,0.087268380155409442
xerces,146,62146,1673,0.0059772863120143458,,0.084877465630603707
xerces,147,62147,1673,0.011356843992827256,,0.083682008368200833
xerces,148,62148,1673,0.010161386730424387,,0.086072922893006582
xerces,149,62149,1673,0.009563658099222952,,0.086670651524208012
xerces,150,62150,1673,0.010161386730424387,,0.080095636580992224
xerces,151,62151,1673,0.0089659294680215183,,0.096832038254632394
xerces,152,62152,1673,0.012552301255230125,,0.094441123729826659
xerces,153,62153,1673,0.009563658099222952,,0.086072922893006582
xerces,154,62154,1673,0.011356843992827256,,0.081888822474596529
xerces,155,62155,1673,0.0065750149432157803,,0.093843395098625229
xerces,156,62156,1673,0.013747758517632994,,0.075911536162582186
xerces,157,62157,1673,0.011356843992827256,,0.087866108786610872
xerces,158,62158,1673,0.0065750149432157803,,0.086072922893006582
xerces,159,62159,1673,0.008368200836820083,,0.074716078900179325
