class_id,neighbor_rank,neighbor_class_id,cosine_similarity
com.ibm.websphere.samples.daytrader.util.TradeConfig,2,com.ibm.websphere.samples.daytrader.TradeAction,0.568929423953
com.ibm.websphere.samples.daytrader.util.TradeConfig,3,com.ibm.websphere.samples.daytrader.TradeServices,0.555717282095
com.ibm.websphere.samples.daytrader.util.TradeConfig,4,com.ibm.websphere.samples.daytrader.direct.TradeDirect,0.549436354670
com.ibm.websphere.samples.daytrader.util.TradeConfig,5,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,0.476297950163
com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,1,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,0.455765818060
com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,2,com.ibm.websphere.samples.daytrader.ejb3.DTStreamer3MDB,0.401222734034
com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,3,com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,0.385145427217
com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,4,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1,0.376750847581
com.ibm.websphere.samples.daytrader.util.WebSocketJMSMessage,5,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,0.374737702767
com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,1,com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,0.677104671922
com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,2,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.501257355302
com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,3,com.ibm.websphere.samples.daytrader.web.TradeAppServlet,0.437703888329
com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,4,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.394359768930
com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,5,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.354607121940
com.ibm.websphere.samples.daytrader.web.TradeAppServlet,1,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.703397643885
com.ibm.websphere.samples.daytrader.web.TradeAppServlet,2,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.571011283069
com.ibm.websphere.samples.daytrader.web.TradeAppServlet,3,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.515205368075
com.ibm.websphere.samples.daytrader.web.TradeAppServlet,4,com.ibm.websphere.samples.daytrader.TradeAction,0.472846739385
com.ibm.websphere.samples.daytrader.web.TradeAppServlet,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.451900124534
com.ibm.websphere.samples.daytrader.web.TradeServletAction,1,com.ibm.websphere.samples.daytrader.web.TradeAppServlet,0.703397643885
com.ibm.websphere.samples.daytrader.web.TradeServletAction,2,com.ibm.websphere.samples.daytrader.TradeAction,0.664477214453
com.ibm.websphere.samples.daytrader.web.TradeServletAction,3,com.ibm.websphere.samples.daytrader.TradeServices,0.531763215357
com.ibm.websphere.samples.daytrader.web.TradeServletAction,4,com.ibm.websphere.samples.daytrader.direct.TradeDirect,0.498321048767
com.ibm.websphere.samples.daytrader.web.TradeServletAction,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,0.496457470324
com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,1,com.ibm.websphere.samples.daytrader.web.TradeAppServlet,0.571011283069
com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,2,com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,0.501257355302
com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,3,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.495725542496
com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,4,com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,0.468734503690
com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,5,com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,0.433926761242
com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,1,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.714972431736
com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,2,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,0.708640666823
com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,3,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.691709308489
com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,4,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.636709221308
com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,5,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.633013979203
com.ibm.websphere.samples.daytrader.web.jsf.ExternalContextProducer,1,com.ibm.websphere.samples.daytrader.web.jsf.TradeActionProducer,0.471592067007
com.ibm.websphere.samples.daytrader.web.jsf.ExternalContextProducer,2,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.375847601063
com.ibm.websphere.samples.daytrader.web.jsf.ExternalContextProducer,3,com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,0.353469188059
com.ibm.websphere.samples.daytrader.web.jsf.ExternalContextProducer,4,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.332196427630
com.ibm.websphere.samples.daytrader.web.jsf.ExternalContextProducer,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.331664366057
com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,1,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,0.766078718795
com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,2,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.675617572244
com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,3,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.626069215150
com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,4,com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,0.611563006451
com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,5,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,0.593743115869
com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,1,com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,0.677104671922
com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,2,com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,0.594794432402
com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,3,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.468734503690
com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,4,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.452236658830
com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,5,com.ibm.websphere.samples.daytrader.web.TradeAppServlet,0.410221612714
com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,1,com.ibm.websphere.samples.daytrader.web.jsf.JSFLoginFilter,0.594794432402
com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,2,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.435799091974
com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,3,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.373697483931
com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,4,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.357422514871
com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,5,com.ibm.websphere.samples.daytrader.web.jsf.ExternalContextProducer,0.353469188059
com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,1,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.732061964987
com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,2,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.730686528344
com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,3,com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,0.690419199409
com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,4,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.666024600165
com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,5,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.633013979203
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,1,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,0.714262264010
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,2,com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,0.652007871254
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,3,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.593324407404
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,4,com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,0.545437772330
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,5,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,0.525165969224
com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,1,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.714972431736
com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,2,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.677242967665
com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,3,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,0.629625964756
com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,4,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.626093236946
com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,5,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.606518331180
com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,1,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.730686528344
com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,2,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.722409006078
