subject,seed,threshold,band_budget,selector_contract_id,selector_contract,source_front_size,retained_front_size,trimmed_count,trimmed_ratio,retained_pathological_gt_050_ratio,source_front_right_censored,q_max_in_retained_front,eligible_candidate_count,solution_id,weighted_modularity,realised_relative_modularity_loss,imbalance,coupling,cohesion,cluster_count,max_cluster_ratio,distance_to_threshold,imbalance_lower_than_leiden,modularity_not_higher_than_leiden,source_front_path,source_front_sha256,source_candidate_label_path,source_candidate_label_sha256,selected_label_tuple
daytrader,1,0.5,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,97,97,0,0.0,0.0,True,0.1698876479078443,1,seed1_solution064,0.16988764790784439,0.0,0.489839810782912,0.6217712177121771,16.69781946448613,9,0.20754716981132076,0.29245283018867924,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,"[0,0,1,1,2,3,4,4,5,3,0,1,2,0,6,7,2,5,6,6,1,1,3,4,4,1,5,5,0,0,1,0,1,6,7,7,5,5,4,5,7,2,0,6,1,4,4,0,8,7,0,6,0]"
daytrader,1,0.6,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,97,97,0,0.0,0.0,True,0.1698876479078443,1,seed1_solution064,0.16988764790784439,0.0,0.489839810782912,0.6217712177121771,16.69781946448613,9,0.20754716981132076,0.3924528301886792,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,"[0,0,1,1,2,3,4,4,5,3,0,1,2,0,6,7,2,5,6,6,1,1,3,4,4,1,5,5,0,0,1,0,1,6,7,7,5,5,4,5,7,2,0,6,1,4,4,0,8,7,0,6,0]"
daytrader,2,0.3,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,46,54,0.54,0.0,False,0.324596763898912,2,seed2_solution041,0.3184115267697879,0.01905514107666938,0.8312600291287053,0.4252767527675277,7.06041181041181,10,0.24528301886792453,0.05471698113207546,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,4,8,9,9,9,0,0]"
daytrader,2,0.35,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,70,30,0.30000000000000004,0.0,False,0.324596763898912,2,seed2_solution041,0.3184115267697879,0.01905514107666938,0.8312600291287053,0.4252767527675277,7.06041181041181,10,0.24528301886792453,0.10471698113207545,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,4,8,9,9,9,0,0]"
daytrader,2,0.4,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,False,0.324596763898912,2,seed2_solution041,0.3184115267697879,0.01905514107666938,0.8312600291287053,0.4252767527675277,7.06041181041181,10,0.24528301886792453,0.1547169811320755,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,4,8,9,9,9,0,0]"
daytrader,2,0.45,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,True,0.324596763898912,2,seed2_solution041,0.3184115267697879,0.01905514107666938,0.8312600291287053,0.4252767527675277,7.06041181041181,10,0.24528301886792453,0.20471698113207548,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,4,8,9,9,9,0,0]"
daytrader,2,0.5,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,True,0.324596763898912,2,seed2_solution041,0.3184115267697879,0.01905514107666938,0.8312600291287053,0.4252767527675277,7.06041181041181,10,0.24528301886792453,0.25471698113207547,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,4,8,9,9,9,0,0]"
daytrader,2,0.6,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,True,0.324596763898912,2,seed2_solution041,0.3184115267697879,0.01905514107666938,0.8312600291287053,0.4252767527675277,7.06041181041181,10,0.24528301886792453,0.35471698113207545,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,2,1,2,5,5,0,3,3,1,6,0,1,1,1,4,2,2,7,0,2,4,4,2,2,2,0,0,1,0,4,8,9,9,9,0,0]"
daytrader,3,0.3,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,60,40,0.4,0.0,False,0.1802069433286583,2,seed3_solution060,0.1772918694938795,0.016176257035015188,0.04621678759968261,0.4843173431734317,4.691717171717171,5,0.20754716981132076,0.09245283018867922,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_front.csv,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_labels.csv.xz,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,"[0,1,1,2,0,0,2,1,1,0,3,4,2,0,0,1,4,3,3,2,4,4,0,4,1,1,1,3,1,1,3,3,2,4,2,4,4,3,4,4,2,3,0,0,1,3,3,2,2,4,3,0,2]"
daytrader,3,0.35,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,78,22,0.21999999999999997,0.0,False,0.1802069433286583,2,seed3_solution060,0.1772918694938795,0.016176257035015188,0.04621678759968261,0.4843173431734317,4.691717171717171,5,0.20754716981132076,0.1424528301886792,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_front.csv,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_labels.csv.xz,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,"[0,1,1,2,0,0,2,1,1,0,3,4,2,0,0,1,4,3,3,2,4,4,0,4,1,1,1,3,1,1,3,3,2,4,2,4,4,3,4,4,2,3,0,0,1,3,3,2,2,4,3,0,2]"
daytrader,3,0.4,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,False,0.1802069433286583,2,seed3_solution060,0.1772918694938795,0.016176257035015188,0.04621678759968261,0.4843173431734317,4.691717171717171,5,0.20754716981132076,0.19245283018867926,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_front.csv,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_labels.csv.xz,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,"[0,1,1,2,0,0,2,1,1,0,3,4,2,0,0,1,4,3,3,2,4,4,0,4,1,1,1,3,1,1,3,3,2,4,2,4,4,3,4,4,2,3,0,0,1,3,3,2,2,4,3,0,2]"
daytrader,3,0.45,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,True,0.1802069433286583,2,seed3_solution060,0.1772918694938795,0.016176257035015188,0.04621678759968261,0.4843173431734317,4.691717171717171,5,0.20754716981132076,0.24245283018867925,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_front.csv,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_labels.csv.xz,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,"[0,1,1,2,0,0,2,1,1,0,3,4,2,0,0,1,4,3,3,2,4,4,0,4,1,1,1,3,1,1,3,3,2,4,2,4,4,3,4,4,2,3,0,0,1,3,3,2,2,4,3,0,2]"
daytrader,3,0.5,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,True,0.1802069433286583,2,seed3_solution060,0.1772918694938795,0.016176257035015188,0.04621678759968261,0.4843173431734317,4.691717171717171,5,0.20754716981132076,0.29245283018867924,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_front.csv,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_labels.csv.xz,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,"[0,1,1,2,0,0,2,1,1,0,3,4,2,0,0,1,4,3,3,2,4,4,0,4,1,1,1,3,1,1,3,3,2,4,2,4,4,3,4,4,2,3,0,0,1,3,3,2,2,4,3,0,2]"
daytrader,3,0.6,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,100,0,0.0,0.0,True,0.1802069433286583,2,seed3_solution060,0.1772918694938795,0.016176257035015188,0.04621678759968261,0.4843173431734317,4.691717171717171,5,0.20754716981132076,0.3924528301886792,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_front.csv,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_labels.csv.xz,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,"[0,1,1,2,0,0,2,1,1,0,3,4,2,0,0,1,4,3,3,2,4,4,0,4,1,1,1,3,1,1,3,3,2,4,2,4,4,3,4,4,2,3,0,0,1,3,3,2,2,4,3,0,2]"
daytrader,4,0.3,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,24,76,0.76,0.0,False,0.2886576256791166,1,seed4_solution042,0.2886576256791166,0.0,0.7179734939788847,0.4257380073800738,7.323702223702224,9,0.2641509433962264,0.03584905660377358,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_04/pareto_front.csv,a2f94422930cfc1ba214fedc90032e37f1884e5df204ebe24f56088da7ae2be8,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_04/pareto_labels.csv.xz,1b919a31e1f1a6a6565d1ba0fbcce87e36a586d0b9607e2bff53fb58bd434356,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,0,1,2,5,5,0,3,3,1,6,0,1,1,1,4,3,2,7,0,2,4,4,2,2,2,0,0,1,0,0,6,8,8,8,0,0]"
daytrader,4,0.35,0.05,stage2-raw-structure-only-modularity-band-v1,feasible retained Pareto candidates; fallback to all retained candidates only when feasible is empty; 5% relative weighted-modularity-loss band with 1e-12 tolerance; minimum imbalance; maximum weighted modularity; minimum coupling; solution_id; canonical label tuple,100,51,49,0.49,0.0,False,0.2886576256791166,1,seed4_solution042,0.2886576256791166,0.0,0.7179734939788847,0.4257380073800738,7.323702223702224,9,0.2641509433962264,0.08584905660377357,True,True,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_04/pareto_front.csv,a2f94422930cfc1ba214fedc90032e37f1884e5df204ebe24f56088da7ae2be8,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_04/pareto_labels.csv.xz,1b919a31e1f1a6a6565d1ba0fbcce87e36a586d0b9607e2bff53fb58bd434356,"[0,1,2,0,0,0,3,3,2,4,2,4,2,4,4,2,4,0,1,2,5,5,0,3,3,1,6,0,1,1,1,4,3,2,7,0,2,4,4,2,2,2,0,0,1,0,0,6,8,8,8,0,0]"
