subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
daytrader,0,seed0_solution000,raw_reference_leiden,0.15784382463546962,0.5702418271979167,48,0.9056603773584906
daytrader,0,seed0_solution001,raw_reference_leiden,0.14749340668904165,0.5687452602773294,46,0.8679245283018868
daytrader,0,seed0_solution002,raw_reference_leiden,0.14749340668904165,0.5687452602773294,46,0.8679245283018868
daytrader,0,seed0_solution003,raw_reference_leiden,0.14648258414140772,0.5502831444253852,51,0.9622641509433962
daytrader,0,seed0_solution004,raw_reference_leiden,0.10290847103006309,0.4859609797305825,49,0.9245283018867925
daytrader,0,seed0_solution005,raw_reference_leiden,0.13938972878888106,0.5176528150143331,51,0.9622641509433962
daytrader,0,seed0_solution006,raw_reference_leiden,0.1311765425825857,0.4955867994383816,53,1.0
daytrader,0,seed0_solution007,raw_reference_leiden,0.09540145904186866,0.4415385336343761,51,0.9622641509433962
daytrader,0,seed0_solution008,raw_reference_leiden,0.0717954700253254,0.44430628220736407,51,0.9622641509433962
daytrader,0,seed0_solution009,raw_reference_leiden,0.105375917022146,0.45895114269645565,52,0.9811320754716981
daytrader,0,seed0_solution010,raw_reference_leiden,0.05197593392527122,0.4026039737633414,53,1.0
daytrader,0,seed0_solution011,raw_reference_leiden,0.09820606729092471,0.4764910442382324,53,1.0
daytrader,0,seed0_solution012,raw_reference_leiden,0.10006773977447521,0.4572542090392737,53,1.0
daytrader,0,seed0_solution013,raw_reference_leiden,0.12983732634634598,0.5071026906727639,50,0.9433962264150944
daytrader,0,seed0_solution014,raw_reference_leiden,0.07933590023828188,0.40170478037828045,53,1.0
daytrader,0,seed0_solution015,raw_reference_leiden,0.05277430514901669,0.3933164206896456,52,0.9811320754716981
daytrader,0,seed0_solution016,raw_reference_leiden,0.05539092508515258,0.41271721759001545,51,0.9622641509433962
daytrader,0,seed0_solution017,raw_reference_leiden,0.11226112493277256,0.40542771529398425,53,1.0
daytrader,0,seed0_solution018,raw_reference_leiden,0.12106063178996111,0.46685342081882314,53,1.0
daytrader,0,seed0_solution019,raw_reference_leiden,0.15587177779891562,0.5370892456768814,51,0.9622641509433962
daytrader,0,seed0_solution020,raw_reference_leiden,0.13206594952453238,0.5267173259367351,51,0.9622641509433962
daytrader,0,seed0_solution021,raw_reference_leiden,0.11718247850142205,0.4602686137230902,53,1.0
daytrader,0,seed0_solution022,raw_reference_leiden,0.13297096059598523,0.5285548673762506,51,0.9622641509433962
daytrader,0,seed0_solution023,raw_reference_leiden,0.15753873008946107,0.5435661839345847,51,0.9622641509433962
daytrader,0,seed0_solution024,raw_reference_leiden,0.1461602119192079,0.5330260236861678,51,0.9622641509433962
daytrader,0,seed0_solution025,raw_reference_leiden,0.0972341209078751,0.45532845646876413,51,0.9622641509433962
daytrader,0,seed0_solution026,raw_reference_leiden,0.10990571727634606,0.47978134462862543,53,1.0
daytrader,0,seed0_solution027,raw_reference_leiden,0.08655050103696238,0.3922083901909875,53,1.0
daytrader,0,seed0_solution028,raw_reference_leiden,0.06530117742080933,0.38699841611287067,53,1.0
daytrader,0,seed0_solution029,raw_reference_leiden,0.0381812806185652,0.3827259266740693,53,1.0
daytrader,0,seed0_solution030,raw_reference_leiden,0.06700960726556755,0.4213717358432208,51,0.9622641509433962
daytrader,0,seed0_solution031,raw_reference_leiden,0.05538508803932488,0.4079394316053763,51,0.9622641509433962
daytrader,0,seed0_solution032,raw_reference_leiden,0.0725724878678511,0.44661248225589806,53,1.0
daytrader,0,seed0_solution033,raw_reference_leiden,0.08534402718239464,0.39079265152161224,53,1.0
daytrader,0,seed0_solution034,raw_reference_leiden,0.059956451555329915,0.38293629163427706,52,0.9811320754716981
daytrader,0,seed0_solution035,raw_reference_leiden,0.052652194940624904,0.3768535638838812,53,1.0
daytrader,0,seed0_solution036,raw_reference_leiden,0.05726532638572161,0.38553452521517956,53,1.0
daytrader,0,seed0_solution037,raw_reference_leiden,0.06007689777954615,0.3805742231064368,53,1.0
daytrader,0,seed0_solution038,raw_reference_leiden,0.035474445071000164,0.3638508173132151,53,1.0
daytrader,0,seed0_solution039,raw_reference_leiden,0.046864451356646145,0.3756191063766614,53,1.0
daytrader,0,seed0_solution040,raw_reference_leiden,0.04186988907190648,0.2738895752348381,53,1.0
daytrader,0,seed0_solution041,raw_reference_leiden,0.05358266797034268,0.36683857211860704,51,0.9622641509433962
daytrader,0,seed0_solution042,raw_reference_leiden,0.030347968190086505,0.33914342380172785,53,1.0
daytrader,0,seed0_solution043,raw_reference_leiden,0.018322324910791374,0.33273522998224114,53,1.0
daytrader,0,seed0_solution044,raw_reference_leiden,0.051740301186795665,0.35164374137237997,53,1.0
daytrader,0,seed0_solution045,raw_reference_leiden,0.10437305625923347,0.42650110783468465,53,1.0
daytrader,0,seed0_solution046,raw_reference_leiden,0.06606899755659382,0.24762508193088337,53,1.0
daytrader,0,seed0_solution047,raw_reference_leiden,0.030641791591833757,0.19832554106459654,53,1.0
daytrader,0,seed0_solution048,raw_reference_leiden,0.08058441233131881,0.3889549856763383,53,1.0
daytrader,0,seed0_solution049,raw_reference_leiden,0.07412555591500677,0.3994574027046704,53,1.0
daytrader,0,seed0_solution050,raw_reference_leiden,0.09263859117376524,0.3967909489963894,53,1.0
daytrader,0,seed0_solution051,raw_reference_leiden,0.6173396665359117,0.7171106317050543,51,0.9622641509433962
daytrader,0,seed0_solution052,raw_reference_leiden,0.07445526560123267,0.41905365071615003,53,1.0
daytrader,0,seed0_solution053,raw_reference_leiden,0.06994723278929929,0.4259752320290019,53,1.0
daytrader,0,seed0_solution054,raw_reference_leiden,0.0756233022983985,0.3909744073091614,53,1.0
daytrader,0,seed0_solution055,raw_reference_leiden,0.08743967097358848,0.42226867382269156,53,1.0
daytrader,0,seed0_solution056,raw_reference_leiden,0.4743417847255532,0.6255486764713984,51,0.9622641509433962
daytrader,0,seed0_solution057,raw_reference_leiden,0.1525336814134539,0.42768157034675713,51,0.9622641509433962
daytrader,0,seed0_solution058,raw_reference_leiden,0.058013465570377266,0.36218015051203706,53,1.0
daytrader,0,seed0_solution059,raw_reference_leiden,0.45151006266181953,0.5993698020982807,51,0.9622641509433962
daytrader,0,seed0_solution060,raw_reference_leiden,0.385601992434093,0.5636312149314746,53,1.0
daytrader,0,seed0_solution061,raw_reference_leiden,0.12764699717010794,0.3993130707254882,53,1.0
daytrader,0,seed0_solution062,raw_reference_leiden,0.019336609262675178,0.22839138957742286,53,1.0
daytrader,0,seed0_solution063,raw_reference_leiden,0.03488851651352625,0.3250443883036451,53,1.0
daytrader,0,seed0_solution064,raw_reference_leiden,0.10752343123251216,0.37368879098251123,53,1.0
daytrader,0,seed0_solution065,raw_reference_leiden,0.061095352389264675,0.3859922507654927,53,1.0
daytrader,0,seed0_solution066,raw_reference_leiden,0.05447747396100828,0.3721241569722649,53,1.0
daytrader,0,seed0_solution067,raw_reference_leiden,-0.004156444314601673,0.27455244048607647,53,1.0
daytrader,0,seed0_solution068,raw_reference_leiden,0.058725932220150844,0.30347922419886764,53,1.0
daytrader,0,seed0_solution069,raw_reference_leiden,0.050686225573710976,0.34198956598684993,53,1.0
daytrader,0,seed0_solution070,raw_reference_leiden,0.03381152875593983,0.2846282865748453,53,1.0
daytrader,0,seed0_solution071,raw_reference_leiden,0.020238683507943674,0.2690091414551175,53,1.0
daytrader,0,seed0_solution072,raw_reference_leiden,0.006376764889524461,0.29148023375185506,53,1.0
daytrader,0,seed0_solution073,raw_reference_leiden,0.012620060387423845,0.31434860812934984,53,1.0
daytrader,0,seed0_solution074,raw_reference_leiden,0.04307786589041689,0.29902531833168244,53,1.0
daytrader,0,seed0_solution075,raw_reference_leiden,0.019662980471726318,0.3181532036730594,53,1.0
daytrader,0,seed0_solution076,raw_reference_leiden,0.03365621705749018,0.33684821125747355,53,1.0
daytrader,0,seed0_solution077,raw_reference_leiden,0.02593726703831635,0.21520932813775234,53,1.0
daytrader,0,seed0_solution078,raw_reference_leiden,0.0345130526644425,0.32994671431566314,53,1.0
daytrader,0,seed0_solution079,raw_reference_leiden,0.07092709270927092,0.3450417624364007,53,1.0
daytrader,0,seed0_solution080,raw_reference_leiden,0.054583694098825276,0.256814526131117,53,1.0
daytrader,0,seed0_solution081,raw_reference_leiden,0.019662980471726318,0.30798565426626273,53,1.0
daytrader,0,seed0_solution082,raw_reference_leiden,-0.00919299572899577,0.247138733276707,53,1.0
daytrader,0,seed0_solution083,raw_reference_leiden,-0.012656658801446737,0.24531385549199994,53,1.0
