subject,seed,solution_id,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution
easymock,0,seed0_solution011,0.21817004930408573,0.8165938864628821,4.4523809523809526,16,6.5625,40,1,0.38095238095238093,0.05714285714285714,1.5142258149279135,"{""1"": 6, ""12"": 1, ""20"": 1, ""3"": 5, ""40"": 1, ""5"": 1, ""7"": 1}"
easymock,0,seed0_solution012,0.1975823624009205,0.8100436681222707,4.264367816091954,17,6.176470588235294,42,1,0.4,0.047619047619047616,1.601076735206074,"{""1"": 5, ""19"": 1, ""2"": 3, ""3"": 2, ""4"": 1, ""42"": 1, ""5"": 2, ""6"": 1, ""7"": 1}"
easymock,0,seed0_solution013,0.20008729386887697,0.8064046579330422,4.165413533834586,16,6.5625,41,1,0.3904761904761905,0.0380952380952381,1.5237797616141127,"{""1"": 4, ""10"": 1, ""19"": 1, ""2"": 4, ""3"": 3, ""41"": 1, ""6"": 1, ""8"": 1}"
easymock,0,seed0_solution014,0.19879112823087947,0.8027656477438136,4.070110701107011,16,6.5625,41,1,0.3904761904761905,0.0380952380952381,1.5492811587454154,"{""1"": 4, ""2"": 1, ""22"": 1, ""3"": 6, ""4"": 1, ""41"": 1, ""6"": 1, ""8"": 1}"
easymock,0,seed0_solution015,0.1884946363002651,0.7954876273653566,3.889679715302491,17,6.176470588235294,41,1,0.3904761904761905,0.0380952380952381,1.68369532041067,"{""1"": 4, ""2"": 6, ""26"": 1, ""3"": 1, ""4"": 2, ""41"": 1, ""5"": 1, ""6"": 1}"
easymock,0,seed0_solution016,0.1931922435583692,0.7911208151382824,3.7874564459930316,16,6.5625,41,1,0.3904761904761905,0.0380952380952381,1.5285343416358332,"{""1"": 4, ""2"": 2, ""21"": 1, ""3"": 2, ""4"": 3, ""41"": 1, ""5"": 2, ""7"": 1}"
easymock,0,seed0_solution017,0.19655316344929422,0.789665211062591,3.754325259515571,16,6.5625,41,1,0.3904761904761905,0.047619047619047616,1.556756905715232,"{""1"": 5, ""2"": 2, ""22"": 1, ""3"": 3, ""4"": 1, ""41"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution018,0.19287522061830334,0.7809315866084425,3.564784053156146,16,6.5625,40,1,0.38095238095238093,0.0380952380952381,1.492991943484846,"{""1"": 4, ""2"": 2, ""20"": 1, ""3"": 4, ""4"": 2, ""40"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution019,0.19219244272399216,0.7780203784570596,3.504918032786885,16,6.5625,40,1,0.38095238095238093,0.047619047619047616,1.4665120512194512,"{""1"": 5, ""10"": 1, ""13"": 1, ""15"": 1, ""2"": 1, ""3"": 4, ""4"": 2, ""40"": 1}"
easymock,0,seed0_solution020,0.198206608908636,0.7758369723435226,3.461038961038961,16,6.5625,39,1,0.37142857142857144,0.01904761904761905,1.4355069738976691,"{""1"": 2, ""2"": 3, ""20"": 1, ""3"": 4, ""39"": 1, ""4"": 1, ""5"": 2, ""6"": 2}"
easymock,0,seed0_solution021,0.19130096468200228,0.7751091703056768,3.4466019417475726,16,6.5625,39,1,0.37142857142857144,0.0380952380952381,1.4635402670848126,"{""1"": 4, ""10"": 1, ""2"": 2, ""20"": 1, ""3"": 4, ""39"": 1, ""4"": 2, ""8"": 1}"
easymock,0,seed0_solution022,0.19148476912678608,0.7714701601164483,3.375796178343949,16,6.5625,39,1,0.37142857142857144,0.02857142857142857,1.4233236947848704,"{""1"": 3, ""10"": 1, ""11"": 1, ""16"": 1, ""2"": 4, ""3"": 3, ""39"": 1, ""4"": 1, ""5"": 1}"
easymock,0,seed0_solution023,0.5963609368411896,0.759825327510917,3.1636363636363636,12,8.75,29,1,0.2761904761904762,0.02857142857142857,0.8553950433993108,"{""1"": 3, ""10"": 1, ""12"": 2, ""14"": 1, ""29"": 1, ""5"": 2, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution024,0.5949768416993475,0.7583697234352256,3.13855421686747,12,8.75,29,1,0.2761904761904762,0.02857142857142857,0.8477260499609015,"{""1"": 3, ""10"": 1, ""11"": 1, ""12"": 1, ""14"": 1, ""29"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution025,0.5927282830016367,0.7554585152838428,3.0892857142857144,12,8.75,26,1,0.24761904761904763,0.01904761904761905,0.7682474091285001,"{""1"": 2, ""11"": 1, ""12"": 2, ""14"": 1, ""2"": 1, ""26"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution026,0.5840884147052025,0.745269286754003,2.9257142857142857,11,9.545454545454545,26,1,0.24761904761904763,0.009523809523809525,0.663119816591589,"{""1"": 1, ""11"": 3, ""14"": 1, ""26"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution027,0.5783976278103,0.735080058224163,2.7747252747252746,12,8.75,27,1,0.2571428571428571,0.009523809523809525,0.7625592427080377,"{""1"": 1, ""10"": 2, ""12"": 1, ""14"": 1, ""2"": 1, ""27"": 1, ""4"": 1, ""5"": 2, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution028,0.5718569439942022,0.7270742358078602,2.664,11,9.545454545454545,27,4,0.2571428571428571,0.0,0.666122226668408,"{""10"": 1, ""12"": 1, ""14"": 1, ""27"": 1, ""4"": 3, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution029,0.5711908515177894,0.7263464337700145,2.654255319148936,11,9.545454545454545,26,4,0.24761904761904763,0.0,0.6401530429259452,"{""10"": 2, ""12"": 1, ""14"": 1, ""26"": 1, ""4"": 3, ""6"": 1, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution030,0.5615946174430942,0.7168850072780204,2.532133676092545,11,9.545454545454545,27,1,0.2571428571428571,0.009523809523809525,0.6982972487551756,"{""1"": 1, ""10"": 1, ""11"": 1, ""12"": 1, ""14"": 1, ""27"": 1, ""3"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution031,0.5513418254164999,0.7052401746724891,2.3925925925925924,11,9.545454545454545,28,3,0.26666666666666666,0.0,0.6968669763781606,"{""10"": 3, ""11"": 1, ""13"": 1, ""28"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""7"": 1}"
easymock,0,seed0_solution032,0.5381897433941643,0.6899563318777293,2.2253521126760565,12,8.75,24,1,0.22857142857142856,0.009523809523809525,0.7077798958379512,"{""1"": 1, ""10"": 2, ""11"": 1, ""12"": 1, ""15"": 1, ""2"": 1, ""24"": 1, ""3"": 1, ""5"": 2, ""7"": 1}"
easymock,0,seed0_solution033,0.5290143526375681,0.6804949053857351,2.129840546697039,12,8.75,24,1,0.22857142857142856,0.009523809523809525,0.7169474216720336,"{""1"": 1, ""10"": 1, ""11"": 1, ""12"": 1, ""16"": 1, ""2"": 1, ""24"": 1, ""3"": 1, ""5"": 2, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution034,0.5293025071561911,0.673216885007278,2.060133630289532,11,9.545454545454545,28,3,0.26666666666666666,0.0,0.6925584366742035,"{""11"": 2, ""14"": 1, ""28"": 1, ""3"": 1, ""5"": 3, ""7"": 1, ""8"": 2}"
easymock,0,seed0_solution035,0.5188735912740039,0.6622998544395924,1.9612068965517242,11,9.545454545454545,28,3,0.26666666666666666,0.0,0.6853173454288007,"{""11"": 2, ""13"": 1, ""28"": 1, ""3"": 1, ""5"": 3, ""7"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution036,0.513095404571063,0.653566229985444,1.8865546218487395,12,8.75,29,1,0.2761904761904762,0.009523809523809525,0.8189922461902359,"{""1"": 1, ""11"": 1, ""12"": 1, ""14"": 1, ""29"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution037,0.5083307907934641,0.6455604075691412,1.8213552361396304,12,8.75,24,3,0.22857142857142856,0.0,0.6843239873977026,"{""10"": 1, ""12"": 2, ""14"": 1, ""24"": 1, ""3"": 3, ""4"": 2, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution038,0.5055244624117275,0.6426491994177583,1.7983706720977597,12,8.75,24,3,0.22857142857142856,0.0,0.6890790462441803,"{""10"": 1, ""11"": 1, ""12"": 1, ""15"": 1, ""24"": 1, ""3"": 3, ""4"": 2, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution039,0.4897201934872848,0.6280931586608443,1.6888454011741683,11,9.545454545454545,28,3,0.26666666666666666,0.0,0.6735697032414066,"{""10"": 1, ""14"": 1, ""28"": 1, ""3"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2, ""9"": 1}"
easymock,0,seed0_solution040,0.4895393023694345,0.6251819505094615,1.6679611650485437,11,9.545454545454545,27,3,0.2571428571428571,0.0,0.7207957306066477,"{""10"": 1, ""12"": 1, ""17"": 1, ""27"": 1, ""3"": 3, ""6"": 2, ""9"": 2}"
easymock,0,seed0_solution041,0.47941549127167227,0.6149927219796215,1.5973534971644612,10,10.5,24,5,0.22857142857142856,0.0,0.5115447238855537,"{""10"": 1, ""13"": 1, ""15"": 1, ""24"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""9"": 2}"
easymock,0,seed0_solution042,0.4631175458557657,0.5960698689956332,1.4756756756756757,10,10.5,23,5,0.21904761904761905,0.0,0.4823412290324038,"{""10"": 1, ""13"": 1, ""15"": 1, ""23"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 2}"
easymock,0,seed0_solution043,0.4518962050473646,0.5953420669577875,1.4712230215827338,13,8.076923076923077,24,1,0.22857142857142856,0.009523809523809525,0.7530437105055541,"{""1"": 1, ""11"": 1, ""12"": 1, ""15"": 1, ""2"": 1, ""24"": 1, ""3"": 2, ""5"": 1, ""6"": 1, ""7"": 2, ""9"": 1}"
easymock,0,seed0_solution044,0.45232976106481576,0.5902474526928675,1.4404973357015987,11,9.545454545454545,24,2,0.22857142857142856,0.0,0.5881675297769338,"{""10"": 1, ""13"": 1, ""14"": 1, ""2"": 1, ""24"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution045,0.44446748621201754,0.5851528384279476,1.4105263157894736,13,8.076923076923077,23,2,0.21904761904761905,0.0,0.6943895669926928,"{""11"": 2, ""14"": 1, ""2"": 2, ""23"": 1, ""3"": 2, ""6"": 1, ""7"": 3, ""9"": 1}"
easymock,0,seed0_solution046,0.44594772114270254,0.5807860262008734,1.3854166666666667,11,9.545454545454545,25,2,0.23809523809523808,0.0,0.5932347239008547,"{""12"": 1, ""13"": 1, ""2"": 1, ""25"": 1, ""5"": 1, ""7"": 2, ""8"": 2, ""9"": 2}"
easymock,0,seed0_solution047,0.44263129569950593,0.5807860262008734,1.3854166666666667,11,9.545454545454545,24,2,0.22857142857142856,0.0,0.5692020113327214,"{""10"": 2, ""14"": 1, ""2"": 1, ""24"": 1, ""5"": 1, ""6"": 1, ""8"": 2, ""9"": 2}"
easymock,0,seed0_solution048,0.44552555358508705,0.5786026200873362,1.3730569948186528,11,9.545454545454545,24,2,0.22857142857142856,0.0,0.5726970048903965,"{""13"": 2, ""2"": 1, ""24"": 1, ""5"": 1, ""7"": 2, ""8"": 2, ""9"": 2}"
easymock,0,seed0_solution049,0.425032152535442,0.5720524017467249,1.336734693877551,13,8.076923076923077,25,1,0.23809523809523808,0.009523809523809525,0.8030553898602969,"{""1"": 1, ""12"": 1, ""14"": 2, ""2"": 2, ""25"": 1, ""3"": 1, ""4"": 1, ""6"": 2, ""8"": 2}"
easymock,0,seed0_solution050,0.4164550531920527,0.5604075691411936,1.2748344370860927,13,8.076923076923077,24,1,0.22857142857142856,0.009523809523809525,0.771604918115394,"{""1"": 1, ""12"": 1, ""14"": 2, ""2"": 2, ""24"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution051,0.4133550084857272,0.5538573508005823,1.2414355628058729,12,8.75,24,1,0.22857142857142856,0.009523809523809525,0.7123784059032664,"{""1"": 1, ""10"": 1, ""14"": 1, ""16"": 1, ""24"": 1, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution052,0.41677631369856966,0.5516739446870451,1.2305194805194806,11,9.545454545454545,24,2,0.22857142857142856,0.0,0.6307322167542266,"{""15"": 2, ""2"": 1, ""24"": 1, ""3"": 1, ""5"": 1, ""8"": 4, ""9"": 1}"
easymock,0,seed0_solution053,0.20675695861380727,0.5465793304221251,1.2054574638844302,4,26.25,37,3,0.3523809523809524,0.0,0.5301777394177821,"{""28"": 1, ""3"": 1, ""37"": 2}"
easymock,0,seed0_solution054,0.4083329625462698,0.5458515283842795,1.2019230769230769,11,9.545454545454545,22,1,0.20952380952380953,0.009523809523809525,0.6259686371487613,"{""1"": 1, ""10"": 3, ""14"": 1, ""17"": 1, ""2"": 1, ""22"": 1, ""6"": 2, ""7"": 1}"
easymock,0,seed0_solution055,0.4024517500090058,0.5407569141193596,1.1774960380348654,11,9.545454545454545,21,2,0.2,0.0,0.5726970048903965,"{""12"": 1, ""14"": 1, ""15"": 1, ""2"": 2, ""21"": 1, ""5"": 1, ""7"": 1, ""9"": 3}"
easymock,0,seed0_solution056,0.40907533121878786,0.5349344978165939,1.1502347417840375,10,10.5,23,6,0.21904761904761905,0.0,0.45922146480918835,"{""13"": 1, ""14"": 1, ""23"": 1, ""6"": 1, ""7"": 2, ""8"": 1, ""9"": 3}"
easymock,0,seed0_solution057,0.3986424426180537,0.5342066957787481,1.146875,11,9.545454545454545,24,2,0.22857142857142856,0.0,0.6494372236659931,"{""11"": 1, ""12"": 1, ""14"": 1, ""15"": 1, ""2"": 1, ""24"": 1, ""3"": 1, ""4"": 1, ""6"": 1, ""7"": 2}"
easymock,0,seed0_solution058,0.3868943193302954,0.5181950509461426,1.0755287009063443,11,9.545454545454545,23,2,0.21904761904761905,0.0,0.599924409448519,"{""14"": 1, ""16"": 1, ""2"": 1, ""23"": 1, ""4"": 1, ""5"": 1, ""8"": 4, ""9"": 1}"
easymock,0,seed0_solution059,0.3875953717299238,0.5101892285298398,1.0416047548291234,12,8.75,23,2,0.21904761904761905,0.0,0.6121224367322443,"{""11"": 1, ""14"": 1, ""2"": 2, ""23"": 1, ""6"": 2, ""8"": 4, ""9"": 1}"
easymock,0,seed0_solution060,0.38596682197347726,0.5065502183406113,1.0265486725663717,10,10.5,23,6,0.21904761904761905,0.0,0.4611923814401238,"{""13"": 1, ""14"": 1, ""23"": 1, ""6"": 2, ""8"": 2, ""9"": 3}"
easymock,0,seed0_solution061,0.37024253711578564,0.5,1.0,11,9.545454545454545,22,2,0.20952380952380953,0.0,0.5778998650010692,"{""14"": 1, ""16"": 1, ""2"": 1, ""22"": 1, ""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1, ""9"": 3}"
easymock,0,seed0_solution062,0.3788853187391544,0.4992721979621543,0.997093023255814,10,10.5,23,6,0.21904761904761905,0.0,0.4552540343892236,"{""10"": 1, ""12"": 1, ""14"": 1, ""23"": 1, ""6"": 2, ""8"": 2, ""9"": 2}"
easymock,0,seed0_solution063,0.3529919337922629,0.47671033478893743,0.9109874826147427,12,8.75,21,2,0.2,0.0,0.5601263220012423,"{""11"": 2, ""14"": 1, ""2"": 1, ""21"": 1, ""3"": 1, ""5"": 1, ""7"": 2, ""8"": 3}"
easymock,0,seed0_solution064,0.11116831825819042,0.47671033478893743,0.9109874826147427,3,35.0,39,31,0.37142857142857144,0.0,0.09331389496316869,"{""31"": 1, ""35"": 1, ""39"": 1}"
easymock,0,seed0_solution065,0.3268935565683336,0.4556040756914119,0.8368983957219251,11,9.545454545454545,18,2,0.17142857142857143,0.0,0.5513948505192431,"{""11"": 1, ""13"": 1, ""14"": 1, ""17"": 1, ""18"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""7"": 2, ""9"": 1}"
easymock,0,seed0_solution066,0.32612178977856593,0.45487627365356625,0.8344459279038718,10,10.5,25,2,0.23809523809523808,0.0,0.7206069500200741,"{""12"": 1, ""17"": 1, ""2"": 1, ""21"": 1, ""25"": 1, ""3"": 1, ""5"": 2, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution067,0.08557844900830375,0.4344978165938865,0.7683397683397684,3,35.0,36,34,0.34285714285714286,0.0,0.023328473740792173,"{""34"": 1, ""35"": 1, ""36"": 1}"
easymock,0,seed0_solution068,0.27806778623172185,0.4228529839883552,0.7326607818411097,10,10.5,20,4,0.19047619047619047,0.0,0.4348742878792714,"{""13"": 2, ""15"": 1, ""20"": 1, ""4"": 1, ""5"": 1, ""8"": 1, ""9"": 3}"
easymock,0,seed0_solution069,0.10115415419232918,0.4155749636098981,0.7110834371108343,4,26.25,35,6,0.3333333333333333,0.0,0.45105067566531876,"{""30"": 1, ""34"": 1, ""35"": 1, ""6"": 1}"
easymock,0,seed0_solution070,0.2871205524091612,0.4090247452692867,0.6921182266009852,12,8.75,20,2,0.19047619047619047,0.0,0.5342678886764095,"{""12"": 2, ""13"": 1, ""2"": 1, ""20"": 1, ""3"": 1, ""6"": 1, ""7"": 3, ""8"": 2}"
easymock,0,seed0_solution071,0.2801129417398162,0.40829694323144106,0.6900369003690037,11,9.545454545454545,26,1,0.24761904761904763,0.009523809523809525,0.8915832181690249,"{""1"": 1, ""10"": 1, ""11"": 1, ""16"": 1, ""2"": 2, ""24"": 1, ""26"": 1, ""3"": 1, ""4"": 1, ""6"": 1}"
easymock,0,seed0_solution072,0.2781909405066843,0.40611353711790393,0.6838235294117647,11,9.545454545454545,26,1,0.24761904761904763,0.009523809523809525,0.8689138840348224,"{""1"": 1, ""10"": 1, ""11"": 1, ""16"": 1, ""2"": 2, ""23"": 1, ""26"": 1, ""4"": 2, ""6"": 1}"
easymock,0,seed0_solution073,0.27694959838463845,0.39665211062590977,0.6574185765983113,12,8.75,19,2,0.18095238095238095,0.0,0.5113673812822399,"{""12"": 2, ""13"": 1, ""19"": 1, ""2"": 1, ""3"": 1, ""6"": 1, ""7"": 3, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution074,0.2678653153067243,0.39446870451237265,0.6514423076923077,11,9.545454545454545,26,1,0.24761904761904763,0.009523809523809525,0.8503434013542749,"{""1"": 1, ""10"": 1, ""11"": 1, ""16"": 1, ""2"": 2, ""22"": 1, ""26"": 1, ""4"": 2, ""7"": 1}"
easymock,0,seed0_solution075,0.04504639075871549,0.3813682678311499,0.6164705882352941,4,26.25,28,24,0.26666666666666666,0.0,0.05634361698190111,"{""24"": 1, ""26"": 1, ""27"": 1, ""28"": 1}"
easymock,0,seed0_solution076,0.13688001754352383,0.3791848617176128,0.6107854630715123,5,21.0,32,2,0.3047619047619048,0.0,0.4976133515281193,"{""2"": 1, ""21"": 2, ""29"": 1, ""32"": 1}"
easymock,0,seed0_solution077,0.2622929154245294,0.3777292576419214,0.6070175438596491,12,8.75,16,2,0.1523809523809524,0.0,0.455054754872392,"{""10"": 2, ""11"": 1, ""15"": 1, ""16"": 1, ""2"": 1, ""3"": 1, ""6"": 1, ""7"": 1, ""8"": 2, ""9"": 1}"
easymock,0,seed0_solution078,0.1285966345247234,0.37190684133915575,0.5921205098493627,5,21.0,38,2,0.3619047619047619,0.0,0.6367434152551154,"{""2"": 1, ""27"": 1, ""29"": 1, ""38"": 1, ""9"": 1}"
easymock,0,seed0_solution079,0.02371209761658098,0.37190684133915575,0.5921205098493627,3,35.0,35,35,0.3333333333333333,0.0,0.0,"{""35"": 3}"
easymock,0,seed0_solution080,0.11838251029198767,0.3682678311499272,0.5829493087557603,5,21.0,39,2,0.37142857142857144,0.0,0.6577636818983622,"{""2"": 1, ""27"": 1, ""29"": 1, ""39"": 1, ""8"": 1}"
easymock,0,seed0_solution081,0.22522003563793327,0.36317321688500726,0.5702857142857143,11,9.545454545454545,14,2,0.13333333333333333,0.0,0.3720385711357068,"{""10"": 2, ""11"": 2, ""13"": 2, ""14"": 1, ""2"": 1, ""4"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution082,0.2289800813188999,0.36026200873362446,0.5631399317406144,11,9.545454545454545,15,2,0.14285714285714285,0.0,0.3583788137567006,"{""10"": 2, ""12"": 2, ""13"": 1, ""15"": 1, ""2"": 1, ""6"": 1, ""8"": 2, ""9"": 1}"
easymock,0,seed0_solution083,0.22755334566465102,0.3406113537117904,0.5165562913907285,11,9.545454545454545,18,2,0.17142857142857143,0.0,0.41991252733425916,"{""11"": 1, ""12"": 1, ""14"": 1, ""18"": 1, ""2"": 1, ""6"": 1, ""8"": 3, ""9"": 2}"
easymock,0,seed0_solution084,0.2243735817394778,0.33551673944687044,0.5049288061336255,11,9.545454545454545,17,2,0.1619047619047619,0.0,0.39290764466164324,"{""12"": 2, ""13"": 1, ""17"": 1, ""2"": 1, ""6"": 1, ""8"": 2, ""9"": 3}"
easymock,0,seed0_solution085,0.01687902171540956,0.3318777292576419,0.49673202614379086,4,26.25,33,22,0.3142857142857143,0.0,0.16468206157895793,"{""22"": 1, ""23"": 1, ""27"": 1, ""33"": 1}"
easymock,0,seed0_solution086,0.20041279194184283,0.3231441048034934,0.4774193548387097,12,8.75,13,2,0.12380952380952381,0.0,0.42281853105567835,"{""10"": 1, ""11"": 2, ""12"": 1, ""13"": 2, ""2"": 2, ""5"": 1, ""8"": 1, ""9"": 2}"
easymock,0,seed0_solution087,0.1727793562712803,0.309315866084425,0.44783983140147526,10,10.5,18,6,0.17142857142857143,0.0,0.3518657752744984,"{""10"": 2, ""12"": 2, ""15"": 1, ""18"": 1, ""6"": 2, ""7"": 1, ""9"": 1}"
easymock,0,seed0_solution088,0.1702916399170279,0.2954876273653566,0.4194214876033058,10,10.5,15,2,0.14285714285714285,0.0,0.37434750489587704,"{""10"": 1, ""12"": 1, ""13"": 1, ""14"": 1, ""15"": 2, ""2"": 1, ""7"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution089,0.15550306270115094,0.2852983988355167,0.39918533604887985,11,9.545454545454545,15,3,0.14285714285714285,0.0,0.3170155614684426,"{""11"": 4, ""12"": 1, ""15"": 1, ""3"": 1, ""7"": 1, ""8"": 3}"
easymock,0,seed0_solution090,0.16363627695886768,0.27583697234352256,0.38090452261306534,11,9.545454545454545,16,5,0.1523809523809524,0.0,0.3666357439032411,"{""10"": 1, ""11"": 1, ""12"": 1, ""15"": 1, ""16"": 1, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution091,0.1601511434013671,0.27219796215429404,0.374,11,9.545454545454545,16,6,0.1523809523809524,0.0,0.34126614985083653,"{""10"": 1, ""11"": 1, ""12"": 1, ""14"": 1, ""16"": 1, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution092,0.1462940362608558,0.25836972343522563,0.34838076545632973,11,9.545454545454545,15,6,0.14285714285714285,0.0,0.3353679402220764,"{""10"": 3, ""12"": 1, ""15"": 2, ""6"": 3, ""7"": 1, ""8"": 1}"
easymock,0,seed0_solution093,-0.008969868783754671,0.22634643377001457,0.2925682031984948,5,21.0,30,2,0.2857142857142857,0.0,0.48748510065027534,"{""2"": 1, ""21"": 1, ""22"": 1, ""30"": 2}"
easymock,0,seed0_solution094,0.06342710008496343,0.21324599708879186,0.27104532839962997,10,10.5,14,3,0.13333333333333333,0.0,0.2865068372665014,"{""11"": 2, ""12"": 3, ""13"": 1, ""14"": 1, ""3"": 1, ""8"": 1, ""9"": 1}"
easymock,0,seed0_solution095,0.07510424413467857,0.19868995633187772,0.24795640326975477,10,10.5,17,6,0.1619047619047619,0.0,0.2833233291551146,"{""10"": 1, ""11"": 2, ""12"": 1, ""13"": 1, ""17"": 1, ""6"": 1, ""7"": 1, ""9"": 2}"
easymock,0,seed0_solution096,0.0873955704717895,0.18995633187772926,0.23450134770889489,11,9.545454545454545,14,6,0.13333333333333333,0.0,0.2872972024571116,"{""10"": 1, ""11"": 1, ""13"": 2, ""14"": 1, ""6"": 2, ""7"": 1, ""8"": 2, ""9"": 1}"
easymock,0,seed0_solution097,0.0480431447828142,0.17467248908296942,0.21164021164021163,10,10.5,14,4,0.13333333333333333,0.0,0.2599494107420225,"{""10"": 4, ""12"": 2, ""14"": 2, ""4"": 1, ""9"": 1}"
