subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
easymock,0,seed0_solution062,raw_reference_leiden,0.6882099810331818,0.752589066027651,105,1.0
easymock,0,seed0_solution063,raw_reference_leiden,0.5970367854641166,0.7091016417395489,105,1.0
easymock,0,seed0_solution064,raw_reference_leiden,0.01678293986792606,0.09414501148094363,105,1.0
easymock,0,seed0_solution065,raw_reference_leiden,0.38546269086126467,0.547853263411953,105,1.0
easymock,0,seed0_solution066,raw_reference_leiden,0.44839510714614184,0.5112312195170383,105,1.0
easymock,0,seed0_solution067,raw_reference_leiden,0.012904585694880323,0.08790918333165013,105,1.0
easymock,0,seed0_solution068,raw_reference_leiden,0.3741764669663198,0.5400359649551209,105,1.0
easymock,0,seed0_solution069,raw_reference_leiden,0.03229928836323546,0.1426206410679705,105,1.0
easymock,0,seed0_solution070,raw_reference_leiden,0.47396591590305726,0.6200858557495307,105,1.0
easymock,0,seed0_solution071,raw_reference_leiden,0.3896281557020271,0.4788111606167721,105,1.0
easymock,0,seed0_solution072,raw_reference_leiden,0.3798120969335513,0.4693557536311757,105,1.0
easymock,0,seed0_solution073,raw_reference_leiden,0.4456402182586754,0.6058541110772444,105,1.0
easymock,0,seed0_solution074,raw_reference_leiden,0.3711913867792862,0.464331736463506,105,1.0
easymock,0,seed0_solution075,raw_reference_leiden,0.018664047151277025,0.14024562014829262,105,1.0
easymock,0,seed0_solution076,raw_reference_leiden,0.05172923440733077,0.1811768629574272,105,1.0
easymock,0,seed0_solution077,raw_reference_leiden,0.37818038252324965,0.569328678744162,105,1.0
easymock,0,seed0_solution078,raw_reference_leiden,0.0439185211350524,0.1298960382467614,105,1.0
easymock,0,seed0_solution079,raw_reference_leiden,0.016974169741697416,0.09277553462229389,105,1.0
easymock,0,seed0_solution080,raw_reference_leiden,0.04021094264996703,0.1298957680283847,105,1.0
easymock,0,seed0_solution081,raw_reference_leiden,0.1297083839611179,0.33796820448649806,105,1.0
easymock,0,seed0_solution082,raw_reference_leiden,0.33433479197962246,0.5368704516640112,105,1.0
easymock,0,seed0_solution083,raw_reference_leiden,0.38993508580242947,0.5658781788089696,105,1.0
easymock,0,seed0_solution084,raw_reference_leiden,0.3754747928176796,0.5574366858522553,105,1.0
easymock,0,seed0_solution085,raw_reference_leiden,0.045916743909356274,0.14823640916713318,105,1.0
easymock,0,seed0_solution086,raw_reference_leiden,0.16351324437363077,0.4119574066518632,105,1.0
easymock,0,seed0_solution087,raw_reference_leiden,0.1513012792236436,0.38844439658990526,105,1.0
easymock,0,seed0_solution088,raw_reference_leiden,0.14484400451071294,0.33986707334963123,105,1.0
easymock,0,seed0_solution089,raw_reference_leiden,0.2652146201015407,0.5012035095188537,105,1.0
easymock,0,seed0_solution090,raw_reference_leiden,0.2690653109112241,0.48488842395052234,105,1.0
easymock,0,seed0_solution091,raw_reference_leiden,0.2508361204013378,0.480587718828505,105,1.0
easymock,0,seed0_solution092,raw_reference_leiden,0.25533544927219,0.4690348588787338,105,1.0
easymock,0,seed0_solution093,raw_reference_leiden,0.01685949478091145,0.13050011946927934,105,1.0
easymock,0,seed0_solution094,raw_reference_leiden,0.10884121636030195,0.34142448058680136,105,1.0
easymock,0,seed0_solution095,raw_reference_leiden,0.17546892004353115,0.41172196528446137,105,1.0
easymock,0,seed0_solution096,raw_reference_leiden,0.17616099071207428,0.43325433207740754,105,1.0
easymock,0,seed0_solution097,raw_reference_leiden,0.07348968829052865,0.3093804164648437,105,1.0
easymock,0,seed0_solution098,raw_reference_leiden,-0.008925428151338812,0.18673314467730717,105,1.0
easymock,0,seed0_solution099,raw_reference_leiden,0.06876202694034637,0.2845790988681984,105,1.0
