class_id,class_name,cluster_id
org.apache.xerces.dom3.as.ASObjectList,org.apache.xerces.dom3.as.ASObjectList,0
org.apache.xerces.dom3.as.CharacterDataEditAS,org.apache.xerces.dom3.as.CharacterDataEditAS,7
org.apache.xerces.dom3.as.DOMASBuilder,org.apache.xerces.dom3.as.DOMASBuilder,0
org.apache.xerces.dom3.as.DOMASException,org.apache.xerces.dom3.as.DOMASException,8
org.apache.xerces.dom3.as.DOMASWriter,org.apache.xerces.dom3.as.DOMASWriter,0
org.apache.xerces.dom3.as.DOMImplementationAS,org.apache.xerces.dom3.as.DOMImplementationAS,0
org.apache.xerces.dom3.as.DocumentAS,org.apache.xerces.dom3.as.DocumentAS,0
org.apache.xerces.dom3.as.DocumentEditAS,org.apache.xerces.dom3.as.DocumentEditAS,7
org.apache.xerces.dom3.as.ElementEditAS,org.apache.xerces.dom3.as.ElementEditAS,7
org.apache.xerces.dom3.as.NodeEditAS,org.apache.xerces.dom3.as.NodeEditAS,7
org.apache.xerces.impl.Constants,org.apache.xerces.impl.Constants,2
org.apache.xerces.impl.Constants$ArrayEnumeration,org.apache.xerces.impl.Constants$ArrayEnumeration,2
org.apache.xerces.impl.ExternalSubsetResolver,org.apache.xerces.impl.ExternalSubsetResolver,1
org.apache.xerces.impl.RevalidationHandler,org.apache.xerces.impl.RevalidationHandler,0
org.apache.xerces.impl.Version,org.apache.xerces.impl.Version,9
org.apache.xerces.impl.XML11DTDScannerImpl,org.apache.xerces.impl.XML11DTDScannerImpl,1
org.apache.xerces.impl.XML11DocumentScannerImpl,org.apache.xerces.impl.XML11DocumentScannerImpl,1
org.apache.xerces.impl.XML11EntityScanner,org.apache.xerces.impl.XML11EntityScanner,1
org.apache.xerces.impl.XML11NSDocumentScannerImpl,org.apache.xerces.impl.XML11NSDocumentScannerImpl,1
org.apache.xerces.impl.XML11NSDocumentScannerImpl$NS11ContentDispatcher,org.apache.xerces.impl.XML11NSDocumentScannerImpl$NS11ContentDispatcher,1
org.apache.xerces.impl.XML11NamespaceBinder,org.apache.xerces.impl.XML11NamespaceBinder,2
org.apache.xerces.impl.XMLDTDScannerImpl,org.apache.xerces.impl.XMLDTDScannerImpl,1
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,1
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$Dispatcher,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$Dispatcher,1
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$ElementStack,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$ElementStack,1
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher,org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher,1
org.apache.xerces.impl.XMLDocumentScannerImpl,org.apache.xerces.impl.XMLDocumentScannerImpl,1
org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher,org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher,1
org.apache.xerces.impl.XMLDocumentScannerImpl$DTDDispatcher,org.apache.xerces.impl.XMLDocumentScannerImpl$DTDDispatcher,1
org.apache.xerces.impl.XMLDocumentScannerImpl$PrologDispatcher,org.apache.xerces.impl.XMLDocumentScannerImpl$PrologDispatcher,1
org.apache.xerces.impl.XMLDocumentScannerImpl$TrailingMiscDispatcher,org.apache.xerces.impl.XMLDocumentScannerImpl$TrailingMiscDispatcher,1
org.apache.xerces.impl.XMLDocumentScannerImpl$XMLDeclDispatcher,org.apache.xerces.impl.XMLDocumentScannerImpl$XMLDeclDispatcher,1
org.apache.xerces.impl.XMLEntityDescription,org.apache.xerces.impl.XMLEntityDescription,4
org.apache.xerces.impl.XMLEntityHandler,org.apache.xerces.impl.XMLEntityHandler,1
